t,z,y,vz,vy,thrust_z,thrust_y,delta,A,e_R,lf,vy_value,wind_y
25.150000000000002,1.1947613854239514,-0.1580617541370763,-0.006525159246840068,-0.0009910607692475222,11.788659981055762,0.0020157305922655386,1.124627929865718,1.0,-0.0,0.4114,1.0,0.0
25.16,1.1946832649380463,-0.15806133078562926,-0.00781204859049911,4.233514470276334e-05,11.617573278760915,0.12400672391287561,0.009464463459655844,1.0,-0.0,0.4114,1.0,0.0
25.17,1.1946067719622644,-0.15806091449015916,-0.0076492975781970425,4.162954700928744e-05,11.791530121476248,-8.467028940552668e-05,2.5351253164931435,1.0,-0.0,0.4114,1.0,0.0
25.18,1.1945318725901446,-0.15806050513306244,-0.007489937211984613,4.093570967233809e-05,11.791123243945492,-8.325909401857488e-05,2.4902801320046914,1.0,-0.0,0.4114,1.0,0.0
25.19,1.1944473883120514,-0.15807013013911692,-0.008448427809310547,-0.0009625006054469039,11.656981128320888,-0.12041235647372317,0.009804574588139898,1.0,-0.0,0.4114,1.0,0.0
25.2,1.1943646641230852,-0.1580795946666433,-0.008272418896616571,-0.000946452752640019,11.793121069523277,0.0019250012108938078,2.1990705178184626,1.0,-0.0,0.4114,1.0,0.0
25.21,1.1942836633547225,-0.1580889013923261,-0.008100076836270382,-0.0009306725682772654,11.792681047241542,0.001892905505280038,2.161665948566071,1.0,-0.0,0.4114,1.0,0.0
25.22,1.1941905949165474,-0.15809506361097472,-0.009306843817494083,-0.0006162218648618934,11.627187962253156,0.03773339148870117,0.011459410580276323,1.0,-0.0,0.4114,1.0,0.0
25.23,1.194099465404168,-0.1581011231006639,-0.009112951237962966,-0.0006059489689182836,11.795267109543735,0.0012324437297237868,1.7386282680080716,1.0,-0.0,0.4114,1.0,0.0
25.240000000000002,1.1940102344232961,-0.15810708157438,-0.00892309808717206,-0.0005958473716086261,11.794782378094908,0.0012118979378365673,1.7130039872455693,1.0,-0.0,0.4114,1.0,0.0
25.25,1.1939085966665473,-0.15812207220663627,-0.010163775674877282,-0.0014990632256270467,11.623118689475374,-0.10838618650948267,0.01220891729818555,1.0,-0.0,0.4114,1.0,0.0
25.26,1.193809076363064,-0.1581368128452089,-0.00995203034831734,-0.0014740638572628998,11.797409439187193,0.0029981264512540934,2.429603927493152,1.0,-0.0,0.4114,1.0,0.0
25.27,1.1937116293992367,-0.15815130766161437,-0.009744696382727389,-0.0014494816405468162,11.796880075870794,0.0029481277145257997,2.3901079244446946,1.0,-0.0,0.4114,1.0,0.0
25.28,1.193639156214933,-0.15815699421786025,-0.007247318430362936,-0.0005686556245876679,12.071685354283733,0.10569744111747677,0.01410515991029395,1.0,-0.0,0.4114,1.0,0.0
25.29,1.1935681928886357,-0.15816258597661076,-0.007096332629730375,-0.0005591758750497442,11.790118296075908,0.0011373112491753358,3.281415944750509,1.0,-0.0,0.4114,1.0,0.0
25.3,1.1934987079649695,-0.1581680845185369,-0.006948492366610994,-0.0005498541926145203,11.789740831574326,0.0011183517500994884,3.2241570401599358,1.0,-0.0,0.4114,1.0,0.0
25.310000000000002,1.1933988278495946,-0.15817690384426167,-0.009988011537487369,-0.0008819325724785928,11.407257699494835,-0.039849647455395217,0.0095900824380641,1.0,-0.0,0.4114,1.0,0.0
25.32,1.1933010285699568,-0.1581855761293707,-0.009779927963789722,-0.0008672285109035336,11.796970028843718,0.0017638651449571857,3.66362339832467,1.0,-0.0,0.4114,1.0,0.0
25.330000000000002,1.1932052667753112,-0.15819410382625557,-0.009576179464544109,-0.0008527696884865405,11.796449819909474,0.0017344570218070672,3.6032966914240605,1.0,-0.0,0.4114,1.0,0.0
25.34,1.1931096463238895,-0.15819218150946943,-0.009562045142164381,0.00019223167861493352,11.773696118685567,0.1253995822792636,0.013308606476602897,1.0,-0.0,0.4114,1.0,0.0
25.35,1.1930160179652058,-0.1581902912337599,-0.00936283586836929,0.00018902757095122955,11.795905112855412,-0.00038446335722986703,1.262522149129615,1.0,-0.0,0.4114,1.0,0.0
25.36,1.192924340197328,-0.15818843246502765,-0.00916777678777825,0.00018587687322589187,11.795407089670924,-0.0003780551419024591,1.2413769614388934,1.0,-0.0,0.4114,1.0,0.0
25.37,1.1928672402364284,-0.15819798127071047,-0.005709996089949244,-0.0009548805682816594,12.18693368373948,-0.13689086534073655,0.01213199427507275,1.0,-0.0,0.4114,1.0,0.0
25.38,1.1928113298580476,-0.15820737086884545,-0.005591037838075296,-0.0009389598134976339,11.786274990224873,0.0019097611365633189,4.58426988659364,1.0,-0.0,0.4114,1.0,0.0
25.39,1.1927565842792165,-0.1582166039149018,-0.0054745578831154,-0.0009233046056357976,11.785977594595188,0.0018779196269952678,4.500895802512953,1.0,-0.0,0.4114,1.0,0.0
25.400000000000002,1.1927220209094649,-0.1582176364577189,-0.003456336975164886,-0.00010325428171218559,12.014186508954062,0.0984053568777176,0.008029250349111096,1.0,-0.0,0.4114,1.0,0.0
25.41,1.1926881776099163,-0.15821865179077832,-0.0033843299548489384,-0.00010153330594067121,11.780640842437913,0.00020650856342437117,2.8196669183273584,1.0,-0.0,0.4114,1.0,0.0
25.42,1.1926550393791084,-0.15821965020093282,-0.0033138230807895942,-9.984101544824526e-05,11.780460824887122,0.00020306661188134242,2.7674923556301625,1.0,-0.0,0.4114,1.0,0.0
25.43,1.1926155709383819,-0.15821146417110224,-0.003946844072648121,0.0008186029830584752,11.696037480976978,0.11021327184622376,0.004416798117762605,1.0,-0.0,0.4114,1.0,0.0
25.44,1.1925769247568372,-0.15820341461977622,-0.003864618154467953,0.0008049551326018748,11.78186711018162,-0.0016372059661169504,1.682338173546775,1.0,-0.0,0.4114,1.0,0.0
25.45,1.1925390837040748,-0.15819549927083582,-0.00378410527624988,0.0007915348940400735,11.78166154538617,-0.0016099102652037496,1.6511737097474861,1.0,-0.0,0.4114,1.0,0.0
25.46,1.1924859899979898,-0.15819493077581337,-0.005309370608488583,5.684950224383537e-05,11.588968160131357,-0.08816174579355779,0.005697976528088924,1.0,-0.0,0.4114,1.0,0.0
