t,z,vz,thrust,delta,A,e_R,lf
14.92,0.31865303141659623,0.00401082518843269,11.758464546084994,0.6604246887867281,1.0,-0.0,0.4114
14.93,0.3187101897253229,0.005715830872667272,11.976600682108149,0.005663694598922707,1.0,-0.0,0.4114
14.94,0.3187658595084683,0.005566978314541867,11.754137693024951,1.886001360895686,1.0,-0.0,0.4114
14.950000000000001,0.3188200553014071,0.005419579293883241,11.754312117520964,1.8598123446850032,1.0,-0.0,0.4114
14.96,0.31884539316937294,0.0025337867965815834,11.425704900323801,0.0073494982931246455,1.0,-0.0,0.4114
14.97,0.31886986716974397,0.002447400037101733,11.761633588862418,2.853825176535099,1.0,-0.0,0.4114
14.98,0.31889348971727777,0.002362254753379314,11.76178256595331,2.8028612082010014,1.0,-0.0,0.4114
14.99,0.31888917488462326,-0.0004314832654478849,11.436751437740735,0.0046472871063283835,1.0,-0.0,0.4114
15.0,0.31888460744532127,-0.0004567439301996899,11.768968720229784,2.820342255857868,1.0,-0.0,0.4114
15.01,0.3188797970329358,-0.0004810412385474592,11.769084322998268,2.769487780665466,1.0,-0.0,0.4114
15.02,0.3188467999401,-0.003299709283576342,11.433759834596534,0.0019352487379464887,1.0,-0.0,0.4114
15.030000000000001,0.31881417054752254,-0.003262939257750053,11.776412403099155,2.9071174584822685,1.0,-0.0,0.4114
15.040000000000001,0.31878191497055314,-0.0032255576969377176,11.77648578729748,2.8569088718882236,1.0,-0.0,0.4114
15.05,0.3187795772545456,-0.00023377160075528387,12.131014331541891,0.002106797418539516,1.0,-0.0,0.4114
15.06,0.3187769996774383,-0.00025775771073336637,11.76912166680263,3.074075979217396,1.0,-0.0,0.4114
15.07,0.31877419109836913,-0.00028085790691374974,11.769227976458353,3.0167316505596395,1.0,-0.0,0.4114
15.08,0.3187464777001564,-0.002771339821269856,11.473142170277267,0.0018099216449144677,1.0,-0.0,0.4114
15.09,0.31871907321938475,-0.002740448077163902,11.775707009292715,2.5670009947499675,1.0,-0.0,0.4114
15.1,0.3186919833925886,-0.002708982679617909,11.77577584770552,2.522609328226299,1.0,-0.0,0.4114
15.11,0.3186417435643479,-0.005023982824072335,11.494199982665469,0.001832269341878589,1.0,-0.0,0.4114
15.120000000000001,0.31859232594481735,-0.004941761953053363,11.781866504522277,2.4390655477785965,1.0,-0.0,0.4114
15.13,0.3185437328430836,-0.004859310173374198,11.7818942135615,2.4005098503141578,1.0,-0.0,0.4114
15.14,0.31846748066094815,-0.0076252182135457544,11.440091035179414,0.0035289798473591913,1.0,-0.0,0.4114
15.15,0.31839265933090605,-0.007482133004213041,11.789170225119927,2.9589961414575834,1.0,-0.0,0.4114
15.16,0.31831926664046445,-0.007339269044158052,11.7891436752066,2.914716657877579,1.0,-0.0,0.4114
15.17,0.31827906773397846,-0.004019890648596953,12.170325407467333,0.005935807679924646,1.0,-0.0,0.4114
15.18,0.3182396192155552,-0.003944851842326344,11.781004656752472,3.3092895713285544,1.0,-0.0,0.4114
15.19,0.31820092118466337,-0.0038698030891858833,11.781005850376856,3.2473411415413147,1.0,-0.0,0.4114
15.200000000000001,0.3181723506956152,-0.002857048904813219,11.893530502124719,0.0030118969954705255,1.0,-0.0,0.4114
15.21,0.31814433149719473,-0.002801919842046651,11.778615487531988,0.9782155986071098,1.0,-0.0,0.4114
15.22,0.31811686388453975,-0.0027467612654980336,11.778619029185833,0.9598302841167587,1.0,-0.0,0.4114
15.23,0.31811627886599775,-5.8501854202223143e-05,12.094591129355496,0.0022358568439940704,1.0,-0.0,0.4114
15.24,0.31811568789503686,-5.909709609149499e-05,11.771928570973287,2.7406312111990254,1.0,-0.0,0.4114
15.25,0.3181150935551698,-5.943398670686389e-05,11.771959573126155,2.688878462860653,1.0,-0.0,0.4114
15.26,0.31812267154830676,0.0007577993136915639,11.870067996047812,0.00027182689851770297,1.0,-0.0,0.4114
15.27,0.31813007812154104,0.0007406573234282698,11.769942961168404,0.8502595230297338,1.0,-0.0,0.4114
15.280000000000001,0.3181373165928385,0.0007238471297445203,11.76998277675795,0.8350609702722537,1.0,-0.0,0.4114
15.290000000000001,0.31815388960747654,0.0016573014638054993,11.884014520087318,0.0010042043268946102,1.0,-0.0,0.4114
15.3,0.3181701000736147,0.0016210466138162937,11.767649418001296,0.9876027011071677,1.0,-0.0,0.4114
15.31,0.31818595239874864,0.001585232513396072,11.767702307949573,0.971159378049753,1.0,-0.0,0.4114
15.32,0.31819812616438486,0.0012173765636223131,11.727857286027149,0.0018733135857927803,1.0,-0.0,0.4114
15.33,0.31821002104093693,0.0011894876552083354,11.768653330990324,0.34675608734448743,1.0,-0.0,0.4114
15.34,0.31822164110643547,0.0011620065498556152,11.768702267357673,0.3410825976963402,1.0,-0.0,0.4114
15.35,0.3182238414336382,0.0002200327202700478,11.658963140449732,0.001507047275366288,1.0,-0.0,0.4114
15.36,0.3182259686808671,0.0002127247228920801,11.771123040314643,0.9521716774162698,1.0,-0.0,0.4114
15.370000000000001,0.31822802578290743,0.00020571020403337668,11.771158257736955,0.9349581521027183,1.0,-0.0,0.4114
15.38,0.31819712697688385,-0.0030898806023575746,11.376529103233086,0.0005740592736124483,1.0,-0.0,0.4114
15.39,0.31816685971495834,-0.003026726192553632,11.779578529176474,3.4203999197878856,1.0,-0.0,0.4114
15.4,0.31813722278866385,-0.002963692629449856,11.779564027572453,3.3612713925870517,1.0,-0.0,0.4114
15.41,0.3180765632873588,-0.00606595013050756,11.399729099873076,0.002642189224317769,1.0,-0.0,0.4114
15.42,0.31801720074068296,-0.005936254667581271,11.787563455551155,3.289381364203788,1.0,-0.0,0.4114
15.43,0.31795912935797893,-0.005807138270400167,11.787493967661733,3.2371407825010454,1.0,-0.0,0.4114
15.44,0.317872396240198,-0.008673311778096644,11.428059179076422,0.005743721632430025,1.0,-0.0,0.4114
15.450000000000001,0.3177875752019514,-0.008482103824656079,11.794944954412868,3.1099368451854392,1.0,-0.0,0.4114
15.46,0.3177046556244073,-0.008291957754410117,11.794817528429515,3.065029779274664,1.0,-0.0,0.4114
15.47,0.31762942811883005,-0.0075227505577245635,11.864304863602266,0.008667726004441129,1.0,-0.0,0.4114
15.48,0.31755595622859467,-0.0073471890235393324,11.793067384102228,0.6098294143070132,1.0,-0.0,0.4114
15.49,0.31748422824895467,-0.0071727979640016,11.792926927144528,0.6006681238677315,1.0,-0.0,0.4114
15.5,0.31739091571426364,-0.009331253469102649,11.512985339387875,0.008146117029007686,1.0,-0.0,0.4114
15.51,0.31729981557708625,-0.009110013717739264,11.798548770163606,2.4191847848428236,1.0,-0.0,0.4114
15.52,0.31721091183029226,-0.008890374679397229,11.798356684601044,2.3885448465189687,1.0,-0.0,0.4114
15.530000000000001,0.317131365745684,-0.007954608460824332,11.884291946228748,0.01038627455503087,1.0,-0.0,0.4114
15.540000000000001,0.3170538303694484,-0.007753537623563304,11.796128500471323,0.7535578289737779,1.0,-0.0,0.4114
15.55,0.31697828883747675,-0.00755415319716445,11.795926131167862,0.74273821480231,1.0,-0.0,0.4114
