especie,voucher,sample_id,localidad,region,lat,lon,alt,anio,fuente
sp,GyrResTULA1,,,,-30.96,-70.77,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrARHU1,,,,-28.49,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB18_06,,,,-28.16,-71.06,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB08B_01,,,,-29.49,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,Gyr1VILO1,,,,-31.86,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrS20_01,,,,-28.33,-71.17,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG43B_01,,,,-30.35,-71.57,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB19_01,,,,-27.83,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB19_10,,,,-27.83,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrFovSORU1,,,,-31.11,-71.11,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPAL1,,,,-30.89,-71.02,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG28_01,,,,-28.96,-71.18,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrGUIN3,,,,-34.19,-70.64,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPTEA1,,,,-29.82,-71.28,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG28_02,,,,-28.96,-71.18,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB07_02,,,,-29.58,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrQUEN1,,,,-31.52,-71.38,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCEE2,,,,-31.35,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMANT1,,,,-30.9,-71.19,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GkulB15_01,,,,-28.49,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPenSOCO1,,,,-30.71,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB08A_01,,,,-29.51,-71.22,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB11_02,,,,-28.9,-71.22,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMANT2,,,,-30.9,-71.19,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCEE1,,,,-31.35,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB23_01,,,,-26.11,-70.64,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB09_02,,,,-29.29,-71.35,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPOZO1,,,,-31.37,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GchaAZU1_03,,,,-26.11,-70.65,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrILC_01,,,,-29.26,-71.54,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrVILO7,,,,-31.86,-71.49,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrALC1,,,,-30.81,-71.55,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB08A_03,,,,-29.51,-71.22,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GchaAZU1_01,,,,-26.11,-70.65,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMOR1,,,,-28.94,-71.26,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB19_11,,,,-27.83,-71.08,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GpenCAR1_01,,,,-29.11,-71.41,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG46_01,,,,-30.74,-71.66,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrOVA9,,,,-30.6,-71.2,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG30_01,,,,-29.06,-71.4,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB10_01,,,,-29.1,-71.42,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPECA1,,,,-31.44,-71.56,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GcamB27_04,,,,-24.96,-70.48,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB03_07,,,,-30.79,-71.54,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCHEN2,,,,-33.59,-70.74,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrCAVI1,,,,-31.81,-71.34,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GmarB07_01,,,,-29.58,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG42_02,,,,-30.35,-71.58,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrRUTA3,,,,-31.49,-71.56,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG20A_01,,,,-28.42,-70.98,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrAGLU01,,,,-28.33,-71.17,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrPumCIST1,,,,-31.01,-71.17,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB10_02,,,,-29.1,-71.42,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB18_01,,,,-28.16,-71.06,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GangB27_01,,,,-24.96,-70.48,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB15_02,,,,-28.49,-71.24,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrALI3,,,,-32.4,-70.78,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB07_05,,,,-29.58,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrDURA1,,,,-30.85,-71.16,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrAGTO1,,,,-28.61,-71.27,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrMIN2,,,,-31.59,-71.45,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB11_01,,,,-28.9,-71.22,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrLIMA1,,,,-30.75,-71.65,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrG42_01,,,,-30.35,-71.58,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrA52_02,,,,-27.14,-70.87,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrTRA5,,,,-29.34,-71.15,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB27_01,,,,-24.96,-70.48,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB07_06,,,,-29.58,-71.25,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,GyrB27_15,,,,-24.96,-70.48,,,"Mined from GenBank, NCBI (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,Carlos Duran y Cristobal Tello,Variante El Molle,Región de Coquimbo,-29.96274,-70.92557,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.54583,-70.62136,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.67025,-70.67491,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.67025,-70.67491,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.67025,-70.67491,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.67025,-70.67491,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.67025,-70.67491,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.69309,-70.67515,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.69309,-70.67515,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vallenar,Región De Atacama,-28.71714,-70.68154,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,La Higuera,Región De Coquimbo,-29.14842,-70.81815,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,La Higuera,Región De Coquimbo,-29.55776,-70.9372,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,La Higuera,Región De Coquimbo,-29.53725,-70.9457,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,La Serena,Región De Coquimbo,-29.7912,-70.88488,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Vicuña,Región De Coquimbo,-30.00787,-70.96731,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Río Hurtado,Región De Coquimbo,-30.32687,-70.9706,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Río Hurtado,Región De Coquimbo,-30.43048,-70.97203,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Río Hurtado,Región De Coquimbo,-30.46325,-70.98045,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Ovalle,Región De Coquimbo,-30.66282,-71.06447,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
nigrociliatus,,AF-FG,Combarbalá,Región De Coquimbo,-30.97886,-71.18494,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Combarbalá,Región De Coquimbo,-30.97886,-71.18494,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Combarbalá,Región De Coquimbo,-30.97886,-71.18494,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
nigrociliatus,,AF-FG,Combarbalá,Región De Coquimbo,-31.08068,-71.19598,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Combarbalá,Región De Coquimbo,-31.10215,-71.19045,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Combarbalá,Región De Coquimbo,-31.10215,-71.19045,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.21847,-71.21807,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.43234,-71.2098,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.43234,-71.2098,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.43234,-71.2098,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.46369,-71.20254,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.46369,-71.20254,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Canela,Región De Coquimbo,-31.46369,-71.20254,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Illapel,Región De Coquimbo,-31.59359,-71.21449,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
sp,,AF-FG,Illapel,Región De Coquimbo,-31.59359,-71.21449,,,"CNX (via GBIF.org, taxonKey=4760162, consultado 2026-08-01)"
