t,ged,var_int,efic,geom,busc,omega,gradE,coh,lf,warmup,asim_geom,baja_geom,alta_geom
196.5000,0.00152744,2.1909e-03,0.697181,0.444450,-0.020454,0.635833,-0.845393,-0.000003,1,0,0.707299,0.182086,0.889384
197.0000,0.00156426,2.2097e-03,0.707904,0.447636,-0.020486,0.635629,-0.570049,0.000001,1,0,0.680937,0.195197,0.876134
197.5000,0.00160586,2.2486e-03,0.714176,0.439330,-0.020525,0.636275,-0.614436,-0.000005,1,0,0.712119,0.172955,0.885074
198.0000,0.00164539,2.2853e-03,0.719983,0.423857,-0.020552,0.637513,-0.567384,-0.000000,1,0,0.754999,0.137136,0.892135
198.5000,0.00167542,2.3296e-03,0.719195,0.410034,-0.020572,0.638713,-0.731677,-0.000007,1,0,0.743814,0.122029,0.865843
199.0000,0.00168947,2.3750e-03,0.711357,0.391966,-0.020568,0.640363,-0.684622,-0.000000,1,0,0.729413,0.102937,0.832350
199.5000,0.00168376,2.4215e-03,0.695329,0.382483,-0.020429,0.641055,-0.757088,-0.000006,1,0,0.611606,0.133814,0.745420
200.0000,0.00165872,2.4250e-03,0.684017,0.365501,-0.020474,0.642935,-0.706206,-0.000003,1,0,0.566495,0.130257,0.696753
200.5000,0.00161768,2.4088e-03,0.671561,0.355263,-0.020510,0.644187,-0.565504,0.000066,1,0,0.467525,0.158121,0.625646
201.0000,0.00157016,2.3560e-03,0.666451,0.353444,-0.020396,0.644236,-0.545028,0.000016,1,0,0.258395,0.247195,0.505590
201.5000,0.00152610,2.2787e-03,0.669710,0.350204,-0.020428,0.644752,-0.557983,0.000034,1,0,0.098265,0.318674,0.416939
202.0000,0.00149618,2.2112e-03,0.676629,0.350399,-0.020478,0.644834,-0.422242,-0.000005,1,0,0.011732,0.361380,0.373112
202.5000,0.00148809,2.1683e-03,0.686289,0.357032,-0.020521,0.643965,-0.765579,-0.000002,1,0,0.093503,0.328777,0.422280
203.0000,0.00150236,2.1650e-03,0.693931,0.372336,-0.020552,0.642212,-0.618218,-0.000000,1,0,0.084688,0.350492,0.435180
203.5000,0.00153727,2.1894e-03,0.702150,0.392535,-0.019109,0.636910,-0.615870,-0.000000,1,0,0.109125,0.362182,0.471308
204.0000,0.00158362,2.2167e-03,0.714418,0.413127,-0.018161,0.633186,-0.628745,-0.000001,1,0,0.202267,0.343088,0.545355
204.5000,0.00162945,2.2650e-03,0.719392,0.433432,-0.018511,0.632188,-0.515247,-0.000001,1,0,0.274225,0.335790,0.610015
205.0000,0.00166269,2.2962e-03,0.724105,0.447796,-0.019229,0.632304,-0.696317,-0.000001,1,0,0.391112,0.304388,0.695500
205.5000,0.00167394,2.3255e-03,0.719834,0.458566,-0.019851,0.632531,-0.580766,0.000002,1,0,0.485973,0.280806,0.766779
206.0000,0.00165915,2.3672e-03,0.700889,0.466795,-0.020349,0.632760,-0.625562,-0.000001,1,0,0.541336,0.270995,0.812330
206.5000,0.00162076,2.3868e-03,0.679064,0.464164,-0.020739,0.633546,-0.701215,-0.000013,1,0,0.635461,0.233553,0.869015
207.0000,0.00156737,2.3680e-03,0.661883,0.453843,-0.021011,0.634725,-0.274229,-0.000000,1,0,0.720484,0.190175,0.910659
207.5000,0.00151174,2.3163e-03,0.652640,0.445307,-0.020094,0.633480,-0.819384,-0.000001,1,0,0.740971,0.171471,0.912442
208.0000,0.00146743,2.2459e-03,0.653393,0.428682,-0.020462,0.635424,-0.715410,0.000000,1,0,0.782975,0.134595,0.917570
208.5000,0.00144528,2.1868e-03,0.660910,0.423520,-0.020742,0.636424,-0.501082,0.000009,1,0,0.686288,0.160206,0.846493
209.0000,0.00145066,2.1526e-03,0.673925,0.415883,-0.020882,0.637422,-0.468150,-0.000000,1,0,0.567285,0.193567,0.760852
209.5000,0.00148186,2.1539e-03,0.688001,0.401023,-0.020953,0.638987,-0.513969,0.000022,1,0,0.488584,0.205417,0.694001
210.0000,0.00153064,2.1671e-03,0.706295,0.387529,-0.021035,0.640579,-0.714647,-0.000001,1,0,0.375978,0.235468,0.611446
210.5000,0.00158427,2.2067e-03,0.717946,0.370375,-0.021040,0.642473,-0.715130,-0.000013,1,0,0.346684,0.227657,0.574342
211.0000,0.00162870,2.2411e-03,0.726733,0.356740,-0.021029,0.644049,-0.596492,0.000003,1,0,0.346615,0.211723,0.558338
211.5000,0.00165191,2.2562e-03,0.732153,0.352644,-0.021004,0.644539,-0.678694,-0.000003,1,0,0.281402,0.235953,0.517355
212.0000,0.00164688,2.2663e-03,0.726696,0.354162,-0.020952,0.644260,-0.756171,-0.000003,1,0,0.223250,0.264089,0.487339
212.5000,0.00161311,2.2657e-03,0.711987,0.360417,-0.020894,0.643342,-0.513747,-0.000002,1,0,0.224512,0.270527,0.495039
213.0000,0.00155706,2.2582e-03,0.689502,0.371925,-0.020828,0.641799,-0.595461,-0.000006,1,0,0.269937,0.263040,0.532977
213.5000,0.00149033,2.2428e-03,0.664492,0.390229,-0.020046,0.638285,-0.459708,-0.000001,1,0,0.260004,0.288987,0.548991
214.0000,0.00142686,2.2143e-03,0.644380,0.410671,-0.020165,0.636590,-0.493376,-0.000001,1,0,0.249434,0.318306,0.567740
214.5000,0.00137952,2.1792e-03,0.633050,0.431225,-0.020277,0.635046,-0.590901,0.000005,1,0,0.241240,0.347371,0.588611
215.0000,0.00135725,2.1343e-03,0.635913,0.448760,-0.019599,0.632174,-0.642886,-0.000002,1,0,0.254291,0.363916,0.618207
215.5000,0.00136304,2.1062e-03,0.647170,0.456472,-0.019896,0.632054,-0.530285,-0.000003,1,0,0.386795,0.317663,0.704458
216.0000,0.00139357,2.0932e-03,0.665750,0.456415,-0.020154,0.632442,-0.729473,-0.000012,1,0,0.519931,0.265194,0.785125
216.5000,0.00144029,2.1103e-03,0.682489,0.452384,-0.020368,0.633088,-0.511940,0.000031,1,0,0.612252,0.225726,0.837978
217.0000,0.00149165,2.1385e-03,0.697512,0.445886,-0.020532,0.633874,-0.524334,-0.000017,1,0,0.666973,0.197453,0.864426
217.5000,0.00153584,2.1635e-03,0.709897,0.428720,-0.020661,0.635459,-0.713821,-0.000002,1,0,0.767619,0.139655,0.907274
218.0000,0.00156343,2.1880e-03,0.714544,0.407545,-0.020748,0.637470,-0.629159,-0.000006,1,0,0.843976,0.085464,0.929439
218.5000,0.00156926,2.2126e-03,0.709247,0.387232,-0.020801,0.639548,-0.785940,-0.000044,1,0,0.880147,0.045995,0.926142
219.0000,0.00155345,2.2179e-03,0.700430,0.375094,-0.020813,0.640883,-0.697033,-0.000003,1,0,0.825928,0.047555,0.873483
219.5000,0.00152089,2.2181e-03,0.685685,0.363048,-0.019607,0.639526,-0.624206,0.000007,1,0,0.748460,0.059036,0.807497
220.0000,0.00147956,2.2180e-03,0.667071,0.360595,-0.019668,0.639997,-0.653010,-0.000001,1,0,0.561248,0.127034,0.688282
220.5000,0.00143837,2.2097e-03,0.650947,0.354149,-0.020017,0.641533,-0.664869,-0.000004,1,0,0.408198,0.182713,0.590911
221.0000,0.00140510,2.1935e-03,0.640564,0.348681,-0.020049,0.642291,-0.476213,0.000001,1,0,0.273404,0.235744,0.509148
221.5000,0.00138483,2.1679e-03,0.638790,0.347364,-0.020348,0.643151,-0.690007,-0.000000,1,0,0.127537,0.301913,0.429449
222.0000,0.00137938,2.1545e-03,0.640233,0.351411,-0.020583,0.643152,-0.630334,-0.000001,1,0,0.040240,0.348555,0.388795
222.5000,0.00138749,2.1519e-03,0.644785,0.362500,-0.020754,0.642187,-0.436384,-0.000000,1,0,-0.057898,0.410050,0.352152
223.0000,0.00140570,2.1588e-03,0.651142,0.379667,-0.020866,0.640495,-0.389419,-0.000000,1,0,-0.143460,0.473974,0.330514
223.5000,0.00142958,2.1928e-03,0.651932,0.402108,-0.019869,0.636011,-0.547079,-0.000000,1,0,-0.165675,0.512089,0.346413
224.0000,0.00145479,2.2140e-03,0.657102,0.428410,-0.019167,0.632177,-0.620349,0.000000,1,0,-0.143576,0.532214,0.388637
224.5000,0.00147782,2.2125e-03,0.667954,0.455131,-0.018494,0.628847,-0.691932,-0.000000,1,0,-0.071967,0.528348,0.456381
225.0000,0.00149612,2.2115e-03,0.676531,0.478713,-0.019285,0.628629,-0.680386,-0.000000,1,0,0.006100,0.519666,0.525766
225.5000,0.00150812,2.2238e-03,0.678170,0.497438,-0.019970,0.628595,-0.679777,-0.000000,1,0,0.083883,0.507244,0.591127
226.0000,0.00151310,2.2340e-03,0.677300,0.509185,-0.019508,0.626951,-0.639733,-0.000000,1,0,0.178037,0.479951,0.657988
226.5000,0.00151111,2.2502e-03,0.671547,0.511169,-0.020245,0.628003,-0.532518,0.000000,1,0,0.307392,0.426548,0.733939
227.0000,0.00150304,2.2699e-03,0.662165,0.507898,-0.020428,0.628590,-0.714505,-0.000001,1,0,0.368975,0.396628,0.765603
227.5000,0.00149055,2.2737e-03,0.655568,0.484257,-0.020177,0.629351,-0.695711,-0.000000,1,0,0.556435,0.290850,0.847285
228.0000,0.00147618,2.2776e-03,0.648141,0.462466,-0.020741,0.631892,-0.455493,-0.000002,1,0,0.618224,0.237846,0.856070
228.5000,0.00146291,2.2696e-03,0.644555,0.433446,-0.020844,0.634447,-0.450294,-0.000000,1,0,0.684629,0.174482,0.859111
229.0000,0.00145370,2.2728e-03,0.639599,0.406103,-0.019924,0.635106,-0.410939,-0.000000,1,0,0.682604,0.138319,0.820924
229.5000,0.00145075,2.2643e-03,0.640711,0.374764,-0.017473,0.632834,-0.626973,-0.000000,1,0,0.682736,0.097406,0.780142
230.0000,0.00145492,2.2631e-03,0.642876,0.367102,-0.007741,0.612094,-0.037478,-0.000000,1,0,0.369871,0.213119,0.582990
230.5000,0.00146548,2.2679e-03,0.646191,0.342684,-0.007887,0.613322,-0.210935,-0.000000,1,0,0.223131,0.250333,0.473463
231.0000,0.00148001,2.2627e-03,0.654100,0.322593,-0.002074,0.598557,-0.599320,-0.000000,1,0,-0.072420,0.371744,0.299324
231.5000,0.00149518,2.2509e-03,0.664254,0.304884,-0.002704,0.599480,-0.339459,-0.000000,1,0,-0.268535,0.455201,0.186666
