t,z,y,vz,vy,thrust_z,thrust_y,battery,delta,A,e_R,lf,vy_value,wh_rth,wh_land,crashed,landed,decision
5.34,2.0017334983788455,21.50607601191113,0.00018365320881702472,-5.998397077317633,11.756422650736189,-0.003260181726847833,0.08390166713169044,4.82933905881283,1.0,-0.0,0.4114,0.0,0.13179258878307074,0.011676768027439418,0.0,0.0,2.0
5.3500000000000005,2.0017671514044735,21.44610280150082,0.0033653025628134765,-5.997321041030977,12.153797922479574,0.1291243543987059,0.08389019500968296,0.012756114773603163,1.0,-0.0,0.4114,0.0,0.13142602007279025,0.011676778740543266,0.0,0.0,2.0
5.36,2.001798083898824,21.38612914459735,0.003093249435052969,-5.997365690347127,11.73935362466874,-0.005357917938045631,0.0838791147110012,4.584972491200254,1.0,-0.0,0.4114,0.0,0.13105951712028277,0.011676975049859428,0.0,0.0,2.0
5.37,2.0018263999312507,21.32615504864227,0.0028316032426914514,-5.9974095955080085,11.740602456916617,-0.005268619305745403,0.08386803323363581,4.587056182319255,1.0,-0.0,0.4114,0.0,0.13069301143920603,0.011677155489409806,0.0,0.0,2.0
5.38,2.0018712369603957,21.266193226899695,0.004483702914505228,-5.996182174257619,11.970251960617654,0.14729055004667585,0.08385673414529955,0.02337314479765788,1.0,-0.0,0.4114,0.0,0.1303265030750361,0.01167732066626563,0.0,0.0,2.0
5.39,2.0019127714677314,21.20623076885283,0.004153450733564037,-5.996245804686659,11.732369738287057,-0.007635651484761752,0.08384566043723239,3.3002531123338974,1.0,-0.0,0.4114,0.0,0.1299600697199426,0.01167758221560231,0.0,0.0,2.0
5.4,2.001951127129169,21.146267685106743,0.0038355661437602584,-5.996308374608548,11.733853849223546,-0.007508390626682626,0.0838345853284512,3.2891588365830864,1.0,-0.0,0.4114,0.0,0.12959363247632286,0.011677824500228433,0.0,0.0,2.0
5.41,2.0019555458826783,21.08629166221454,0.00044187535093698,-5.997602289220272,11.364757104861207,-0.1552697534069418,0.0838238575962303,0.028646278755664716,1.0,-0.0,0.4114,0.0,0.12922719140898564,0.01167804824158682,0.0,0.0,2.0
5.42,2.00195845841273,21.026315239703873,0.0002912530051738194,-5.997642251066601,11.75392531850842,-0.004795421559455448,0.08381276354415122,4.494655109036959,1.0,-0.0,0.4114,0.0,0.12886067126908884,0.011678074017648957,0.0,0.0,2.0
5.43,2.001959931812879,20.96633842423505,0.00014734001492134886,-5.997681546882158,11.754730441169704,-0.004715497866797591,0.08380166873218026,4.5046445801394395,1.0,-0.0,0.4114,0.0,0.12849414868707923,0.011678091007407592,0.0,0.0,2.0
5.44,2.0019817759674954,20.90634883131468,0.002184415461619158,-5.998959292037194,12.016449053603736,-0.15332941860420513,0.08379032597228628,0.014703738514938926,1.0,-0.0,0.4114,0.0,0.12812762370365866,0.011678099602241795,0.0,0.0,2.0
5.45,2.0020012977477135,20.84635906494298,0.0019521780217952567,-5.998976637169907,11.744131507221132,-0.0020814159256126175,0.08377924116493582,3.552030600497974,1.0,-0.0,0.4114,0.0,0.12776102063581196,0.011678227026477056,0.0,0.0,2.0
5.46,2.002018590581173,20.78636912801081,0.001729283345948749,-5.998993693217075,11.74525263889842,-0.002046725660186155,0.08376815529940063,3.5396962117453903,1.0,-0.0,0.4114,0.0,0.1273944165079849,0.01167834090352833,0.0,0.0,2.0
5.47,2.0020488028258456,20.726373607753146,0.003021224467254038,-5.99955202576655,11.927032934556635,-0.06699990593703894,0.08375689768140077,0.019229878442825345,1.0,-0.0,0.4114,0.0,0.12702781133784385,0.011678441778390175,0.0,0.0,2.0
5.48,2.002076264474087,20.666378012833107,0.0027461648241151847,-5.999559492003774,11.738992842823338,-0.0008959484668995543,0.08374581772436805,2.1301232462895134,1.0,-0.0,0.4114,0.0,0.12666117204738034,0.011678618016484099,0.0,0.0,2.0
5.49,2.002101083287134,20.60638234449507,0.002481881304737443,-5.999566833803711,11.740285977674672,-0.0008810159924514949,0.08373473654679912,2.1291681119095323,1.0,-0.0,0.4114,0.0,0.12629453230064677,0.011678778209432174,0.0,0.0,2.0
5.5,2.0021005871691973,20.546390155900767,-4.961179371252081e-05,-5.999218859430505,11.468220828186004,0.041756924784649735,0.08372391208871735,0.0217655738208381,1.0,-0.0,0.4114,0.0,0.12592789210524766,0.011678922985841616,0.0,0.0,2.0
5.51,2.002098713398553,20.486397837116368,-0.00018737706444717854,-5.999231878439997,11.755468167511841,-0.0015622811389892632,0.0837128165812313,2.7377044510811133,1.0,-0.0,0.4114,0.0,0.12556127317494914,0.011678920091820318,0.0,0.0,2.0
5.5200000000000005,2.002095526366797,20.426405390311707,-0.00031870317556354405,-5.999244680465997,11.756240866666037,-0.0015362431200056648,0.08370172034442924,2.7607525816219365,1.0,-0.0,0.4114,0.0,0.12519465344904446,0.011678909161491557,0.0,0.0,2.0
5.53,2.0020603337223366,20.366423815688506,-0.0035192644460607728,-5.998157462320066,11.387932647540334,0.13046617751178852,0.08369097103347692,0.012421268594572866,1.0,-0.0,0.4114,0.0,0.12482803294079378,0.011678890570472982,0.0,0.0,2.0
5.54,2.0020253805182655,20.30644193397569,-0.003495320407105427,-5.998188171281398,11.774873284674642,-0.003685075359868506,0.08367985720984522,4.340766507969798,1.0,-0.0,0.4114,0.0,0.12446147887365198,0.011678685280046962,0.0,0.0,2.0
5.55,2.0019906790823687,20.246459750291425,-0.0034701435896641215,-5.998218368426707,11.775021218092956,-0.003623657437204386,0.08366874324660319,4.344618536727731,1.0,-0.0,0.4114,0.0,0.12409492292985144,0.011678481386356548,0.0,0.0,2.0
5.5600000000000005,2.0019443886865376,20.18649018733141,-0.00462903958310218,-5.996956296001298,11.632932480787433,0.15144869104909947,0.08365776246519033,0.003959553018449205,1.0,-0.0,0.4114,0.0,0.12372836514066982,0.011678278961313817,0.0,0.0,2.0
5.57,2.0018989236747244,20.1265201170874,-0.004546501181312499,-5.9970070244012765,11.781904608214761,-0.006087407997403815,0.0836466420040388,2.5731811183521884,1.0,-0.0,0.4114,0.0,0.1233618844781364,0.011678008934004802,0.0,0.0,2.0
5.58,2.0018542765268363,20.06654954801412,-0.0044647147888172995,-5.997056907327922,11.781814367099424,-0.005985951197446937,0.08363552162811125,2.559565892686225,1.0,-0.0,0.4114,0.0,0.12299540071553411,0.011677743721435893,0.0,0.0,2.0
5.59,2.001781373751485,20.006571199533155,-0.007290277535128864,-5.997834848096349,11.432932470442612,-0.09335289221122567,0.0836247301893021,0.006864255393223377,1.0,-0.0,0.4114,0.0,0.12262891390453073,0.01167748327973988,0.0,0.0,2.0
5.6000000000000005,2.0017106247708365,19.94659249019354,-0.007074898064867788,-5.997870933961409,11.797845536431328,-0.004330303807302371,0.08361359468289223,3.7795471211779543,1.0,-0.0,0.4114,0.0,0.12226237955270262,0.01167705801355033,0.0,0.0,2.0
5.61,2.001641978035287,19.88661342600959,-0.006864673554950438,-5.997906418395386,11.797226941190083,-0.004258132077181287,0.08360245976037395,3.7928557333519297,1.0,-0.0,0.4114,0.0,0.1218958429956272,0.011676645311163214,0.0,0.0,2.0
5.62,2.0015912559902773,19.82663600685796,-0.005072204500993094,-5.997741915162866,11.98709628647488,0.01974038790241331,0.08359114561330111,0.015584749183100502,1.0,-0.0,0.4114,0.0,0.12152930427005859,0.011676244871872509,0.0,0.0,2.0
5.63,2.0015417978683367,19.76665821135886,-0.00494581219404939,-5.997779549910152,11.787167076833244,-0.004516169674268156,0.08358002018578761,1.8605111019964178,1.0,-0.0,0.4114,0.0,0.12116277559746531,0.011675948993276617,0.0,0.0,2.0
5.64,2.00149357871174,19.706680045784744,-0.004821915659711229,-5.997816557411649,11.786867584120579,-0.004440900179696783,0.08356889504098006,1.8747758089888773,1.0,-0.0,0.4114,0.0,0.12079624462497081,0.011675660487565298,0.0,0.0,2.0
5.65,2.0014555269279417,19.64670305602839,-0.0038051783798195536,-5.997698975635457,11.894008473587002,0.01410981314303833,0.08355766876314301,0.009559179827592669,1.0,-0.0,0.4114,0.0,0.12042971139090677,0.011675379209151815,0.0,0.0,2.0
5.66,2.001418248832949,19.586725682767973,-0.0037278094992739264,-5.997737326041532,11.781284265665475,-0.004602048729086761,0.08354654888814347,1.0928027854859388,1.0,-0.0,0.4114,0.0,0.12006318534239571,0.011675157240412992,0.0,0.0,2.0
5.67,2.0013817338180884,19.52674793239523,-0.0036515014860871477,-5.997775037274174,11.781156961582413,-0.004525347916935374,0.08353542913332912,1.099929353078627,1.0,-0.0,0.4114,0.0,0.11969665695024873,0.01167493978485887,0.0,0.0,2.0
5.68,2.001375482755104,19.466781311142217,-0.0006251062984675773,-5.996662125301358,12.135167422514348,0.13354943673790381,0.08352397454969696,0.006260810626160657,1.0,-0.0,0.4114,0.0,0.11933012625352642,0.011674726780605516,0.0,0.0,2.0
5.69,2.001368601210669,19.406814133576752,-0.0006881544434613954,-5.996717756546336,11.764434222600741,-0.006675749397283326,0.0835128705778271,4.266282666307196,1.0,-0.0,0.4114,0.0,0.11896366356809132,0.01167469031607144,0.0,0.0,2.0
5.7,2.001361122669547,19.346846408970713,-0.0007478541121806817,-5.996772460603897,11.764836039753686,-0.0065644869073278045,0.08350176622675755,4.262733726005502,1.0,-0.0,0.4114,0.0,0.11859719748296903,0.011674650173728903,0.0,0.0,2.0
5.71,2.001340422579097,19.286868714955276,-0.002070009045015875,-5.99776940154363,11.613341408059776,-0.11963291276797544,0.08349080428544574,0.008851812742370464,1.0,-0.0,0.4114,0.0,0.11823072805482102,0.011674606548905692,0.0,0.0,2.0
5.72,2.0013197776277396,19.22689064917343,-0.002064495135725777,-5.997806578184569,11.772661669114811,-0.004461196912739496,0.08347969254901429,2.2974559811905118,1.0,-0.0,0.4114,0.0,0.11786419770250445,0.011674485798378065,0.0,0.0,2.0
5.73,2.0012991990515676,19.16691221782128,-0.0020578576171876527,-5.9978431352148265,11.772796502224574,-0.004386843630861392,0.08346858068534574,2.289140762928421,1.0,-0.0,0.4114,0.0,0.11749766507828208,0.011674365369495147,0.0,0.0,2.0
5.74,2.001296076510111,19.106935058191674,-0.00031225414565183335,-5.997715962960607,11.981472416584298,0.015260670506391294,0.0834572718525832,0.0034710018817117085,1.0,-0.0,0.4114,0.0,0.11713113022001893,0.01167424532780081,0.0,0.0,2.0
5.75,2.0012922330341314,19.04695751788923,-0.0003843475979835296,-5.997754030244597,11.763348785720197,-0.004568074078786566,0.08344616890616356,1.9776062665048617,1.0,-0.0,0.4114,0.0,0.11676460313339355,0.011674227112975648,0.0,0.0,2.0
5.76,2.001287704228778,18.98697960325849,-0.0004528805353513852,-5.997791463073853,11.763776047515858,-0.004491939510806731,0.08343506555649663,1.9873428915300628,1.0,-0.0,0.4114,0.0,0.11639807372043418,0.0116742046926991,0.0,0.0,2.0
5.7700000000000005,2.0013035938906505,18.92701329679876,0.0015889661872630946,-5.996630645973212,12.017021606713739,0.13929805207693619,0.08342372241747353,0.008433600362018706,1.0,-0.0,0.4114,0.0,0.116031542019913,0.011674178274667872,0.0,0.0,2.0
5.78,2.0013178862137604,18.86704642878002,0.0014292323109701833,-5.9966868018736585,11.752831934844851,-0.0067387080535752375,0.08341262939649463,3.4367361428102527,1.0,-0.0,0.4114,0.0,0.11566508125821463,0.011674270964362129,0.0,0.0,2.0
5.79,2.001330644881252,18.807079008561598,0.0012758667491333654,-5.996742021842431,11.753596132579581,-0.006626396252682909,0.08340153565428102,3.4271891910640946,1.0,-0.0,0.4114,0.0,0.1152986170647668,0.011674354336246936,0.0,0.0,2.0
5.8,2.001326101914679,18.74710472246203,-0.00045429665729209237,-5.997428609956777,11.564380391228946,-0.08239057372145774,0.08339062022984275,0.01564766735396867,1.0,-0.0,0.4114,0.0,0.11493214949676532,0.011674428761807302,0.0,0.0,2.0
5.8100000000000005,2.0013208830994644,18.687130007797457,-0.0005218815214781379,-5.9974714664574975,11.763889816297674,-0.005142780086446308,0.08337951677254254,2.304836050992447,1.0,-0.0,0.4114,0.0,0.11456563997060129,0.011674402261168962,0.0,0.0,2.0
5.82,2.001315022891214,18.627154871710626,-0.00058602082504134,-5.997513608683206,11.764303283572415,-0.005057067085004974,0.08336841292502253,2.3107278104606457,1.0,-0.0,0.4114,0.0,0.1141991278254289,0.011674371818080209,0.0,0.0,2.0
5.83,2.001338633117297,18.567184736698252,0.0023610226082573663,-5.9970135012374115,12.125645211995845,0.06001289349533728,0.08335696788243503,0.008411096806169409,1.0,-0.0,0.4114,0.0,0.11383261310489827,0.011674337633532083,0.0,0.0,2.0
5.84,2.0013602687859393,18.507214103936082,0.0021635668642257834,-5.997063276216788,11.74830531071621,-0.005972997525176993,0.08334587913434248,3.6913184435280284,1.0,-0.0,0.4114,0.0,0.1134661289464893,0.011674475359850897,0.0,0.0,2.0
5.8500000000000005,2.0013800059739113,18.44724298171995,0.001973718797219488,-5.9971122216131745,11.749218231959246,-0.0058734475664241614,0.08333478952462825,3.7042708314372312,1.0,-0.0,0.4114,0.0,0.11309964174627606,0.011674601567917978,0.0,0.0,2.0
5.86,2.00141922443932,18.38725664756286,0.003921846540864384,-5.998633415708683,12.005775329237387,-0.18254329146104842,0.0833234564527439,0.017988998550860277,1.0,-0.0,0.4114,0.0,0.11273315155495524,0.011674716701514482,0.0,0.0,2.0
5.87,2.001455699242104,18.327270085641725,0.0036474802784534407,-5.998656192113539,11.739076048510688,-0.002733168582633283,0.0833123764169087,3.7489973833396677,1.0,-0.0,0.4114,0.0,0.11236656840177303,0.011674945475896033,0.0,0.0,2.0
5.88,2.001489531816933,18.26728329975261,0.003383257482884045,-5.9986785889116465,11.740293264531672,-0.002687615772922314,0.08330129523220284,3.732797403399894,1.0,-0.0,0.4114,0.0,0.11199998385669943,0.01167515824557894,0.0,0.0,2.0
5.89,2.0014987611503403,18.20728377907518,0.0009229333407307088,-5.999952067742796,11.4767611029416,-0.15281745973786254,0.08329046182480554,0.02198785733644397,1.0,-0.0,0.4114,0.0,0.11163339794293262,0.01167535560226544,0.0,0.0,2.0
5.9,2.0015065682985327,18.147284250409044,0.0007807148192578743,-5.999952866613749,11.75493377742326,-9.586451440846133e-05,0.08327936682180613,3.596535498557628,1.0,-0.0,0.4114,0.0,0.11126673420545943,0.011675409440043652,0.0,0.0,2.0
5.91,2.001513013240234,18.087284713887342,0.0006444941701397127,-5.999953652170187,11.75565352210582,-9.426677250168325e-05,0.08326827113946905,3.596506276573417,1.0,-0.0,0.4114,0.0,0.11090007041916639,0.01167545498174144,0.0,0.0,2.0
5.92,2.001532302933446,18.027276308340436,0.0019289693212041895,-6.000840554690751,11.926137018127736,-0.10642830246769425,0.08325701409649577,0.011491435092618593,1.0,-0.0,0.4114,0.0,0.1105334065848671,0.011675492577234697,0.0,0.0,2.0
5.93,2.00154968698043,17.967268042885976,0.0017384046984192706,-6.000826545445905,11.749132245265809,0.0016811093815025657,0.08324592456921302,2.3936678711745665,1.0,-0.0,0.4114,0.0,0.11016668855096934,0.0116756051004451,0.0,0.0,2.0
5.94,2.0015652411339406,17.90725991518909,0.001555415351046371,-6.000812769688474,11.750041278315253,0.001653090891810649,0.08323483418393478,2.384134493965037,1.0,-0.0,0.4114,0.0,0.10979997137319208,0.011675706507385841,0.0,0.0,2.0
5.95,2.001609125167997,17.847245224022775,0.004388403405656864,-6.001469116631466,12.111958566553259,-0.07876163315913343,0.08322340195807928,0.015679367018493873,1.0,-0.0,0.4114,0.0,0.10943325503726666,0.011675797239947987,0.0,0.0,2.0
5.96,2.0016499251003808,17.787230777709233,0.004079993238364456,-6.001444631354276,11.734990779924912,0.0029382332629328545,0.08321232577811576,3.8256735023119584,1.0,-0.0,0.4114,0.0,0.1090664985912503,0.011676053230146649,0.0,0.0,2.0
5.97,2.0016877550857965,17.72721657216758,0.003782998541580704,-6.001420554165038,11.73636063638595,0.002889262708551499,0.08320124830521204,3.8355462598656715,1.0,-0.0,0.4114,0.0,0.10869974364155643,0.01167629122975222,0.0,0.0,2.0
5.98,2.0017035385014745,17.66721175236234,0.0015783415678170495,-6.000481980523823,11.507441163148362,0.1126288369457773,0.08319038638018644,0.024666433902285484,1.0,-0.0,0.4114,0.0,0.10833299016324632,0.011676511904667147,0.0,0.0,2.0
5.99,2.0017174628182666,17.60720701288719,0.0013924316791937993,-6.0004739475150926,11.74969081336521,0.0009639610476455118,0.08317929632577022,2.9478879535562164,1.0,-0.0,0.4114,0.0,0.1079662940422143,0.011676603974591936,0.0,0.0,2.0
6.0,2.0017296039619934,17.547202352403293,0.0012141143726796396,-6.000466048389841,11.750601923218301,0.0009478950301851086,0.08316820541139576,2.95704543351942,1.0,-0.0,0.4114,0.0,0.1075995984120884,0.011676685199773221,0.0,0.0,2.0
6.01,2.0017604937582836,17.487210953299297,0.0030889796290376175,-5.999139910399615,11.996983830762957,0.1591365588271767,0.08315688095106163,0.015175122858249847,1.0,-0.0,0.4114,0.0,0.10723290326468679,0.011676756023111629,0.0,0.0,2.0
6.0200000000000005,2.0017887941097383,17.427219410847034,0.0028300351454878274,-5.999154245226288,11.740926661974026,-0.0017201792007703887,0.08314579916868917,3.499461557709897,1.0,-0.0,0.4114,0.0,0.10686628915905126,0.011676936213589987,0.0,0.0,2.0
6.03,2.001814604832345,17.36722772743564,0.002581072260670411,-5.999168341139184,11.74212445382191,-0.0016915095474239195,0.08313471625577372,3.485213729215997,1.0,-0.0,0.4114,0.0,0.10649967417739854,0.011677101298973473,0.0,0.0,2.0
6.04,2.001859092565514,17.3072239027575,0.004448773316905769,-6.000382467814015,11.996124126748244,-0.14569520097976613,0.08312339276798533,0.020742864418544053,1.0,-0.0,0.4114,0.0,0.10613305833432893,0.011677251861522011,0.0,0.0,2.0
6.05,2.001900301882536,17.247220141823995,0.004120931702179999,-6.000376093350448,11.732659006232907,0.0007649356280303721,0.08311231878921162,3.4399678122314286,1.0,-0.0,0.4114,0.0,0.10576636829462917,0.011677511373298831,0.0,0.0,2.0
6.0600000000000005,2.0019383555712724,17.187216443572716,0.0038053688736610137,-6.000369825127941,11.734132460577722,0.0007521867008968286,0.08310124341970518,3.4294124524911624,1.0,-0.0,0.4114,0.0,0.10539967864447997,0.011677751760981459,0.0,0.0,2.0
6.07,2.001992912305947,17.127220256026614,0.005455673467421033,-5.999618754610178,11.970036551251201,0.09012846213161646,0.08308994506970532,0.02525826930734056,1.0,-0.0,0.4114,0.0,0.10503298937738882,0.011677973740832423,0.0,0.0,2.0
6.08,2.0020436399154113,17.067224004939614,0.005072760946434457,-5.999625108700008,11.72605049748161,-0.0007624907796444091,0.08307887732843387,2.806724721996025,1.0,-0.0,0.4114,0.0,0.10466634600905152,0.011678291988451356,0.0,0.0,2.0
6.09,2.0020906800828318,17.00722769137073,0.004704016742028788,-5.999631356888341,11.72775069547132,-0.000749782599983817,0.0830678079824156,2.8062123867729185,1.0,-0.0,0.4114,0.0,0.10429970225240874,0.011678587899506565,0.0,0.0,2.0
6.1000000000000005,2.0021577950334986,16.94721583651612,0.006711495066662871,-6.001185485461042,12.01289739895609,-0.18649542872408642,0.08305646813178584,0.029273913787801337,1.0,-0.0,0.4114,0.0,0.10393305811393223,0.011678862300483185,0.0,0.0,2.0
6.11,2.0022203953522375,16.887204179242417,0.006260031873874252,-6.001165727370024,11.717824416865366,0.00237097092208316,0.08304540815457369,4.066567189300731,1.0,-0.0,0.4114,0.0,0.10356631900093183,0.011679253804362076,0.0,0.0,2.0
6.12,2.0022786462261326,16.82719271625661,0.005825087389505847,-6.001146298580523,11.719806661875792,0.0023314547400481445,0.08303434630640875,4.051677032492996,1.0,-0.0,0.4114,0.0,0.10319958109537032,0.011679618972888052,0.0,0.0,2.0
6.13,2.0022998482452574,16.76718517418191,0.002120201912471946,-6.00075420747013,11.327413742755931,0.04705093324719073,0.08302365472991784,0.03502294089170417,1.0,-0.0,0.4114,0.0,0.10283284437712374,0.01167995876965244,0.0,0.0,2.0
6.140000000000001,2.002318545273009,16.707177757808456,0.0018697027751331395,-6.0007416373456275,11.741940103519344,0.0015084149402593283,0.08301257199102667,3.8064823770554344,1.0,-0.0,0.4114,0.0,0.10246613162000058,0.011680082448097335,0.0,0.0,2.0
6.15,2.002334839656806,16.647170465041224,0.0016294383797389477,-6.000729276723201,11.743168272552698,0.0014832746912549766,0.08300148809291984,3.8444300960601803,1.0,-0.0,0.4114,0.0,0.10209941963105168,0.011680191514092551,0.0,0.0,2.0
6.16,2.002319411776743,16.587179739030383,-0.0015427880063390753,-5.999072601084279,11.391332833670637,0.19880107667057517,0.08299073464081527,0.020549244732703184,1.0,-0.0,0.4114,0.0,0.10173270839747416,0.011680286564664704,0.0,0.0,2.0
6.17,2.002303144733331,16.527188858453055,-0.001626704341164713,-5.999088057732875,11.761930039820923,-0.0018547978314416014,0.0829796330341912,4.76943308817823,1.0,-0.0,0.4114,0.0,0.10136609840518566,0.011680196568697667,0.0,0.0,2.0
6.18,2.0022860878329203,16.46719782588535,-0.001705690041083392,-5.999103256770661,11.762521716009758,-0.0018238845342501975,0.08296853086911266,4.764417258106297,1.0,-0.0,0.4114,0.0,0.10099948746832423,0.011680101677611097,0.0,0.0,2.0
6.19,2.0022549939620515,16.407204587553466,-0.003109387086868234,-5.999323833188433,11.60355635450582,-0.026469170132744718,0.0829575787165999,0.00895563522515055,1.0,-0.0,0.4114,0.0,0.10063287560263269,0.011680002179025368,0.0,0.0,2.0
6.2,2.002223821897623,16.347211236527112,-0.003117206442856875,-5.999335102635293,11.771061677281363,-0.0013523336231333616,0.08294646849106004,1.5950596643955144,1.0,-0.0,0.4114,0.0,0.10026625025727116,0.011679820798111968,0.0,0.0,2.0
6.21,2.0021925960048823,16.28721777468453,-0.0031225892740674712,-5.999346184258037,11.771354060254728,-0.001329794729414857,0.08293535798955423,1.6059482128235976,0.8854383249824347,0.11456167501756531,0.4114,0.0,0.09989962422322124,0.011679638961069468,0.0,0.0,2.0
6.22,2.00214262161703,16.227226480016775,-0.004997438785237949,-5.999129466775735,11.547018058659543,0.026006097876256906,0.0829244592020887,0.0032829270507428628,0.7092468670848042,0.17619145789763047,0.4114,0.0,0.09953299751196103,0.01167945681002848,0.0,0.0,2.0
6.23,2.0020935093075427,16.167235040260145,-0.004911230948716539,-5.999143975662807,11.78234494038257,-0.0017410664485293381,0.08291333832668848,2.1809284647455587,1.0,-0.2907531329151958,0.4114,0.0,0.09916638404454695,0.011679165292766008,0.0,0.0,2.0
6.24,2.0020452523060355,16.107243457832794,-0.004825700150736537,-5.999158242735093,11.7822636957576,-0.0017120486743866792,0.08290221752797577,2.196312386008936,1.0,-0.0,0.4114,0.0,0.09879976969047868,0.011678878804293998,0.0,0.0,2.0
6.25,2.0020310952949476,16.047246930339465,-0.0014157011087742102,-5.999652749332876,12.181199885035479,-0.059340791734019155,0.08289072005334322,0.004910768137141759,1.0,-0.0,0.4114,0.0,0.09843315446453374,0.01167859730511854,0.0,0.0,2.0
6.26,2.002016233083338,15.987250344971025,-0.0014862211609519018,-5.999658536843994,11.763537593738677,-0.0006945013342480877,0.0828796169295332,3.9608879950689446,1.0,-0.0,0.4114,0.0,0.09806650901874117,0.01167851472255386,0.0,0.0,2.0
6.2700000000000005,2.0020007079010385,15.92725370269206,-0.0015525182299641596,-5.999664227896594,11.76404435171853,-0.0006829263120113893,0.08286851332741561,3.972290483336561,1.0,-0.0,0.4114,0.0,0.09769986321926737,0.011678428026319474,0.0,0.0,2.0
6.28,2.001979346238407,15.867266160046464,-0.0021361662631506763,-5.99875426455957,11.701962236017618,0.10919560044298277,0.0828574678412352,0.007198966548423707,1.0,-0.0,0.4114,0.0,0.09733321707200704,0.011678337462756058,0.0,0.0,2.0
6.29,2.0019576440878204,15.807278409778295,-0.0021702150586500424,-5.998775026816911,11.767914144540075,-0.002491470880860547,0.08284636058634763,1.492749808606962,1.0,-0.0,0.4114,0.0,0.09696662653361728,0.011678212853057373,0.0,0.0,2.0
6.3,2.0019356315230774,15.74729045534793,-0.0022012564743166,-5.998795443036629,11.768275030120012,-0.002449946366178679,0.0828352529908431,1.4825172741661183,1.0,-0.0,0.4114,0.0,0.09660003472642292,0.011678086257178952,0.0,0.0,2.0
6.3100000000000005,2.0019187163051777,15.687303800945221,-0.001691521789969317,-5.9986654402709,11.833168162121673,0.01560033188751414,0.08282408413589018,0.0054117228707621645,1.0,-0.0,0.4114,0.0,0.09623344167157069,0.011677957850551285,0.0,0.0,2.0
6.32,2.001901297223895,15.62731692411589,-0.0017419081282742277,-5.998687682933051,11.76595363940341,-0.002669119458200697,0.08281297873140671,0.7167845834646716,1.0,-0.0,0.4114,0.0,0.09586685656133191,0.01167785917844687,0.0,0.0,2.0
6.33,2.0018834089856883,15.567329828567049,-0.0017888238206546548,-5.998709554884167,11.766370116914349,-0.0026246341338982404,0.08280187293383653,0.7152716105510543,1.0,-0.0,0.4114,0.0,0.09550027009181933,0.011677757567139388,0.0,0.0,2.0
6.34,2.001874185697019,15.507342115092682,-0.0009223288669157293,-5.998771347436758,11.87597939444867,-0.007415106310982411,0.08279066367862703,0.006592862699544193,1.0,-0.0,0.4114,0.0,0.09513368228568751,0.011677653219083182,0.0,0.0,2.0
6.3500000000000005,2.0018641356852824,15.447354196842888,-0.0010050011736500355,-5.998791824979479,11.762079323191884,-0.0024573051264837886,0.08277956193099623,0.9904627478477316,1.0,-0.0,0.4114,0.0,0.09476709070334416,0.011677599416565945,0.0,0.0,2.0
6.36,2.00185330354196,15.38736607723059,-0.001083214332209901,-5.998811961229821,11.762614420972817,-0.0024163500410416816,0.08276845967831646,0.9946082643215926,1.0,-0.0,0.4114,0.0,0.09440049786959542,0.01167754079149748,0.0,0.0,2.0
6.37,2.0018325232237384,15.32738693230888,-0.002078031822178146,-5.997914492171127,11.65262190120381,0.10769628704335282,0.08275746077360108,0.008734416909754288,1.0,-0.0,0.4114,0.0,0.09403390380529804,0.011677477603994768,0.0,0.0,2.0
6.38,2.001811473654619,15.26740743980253,-0.002104956911910867,-5.997949250634941,11.768768989232074,-0.0041710156577465796,0.08274635271141173,1.909901102390942,1.0,-0.0,0.4114,0.0,0.09366736458633203,0.011677356385471807,0.0,0.0,2.0
6.390000000000001,2.0017901812083148,15.20742760550462,-0.002129244630422902,-5.9979834297910255,11.769085473778556,-0.004101498730117115,0.0827352443505286,1.9025872648864102,1.0,-0.0,0.4114,0.0,0.09330082324323768,0.011677233596318611,0.0,0.0,2.0
6.4,2.001759860706547,15.147452842009491,-0.003032050176761561,-5.997476349512939,11.663663334439361,0.060849633370375245,0.0827242353441666,0.005555353935204448,1.0,-0.0,0.4114,0.0,0.09293427981141712,0.011677109390381836,0.0,0.0,2.0
6.41,2.001729756653973,15.087477657905946,-0.0030104052574297874,-5.99751841035439,11.774597390319812,-0.005047300974121427,0.08271312178046356,1.47617269497389,1.0,-0.0,0.4114,0.0,0.09256776736783578,0.011676932520788191,0.0,0.0,2.0
6.42,2.0016998791993723,15.027502060204128,-0.002987745460062448,-5.997559770181817,11.77471917568408,-0.004963179291220143,0.08270200810184603,1.4761398156385845,1.0,-0.0,0.4114,0.0,0.09220125235386967,0.011676756913814841,0.0,0.0,2.0
6.43,2.0016683600388565,14.967515802461211,-0.0031519160515661175,-5.998625774291794,11.75229952901956,-0.12792049319721466,0.08269091492812138,0.004276677051054806,1.0,-0.0,0.4114,0.0,0.09183473481235857,0.011676582628663007,0.0,0.0,2.0
6.44,2.0016371732665053,14.907529315680675,-0.003118677235126433,-5.9986486780535975,11.775988657972762,-0.002748451416412223,0.08267980005197581,1.2606816594803505,1.0,-0.0,0.4114,0.0,0.09146815212615185,0.01167639876689333,0.0,0.0,2.0
6.45,2.0016063244390425,14.847542603679814,-0.003084882746283493,-5.998671200086037,11.776055338661154,-0.0027026438928050567,0.08266868511290307,1.2427554592465384,1.0,-0.0,0.4114,0.0,0.09110156804027078,0.011676216844054614,0.0,0.0,2.0
