t,z,vz,thrust,delta,A,e_R,lf
23.37,0.28266616901765745,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.38,0.2826185554944817,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.39,0.282570941971306,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.400000000000002,0.2825233284481303,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.41,0.28247571492495455,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.42,0.2824281014017788,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.43,0.2823804878786031,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.44,0.28233287435542737,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.45,0.28228526083225164,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.46,0.2822376473090759,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.47,0.2821900337859002,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.48,0.28214242026272446,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.490000000000002,0.28209480673954873,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.5,0.282047193216373,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.51,0.2819995796931973,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.52,0.28195196617002155,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.53,0.2819043526468458,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.54,0.2818567391236701,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.55,0.28180912560049437,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.56,0.28176151207731864,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.57,0.2817138985541429,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.580000000000002,0.2816662850309672,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.59,0.28161867150779146,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.6,0.28157105798461574,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.61,0.28152344446144,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.62,0.2814758309382643,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.63,0.28142821741508856,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.64,0.28138060389191283,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.650000000000002,0.2813329903687371,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.66,0.2812853768455614,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.67,0.28123776332238565,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.68,0.2811901497992099,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.69,0.2811425362760342,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.7,0.28109492275285847,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.71,0.28104730922968274,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.72,0.280999695706507,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.73,0.2809520821833313,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.740000000000002,0.28090446866015556,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.75,0.28085685513697983,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.76,0.2808092416138041,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.77,0.2807616280906284,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.78,0.28071401456745265,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.79,0.2806664010442769,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.8,0.2806187875211012,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.81,0.28057117399792547,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.82,0.28052356047474974,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.830000000000002,0.280475946951574,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.84,0.2804283334283983,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.85,0.28038071990522256,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.86,0.28033310638204684,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.87,0.2802854928588711,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.88,0.2802378793356954,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.89,0.28019026581251966,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.900000000000002,0.28014265228934393,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.91,0.2800950387661682,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.92,0.2800474252429925,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.93,0.27999981171981675,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.94,0.279952198196641,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.95,0.2799045846734653,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.96,0.27985697115028957,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.97,0.27980935762711384,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.98,0.2797617441039381,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
23.990000000000002,0.2797141305807624,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.0,0.27966651705758666,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.01,0.27961890353441093,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.02,0.2795712900112352,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.03,0.2795236764880595,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.04,0.27947606296488375,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.05,0.279428449441708,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.060000000000002,0.2793808359185323,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.07,0.2793332223953566,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.080000000000002,0.27928560887218085,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.09,0.2792379953490051,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.1,0.2791903818258294,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.11,0.27914276830265367,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.12,0.27909515477947794,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.13,0.2790475412563022,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.14,0.2789999277331265,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.150000000000002,0.27895231420995076,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.16,0.27890470068677503,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.17,0.2788570871635993,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.18,0.2788094736404236,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.19,0.27876186011724785,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.2,0.2787142465940721,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.21,0.2786666330708964,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.22,0.27861901954772067,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.23,0.27857140602454494,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.240000000000002,0.2785237925013692,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.25,0.2784761789781935,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.26,0.27842856545501776,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.27,0.27838095193184204,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.28,0.2783333384086663,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.29,0.2782857248854906,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.3,0.27823811136231485,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.310000000000002,0.27819049783913913,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.32,0.2781428843159634,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.330000000000002,0.2780952707927877,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.34,0.27804765726961195,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.35,0.2780000437464362,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.36,0.2779524302232605,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.37,0.27790481670008477,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.38,0.27785720317690904,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.39,0.2778095896537333,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.400000000000002,0.2777619761305576,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.41,0.27771436260738186,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.42,0.27766674908420613,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.43,0.2776191355610304,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.44,0.2775715220378547,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.45,0.27752390851467895,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.46,0.2774762949915032,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.47,0.2774286814683275,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.48,0.27738106794515177,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.490000000000002,0.27733345442197604,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.5,0.2772858408988003,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.51,0.2772382273756246,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.52,0.27719061385244886,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.53,0.27714300032927314,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.54,0.2770953868060974,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.55,0.2770477732829217,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.560000000000002,0.27700015975974596,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.57,0.27695254623657023,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.580000000000002,0.2769049327133945,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.59,0.2768573191902188,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.6,0.27680970566704305,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.61,0.2767620921438673,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.62,0.2767144786206916,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.63,0.27666686509751587,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.64,0.27661925157434014,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.650000000000002,0.2765716380511644,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.66,0.2765240245279887,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.67,0.27647641100481296,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.68,0.27642879748163723,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.69,0.2763811839584615,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.7,0.2763335704352858,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.71,0.27628595691211005,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.72,0.2762383433889343,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.73,0.2761907298657586,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.740000000000002,0.2761431163425829,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.75,0.27609550281940715,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.76,0.2760478892962314,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.77,0.2760002757730557,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.78,0.27595266224987997,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.79,0.27590504872670424,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.8,0.2758574352035285,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.810000000000002,0.2758098216803528,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.82,0.27576220815717706,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.830000000000002,0.27571459463400133,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.84,0.2756669811108256,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.85,0.2756193675876499,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.86,0.27557175406447415,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.87,0.2755241405412984,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.88,0.2754765270181227,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.89,0.27542891349494697,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.900000000000002,0.27538129997177124,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.91,0.2753336864485955,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.92,0.2752860729254198,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.93,0.27523845940224406,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.94,0.27519084587906834,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.95,0.2751432323558926,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.96,0.2750956188327169,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.97,0.27504800530954115,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.98,0.27500039178636543,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
24.990000000000002,0.2749527782631897,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.0,0.274905164740014,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.01,0.27485755121683825,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.02,0.2748099376936625,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.03,0.2747623241704868,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.04,0.27471471064731107,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.05,0.27466709712413534,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.060000000000002,0.2746194836009596,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.07,0.2745718700777839,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.080000000000002,0.27452425655460816,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.09,0.27447664303143243,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.1,0.2744290295082567,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.11,0.274381415985081,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.12,0.27433380246190525,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.13,0.2742861889387295,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.14,0.2742385754155538,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.150000000000002,0.27419096189237807,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.16,0.27414334836920234,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.17,0.2740957348460266,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.18,0.2740481213228509,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.19,0.27400050779967516,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.2,0.27395289427649944,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.21,0.2739052807533237,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.22,0.273857667230148,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.23,0.27381005370697226,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.240000000000002,0.27376244018379653,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.25,0.2737148266606208,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.26,0.2736672131374451,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.27,0.27361959961426935,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.28,0.2735719860910936,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.29,0.2735243725679179,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.3,0.27347675904474217,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.310000000000002,0.27342914552156644,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.32,0.2733815319983907,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.330000000000002,0.273333918475215,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.34,0.27328630495203926,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.35,0.27323869142886353,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.36,0.2731910779056878,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.37,0.2731434643825121,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.38,0.27309585085933635,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.39,0.2730482373361606,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.400000000000002,0.2730006238129849,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.41,0.2729530102898092,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.42,0.27290539676663345,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.43,0.2728577832434577,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.44,0.272810169720282,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.45,0.27276255619710627,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.46,0.27271494267393054,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.47,0.2726673291507548,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.48,0.2726197156275791,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.490000000000002,0.27257210210440336,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.5,0.27252448858122763,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.51,0.2724768750580519,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.52,0.2724292615348762,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.53,0.27238164801170045,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.54,0.2723340344885247,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.55,0.272286420965349,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.560000000000002,0.27223880744217327,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.57,0.27219119391899754,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.580000000000002,0.2721435803958218,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.59,0.2720959668726461,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.6,0.27204835334947036,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.61,0.27200073982629464,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.62,0.2719531263031189,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.63,0.2719055127799432,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.64,0.27185789925676745,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.650000000000002,0.2718102857335917,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.66,0.271762672210416,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.67,0.2717150586872403,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.68,0.27166744516406455,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.69,0.2716198316408888,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.7,0.2715722181177131,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.71,0.27152460459453737,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.72,0.27147699107136164,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.73,0.2714293775481859,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.740000000000002,0.2713817640250102,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.75,0.27133415050183446,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.76,0.27128653697865873,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.77,0.271238923455483,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.78,0.2711913099323073,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.79,0.27114369640913155,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.8,0.2710960828859558,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.810000000000002,0.2710484693627801,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.82,0.27100085583960437,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.830000000000002,0.27095324231642864,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.84,0.2709056287932529,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.85,0.2708580152700772,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.86,0.27081040174690146,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.87,0.27076278822372574,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.88,0.27071517470055,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.89,0.2706675611773743,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.900000000000002,0.27061994765419856,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.91,0.27057233413102283,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.92,0.2705247206078471,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.93,0.2704771070846714,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.94,0.27042949356149565,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.95,0.2703818800383199,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.96,0.2703342665151442,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.97,0.27028665299196847,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.98,0.27023903946879274,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
25.990000000000002,0.270191425945617,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.0,0.2701438124224413,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.01,0.27009619889926556,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.02,0.27004858537608983,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.03,0.2700009718529141,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.04,0.2699533583297384,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.05,0.26990574480656265,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.060000000000002,0.2698581312833869,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.07,0.2698105177602112,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.080000000000002,0.2697629042370355,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.09,0.26971529071385975,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.1,0.269667677190684,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.11,0.2696200636675083,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.12,0.26957245014433256,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.13,0.26952483662115684,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.14,0.2694772230979811,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.150000000000002,0.2694296095748054,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.16,0.26938199605162966,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.17,0.26933438252845393,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.18,0.2692867690052782,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.19,0.2692391554821025,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.2,0.26919154195892675,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.21,0.269143928435751,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.22,0.2690963149125753,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.23,0.26904870138939957,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.240000000000002,0.26900108786622384,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.25,0.2689534743430481,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.26,0.2689058608198724,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.27,0.26885824729669666,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.28,0.26881063377352094,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.29,0.2687630202503452,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.3,0.2687154067271695,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.310000000000002,0.26866779320399375,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.32,0.268620179680818,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.330000000000002,0.2685725661576423,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.34,0.2685249526344666,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.35,0.26847733911129085,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.36,0.2684297255881151,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.37,0.2683821120649394,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.38,0.26833449854176367,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.39,0.26828688501858794,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.400000000000002,0.2682392714954122,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.41,0.2681916579722365,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
26.42,0.26814404444906076,-0.004761352317570992,11.772,0.0,1.0,-0.0,0.4114
