rule_id,seed,escala_b,n_cajas,diam_real_orig,diam_real_corr,diam_null_orig,diam_null_corr,giant_real,n_aristas,holon_real,holon_null_valor,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila
A0-B0-C0-r312,20291076,16,179,2.0,2.0,2.0,2.0,1.0,7160,1.983824436892886,1.542167332637131,179,179,1,0,False
A0-B0-C0-r313,20291173,1,2000,4.0,4.0,4.0,4.0,1.0,15112,1.759740387370508,1.4663131009833887,2000,2000,1,0,False
A0-B0-C0-r313,20291173,2,1040,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,13980,1.759740387370508,1.4663131009833887,1040,1040,1,0,False
A0-B0-C0-r313,20291173,4,565,3.0,3.0,3.0,3.0,1.0,12908,1.759740387370508,1.4663131009833887,565,565,1,0,False
A0-B0-C0-r313,20291173,8,307,3.0,3.0,3.0,3.0,1.0,10730,1.759740387370508,1.4663131009833887,307,307,1,0,False
A0-B0-C0-r313,20291173,16,190,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,6698,1.759740387370508,1.4663131009833887,190,190,1,0,False
A0-B0-C0-r314,20291270,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,9371,1.2812414907428507,1.4056955472194348,2000,2000,1,0,False
A0-B0-C0-r314,20291270,2,1065,5.0,5.0,4.0,4.0,1.0,8322,1.2812414907428507,1.4056955472194348,1065,1065,1,0,False
A0-B0-C0-r314,20291270,4,601,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7536,1.2812414907428507,1.4056955472194348,601,601,1,0,False
A0-B0-C0-r314,20291270,8,353,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,6442,1.2812414907428507,1.4056955472194348,353,353,1,0,False
A0-B0-C0-r314,20291270,16,211,3.0,3.0,3.0,3.0,1.0,4251,1.2812414907428507,1.4056955472194348,211,211,1,0,False
A0-B0-C0-r315,20291367,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,9643,1.7937548005175343,1.53023889633946,2000,2000,1,0,False
A0-B0-C0-r315,20291367,2,1064,4.0,4.0,4.0,4.0,1.0,8591,1.7937548005175343,1.53023889633946,1064,1064,1,0,False
A0-B0-C0-r315,20291367,4,584,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7757,1.7937548005175343,1.53023889633946,584,584,1,0,False
A0-B0-C0-r315,20291367,8,341,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,6526,1.7937548005175343,1.53023889633946,341,341,1,0,False
A0-B0-C0-r315,20291367,16,227,3.0,3.0,3.0,3.0,1.0,4495,1.7937548005175343,1.53023889633946,227,227,1,0,False
A0-B0-C0-r316,20291464,1,2000,4.0,4.0,4.0,4.0,1.0,18872,2.0646582299835505,1.5144858194999025,2000,2000,1,0,False
A0-B0-C0-r316,20291464,2,1038,3.0,3.0,3.0,3.0,1.0,17662,2.0646582299835505,1.5144858194999025,1038,1038,1,0,False
A0-B0-C0-r316,20291464,4,549,3.0,3.0,3.0,3.0,1.0,16211,2.0646582299835505,1.5144858194999025,549,549,1,0,False
A0-B0-C0-r316,20291464,8,298,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,13328,2.0646582299835505,1.5144858194999025,298,298,1,0,False
A0-B0-C0-r316,20291464,16,171,2.0,2.0,2.0,2.0,1.0,7419,2.0646582299835505,1.5144858194999025,171,171,1,0,False
A0-B0-C0-r317,20291561,1,2000,4.0,4.0,4.0,4.0,1.0,20616,2.113510631314472,1.4818193851773092,2000,2000,1,0,False
A0-B0-C0-r317,20291561,2,1036,3.0,3.0,3.0,3.0,1.0,19359,2.113510631314472,1.4818193851773092,1036,1036,1,0,False
A0-B0-C0-r317,20291561,4,544,3.0,3.0,3.0,3.0,1.0,17871,2.113510631314472,1.4818193851773092,544,544,1,0,False
A0-B0-C0-r317,20291561,8,298,2.0,2.0,2.0,2.0,1.0,14457,2.113510631314472,1.4818193851773092,298,298,1,0,False
A0-B0-C0-r317,20291561,16,168,2.0,2.0,2.0,2.0,1.0,7675,2.113510631314472,1.4818193851773092,168,168,1,0,False
A0-B0-C0-r318,20291658,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,12106,2.071365561650181,1.486376725124621,2000,2000,1,0,False
A0-B0-C0-r318,20291658,2,1065,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,11010,2.071365561650181,1.486376725124621,1065,1065,1,0,False
A0-B0-C0-r318,20291658,4,582,3.0,3.0,3.0,3.0,1.0,10118,2.071365561650181,1.486376725124621,582,582,1,0,False
A0-B0-C0-r318,20291658,8,327,3.0,3.0,3.0,3.0,1.0,8524,2.071365561650181,1.486376725124621,327,327,1,0,False
A0-B0-C0-r318,20291658,16,189,3.0,3.0,2.0,2.0,1.0,5521,2.071365561650181,1.486376725124621,189,189,1,0,False
A0-B0-C0-r319,20291755,1,2000,6.0,6.0,5.0,5.0,1.0,10540,1.4617927088032372,1.4903909663508241,2000,2000,1,0,False
A0-B0-C0-r319,20291755,2,1060,5.0,5.0,4.333333333333333,4.333333333333333,1.0,9486,1.4617927088032372,1.4903909663508241,1060,1060,1,0,False
A0-B0-C0-r319,20291755,4,593,3.0,3.0,3.0,3.0,1.0,8602,1.4617927088032372,1.4903909663508241,593,593,1,0,False
A0-B0-C0-r319,20291755,8,336,4.0,4.0,3.0,3.0,1.0,7261,1.4617927088032372,1.4903909663508241,336,336,1,0,False
A0-B0-C0-r319,20291755,16,228,3.0,3.0,2.0,2.0,1.0,4850,1.4617927088032372,1.4903909663508241,228,228,1,0,False
A0-B0-C0-r320,20291852,1,2000,4.0,4.0,4.0,4.0,1.0,19849,2.1196949774854996,1.5075446103540555,2000,2000,1,0,False
A0-B0-C0-r320,20291852,2,1030,3.0,3.0,3.0,3.0,1.0,18583,2.1196949774854996,1.5075446103540555,1030,1030,1,0,False
A0-B0-C0-r320,20291852,4,551,3.0,3.0,3.0,3.0,1.0,17228,2.1196949774854996,1.5075446103540555,551,551,1,0,False
A0-B0-C0-r320,20291852,8,301,2.0,2.0,2.0,2.0,1.0,13949,2.1196949774854996,1.5075446103540555,301,301,1,0,False
A0-B0-C0-r320,20291852,16,177,2.0,2.0,2.0,2.0,1.0,7632,2.1196949774854996,1.5075446103540555,177,177,1,0,False
A0-B0-C0-r321,20291949,1,2000,4.0,4.0,4.0,4.0,1.0,20340,2.105764062889485,1.5000088469224593,2000,2000,1,0,False
A0-B0-C0-r321,20291949,2,1033,3.0,3.0,3.0,3.0,1.0,19108,2.105764062889485,1.5000088469224593,1033,1033,1,0,False
A0-B0-C0-r321,20291949,4,545,3.0,3.0,3.0,3.0,1.0,17603,2.105764062889485,1.5000088469224593,545,545,1,0,False
A0-B0-C0-r321,20291949,8,292,2.0,2.0,2.0,2.0,1.0,14275,2.105764062889485,1.5000088469224593,292,292,1,0,False
A0-B0-C0-r321,20291949,16,176,2.0,2.0,2.0,2.0,1.0,7789,2.105764062889485,1.5000088469224593,176,176,1,0,False
A0-B0-C0-r322,20292046,1,2000,4.0,4.0,4.0,4.0,1.0,19848,1.4998853951832987,1.4344135771320776,2000,2000,1,0,False
A0-B0-C0-r322,20292046,2,1031,3.0,3.0,3.0,3.0,1.0,18565,1.4998853951832987,1.4344135771320776,1031,1031,1,0,False
A0-B0-C0-r322,20292046,4,546,3.0,3.0,3.0,3.0,1.0,17140,1.4998853951832987,1.4344135771320776,546,546,1,0,False
A0-B0-C0-r322,20292046,8,301,2.0,2.0,2.0,2.0,1.0,14006,1.4998853951832987,1.4344135771320776,301,301,1,0,False
A0-B0-C0-r322,20292046,16,169,2.0,2.0,2.0,2.0,1.0,7592,1.4998853951832987,1.4344135771320776,169,169,1,0,False
A0-B0-C0-r323,20292143,1,2000,4.0,4.0,4.0,4.0,1.0,16250,1.9917776349184946,1.5178453080032395,2000,2000,1,0,False
A0-B0-C0-r323,20292143,2,1035,3.0,3.0,3.0,3.0,1.0,15042,1.9917776349184946,1.5178453080032395,1035,1035,1,0,False
A0-B0-C0-r323,20292143,4,563,3.0,3.0,3.0,3.0,1.0,13903,1.9917776349184946,1.5178453080032395,563,563,1,0,False
A0-B0-C0-r323,20292143,8,320,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,11591,1.9917776349184946,1.5178453080032395,320,320,1,0,False
A0-B0-C0-r323,20292143,16,178,2.0,2.0,2.0,2.0,1.0,6970,1.9917776349184946,1.5178453080032395,178,178,1,0,False
A0-B0-C0-r324,20292240,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,15050,1.9521573133246033,1.4794206390370415,2000,2000,1,0,False
A0-B0-C0-r324,20292240,2,1045,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,13910,1.9521573133246033,1.4794206390370415,1045,1045,1,0,False
A0-B0-C0-r324,20292240,4,564,3.0,3.0,3.0,3.0,1.0,12789,1.9521573133246033,1.4794206390370415,564,564,1,0,False
A0-B0-C0-r324,20292240,8,318,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,10746,1.9521573133246033,1.4794206390370415,318,318,1,0,False
A0-B0-C0-r324,20292240,16,183,2.0,2.0,2.0,2.0,1.0,6623,1.9521573133246033,1.4794206390370415,183,183,1,0,False
A0-B0-C0-r325,20292337,1,2000,4.0,4.0,4.0,4.0,1.0,17108,2.012090267192438,1.5290189394629305,2000,2000,1,0,False
A0-B0-C0-r325,20292337,2,1037,3.0,3.0,3.0,3.0,1.0,15914,2.012090267192438,1.5290189394629305,1037,1037,1,0,False
A0-B0-C0-r325,20292337,4,553,3.0,3.0,3.0,3.0,1.0,14667,2.012090267192438,1.5290189394629305,553,553,1,0,False
A0-B0-C0-r325,20292337,8,310,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,12264,2.012090267192438,1.5290189394629305,310,310,1,0,False
A0-B0-C0-r325,20292337,16,181,2.0,2.0,2.0,2.0,1.0,7131,2.012090267192438,1.5290189394629305,181,181,1,0,False
A0-B0-C0-r326,20292434,1,2000,4.0,4.0,4.0,4.0,1.0,20626,2.131735407580026,1.5200971889783126,2000,2000,1,0,False
A0-B0-C0-r326,20292434,2,1034,3.0,3.0,3.0,3.0,1.0,19348,2.131735407580026,1.5200971889783126,1034,1034,1,0,False
A0-B0-C0-r326,20292434,4,542,3.0,3.0,3.0,3.0,1.0,17794,2.131735407580026,1.5200971889783126,542,542,1,0,False
A0-B0-C0-r326,20292434,8,295,2.0,2.0,2.0,2.0,1.0,14376,2.131735407580026,1.5200971889783126,295,295,1,0,False
A0-B0-C0-r326,20292434,16,164,2.0,2.0,2.0,2.0,1.0,7548,2.131735407580026,1.5200971889783126,164,164,1,0,False
A0-B0-C0-r327,20292531,1,2000,5.0,5.0,5.0,5.0,1.0,12639,1.102972867062522,1.3531907327615056,2000,2000,1,0,False
A0-B0-C0-r327,20292531,2,1049,4.0,4.0,4.0,4.0,1.0,11518,1.102972867062522,1.3531907327615056,1049,1049,1,0,False
A0-B0-C0-r327,20292531,4,579,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,10596,1.102972867062522,1.3531907327615056,579,579,1,0,False
A0-B0-C0-r327,20292531,8,319,3.0,3.0,3.0,3.0,1.0,8889,1.102972867062522,1.3531907327615056,319,319,1,0,False
A0-B0-C0-r327,20292531,16,212,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,5822,1.102972867062522,1.3531907327615056,212,212,1,0,False
A0-B0-C0-r328,20292628,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,13796,1.822093077532141,1.5273154716305906,2000,2000,1,0,False
A0-B0-C0-r328,20292628,2,1045,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,12664,1.822093077532141,1.5273154716305906,1045,1045,1,0,False
A0-B0-C0-r328,20292628,4,569,3.0,3.0,3.0,3.0,1.0,11650,1.822093077532141,1.5273154716305906,569,569,1,0,False
A0-B0-C0-r328,20292628,8,317,3.0,3.0,3.0,3.0,1.0,9778,1.822093077532141,1.5273154716305906,317,317,1,0,False
A0-B0-C0-r328,20292628,16,191,2.0,2.0,2.0,2.0,1.0,6224,1.822093077532141,1.5273154716305906,191,191,1,0,False
A0-B0-C0-r329,20292725,1,2000,4.0,4.0,4.0,4.0,1.0,20477,1.7327018540983665,1.493436757703634,2000,2000,1,0,False
A0-B0-C0-r329,20292725,2,1027,3.0,3.0,3.0,3.0,1.0,19227,1.7327018540983665,1.493436757703634,1027,1027,1,0,False
A0-B0-C0-r329,20292725,4,542,3.0,3.0,3.0,3.0,1.0,17728,1.7327018540983665,1.493436757703634,542,542,1,0,False
A0-B0-C0-r329,20292725,8,301,2.0,2.0,2.0,2.0,1.0,14345,1.7327018540983665,1.493436757703634,301,301,1,0,False
A0-B0-C0-r329,20292725,16,165,2.0,2.0,2.0,2.0,1.0,7643,1.7327018540983665,1.493436757703634,165,165,1,0,False
A0-B0-C0-r330,20292822,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,11642,1.446420964237488,1.5773517096328875,2000,2000,1,0,False
A0-B0-C0-r330,20292822,2,1058,4.0,4.0,4.333333333333333,4.333333333333333,1.0,10566,1.446420964237488,1.5773517096328875,1058,1058,1,0,False
A0-B0-C0-r330,20292822,4,578,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,9662,1.446420964237488,1.5773517096328875,578,578,1,0,False
A0-B0-C0-r330,20292822,8,321,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,8188,1.446420964237488,1.5773517096328875,321,321,1,0,False
A0-B0-C0-r330,20292822,16,207,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,5475,1.446420964237488,1.5773517096328875,207,207,1,0,False
A0-B0-C0-r331,20292919,1,2000,5.0,5.0,4.666666666666667,4.666666666666667,1.0,12421,2.111533958511133,1.4936987892559046,2000,2000,1,0,False
A0-B0-C0-r331,20292919,2,1057,4.0,4.0,4.0,4.0,1.0,11344,2.111533958511133,1.4936987892559046,1057,1057,1,0,False
A0-B0-C0-r331,20292919,4,569,3.0,3.0,3.0,3.0,1.0,10334,2.111533958511133,1.4936987892559046,569,569,1,0,False
A0-B0-C0-r331,20292919,8,336,3.0,3.0,3.0,3.0,1.0,8763,2.111533958511133,1.4936987892559046,336,336,1,0,False
A0-B0-C0-r331,20292919,16,207,2.0,2.0,2.0,2.0,1.0,5719,2.111533958511133,1.4936987892559046,207,207,1,0,False
A0-B0-C0-r332,20293016,1,2000,4.0,4.0,4.0,4.0,1.0,17906,2.0590870516412414,1.509604188428572,2000,2000,1,0,False
A0-B0-C0-r332,20293016,2,1041,3.0,3.0,3.0,3.0,1.0,16678,2.0590870516412414,1.509604188428572,1041,1041,1,0,False
A0-B0-C0-r332,20293016,4,548,3.0,3.0,3.0,3.0,1.0,15416,2.0590870516412414,1.509604188428572,548,548,1,0,False
A0-B0-C0-r332,20293016,8,306,2.0,2.0,3.0,3.0,1.0,12675,2.0590870516412414,1.509604188428572,306,306,1,0,False
A0-B0-C0-r332,20293016,16,178,2.0,2.0,2.0,2.0,1.0,7304,2.0590870516412414,1.509604188428572,178,178,1,0,False
A0-B0-C0-r333,20293113,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,9149,1.7236448536559956,1.5027625086165592,2000,2000,1,0,False
A0-B0-C0-r333,20293113,2,1067,6.0,6.0,4.333333333333333,4.333333333333333,1.0,8119,1.7236448536559956,1.5027625086165592,1067,1067,1,0,False
A0-B0-C0-r333,20293113,4,596,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7349,1.7236448536559956,1.5027625086165592,596,596,1,0,False
A0-B0-C0-r333,20293113,8,361,4.0,4.0,3.0,3.0,1.0,6223,1.7236448536559956,1.5027625086165592,361,361,1,0,False
A0-B0-C0-r333,20293113,16,233,3.0,3.0,3.0,3.0,1.0,4279,1.7236448536559956,1.5027625086165592,233,233,1,0,False
A0-B0-C0-r334,20293210,1,2000,5.0,5.0,4.333333333333333,4.333333333333333,1.0,12581,1.8465348923338394,1.4953614357372846,2000,2000,1,0,False
A0-B0-C0-r334,20293210,2,1051,4.0,4.0,4.0,4.0,1.0,11467,1.8465348923338394,1.4953614357372846,1051,1051,1,0,False
A0-B0-C0-r334,20293210,4,560,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,10504,1.8465348923338394,1.4953614357372846,560,560,1,0,False
A0-B0-C0-r334,20293210,8,319,3.0,3.0,3.0,3.0,1.0,8843,1.8465348923338394,1.4953614357372846,319,319,1,0,False
A0-B0-C0-r334,20293210,16,202,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,5669,1.8465348923338394,1.4953614357372846,202,202,1,0,False
A0-B0-C0-r335,20293307,1,2000,4.0,4.0,4.0,4.0,1.0,15331,1.8743897414560045,1.4401002420067737,2000,2000,1,0,False
A0-B0-C0-r335,20293307,2,1046,3.0,3.0,3.0,3.0,1.0,14167,1.8743897414560045,1.4401002420067737,1046,1046,1,0,False
A0-B0-C0-r335,20293307,4,565,3.0,3.0,3.0,3.0,1.0,13063,1.8743897414560045,1.4401002420067737,565,565,1,0,False
A0-B0-C0-r335,20293307,8,304,3.0,3.0,3.0,3.0,1.0,10861,1.8743897414560045,1.4401002420067737,304,304,1,0,False
A0-B0-C0-r335,20293307,16,184,2.0,2.0,2.0,2.0,1.0,6723,1.8743897414560045,1.4401002420067737,184,184,1,0,False
A0-B0-C0-r336,20293404,1,2000,4.0,4.0,4.0,4.0,1.0,15284,1.8771448773136024,1.5085359836470282,2000,2000,1,0,False
A0-B0-C0-r336,20293404,2,1047,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,14130,1.8771448773136024,1.5085359836470282,1047,1047,1,0,False
A0-B0-C0-r336,20293404,4,559,3.0,3.0,3.0,3.0,1.0,13031,1.8771448773136024,1.5085359836470282,559,559,1,0,False
A0-B0-C0-r336,20293404,8,308,2.0,2.0,3.0,3.0,1.0,10906,1.8771448773136024,1.5085359836470282,308,308,1,0,False
A0-B0-C0-r336,20293404,16,179,2.0,2.0,2.0,2.0,1.0,6630,1.8771448773136024,1.5085359836470282,179,179,1,0,False
A0-B0-C0-r337,20293501,1,2000,6.0,6.0,5.666666666666667,5.666666666666667,1.0,9816,1.3685391458416782,1.4113482108279136,2000,2000,1,0,False
A0-B0-C0-r337,20293501,2,1059,4.0,4.0,4.333333333333333,4.333333333333333,1.0,8768,1.3685391458416782,1.4113482108279136,1059,1059,1,0,False
A0-B0-C0-r337,20293501,4,587,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,7983,1.3685391458416782,1.4113482108279136,587,587,1,0,False
A0-B0-C0-r337,20293501,8,351,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,6669,1.3685391458416782,1.4113482108279136,351,351,1,0,False
A0-B0-C0-r337,20293501,16,228,3.0,3.0,2.3333333333333335,2.3333333333333335,1.0,4536,1.3685391458416782,1.4113482108279136,228,228,1,0,False
A0-B0-C0-r338,20293598,1,2000,4.0,4.0,4.0,4.0,1.0,15320,1.2393851128529463,1.401886569303043,2000,2000,1,0,False
A0-B0-C0-r338,20293598,2,1050,4.0,4.0,3.0,3.0,1.0,14181,1.2393851128529463,1.401886569303043,1050,1050,1,0,False
A0-B0-C0-r338,20293598,4,558,3.0,3.0,3.0,3.0,1.0,13098,1.2393851128529463,1.401886569303043,558,558,1,0,False
A0-B0-C0-r338,20293598,8,315,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,10957,1.2393851128529463,1.401886569303043,315,315,1,0,False
A0-B0-C0-r338,20293598,16,177,2.0,2.0,2.0,2.0,1.0,6727,1.2393851128529463,1.401886569303043,177,177,1,0,False
A0-B0-C0-r339,20293695,1,2000,4.0,4.0,4.333333333333333,4.333333333333333,1.0,14133,1.6854892015981322,1.4050413156979351,2000,2000,1,0,False
A0-B0-C0-r339,20293695,2,1048,4.0,4.0,3.3333333333333335,3.3333333333333335,1.0,13007,1.6854892015981322,1.4050413156979351,1048,1048,1,0,False
A0-B0-C0-r339,20293695,4,563,3.0,3.0,3.0,3.0,1.0,11925,1.6854892015981322,1.4050413156979351,563,563,1,0,False
A0-B0-C0-r339,20293695,8,328,3.0,3.0,3.0,3.0,1.0,10061,1.6854892015981322,1.4050413156979351,328,328,1,0,False
A0-B0-C0-r339,20293695,16,187,2.0,2.0,2.0,2.0,1.0,6311,1.6854892015981322,1.4050413156979351,187,187,1,0,False
A0-B0-C0-r340,20293792,1,2000,4.0,4.0,4.0,4.0,1.0,16099,2.0074927106567975,1.4939023452929547,2000,2000,1,0,False
A0-B0-C0-r340,20293792,2,1041,3.0,3.0,3.0,3.0,1.0,14920,2.0074927106567975,1.4939023452929547,1041,1041,1,0,False
A0-B0-C0-r340,20293792,4,560,3.0,3.0,3.0,3.0,1.0,13782,2.0074927106567975,1.4939023452929547,560,560,1,0,False
A0-B0-C0-r340,20293792,8,304,3.0,3.0,3.0,3.0,1.0,11493,2.0074927106567975,1.4939023452929547,304,304,1,0,False
A0-B0-C0-r340,20293792,16,174,2.0,2.0,2.0,2.0,1.0,6973,2.0074927106567975,1.4939023452929547,174,174,1,0,False
A0-B0-C0-r341,20293889,1,2000,4.0,4.0,4.0,4.0,1.0,15088,1.8927283135076813,1.4898934615866335,2000,2000,1,0,False
A0-B0-C0-r341,20293889,2,1042,3.0,3.0,3.0,3.0,1.0,13915,1.8927283135076813,1.4898934615866335,1042,1042,1,0,False
A0-B0-C0-r341,20293889,4,561,3.0,3.0,3.0,3.0,1.0,12846,1.8927283135076813,1.4898934615866335,561,561,1,0,False
A0-B0-C0-r341,20293889,8,325,3.0,3.0,3.0,3.0,1.0,10768,1.8927283135076813,1.4898934615866335,325,325,1,0,False
A0-B0-C0-r341,20293889,16,184,2.0,2.0,2.0,2.0,1.0,6630,1.8927283135076813,1.4898934615866335,184,184,1,0,False
A0-B0-C0-r342,20293986,1,2000,4.0,4.0,4.0,4.0,1.0,17927,1.986695338682776,1.539310505187115,2000,2000,1,0,False
A0-B0-C0-r342,20293986,2,1033,3.0,3.0,3.0,3.0,1.0,16743,1.986695338682776,1.539310505187115,1033,1033,1,0,False
A0-B0-C0-r342,20293986,4,548,3.0,3.0,3.0,3.0,1.0,15416,1.986695338682776,1.539310505187115,548,548,1,0,False
A0-B0-C0-r342,20293986,8,309,2.0,2.0,2.0,2.0,1.0,12727,1.986695338682776,1.539310505187115,309,309,1,0,False
A0-B0-C0-r342,20293986,16,185,2.0,2.0,2.0,2.0,1.0,7434,1.986695338682776,1.539310505187115,185,185,1,0,False
A0-B0-C0-r343,20294083,1,2000,4.0,4.0,4.0,4.0,1.0,18564,1.7763143535099735,1.4747655888222957,2000,2000,1,0,False
A0-B0-C0-r343,20294083,2,1039,3.0,3.0,3.0,3.0,1.0,17356,1.7763143535099735,1.4747655888222957,1039,1039,1,0,False
A0-B0-C0-r343,20294083,4,544,3.0,3.0,3.0,3.0,1.0,16048,1.7763143535099735,1.4747655888222957,544,544,1,0,False
A0-B0-C0-r343,20294083,8,300,2.0,2.0,2.0,2.0,1.0,13131,1.7763143535099735,1.4747655888222957,300,300,1,0,False
A0-B0-C0-r343,20294083,16,174,2.0,2.0,2.0,2.0,1.0,7381,1.7763143535099735,1.4747655888222957,174,174,1,0,False
A0-B0-C0-r344,20294180,1,2000,4.0,4.0,4.0,4.0,1.0,20873,1.7972475155014593,1.495607938657718,2000,2000,1,0,False
A0-B0-C0-r344,20294180,2,1033,3.0,3.0,3.0,3.0,1.0,19562,1.7972475155014593,1.495607938657718,1033,1033,1,0,False
A0-B0-C0-r344,20294180,4,546,3.0,3.0,3.0,3.0,1.0,18067,1.7972475155014593,1.495607938657718,546,546,1,0,False
A0-B0-C0-r344,20294180,8,300,2.0,2.0,2.0,2.0,1.0,14511,1.7972475155014593,1.495607938657718,300,300,1,0,False
A0-B0-C0-r344,20294180,16,179,2.0,2.0,2.0,2.0,1.0,7832,1.7972475155014593,1.495607938657718,179,179,1,0,False
A0-B0-C0-r345,20294277,1,2000,4.0,4.0,4.0,4.0,1.0,18247,1.875409635480694,1.4935188031778985,2000,2000,1,0,False
A0-B0-C0-r345,20294277,2,1033,3.0,3.0,3.0,3.0,1.0,17016,1.875409635480694,1.4935188031778985,1033,1033,1,0,False
A0-B0-C0-r345,20294277,4,541,3.0,3.0,3.0,3.0,1.0,15686,1.875409635480694,1.4935188031778985,541,541,1,0,False
A0-B0-C0-r345,20294277,8,301,2.0,2.0,2.3333333333333335,2.3333333333333335,1.0,12896,1.875409635480694,1.4935188031778985,301,301,1,0,False
A0-B0-C0-r345,20294277,16,168,2.0,2.0,2.0,2.0,1.0,7265,1.875409635480694,1.4935188031778985,168,168,1,0,False
A0-B0-C0-r346,20294374,1,2000,7.0,7.0,5.333333333333333,5.333333333333333,1.0,8857,1.7554057385565602,1.5633613532751396,2000,2000,1,0,False
A0-B0-C0-r346,20294374,2,1076,5.0,5.0,4.0,4.0,1.0,7829,1.7554057385565602,1.5633613532751396,1076,1076,1,0,False
A0-B0-C0-r346,20294374,4,595,4.0,4.0,4.0,4.0,1.0,7079,1.7554057385565602,1.5633613532751396,595,595,1,0,False
A0-B0-C0-r346,20294374,8,369,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,6025,1.7554057385565602,1.5633613532751396,369,369,1,0,False
A0-B0-C0-r346,20294374,16,236,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,4160,1.7554057385565602,1.5633613532751396,236,236,1,0,False
A0-B0-C0-r347,20294471,1,2000,6.0,6.0,5.333333333333333,5.333333333333333,1.0,9507,1.157581009604412,1.4949194462808295,2000,2000,1,0,False
A0-B0-C0-r347,20294471,2,1068,4.0,4.0,4.0,4.0,1.0,8459,1.157581009604412,1.4949194462808295,1068,1068,1,0,False
A0-B0-C0-r347,20294471,4,592,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,7636,1.157581009604412,1.4949194462808295,592,592,1,0,False
A0-B0-C0-r347,20294471,8,355,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,6513,1.157581009604412,1.4949194462808295,355,355,1,0,False
A0-B0-C0-r347,20294471,16,222,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,4436,1.157581009604412,1.4949194462808295,222,222,1,0,False
A0-B0-C0-r348,20294568,1,2000,6.0,6.0,5.0,5.0,1.0,10348,1.3358046068819767,1.4754365538736403,2000,2000,1,0,False
A0-B0-C0-r348,20294568,2,1065,4.0,4.0,4.0,4.0,1.0,9303,1.3358046068819767,1.4754365538736403,1065,1065,1,0,False
A0-B0-C0-r348,20294568,4,589,3.0,3.0,3.0,3.0,1.0,8479,1.3358046068819767,1.4754365538736403,589,589,1,0,False
A0-B0-C0-r348,20294568,8,341,3.0,3.0,3.3333333333333335,3.3333333333333335,1.0,7101,1.3358046068819767,1.4754365538736403,341,341,1,0,False
A0-B0-C0-r348,20294568,16,209,3.0,3.0,2.6666666666666665,2.6666666666666665,1.0,4815,1.3358046068819767,1.4754365538736403,209,209,1,0,False
A0-B0-C0-r349,20294665,1,2000,7.0,7.0,5.666666666666667,5.666666666666667,1.0,9180,1.2139194648576155,1.4623848169993132,2000,2000,1,0,False
A0-B0-C0-r349,20294665,2,1075,5.0,5.0,4.0,4.0,1.0,8153,1.2139194648576155,1.4623848169993132,1075,1075,1,0,False
A0-B0-C0-r349,20294665,4,594,5.0,5.0,3.6666666666666665,3.6666666666666665,1.0,7378,1.2139194648576155,1.4623848169993132,594,594,1,0,False
A0-B0-C0-r349,20294665,8,356,4.0,4.0,3.6666666666666665,3.6666666666666665,1.0,6207,1.2139194648576155,1.4623848169993132,356,356,1,0,False
A0-B0-C0-r349,20294665,16,236,3.0,3.0,3.6666666666666665,3.6666666666666665,1.0,4177,1.2139194648576155,1.4623848169993132,236,236,1,0,False
