MU,N,S0,S_final_max,alpha,alpha_c_teorico,barrido,brazo,delta_struct,k_micro,lambda_max_G,lambda_puro,n_aristas,n_vivos_fin,persiste_puro,precision,semilla,sobrevive_finito,sobrevive_ge2,tau_final
0.01,8,1.0,9.943490973153587e-07,3.1622776601683795e-05,0.03944689815669394,A_alpha,BARAJADO,0.12390547879440576,1375,5.121320343559643,-0.010051801217419163,0,0,0,float64,8,0,0,251
0.01,8,1.0,9.952086435807952e-07,3.1622776601683795e-05,0.05449538250299353,A_alpha,BARAJADO,0.09909071487549276,1375,3.707106781186547,-0.010051242198384642,0,0,0,float64,9,0,0,229
0.01,8,1.0,9.94972900163407e-07,3.1622776601683795e-05,0.044098249259232634,A_alpha,BARAJADO,0.11151944709889826,1375,4.581138830084191,-0.010051338112734001,0,0,0,float64,10,0,0,240
0.01,8,1.0,9.917846864943074e-07,5.623413251903491e-05,0.050505050505050504,A_alpha,REAL,0.18510853216855358,1376,4.0,-0.01005102383141823,0,0,0,float64,1,0,0,291
0.01,8,1.0,9.979246696220301e-07,5.623413251903491e-05,0.04576584235575484,A_alpha,REAL,0.18555126839983044,1375,4.414213562373094,-0.0100523188684198,0,0,0,float64,2,0,0,291
0.01,8,1.0,9.90636451837534e-07,5.623413251903491e-05,0.04409824925923263,A_alpha,REAL,0.1974059651904893,1376,4.581138830084192,-0.01005128859247469,0,0,0,float64,3,0,0,297
0.01,8,1.0,9.917380541486572e-07,5.623413251903491e-05,0.03858242537879851,A_alpha,REAL,0.22425743805029025,1377,5.236067977499788,-0.01004397546164967,0,0,0,float64,4,0,0,310
0.01,8,1.0,9.928998787490768e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,REAL,0.17724810949830008,1376,3.7071067811865483,-0.010050526526529721,0,0,0,float64,5,0,0,287
0.01,8,1.0,9.96086320623775e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,REAL,0.1779898239479241,1376,3.7071067811865483,-0.01004870293517758,0,0,0,float64,6,0,0,287
0.01,8,1.0,9.98336149795332e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,REAL,0.1790427658699673,1376,3.707106781186549,-0.01004712310920209,0,0,0,float64,7,0,0,288
0.01,8,1.0,9.951946414980435e-07,5.623413251903491e-05,0.03944689815669394,A_alpha,REAL,0.22031253500166445,1375,5.121320343559643,-0.010052940312348567,0,0,0,float64,8,0,0,308
0.01,8,1.0,9.990542128145721e-07,5.623413251903491e-05,0.05449538250299353,A_alpha,REAL,0.1761987205539177,1375,3.707106781186547,-0.010051940342229669,0,0,0,float64,9,0,0,286
0.01,8,1.0,9.990490252079163e-07,5.623413251903491e-05,0.044098249259232634,A_alpha,REAL,0.19830284805328535,1375,4.581138830084191,-0.010052112315857587,0,0,0,float64,10,0,0,298
0.01,8,1.0,9.955367157981303e-07,5.623413251903491e-05,0.050505050505050504,A_alpha,BARAJADO,0.18510504943633696,1375,4.0,-0.01005103878195398,0,0,0,float64,1,0,0,291
0.01,8,1.0,9.937227173954945e-07,5.623413251903491e-05,0.04576584235575484,A_alpha,BARAJADO,0.1855521576084361,1375,4.414213562373094,-0.010052324034137519,0,0,0,float64,2,0,0,291
0.01,8,1.0,9.95166478590844e-07,5.623413251903491e-05,0.04409824925923263,A_alpha,BARAJADO,0.19740285829207557,1375,4.581138830084192,-0.010051294617421406,0,0,0,float64,3,0,0,297
0.01,8,1.0,9.955566606117087e-07,5.623413251903491e-05,0.03858242537879851,A_alpha,BARAJADO,0.22423817577443778,1376,5.236067977499788,-0.01004400952240518,0,0,0,float64,4,0,0,310
0.01,8,1.0,9.962546191603708e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,BARAJADO,0.17724107990713694,1375,3.7071067811865483,-0.010050541726103876,0,0,0,float64,5,0,0,287
0.01,8,1.0,9.987317505331772e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,BARAJADO,0.17799291663516711,1375,3.7071067811865483,-0.010048724139747865,0,0,0,float64,6,0,0,287
0.01,8,1.0,9.912922873867739e-07,5.623413251903491e-05,0.05449538250299351,A_alpha,BARAJADO,0.17903899582761276,1376,3.707106781186549,-0.010047147708094872,0,0,0,float64,7,0,0,288
0.01,8,1.0,9.92829078807673e-07,5.623413251903491e-05,0.03944689815669394,A_alpha,BARAJADO,0.2203136952372448,1375,5.121320343559643,-0.010052941681780836,0,0,0,float64,8,0,0,308
0.01,8,1.0,9.943557817035178e-07,5.623413251903491e-05,0.05449538250299353,A_alpha,BARAJADO,0.1761986732970965,1375,3.707106781186547,-0.010051947586916011,0,0,0,float64,9,0,0,286
0.01,8,1.0,9.939369421953045e-07,5.623413251903491e-05,0.044098249259232634,A_alpha,BARAJADO,0.19829741529444225,1375,4.581138830084191,-0.010052118152469536,0,0,0,float64,10,0,0,298
0.01,8,1.0,9.96081403057738e-07,0.0001,0.050505050505050504,A_alpha,REAL,0.32916180390351585,1376,4.0,-0.01005153846990347,0,0,0,float64,1,0,0,348
0.01,8,1.0,9.992196837085177e-07,0.0001,0.04576584235575484,A_alpha,REAL,0.32991026120665445,1375,4.414213562373094,-0.010053855019959233,0,0,0,float64,2,0,0,348
0.01,8,1.0,9.94004356420619e-07,0.0001,0.04409824925923263,A_alpha,REAL,0.35102133114921336,1376,4.581138830084192,-0.010052021730361838,0,0,0,float64,3,0,0,355
0.01,8,1.0,9.937878063248362e-07,0.0001,0.03858242537879851,A_alpha,REAL,0.3990139131280443,1378,5.236067977499788,-0.010038978155427107,0,0,0,float64,4,0,0,368
0.01,8,1.0,9.980716164312198e-07,0.0001,0.05449538250299351,A_alpha,REAL,0.31520142180501237,1376,3.7071067811865483,-0.010050653787712083,0,0,0,float64,5,0,0,344
0.01,8,1.0,9.937202556151564e-07,0.0001,0.05449538250299351,A_alpha,REAL,0.31655077220208105,1377,3.7071067811865483,-0.010047402689576322,0,0,0,float64,6,0,0,344
0.01,8,1.0,9.977211565332876e-07,0.0001,0.05449538250299351,A_alpha,REAL,0.3184717391605938,1377,3.707106781186549,-0.010044588636265452,0,0,0,float64,7,0,0,345
0.01,8,1.0,9.943496196106706e-07,0.0001,0.03944689815669394,A_alpha,REAL,0.3916970367278891,1375,5.121320343559643,-0.010054965404633132,0,0,0,float64,8,0,0,365
0.01,8,1.0,9.912226298432647e-07,0.0001,0.05449538250299353,A_alpha,REAL,0.31329174123487086,1376,3.707106781186547,-0.010053179001550805,0,0,0,float64,9,0,0,343
0.01,8,1.0,9.911941260085608e-07,0.0001,0.044098249259232634,A_alpha,REAL,0.3525969723094296,1376,4.581138830084191,-0.010053486781755168,0,0,0,float64,10,0,0,355
0.01,8,1.0,9.949387008040388e-07,0.0001,0.050505050505050504,A_alpha,BARAJADO,0.32915074236640535,1375,4.0,-0.010051585859173276,0,0,0,float64,1,0,0,348
0.01,8,1.0,9.917172625223414e-07,0.0001,0.04576584235575484,A_alpha,BARAJADO,0.3299130522317073,1375,4.414213562373094,-0.01005387139946472,0,0,0,float64,2,0,0,348
0.01,8,1.0,9.942809299074507e-07,0.0001,0.04409824925923263,A_alpha,BARAJADO,0.35101148354703154,1375,4.581138830084192,-0.010052040802738485,0,0,0,float64,3,0,0,354
0.01,8,1.0,9.927772635156544e-07,0.0001,0.03858242537879851,A_alpha,BARAJADO,0.39895277280530494,1377,5.236067977499788,-0.010039085881691218,0,0,0,float64,4,0,0,368
0.01,8,1.0,9.962149742530867e-07,0.0001,0.05449538250299351,A_alpha,BARAJADO,0.3151791419049075,1375,3.7071067811865483,-0.010050701938876354,0,0,0,float64,5,0,0,344
0.01,8,1.0,9.905950962512392e-07,0.0001,0.05449538250299351,A_alpha,BARAJADO,0.3165605034992198,1376,3.7071067811865483,-0.010047469806578686,0,0,0,float64,6,0,0,344
0.01,8,1.0,9.951600510173147e-07,0.0001,0.05449538250299351,A_alpha,BARAJADO,0.3184597284513246,1376,3.707106781186549,-0.01004466644350122,0,0,0,float64,7,0,0,345
0.01,8,1.0,9.901318604570814e-07,0.0001,0.03944689815669394,A_alpha,BARAJADO,0.3917006940780266,1375,5.121320343559643,-0.010054969749956899,0,0,0,float64,8,0,0,365
0.01,8,1.0,9.92841049263526e-07,0.0001,0.05449538250299353,A_alpha,BARAJADO,0.31329156938669905,1375,3.707106781186547,-0.010053201962581611,0,0,0,float64,9,0,0,343
0.01,8,1.0,9.920974298379651e-07,0.0001,0.044098249259232634,A_alpha,BARAJADO,0.3525797707564147,1375,4.581138830084191,-0.010053505285414432,0,0,0,float64,10,0,0,355
0.01,8,1.0,9.938294814712563e-07,0.00017782794100389227,0.050505050505050504,A_alpha,REAL,0.5853011050555205,1377,4.0,-0.010052408234143747,0,0,0,float64,1,0,0,405
0.01,8,1.0,9.915776882094032e-07,0.00017782794100389227,0.04576584235575484,A_alpha,REAL,0.5865091636602209,1376,4.414213562373094,-0.010056571013124285,0,0,0,float64,2,0,0,405
0.01,8,1.0,9.900514030809328e-07,0.00017782794100389227,0.04409824925923263,A_alpha,REAL,0.6241457026058502,1377,4.581138830084192,-0.01005330730302802,0,0,0,float64,3,0,0,412
0.01,8,1.0,9.953287646692324e-07,0.00017782794100389227,0.03858242537879851,A_alpha,REAL,0.7102604932020146,1380,5.236067977499788,-0.010029989553696037,0,0,0,float64,4,0,0,425
0.01,8,1.0,9.973330604078953e-07,0.00017782794100389227,0.05449538250299351,A_alpha,REAL,0.5605314363884991,1377,3.7071067811865483,-0.010050834061926911,0,0,0,float64,5,0,0,401
0.01,8,1.0,9.973757526533173e-07,0.00017782794100389227,0.05449538250299351,A_alpha,REAL,0.5630270650579267,1378,3.7071067811865483,-0.010045026727105286,0,0,0,float64,6,0,0,402
0.01,8,1.0,9.94463886003364e-07,0.00017782794100389227,0.05449538250299351,A_alpha,REAL,0.5665968489935536,1379,3.707106781186549,-0.010040007920277243,0,0,0,float64,7,0,0,403
0.01,8,1.0,9.928834677971422e-07,0.00017782794100389227,0.03944689815669394,A_alpha,REAL,0.6962932988687137,1375,5.121320343559643,-0.010058562409173768,0,0,0,float64,8,0,0,422
0.01,8,1.0,9.951240290899698e-07,0.00017782794100389227,0.05449538250299353,A_alpha,REAL,0.5569976273250761,1376,3.707106781186547,-0.010055359687188306,0,0,0,float64,9,0,0,400
0.01,8,1.0,9.95076527706122e-07,0.00017782794100389227,0.044098249259232634,A_alpha,REAL,0.6268867423818991,1376,4.581138830084191,-0.010055913231643057,0,0,0,float64,10,0,0,412
0.01,8,1.0,9.938761103774526e-07,0.00017782794100389227,0.050505050505050504,A_alpha,BARAJADO,0.5852658464969519,1375,4.0,-0.01005255872065612,0,0,0,float64,1,0,0,405
0.01,8,1.0,9.981463460455494e-07,0.00017782794100389227,0.04576584235575484,A_alpha,BARAJADO,0.5865178624499349,1374,4.414213562373094,-0.010056623058755374,0,0,0,float64,2,0,0,405
0.01,8,1.0,9.927083502337627e-07,0.00017782794100389227,0.04409824925923263,A_alpha,BARAJADO,0.6241144336927553,1375,4.581138830084192,-0.010053367726754182,0,0,0,float64,3,0,0,412
0.01,8,1.0,9.95622164802248e-07,0.00017782794100389227,0.03858242537879851,A_alpha,BARAJADO,0.7100658397659236,1378,5.236067977499788,-0.01003033030109311,0,0,0,float64,4,0,0,425
0.01,8,1.0,9.96144545572225e-07,0.00017782794100389227,0.05449538250299351,A_alpha,BARAJADO,0.560460699509516,1375,3.7071067811865483,-0.010050986812450037,0,0,0,float64,5,0,0,401
0.01,8,1.0,9.939166234767506e-07,0.00017782794100389227,0.05449538250299351,A_alpha,BARAJADO,0.5630575382236888,1376,3.7071067811865483,-0.010045239317585062,0,0,0,float64,6,0,0,402
0.01,8,1.0,9.92063389430257e-07,0.00017782794100389227,0.05449538250299351,A_alpha,BARAJADO,0.5665583703466716,1377,3.707106781186549,-0.010040254069661159,0,0,0,float64,7,0,0,402
0.01,8,1.0,9.953130603101188e-07,0.00017782794100389227,0.03944689815669394,A_alpha,BARAJADO,0.6963048302026049,1374,5.121320343559643,-0.010058576234116701,0,0,0,float64,8,0,0,422
0.01,8,1.0,9.901471879895755e-07,0.00017782794100389227,0.05449538250299353,A_alpha,BARAJADO,0.5569969600294425,1375,3.707106781186547,-0.010055432585885838,0,0,0,float64,9,0,0,400
0.01,8,1.0,9.98843405013812e-07,0.00017782794100389227,0.044098249259232634,A_alpha,BARAJADO,0.6268322177598402,1374,4.581138830084191,-0.010055972009084667,0,0,0,float64,10,0,0,412
0.01,8,1.0,9.978944917537753e-07,0.00031622776601683794,0.050505050505050504,A_alpha,REAL,1.0407017818112176,1378,4.0,-0.010053809329450514,0,0,0,float64,1,0,0,463
0.01,8,1.0,9.959427577388e-07,0.00031622776601683794,0.04576584235575484,A_alpha,REAL,1.0424610916546422,1376,4.414213562373094,-0.01006135031768872,0,0,0,float64,2,0,0,462
0.01,8,1.0,9.908632975493613e-07,0.00031622776601683794,0.04409824925923263,A_alpha,REAL,1.1096900449314044,1378,4.581138830084192,-0.01005553565698,0,0,0,float64,3,0,0,469
0.01,8,1.0,9.939874917187383e-07,0.00031622776601683794,0.03858242537879851,A_alpha,REAL,1.265272149976738,1384,5.236067977499788,-0.010013682568976478,0,0,0,float64,4,0,0,484
0.01,8,1.0,9.94061270772135e-07,0.00031622776601683794,0.05449538250299351,A_alpha,REAL,0.9968307858666732,1379,3.7071067811865483,-0.010051007545745987,0,0,0,float64,5,0,0,458
0.01,8,1.0,9.91869269500147e-07,0.00031622776601683794,0.05449538250299351,A_alpha,REAL,1.0015729055680305,1381,3.7071067811865483,-0.01004059888955085,0,0,0,float64,6,0,0,459
0.01,8,1.0,9.944214159645175e-07,0.00031622776601683794,0.05449538250299351,A_alpha,REAL,1.0084087333885623,1382,3.707106781186549,-0.010031628740964542,0,0,0,float64,7,0,0,460
0.01,8,1.0,9.904660605025012e-07,0.00031622776601683794,0.03944689815669394,A_alpha,REAL,1.2374034065736668,1375,5.121320343559643,-0.010064945413679202,0,0,0,float64,8,0,0,479
0.01,8,1.0,9.923126672920982e-07,0.00031622776601683794,0.05449538250299353,A_alpha,REAL,0.9901103245488576,1377,3.707106781186547,-0.010059167071057123,0,0,0,float64,9,0,0,457
0.01,8,1.0,9.92117872256012e-07,0.00031622776601683794,0.044098249259232634,A_alpha,REAL,1.1143720272856723,1377,4.581138830084191,-0.01006017120970096,0,0,0,float64,10,0,0,469
0.01,8,1.0,9.919892040913711e-07,0.00031622776601683794,0.050505050505050504,A_alpha,BARAJADO,1.0405887094442103,1375,4.0,-0.010054288756910001,0,0,0,float64,1,0,0,463
0.01,8,1.0,9.91794272530755e-07,0.00031622776601683794,0.04576584235575484,A_alpha,BARAJADO,1.0424879404122902,1374,4.414213562373094,-0.010061516313758546,0,0,0,float64,2,0,0,462
0.01,8,1.0,9.999198205286435e-07,0.00031622776601683794,0.04409824925923263,A_alpha,BARAJADO,1.1095904298985775,1374,4.581138830084192,-0.01005572736208065,0,0,0,float64,3,0,0,469
0.01,8,1.0,9.984531990657207e-07,0.00031622776601683794,0.03858242537879851,A_alpha,BARAJADO,1.2646491913172733,1380,5.236067977499788,-0.010014760527552978,0,0,0,float64,4,0,0,483
0.01,8,1.0,9.960195283318808e-07,0.00031622776601683794,0.05449538250299351,A_alpha,BARAJADO,0.9966055032804579,1375,3.7071067811865483,-0.010051493303887358,0,0,0,float64,5,0,0,458
0.01,8,1.0,9.998489625295706e-07,0.00031622776601683794,0.05449538250299351,A_alpha,BARAJADO,1.0016675997845448,1376,3.7071067811865483,-0.010041273093142577,0,0,0,float64,6,0,0,459
0.01,8,1.0,9.943304543281872e-07,0.00031622776601683794,0.05449538250299351,A_alpha,BARAJADO,1.0082842677173154,1378,3.707106781186549,-0.01003240766426308,0,0,0,float64,7,0,0,460
0.01,8,1.0,9.967719951805466e-07,0.00031622776601683794,0.03944689815669394,A_alpha,BARAJADO,1.2374396435343997,1373,5.121320343559643,-0.010064989609465553,0,0,0,float64,8,0,0,479
0.01,8,1.0,9.953352290176943e-07,0.00031622776601683794,0.05449538250299353,A_alpha,BARAJADO,0.990107558598641,1374,3.707106781186547,-0.010059399234633731,0,0,0,float64,9,0,0,457
0.01,8,1.0,9.930258050689461e-07,0.00031622776601683794,0.044098249259232634,A_alpha,BARAJADO,1.114198934623819,1374,4.581138830084191,-0.01006035857624402,0,0,0,float64,10,0,0,469
0.01,8,1.0,0.006704484662614295,0.0005623413251903491,0.050505050505050504,A_alpha,REAL,1.8381362463975501,500,4.0,-0.010055829139380891,0,8,0,float64,1,1,1,500
0.01,8,1.0,0.006610325558966856,0.0005623413251903491,0.04576584235575484,A_alpha,REAL,1.8401144733063772,500,4.414213562373094,-0.010069685000560238,0,8,0,float64,2,1,1,500
0.01,8,1.0,0.006675409157524773,0.0005623413251903491,0.04409824925923263,A_alpha,REAL,1.9597523911086376,500,4.581138830084192,-0.010059313662744056,0,8,0,float64,3,1,1,500
0.01,8,1.0,0.006951897303690008,0.0005623413251903491,0.03858242537879851,A_alpha,REAL,2.2417371985207173,500,5.236067977499788,-0.009983662971783406,0,8,0,float64,4,1,1,500
0.01,8,1.0,0.006731633668602603,0.0005623413251903491,0.05449538250299351,A_alpha,REAL,1.7611456075002025,500,3.7071067811865483,-0.010050842291102252,0,8,0,float64,5,1,1,500
0.01,8,1.0,0.0068099993553380166,0.0005623413251903491,0.05449538250299351,A_alpha,REAL,1.7704068438496936,500,3.7071067811865483,-0.010032078038194519,0,8,0,float64,6,1,1,500
0.01,8,1.0,0.006865783518709573,0.0005623413251903491,0.05449538250299351,A_alpha,REAL,1.783904229366618,500,3.707106781186549,-0.010015988906485852,0,8,0,float64,7,1,1,500
0.01,8,1.0,0.006544445246037444,0.0005623413251903491,0.03944689815669394,A_alpha,REAL,2.1836736539273853,500,5.121320343559643,-0.010076251998706072,0,8,0,float64,8,1,1,500
0.01,8,1.0,0.006637572623937902,0.0005623413251903491,0.05449538250299353,A_alpha,REAL,1.7480054867086976,500,3.707106781186547,-0.010065709501882226,0,8,0,float64,9,1,1,500
0.01,8,1.0,0.006637189246516341,0.0005623413251903491,0.044098249259232634,A_alpha,REAL,1.9674662426872935,500,4.581138830084191,-0.010067558206790417,0,8,0,float64,10,1,1,500
0.01,8,1.0,0.006557271834464019,0.0005623413251903491,0.050505050505050504,A_alpha,BARAJADO,1.8377862612371134,500,4.0,-0.010057365296819639,0,8,0,float64,1,1,1,500
0.01,8,1.0,0.006509600469196726,0.0005623413251903491,0.04576584235575484,A_alpha,BARAJADO,1.840193126163311,500,4.414213562373094,-0.010070218001624966,0,8,0,float64,2,1,1,500
0.01,8,1.0,0.006549241850117651,0.0005623413251903491,0.04409824925923263,A_alpha,BARAJADO,1.959446672393841,500,4.581138830084192,-0.010059923432415527,0,8,0,float64,3,1,1,500
0.01,8,1.0,0.0068020447801504244,0.0005623413251903491,0.03858242537879851,A_alpha,BARAJADO,2.2398135827189063,500,5.236067977499788,-0.009987073451975444,0,8,0,float64,4,1,1,500
0.01,8,1.0,0.006573413770411503,0.0005623413251903491,0.05449538250299351,A_alpha,BARAJADO,1.7604544354279306,500,3.7071067811865483,-0.010052393691440946,0,8,0,float64,5,1,1,500
0.01,8,1.0,0.0066353850534806354,0.0005623413251903491,0.05449538250299351,A_alpha,BARAJADO,1.770687235951323,500,3.7071067811865483,-0.010034220696064713,0,8,0,float64,6,1,1,500
0.01,8,1.0,0.006700688590166651,0.0005623413251903491,0.05449538250299351,A_alpha,BARAJADO,1.7835145926786273,500,3.707106781186549,-0.010018454669781707,0,8,0,float64,7,1,1,500
0.01,8,1.0,0.0064878562525315375,0.0005623413251903491,0.03944689815669394,A_alpha,BARAJADO,2.183782688830644,500,5.121320343559643,-0.010076394505524482,0,8,0,float64,8,1,1,500
0.01,8,1.0,0.006526338510268777,0.0005623413251903491,0.05449538250299353,A_alpha,BARAJADO,1.7479941475869445,500,3.707106781186547,-0.010066452971099543,0,8,0,float64,9,1,1,500
0.01,8,1.0,0.006516104875733798,0.0005623413251903491,0.044098249259232634,A_alpha,BARAJADO,1.966937590483495,500,4.581138830084191,-0.010068159254351035,0,8,0,float64,10,1,1,500
0.01,8,1.0,0.006813564222858947,0.001,0.050505050505050504,A_alpha,REAL,3.267545512584814,500,4.0,-0.010057864577240552,0,8,0,float64,1,1,1,500
0.01,8,1.0,0.006643564239109599,0.001,0.04576584235575484,A_alpha,REAL,3.2673167379234505,500,4.414213562373094,-0.010083960178103717,0,8,0,float64,2,1,1,500
0.01,8,1.0,0.006758969253958683,0.001,0.04409824925923263,A_alpha,REAL,3.482943111940537,500,4.581138830084192,-0.010065436849355576,0,8,0,float64,3,1,1,500
0.01,8,1.0,0.0072659258276936345,0.001,0.03858242537879851,A_alpha,REAL,5.008264960681156,500,5.236067977499788,-0.00992705193028562,10,8,0,float64,4,1,1,500
0.01,8,1.0,0.006861970503335063,0.001,0.05449538250299351,A_alpha,REAL,3.1323272627310477,500,3.7071067811865483,-0.010049001883345106,0,8,0,float64,5,1,1,500
0.01,8,1.0,0.007003959858305494,0.001,0.05449538250299351,A_alpha,REAL,3.1517292338136205,500,3.7071067811865483,-0.010014848571882244,0,8,0,float64,6,1,1,500
0.01,8,1.0,0.007105555605340176,0.001,0.05449538250299351,A_alpha,REAL,3.1804776303564832,500,3.707106781186549,-0.009985834726077461,0,8,0,float64,7,1,1,500
0.01,8,1.0,0.006525603082217544,0.001,0.03944689815669394,A_alpha,REAL,3.8755324288802853,500,5.121320343559643,-0.010096209240402932,0,8,0,float64,8,1,1,500
0.01,8,1.0,0.0066922887684416395,0.001,0.05449538250299353,A_alpha,REAL,3.104753751250109,500,3.707106781186547,-0.01007659193023082,0,8,0,float64,9,1,1,500
0.01,8,1.0,0.006691066881639488,0.001,0.044098249259232634,A_alpha,REAL,3.4948220074721266,500,4.581138830084191,-0.010080081420869665,0,8,0,float64,10,1,1,500
0.01,8,1.0,0.006547016329841563,0.001,0.050505050505050504,A_alpha,BARAJADO,3.2663950398054067,500,4.0,-0.010062836404617137,0,8,0,float64,1,1,1,500
0.01,8,1.0,0.00646262307347796,0.001,0.04576584235575484,A_alpha,BARAJADO,3.2675469090088343,500,4.414213562373094,-0.010085692389742006,0,8,0,float64,2,1,1,500
0.01,8,1.0,0.006532764582150982,0.001,0.04409824925923263,A_alpha,BARAJADO,3.481956323381325,500,4.581138830084192,-0.010067385149609677,0,8,0,float64,3,1,1,500
0.01,8,1.0,0.006987656396507164,0.001,0.03858242537879851,A_alpha,BARAJADO,4.001971342407083,500,5.236067977499788,-0.00993783931579583,0,8,0,float64,4,1,1,500
0.01,8,1.0,0.006575694393930464,0.001,0.05449538250299351,A_alpha,BARAJADO,3.1300972240307483,500,3.7071067811865483,-0.010053993894236033,0,8,0,float64,5,1,1,500
0.01,8,1.0,0.006686288340960355,0.001,0.05449538250299351,A_alpha,BARAJADO,3.1525694224960596,500,3.7071067811865483,-0.010021681643586218,0,8,0,float64,6,1,1,500
0.01,8,1.0,0.006803586412863335,0.001,0.05449538250299351,A_alpha,BARAJADO,3.179167071044364,500,3.707106781186549,-0.009993642781644514,0,8,0,float64,7,1,1,500
0.01,8,1.0,0.006424278162042798,0.001,0.03944689815669394,A_alpha,BARAJADO,3.875870917186991,500,5.121320343559643,-0.010096675985183146,0,8,0,float64,8,1,1,500
0.01,8,1.0,0.00649221369536058,0.001,0.05449538250299353,A_alpha,BARAJADO,3.1046994734810474,500,3.707106781186547,-0.010078996245585378,0,8,0,float64,9,1,1,500
