combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,clase_vieja,clase_corregida,cambia_clase,pendiente_vieja,pendiente_corr,z_agg_viejo,z_agg_corr,z_sost_viejo,z_sost_corr,holon_ratio,n_escalas_descarrila,n_escalas_difiere_real,n_escalas_difiere_null,diam_viejo_por_escala,diam_corr_por_escala,gigante_frac_b1,segundos
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,II,II,False,0.43951491166993856,0.43951491166993856,0.28284271202461875,0.28284271202461875,False,False,2.7106765451422907,0,0,0,9|6|5|4|4,9|6|5|4|4,0.998,24.54
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,I,I,False,0.2704152667222731,0.2704152667222731,0.2828427118746191,0.2828427118746191,False,False,1.7147088079227057,0,0,0,7|5|5|4|4,7|5|5|4|4,0.9985,22.25
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,II,II,False,0.44931806585517425,0.44931806585517425,0.42426406781192816,0.42426406781192816,False,False,0.7045194776871049,0,0,0,9|6|4|4|4,9|6|4|4|4,0.9955,21.55
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,I,I,False,0.30341782528281563,0.30341782528281563,0.8485281356238566,0.8485281356238566,False,False,1.7510055440461376,0,0,0,7|6|5|4|4,7|6|5|4|4,0.9995,25.33
A1-B1-C2,A1,B1,C2,A1-B1-C2-r0,675001,4,0.56,0.332,7.24,0.164,4,I,I,False,0.2790656626340813,0.2790656626340813,1.131370847498476,1.131370847498476,False,False,1.3452803986475845,0,0,0,7|5|4|4|4,7|5|4|4|4,0.9985,26.63
A1-B1-C2,A1,B1,C2,A1-B1-C2-r1,675098,7,0.657,0.216,5.13,0.234,4,I,I,False,0.33746734965903286,0.33746734965903286,0.5656854237492379,0.5656854237492379,False,False,1.1937768734423735,0,0,0,8|6|6|5|4,8|6|6|5|4,0.993,23.42
A1-B1-C2,A1,B1,C2,A1-B1-C2-r2,675195,5,0.458,0.183,5.73,0.162,4,I,I,False,0.32653919127404885,0.32653919127404885,0.7071067796865476,0.7071067796865476,False,False,1.509986636641669,0,0,0,7|6|5|4|4,7|6|5|4|4,0.9945,18.04
A1-B1-C2,A1,B1,C2,A1-B1-C2-r3,675292,5,0.405,0.293,5.15,0.162,5,I,I,False,0.4824211649893254,0.4824211649893254,1.093477109602175,1.093477109602175,False,False,0.831497844414298,0,0,0,8|6|5|3|4,8|6|5|3|4,0.994,14.62
A1-B1-C2,A1,B1,C2,A1-B1-C2-r4,675389,5,0.514,0.29,5.7,0.171,6,II,II,False,0.436054512024873,0.436054512024873,0.4242640678119288,0.4242640678119288,False,False,0.31500876599016475,0,0,0,9|6|5|4|4,9|6|5|4|4,0.9945,17.68
A1-B1-C2,A1,B1,C2,A1-B1-C2-r5,675486,6,0.462,0.121,5.71,0.221,6,II,II,False,0.38396480604579647,0.38396480604579647,0.4242640678119285,0.4242640678119285,False,False,1.490979930113972,0,0,0,9|6|5|5|4,9|6|5|5|4,0.997,23.26
