combo,eje_A,eje_B,eje_C,rule_id,seed,K,J,noise,meandeg,sim_thr_frac,kcap,escala_b,N,diam_real_viejo,diam_real_corr,diam_null_viejo,diam_null_corr,diam_null_std_viejo,diam_null_std_corr,giant_real,holon_real,holon_null_valor,n_aristas,n_triangulos,tam_comp_medida,tam_gigante,n_componentes,n_aislados,descarrila,difiere_real,difiere_null
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,2,1144,8.0,8.0,7.666666666666667,7.666666666666667,0.4714045217910317,0.4714045217910317,0.9755244755244755,0.6833118899691173,1.609004765313405,3352,57,1116,1116,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,4,687,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9592430858806404,0.6833118899691173,1.609004765313405,2867,57,659,659,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,8,466,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9399141630901288,0.6833118899691173,1.609004765313405,2591,57,438,438,1,28,False,False,False
A1-B0-C2,A1,B0,C2,A1-B0-C2-r9,660874,6,0.506,0.291,6.45,0.155,6,16,343,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9183673469387755,0.6833118899691173,1.609004765313405,2242,57,315,315,1,28,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,1,2000,11.0,11.0,10.333333333333334,10.333333333333334,0.4714045217910317,0.4714045217910317,0.9905,1.4185720273456128,1.671533844522518,4780,57,1981,1981,2,17,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,2,1142,8.0,8.0,7.0,7.0,1e-09,1e-09,0.9842381786339754,1.4185720273456128,1.671533844522518,3910,57,1124,1124,1,18,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,4,693,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.974025974025974,1.4185720273456128,1.671533844522518,3421,57,675,675,1,18,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,8,468,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9615384615384616,1.4185720273456128,1.671533844522518,3115,57,450,450,1,18,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r0,665001,6,0.707,0.118,4.78,0.177,6,16,355,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9492957746478873,1.4185720273456128,1.671533844522518,2664,57,337,337,1,18,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,1,2000,7.0,7.0,7.0,7.0,1e-09,1e-09,0.9965,1.5494617968066593,1.4369563126773182,6630,153,1993,1993,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,2,1116,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9937275985663082,1.5494617968066593,1.4369563126773182,5731,153,1109,1109,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,4,650,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9892307692307692,1.5494617968066593,1.4369563126773182,5195,153,643,643,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,8,413,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9830508474576272,1.5494617968066593,1.4369563126773182,4702,153,406,406,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r1,665098,7,0.697,0.219,6.63,0.214,4,16,282,4.0,4.0,4.0,4.0,1e-09,1e-09,0.975177304964539,1.5494617968066593,1.4369563126773182,3843,153,275,275,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9995,1.3020125023404834,1.4903564869757304,6910,177,1999,1999,1,1,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,2,1092,5.0,5.0,6.0,6.0,1e-09,1e-09,0.9990842490842491,1.3020125023404834,1.4903564869757304,5983,177,1091,1091,1,1,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,4,636,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9984276729559748,1.3020125023404834,1.4903564869757304,5447,177,635,635,1,1,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,8,398,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9974874371859297,1.3020125023404834,1.4903564869757304,4949,177,397,397,1,1,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r2,665195,7,0.503,0.26,6.91,0.171,6,16,266,3.0,3.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9962406015037594,1.3020125023404834,1.4903564869757304,4008,177,265,265,1,1,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,1,2000,10.0,10.0,9.0,9.0,0.816496581927726,0.816496581927726,0.9935,1.4644098673180257,1.3005335903160131,4860,54,1987,1987,1,13,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,2,1133,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9885260370697264,1.4644098673180257,1.3005335903160131,3984,54,1120,1120,1,13,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,4,703,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9815078236130867,1.4644098673180257,1.3005335903160131,3525,54,690,690,1,13,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,8,455,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9714285714285714,1.4644098673180257,1.3005335903160131,3179,54,442,442,1,13,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r3,665292,7,0.317,0.205,4.86,0.308,5,16,337,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9614243323442137,1.4644098673180257,1.3005335903160131,2713,54,324,324,1,13,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,1,2000,8.0,8.0,7.666666666666667,7.666666666666667,0.4714045217910317,0.4714045217910317,0.996,1.807407998664733,1.5645815762968371,5450,99,1992,1992,1,8,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,2,1134,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9929453262786596,1.807407998664733,1.5645815762968371,4567,99,1126,1126,1,8,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,4,686,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9883381924198251,1.807407998664733,1.5645815762968371,4073,99,678,678,1,8,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,8,450,4.0,4.0,4.0,4.0,0.816496581927726,0.816496581927726,0.9822222222222222,1.807407998664733,1.5645815762968371,3667,99,442,442,1,8,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r4,665389,7,0.57,0.103,5.45,0.171,5,16,327,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9755351681957186,1.807407998664733,1.5645815762968371,3096,99,319,319,1,8,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.995,0.660264576927704,1.4793089195364257,5510,72,1990,1990,1,10,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,2,1113,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9910152740341419,0.660264576927704,1.4793089195364257,4612,72,1103,1103,1,10,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,4,665,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9849624060150376,0.660264576927704,1.4793089195364257,4118,72,655,655,1,10,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,8,434,5.0,5.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9769585253456221,0.660264576927704,1.4793089195364257,3715,72,424,424,1,10,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r5,665486,4,0.65,0.313,5.51,0.293,6,16,303,4.0,4.0,4.0,4.0,1e-09,1e-09,0.966996699669967,0.660264576927704,1.4793089195364257,3122,72,293,293,1,10,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,1,2000,8.0,8.0,7.333333333333333,7.333333333333333,0.4714045217910317,0.4714045217910317,0.999,1.6230675485408712,1.329948036151287,6390,132,1998,1998,1,2,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,2,1107,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.998193315266486,1.6230675485408712,1.329948036151287,5470,132,1105,1105,1,2,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,4,633,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9968404423380727,1.6230675485408712,1.329948036151287,4928,132,631,631,1,2,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,8,404,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.995049504950495,1.6230675485408712,1.329948036151287,4491,132,402,402,1,2,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r6,665583,5,0.666,0.227,6.39,0.193,4,16,301,3.0,3.0,4.0,4.0,1e-09,1e-09,0.9933554817275747,1.6230675485408712,1.329948036151287,3699,132,299,299,1,2,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,1,2000,8.0,8.0,8.0,8.0,1e-09,1e-09,0.9965,1.452096919905895,1.896091034134187,6000,117,1993,1993,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,2,1124,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9937722419928826,1.452096919905895,1.896091034134187,5104,117,1117,1117,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,4,670,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9895522388059701,1.452096919905895,1.896091034134187,4594,117,663,663,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,8,440,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9840909090909091,1.452096919905895,1.896091034134187,4161,117,433,433,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r7,665680,6,0.469,0.324,6.0,0.18,5,16,308,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9772727272727273,1.452096919905895,1.896091034134187,3458,117,301,301,1,7,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.4714045217910317,0.4714045217910317,0.9975,1.5238301415748996,1.7254042362085091,5640,81,1995,1995,1,5,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,2,1138,7.0,7.0,6.0,6.0,1e-09,1e-09,0.9956063268892794,1.5238301415748996,1.7254042362085091,4768,81,1133,1133,1,5,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,4,673,4.0,4.0,5.0,5.0,1e-09,1e-09,0.9925705794947994,1.5238301415748996,1.7254042362085091,4242,81,668,668,1,5,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,8,428,4.0,4.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9883177570093458,1.5238301415748996,1.7254042362085091,3871,81,423,423,1,5,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r8,665777,5,0.543,0.144,5.64,0.23,4,16,304,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9835526315789473,1.5238301415748996,1.7254042362085091,3241,81,299,299,1,5,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,1,2000,11.0,11.0,11.0,11.0,1e-09,1e-09,0.986,1.456822319009389,1.2889451853120777,4200,60,1972,1972,2,26,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,2,1171,7.0,7.0,7.666666666666667,7.666666666666667,0.4714045217910317,0.4714045217910317,0.9769427839453458,1.456822319009389,1.2889451853120777,3355,60,1144,1144,1,27,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,4,725,4.0,4.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9627586206896551,1.456822319009389,1.2889451853120777,2890,60,698,698,1,27,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,8,503,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9463220675944334,1.456822319009389,1.2889451853120777,2594,60,476,476,1,27,False,False,False
A1-B1-C0,A1,B1,C0,A1-B1-C0-r9,665874,6,0.583,0.211,4.2,0.292,5,16,373,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9276139410187667,1.456822319009389,1.2889451853120777,2237,60,346,346,1,27,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,1,2000,9.0,9.0,8.666666666666666,8.666666666666666,0.9428090425820633,0.9428090425820633,0.993,2.246085442304166,1.8380726412892017,5044,42,1986,1986,1,14,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,2,1136,7.0,7.0,6.333333333333333,6.333333333333333,0.4714045217910317,0.4714045217910317,0.9876760563380281,2.246085442304166,1.8380726412892017,4168,42,1122,1122,1,14,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,4,678,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9793510324483776,2.246085442304166,1.8380726412892017,3668,42,664,664,1,14,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,8,448,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.96875,2.246085442304166,1.8380726412892017,3349,42,434,434,1,14,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r0,670001,8,0.662,0.348,5.08,0.295,5,16,331,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9577039274924471,2.246085442304166,1.8380726412892017,2875,42,317,317,1,14,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,1.0,2.399498412239059,1.4383031033339109,6962,81,2000,2000,1,0,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,2,1095,5.0,5.0,5.0,5.0,1e-09,1e-09,1.0,2.399498412239059,1.4383031033339109,6040,81,1095,1095,1,0,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,4,632,5.0,5.0,5.0,5.0,1e-09,1e-09,1.0,2.399498412239059,1.4383031033339109,5511,81,632,632,1,0,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,8,391,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,2.399498412239059,1.4383031033339109,4960,81,391,391,1,0,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r1,670098,8,0.75,0.328,7.04,0.254,6,16,261,4.0,4.0,4.0,4.0,1e-09,1e-09,1.0,2.399498412239059,1.4383031033339109,3961,81,261,261,1,0,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,1,2000,11.0,11.0,10.0,10.0,0.816496581927726,0.816496581927726,0.9845,1.5162663880915068,1.5134279549087166,4203,18,1969,1969,2,29,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,2,1161,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9741602067183462,1.5162663880915068,1.5134279549087166,3357,18,1131,1131,1,30,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,4,723,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9585062240663901,1.5162663880915068,1.5134279549087166,2903,18,693,693,1,30,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,8,489,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9386503067484663,1.5162663880915068,1.5134279549087166,2622,18,459,459,1,30,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r2,670195,5,0.727,0.208,4.23,0.204,5,16,380,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9210526315789473,1.5162663880915068,1.5134279549087166,2251,18,350,350,1,30,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,1,2000,8.0,8.0,8.0,8.0,0.816496581927726,0.816496581927726,0.9985,0.9512760105880969,1.3991579024802145,6287,63,1997,1997,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,2,1114,6.0,6.0,5.333333333333333,5.333333333333333,0.4714045217910317,0.4714045217910317,0.9973070017953322,0.9512760105880969,1.3991579024802145,5385,63,1111,1111,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,4,646,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9953560371517027,0.9512760105880969,1.3991579024802145,4860,63,643,643,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,8,416,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9927884615384616,0.9512760105880969,1.3991579024802145,4414,63,413,413,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r3,670292,7,0.556,0.286,6.35,0.336,6,16,295,4.0,4.0,3.6666666666666665,3.6666666666666665,0.4714045217910317,0.4714045217910317,0.9898305084745763,0.9512760105880969,1.3991579024802145,3630,63,292,292,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,1,2000,10.0,10.0,10.0,10.0,1e-09,1e-09,0.988,1.2945224991530029,1.3797562801833394,4729,24,1976,1976,2,22,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,2,1147,7.0,7.0,7.0,7.0,1e-09,1e-09,0.979947689625109,1.2945224991530029,1.3797562801833394,3872,24,1124,1124,1,23,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,4,703,6.0,6.0,5.0,5.0,0.816496581927726,0.816496581927726,0.9672830725462305,1.2945224991530029,1.3797562801833394,3386,24,680,680,1,23,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,8,475,4.0,4.0,5.0,5.0,1e-09,1e-09,0.9515789473684211,1.2945224991530029,1.3797562801833394,3069,24,452,452,1,23,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r4,670389,7,0.316,0.112,4.75,0.323,7,16,337,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9317507418397626,1.2945224991530029,1.3797562801833394,2587,24,314,314,1,23,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,1,2000,8.0,8.0,9.0,9.0,1e-09,1e-09,0.995,0.8402054279293699,1.2952050224413785,5173,36,1990,1990,1,10,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,2,1131,5.0,5.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9911582670203359,0.8402054279293699,1.2952050224413785,4297,36,1121,1121,1,10,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,4,678,6.0,6.0,5.0,5.0,1e-09,1e-09,0.9852507374631269,0.8402054279293699,1.2952050224413785,3817,36,668,668,1,10,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,8,438,5.0,5.0,4.666666666666667,4.666666666666667,0.4714045217910317,0.4714045217910317,0.9771689497716894,0.8402054279293699,1.2952050224413785,3438,36,428,428,1,10,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r5,670486,6,0.429,0.159,5.2,0.295,5,16,311,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9678456591639871,0.8402054279293699,1.2952050224413785,2887,36,301,301,1,10,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,1,2000,9.0,9.0,8.333333333333334,8.333333333333334,0.9428090425820633,0.9428090425820633,0.998,0.6554899116093046,1.7768211289767353,5916,36,1996,1996,1,4,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,2,1106,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9963833634719711,0.6554899116093046,1.7768211289767353,5012,36,1102,1102,1,4,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,4,666,5.0,5.0,5.0,5.0,1e-09,1e-09,0.993993993993994,0.6554899116093046,1.7768211289767353,4525,36,662,662,1,4,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,8,437,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9908466819221968,0.6554899116093046,1.7768211289767353,4135,36,433,433,1,4,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r6,670583,6,0.597,0.259,5.96,0.234,6,16,302,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9867549668874173,0.6554899116093046,1.7768211289767353,3404,36,298,298,1,4,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,1,2000,7.0,7.0,7.0,7.0,0.816496581927726,0.816496581927726,0.9985,0.9181188537221827,1.574306485197325,6580,69,1997,1997,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,2,1096,5.0,5.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9972627737226277,0.9181188537221827,1.574306485197325,5666,69,1093,1093,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,4,665,5.0,5.0,5.0,5.0,1e-09,1e-09,0.9954887218045113,0.9181188537221827,1.574306485197325,5169,69,662,662,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,8,398,4.0,4.0,4.0,4.0,1e-09,1e-09,0.992462311557789,0.9181188537221827,1.574306485197325,4666,69,395,395,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r7,670680,7,0.643,0.214,6.64,0.243,4,16,265,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9886792452830189,0.9181188537221827,1.574306485197325,3732,69,262,262,1,3,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,1,2000,9.0,9.0,8.333333333333334,8.333333333333334,0.4714045217910317,0.4714045217910317,0.9955,2.1213512760641953,1.4945332930036204,5538,45,1991,1991,1,9,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,2,1131,6.0,6.0,6.0,6.0,1e-09,1e-09,0.9920424403183024,2.1213512760641953,1.4945332930036204,4659,45,1122,1122,1,9,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,4,676,4.0,4.0,4.333333333333333,4.333333333333333,0.4714045217910317,0.4714045217910317,0.9866863905325444,2.1213512760641953,1.4945332930036204,4161,45,667,667,1,9,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,8,430,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9790697674418605,2.1213512760641953,1.4945332930036204,3783,45,421,421,1,9,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r8,670777,8,0.496,0.227,5.58,0.162,5,16,311,4.0,4.0,4.0,4.0,1e-09,1e-09,0.9710610932475884,2.1213512760641953,1.4945332930036204,3169,45,302,302,1,9,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,1,2000,7.0,7.0,6.666666666666667,6.666666666666667,0.4714045217910317,0.4714045217910317,0.9995,0.7639790003852603,1.3377314652094172,6751,66,1999,1999,1,1,False,False,False
A1-B1-C1,A1,B1,C1,A1-B1-C1-r9,670874,4,0.372,0.157,6.84,0.162,7,2,1104,6.0,6.0,5.666666666666667,5.666666666666667,0.4714045217910317,0.4714045217910317,0.9990942028985508,0.7639790003852603,1.3377314652094172,5845,66,1103,1103,1,1,False,False,False
