N,seed,mode,n_surv,f_surv,tau,orden_color_init,orden_color,orden_charge_init,orden_charge,frac_quark,frac_lepton,frac_gen0,frac_gen1,frac_gen2,frac_u,frac_d,frac_Q0,mean_Q_surv,L2_K3,null_L2_K3,ratio_L2_K3,L2_K6,null_L2_K6,ratio_L2_K6,L2_K18,null_L2_K18,ratio_L2_K18,L2_K72,null_L2_K72,ratio_L2_K72,L2_K84,null_L2_K84,ratio_L2_K84
250,4,qcd,115,0.46,240,0.027129319932501072,0.543182528234484,0.018666666666666658,0.24347826086956526,0.9391304347826087,0.06086956521739131,0.37037037037037035,0.35185185185185186,0.2777777777777778,0.5277777777777778,0.4722222222222222,0.0,-0.24347826086956526,0.41600009694148454,0.0761386987626881,5.463714296432737,0.043429775553920635,0.08784104611578832,0.4944132324730441,0.04899539464934427,0.09351393461446368,0.5239368319955838,0.13289537124451226,0.09555447889143655,1.3907811835330113,0.1311745756088594,0.09269375655984595,1.415139276658499
250,4,shuffle_b,115,0.46,240,0.027129319932501072,0.5431825282344841,0.018666666666666658,0.24347826086956526,0.9391304347826087,0.06086956521739131,0.37037037037037035,0.35185185185185186,0.2777777777777778,0.5277777777777778,0.4722222222222222,0.0,-0.24347826086956526,0.41600009694148454,0.0761386987626881,5.463714296432737,0.043429775553920635,0.08784104611578832,0.4944132324730441,0.04899539464934427,0.09351393461446368,0.5239368319955838,0.13289537124451226,0.09555447889143655,1.3907811835330113,0.1311745756088594,0.09269375655984595,1.415139276658499
250,4,shuffle_g,115,0.46,240,0.027129319932501072,0.543182528234484,0.018666666666666658,0.24347826086956526,0.9391304347826087,0.06086956521739131,0.2777777777777778,0.37037037037037035,0.35185185185185186,0.5277777777777778,0.4722222222222222,0.0,-0.24347826086956526,0.41600009694148454,0.0761386987626881,5.463714296432737,0.043429775553920635,0.08784104611578832,0.4944132324730441,0.04899539464934427,0.09351393461446368,0.5239368319955838,0.13289537124451226,0.09555447889143655,1.3907811835330113,0.1311745756088594,0.09269375655984595,1.415139276658499
250,4,shuffle_f,119,0.476,240,0.027129319932501072,0.04525348577423953,0.029333333333333336,0.5350140056022408,0.9159663865546218,0.08403361344537816,0.3669724770642202,0.3486238532110092,0.28440366972477066,0.47706422018348627,0.5229357798165137,0.0,0.5350140056022408,0.816496580927726,0.07484811885651198,10.908712114635714,0.07611546461561862,0.08743717709783362,0.8705160338199492,0.07942243983621133,0.0930839832123818,0.8532342202739639,0.13482996274777745,0.09511514562689201,1.417544617727598,0.13297948716188382,0.09112256212668415,1.4593475431145977
250,4,shuffle_l,120,0.48,240,0.027129319932501072,0.5205499228913806,0.02266666666666666,0.275,0.9,0.1,0.37037037037037035,0.35185185185185186,0.2777777777777778,0.5277777777777778,0.4722222222222222,0.0,-0.275,0.42180169116145877,0.07453559924999299,5.659063526768364,0.043429775553920635,0.08784104611578832,0.4944132324730441,0.04899539464934427,0.09351393461446368,0.5239368319955838,0.13289537124451226,0.09555447889143655,1.3907811835330113,0.13085494210390325,0.09074209047695002,1.4420534221342691
250,4,shuffle_e,128,0.512,240,0.027129319932501072,0.38025292261368615,0.018666666666666665,0.2552083333333333,0.8359375,0.1640625,0.35514018691588783,0.3644859813084112,0.2803738317757009,0.48598130841121495,0.514018691588785,0.0703125,-0.2552083333333333,0.46618220295734875,0.07216878364870322,6.459610088852114,0.046572948248367774,0.08825056370227598,0.5277354194074871,0.06265478305644476,0.09394989937694842,0.6668956909156387,0.11369116091015478,0.09599995673242362,1.1842834599086443,0.10033889746871896,0.08786065130431853,1.142023146643657
250,5,qcd,128,0.512,240,0.027129319932501072,0.31269525150296096,0.050666666666666665,0.4375,0.921875,0.078125,0.3389830508474576,0.3559322033898305,0.3050847457627119,0.5084745762711864,0.4915254237288136,0.0,0.4375,0.634818707716358,0.07216878364870322,8.796306042879591,0.0372624462098105,0.08403658068160179,0.44340745313032953,0.04357979836311162,0.08946377187634529,0.48712230044745475,0.12700874093992287,0.09141593856092885,1.389350073294619,0.12620328579414283,0.08786065130431853,1.436402802854475
250,5,shuffle_b,128,0.512,240,0.027129319932501072,0.31269525150296096,0.050666666666666665,0.4375,0.921875,0.078125,0.3389830508474576,0.3559322033898305,0.3050847457627119,0.5084745762711864,0.4915254237288136,0.0,0.4375,0.634818707716358,0.07216878364870322,8.796306042879591,0.0372624462098105,0.08403658068160179,0.44340745313032953,0.04357979836311162,0.08946377187634529,0.48712230044745475,0.12700874093992287,0.09141593856092885,1.389350073294619,0.12620328579414283,0.08786065130431853,1.436402802854475
250,5,shuffle_g,128,0.512,240,0.027129319932501072,0.31269525150296096,0.050666666666666665,0.4375,0.921875,0.078125,0.3050847457627119,0.3559322033898305,0.3389830508474576,0.5084745762711864,0.4915254237288136,0.0,0.4375,0.634818707716358,0.07216878364870322,8.796306042879591,0.0372624462098105,0.08403658068160179,0.44340745313032953,0.04357979836311162,0.08946377187634529,0.48712230044745475,0.12700874093992287,0.09141593856092885,1.389350073294619,0.12620328579414283,0.08786065130431853,1.436402802854475
250,5,shuffle_f,112,0.448,240,0.027129319932501072,0.5786375623578447,0.013333333333333336,0.13095238095238096,1.0,0.0,0.3392857142857143,0.3392857142857143,0.32142857142857145,0.4642857142857143,0.5357142857142857,0.0,0.13095238095238096,0.4113607748374047,0.07715167498104596,5.331845030434721,0.034962321799020035,0.08625819491779428,0.4053217416888888,0.044741953507062227,0.09182886083655661,0.48723193448622937,0.12745603038907058,0.09383263553830028,1.3583336933666967,0.13501543121683038,0.09392698713130654,1.4374508896797007
250,5,shuffle_l,120,0.48,240,0.027129319932501072,0.5400617248673216,0.03866666666666666,0.2555555555555556,0.9333333333333333,0.06666666666666667,0.3392857142857143,0.3392857142857143,0.32142857142857145,0.5357142857142857,0.4642857142857143,0.0,0.2555555555555556,0.41899350299921784,0.07453559924999299,5.621387729022079,0.034962321799020035,0.08625819491779428,0.4053217416888888,0.044741953507062227,0.09182886083655661,0.48723193448622937,0.12745603038907058,0.09383263553830028,1.3583336933666967,0.1259881576697424,0.09074209047695002,1.3884202690012464
250,5,shuffle_e,128,0.512,240,0.027129319932501072,0.1532923192995983,0.05066666666666667,0.5234375,0.8828125,0.1171875,0.34513274336283184,0.35398230088495575,0.3008849557522124,0.5309734513274337,0.4690265486725663,0.0546875,0.5234375,0.7505152310107815,0.07216878364870322,10.399444095719733,0.06309513167022841,0.08587567332159078,0.7347264857411615,0.06106265942325797,0.09142163550036421,0.6679235072644779,0.0727887687337072,0.09341652423946892,0.7791851530155047,0.06853320797422294,0.08786065130431853,0.7800216246616236
