exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz,f800_n_aristas,f800_grado_medio,f800_giant,f800_n_componentes,f800_diam,f800_asortatividad,f800_clustering,f800_transitividad,f800_n_triangulos,f800_tri_ar_media_sop,f800_tri_ar_mediana_sop,f800_tri_ar_max,f800_tri_ar_p99_sop,f800_tri_ar_media_todas,f800_frac_aristas_en_triangulo,f800_frac_aristas_multi_tri,f800_gini_tri_nodo,f800_tri_por_nodo_max,f800_frac_nodos_en_triangulo,f800_n_comp_tri,f800_tam_mayor_comp_tri,f800_frac_mayor_comp_tri,f800_tam_medio_comp_tri,f800_n_comp_tri_arista,f800_frac_mayor_comp_tri_arista,f800_modularidad_tri,f800_dist_media_tri,f800_dist_media_azar,f800_pendiente_nativa,f800_pendiente_canon,f800_ok,f800_motivo,f800_sha256,f800_archivo,f800_receta
O3D_kcap,no_pareado,A2-B0-C2-kbar-r54,9319398.0,I,regla,2000,7.0,6.0,0.534,0.275,5.34,4093.0,4.093,,,,1.3532054023901572,0.9855,11.0,0.5690912616638331,0.0755,1419.4,0.3888888888888885,8,0.044,A2-B0-C2-kbar-r54,0.0020475237618809,,,,,,,,,,,,,False,A2-B0-C2-kbar-r54,0.3969999999999997,60,0.5329999999999999,32,0.5669999999999885,4,4.643050251277349,6.916769990469535,9.4,97.59300404069748,4093.0,bateria_fase6_o3d_kcap,4093,4.093,0.9855,1,10.0,0.05720295854220176,0.0014166666666666668,0.0021823953442232655,11,1.0,1.0,1.0,1.0,0.008062545809919374,0.008062545809919374,0.0,0.9835,1.0,0.0165,11.0,1.0,0.09090909090909091,1.0,11.0,0.09090909090909091,0.00801680677485692,5.109090909090909,5.866793570219966,0.5690912616638331,0.5141567520940323,True,,b0fcfb27708f1bff712c7e99bc07f0a7e6dcede6611750def9a41ddcdad5aec1,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r54__s9319398__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9319398, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r6,9314742.0,III,regla,2000,7.0,4.0,0.667,0.159,5.08,2556.0,2.556,,,,2.769011969535513,0.909,18.0,0.8583081296910058,0.1389999999999999,2613.2000000000003,1.1187214611872145,8,0.023,A2-B0-C2-kbar-r6,0.0012786393196598,,,,,,,,,,,,,False,A2-B0-C2-kbar-r6,0.7835000000000003,48,0.7989999999999787,1,0.8019999999999786,1,3.966339599911209,11.420041852047294,9.4,97.59298345872148,2556.0,bateria_fase6_o3d_kcap,2556,2.556,0.909,20,19.0,0.09883200938249999,0.008583333333333332,0.007506702412868633,14,1.0,1.0,1.0,1.0,0.01643192488262911,0.01643192488262911,0.0,0.979,1.0,0.021,14.0,1.0,0.07142857142857142,1.0,14.0,0.07142857142857142,0.016382255015049432,8.505494505494505,8.86979453311319,0.8583081296910058,0.9809061564889985,True,,4b01078dc3f4df8dbdab42df27459e92a7b40bd547f7daca1299c2fccb6fe7d7,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r6__s9314742__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9314742, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r65,9320465.0,III,regla,2000,7.0,4.0,0.349,0.285,6.21,2372.0,2.372,,,,1.3360604316480325,0.859,20.0,1.0117671355110578,0.1474999999999999,2773.0,1.3194444444444444,8,0.028,A2-B0-C2-kbar-r65,0.0011865932966483,,,,,,,,,,,,,False,A2-B0-C2-kbar-r65,0.7980000000000002,37,0.8124999999999784,2,0.8169999999999781,1,4.112639137074644,11.528771060093188,9.4,97.59298480020476,2372.0,bateria_fase6_o3d_kcap,2372,2.372,0.859,25,20.0,0.030272760023037915,0.01125,0.011838989739542225,20,1.0,1.0,1.0,1.0,0.025295109612141653,0.025295109612141653,0.0,0.9709833333333333,2.0,0.0295,19.0,2.0,0.1,1.0526315789473684,20.0,0.05,0.025203754311827985,8.826315789473686,8.892020966802562,1.0117671355110578,1.0046517371404546,True,,a1e9d3cbbabca04984d5e62c01a63ae2459eb6375d68963ade2173cb43286a73,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r65__s9320465__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9320465, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r7,9314839.0,III,regla,2000,8.0,4.0,0.535,0.335,7.17,2270.0,2.27,,,,1.8948928817735733,0.8255,23.0,1.2194028495841998,0.1524999999999999,2867.0,1.3911111111111114,8,0.022,A2-B0-C2-kbar-r7,0.0011355677838919,,,,,,,,,,,,,False,A2-B0-C2-kbar-r7,0.7919999999999999,47,0.8114999999999871,4,0.816499999999978,1,4.132294942421416,13.029697185103185,9.4,97.59291835080325,2270.0,bateria_fase6_o3d_kcap,2270,2.27,0.8255,24,23.0,0.00750827195268357,0.021416666666666664,0.020349434737923947,33,1.010204081632653,1.0,2.0,1.0300000000000011,0.04361233480176212,0.04317180616740088,0.01020408163265306,0.9534090909090909,2.0,0.048,31.0,2.0,0.06060606060606061,1.064516129032258,32.0,0.06060606060606061,0.04302480156804905,9.540625,9.198316498316498,1.2194028495841998,1.1899194679326965,True,,c6bda2ed4e6505325052bc2519b1fbcdbe151cad3dc38a43a5199a287836c6a5,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r7__s9314839__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9314839, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r74,9321338.0,III,regla,2000,8.0,4.0,0.622,0.157,7.28,2224.0,2.224,,,,3.255957443528897,0.8,20.0,1.1908449679511022,0.1544999999999999,2904.6,1.2933884297520657,8,0.027,A2-B0-C2-kbar-r74,0.001112556278139,,,,,,,,,,,,,False,A2-B0-C2-kbar-r74,0.8075000000000002,39,0.8234999999999785,2,0.8279999999999776,1,3.793137211828712,13.072334061268988,9.4,97.59304185023092,2224.0,bateria_fase6_o3d_kcap,2224,2.224,0.8,34,20.0,0.08252301688499103,0.02775,0.025726835390085755,41,1.0081967213114753,1.0,2.0,1.0,0.055305755395683456,0.05485611510791367,0.00819672131147541,0.9432967479674796,2.0,0.059,37.0,3.0,0.07317073170731707,1.1081081081081081,40.0,0.04878048780487805,0.05466111598131567,9.331024930747922,8.70492921712434,1.1908449679511022,1.1401669446779263,True,,b9c7e37edf24f5a95e3c6adaee22b66f124e695fa59fab6d0ec82133db277448,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r74__s9321338__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9321338, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r8,9314936.0,II,regla,2000,5.0,7.0,0.722,0.193,5.19,4539.0,4.539,,,,3.644132226273675,0.991,9.0,0.4202349926582744,0.0675,1269.0,0.4444444444444436,8,0.048,A2-B0-C2-kbar-r8,0.0022706353176588,,,,,,,,,,,,,False,A2-B0-C2-kbar-r8,0.2939999999999998,54,0.4359999999999996,52,0.5024999999999975,9,4.7716865378235225,11.280982239919648,9.4,97.59305936136138,4539.0,bateria_fase6_o3d_kcap,4539,4.539,0.991,3,9.0,0.03660258682284372,0.0008047619047619048,0.0010923845193508116,7,1.0,1.0,1.0,1.0,0.004626569729015202,0.004626569729015202,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.0045985149098986475,4.952380952380952,5.197417129395928,0.4202349926582744,0.43038866923676433,True,,90fa6347dfc5813183600a4a5a01f6ba9fbf20bb0c71a37976d90ec21f5326b9,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r8__s9314936__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9314936, N=2000)"
O3D_kcap,no_pareado,A2-B0-C2-kbar-r9,9315033.0,I,regla,2000,5.0,6.0,0.481,0.243,4.8,3849.0,3.849,,,,1.4884185838504134,0.9805,12.0,0.6090791081700071,0.081,1522.8,0.3636363636363636,8,0.039,A2-B0-C2-kbar-r9,0.0019254627313656,,,,,,,,,,,,,False,A2-B0-C2-kbar-r9,0.4569999999999996,71,0.5774999999999995,36,0.5944999999999868,2,4.417576599050836,6.6040581940050505,9.4,97.59303354270688,3849.0,bateria_fase6_o3d_kcap,3849,3.849,0.9805,2,12.0,0.08990428999200434,0.0022833333333333334,0.0024502524502524503,11,1.0,1.0,1.0,1.0,0.00857365549493375,0.00857365549493375,0.0,0.9835,1.0,0.0165,11.0,1.0,0.09090909090909091,1.0,11.0,0.09090909090909091,0.008529847954083217,5.7272727272727275,6.172661564625851,0.6090791081700071,0.6258273132717961,True,,34db8f80b5e4c2cefc45ef8f1b4746348d66de0a301144c8fdf662803ff22d7c,grafos_f800/O3D_kcap/A2-B0-C2-kbar-r9__s9315033__regla__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=9315033, N=2000)"
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000001,3000001.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1509999999999999,2838.8,1.36,8,0.03,CONTROL-ER-a2321-s3000001,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000001,0.7985000000000008,37,0.8199999999999819,3,0.8239999999999778,1,3.99490765260458,11.771182143853622,9.4,97.59302116660636,2321.0,bateria_fase6_o3d_kcap,2321,2.321,0.8685,27,19.0,-0.025761355715058352,0.0008333333333333333,0.0016803584764749813,3,1.0,1.0,1.0,1.0,0.003877638948728996,0.003877638948728996,0.0,0.9955,1.0,0.0045,3.0,1.0,0.3333333333333333,1.0,3.0,0.3333333333333333,0.0038559665686598637,6.0,7.729886712749615,1.0533117975108828,1.0579907254644858,True,,501b0d90b023beb4d9babcb45e909e2d8c90047a39d2f424171cb694a0fb5c07,grafos_f800/O3D_kcap/CONTROL-ER-a2321-s3000001__s3000001__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=2321, seed=3000001)"
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000002,3000002.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1504999999999999,2829.4,1.1756756756756754,9,0.035,CONTROL-ER-a2321-s3000002,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000002,0.7899999999999999,47,0.8184999999999789,4,0.8204999999999779,1,3.770777181804093,12.347895224808877,9.4,97.59300415222104,2321.0,bateria_fase6_o3d_kcap,2321,2.321,0.8855,20,22.0,-0.005051773377807001,0.0,0.0,0,,,0.0,,0.0,0.0,,,0.0,0.0,,,,,,,,,8.365896250642013,1.1807636915062827,1.1808034325210877,True,,50e6c94f78074521c301b8d8dbdc226c252eaba80243b6e57cdc8d94b9406d0a,grafos_f800/O3D_kcap/CONTROL-ER-a2321-s3000002__s3000002__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=2321, seed=3000002)"
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000003,3000003.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1489999999999999,2801.2000000000003,1.4492753623188404,8,0.029,CONTROL-ER-a2321-s3000003,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000003,0.8030000000000005,38,0.8199999999999782,2,0.8224999999999778,1,4.092837573570114,11.043549417942048,9.4,97.59297723660484,2321.0,bateria_fase6_o3d_kcap,2321,2.321,0.881,20,18.0,0.011452591461468166,0.00021666666666666668,0.0005601194921583271,1,1.0,1.0,1.0,1.0,0.0012925463162429987,0.0012925463162429987,0.0,0.9985,1.0,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,0.001284703420671942,,8.93877445666202,1.0888445428617717,1.073836723528972,True,,b4149f2ef85d17af165ad6ef527156c103e357a2daf0de11157c6b34245e61d8,grafos_f800/O3D_kcap/CONTROL-ER-a2321-s3000003__s3000003__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=2321, seed=3000003)"
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000011,3000011.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.0695,1306.6,0.3953488372093025,8,0.052,CONTROL-ER-a4608-s3000011,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000011,0.3089999999999998,53,0.4599999999999996,40,0.5044999999999953,4,4.775099198231625,11.920082779134932,9.4,97.5930465924398,4608.0,bateria_fase6_o3d_kcap,4608,4.608,0.9935,1,9.0,0.019251490047958623,0.0016266233766233766,0.0019701660568533634,14,1.0,1.0,1.0,1.0,0.009114583333333334,0.009114583333333334,0.0,0.979,1.0,0.021,14.0,1.0,0.07142857142857142,1.0,14.0,0.07142857142857142,0.009052877072934751,4.571428571428571,5.065080563947634,0.6394798530246177,0.4447365697726108,True,,6c9e316677861c99a5e937784209e10d0eb7f0b53e97f0cdfabf2ac6b32e7b0c,grafos_f800/O3D_kcap/CONTROL-ER-a4608-s3000011__s3000011__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=4608, seed=3000011)"
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000012,3000012.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.0685,1287.8,0.4249999999999999,8,0.042,CONTROL-ER-a4608-s3000012,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000012,0.2884999999999998,50,0.4579999999999994,46,0.5005000000000009,13,4.977819094702651,10.381011474798855,9.4,97.59305069294746,4608.0,bateria_fase6_o3d_kcap,4608,4.608,0.9905,1,9.0,-0.015498011966267402,0.001894180819180819,0.0018543172308862685,13,1.0,1.0,1.0,1.0,0.008463541666666666,0.008463541666666666,0.0,0.9805,1.0,0.0195,13.0,1.0,0.07692307692307693,1.0,13.0,0.07692307692307693,0.008396890428331163,4.820512820512819,5.035732323232323,0.5050177155906066,0.4659535302301297,True,,a36b60c4904f4beded942aaed4858b0865a18a302a7e43f73e4f70830023ce97,grafos_f800/O3D_kcap/CONTROL-ER-a4608-s3000012__s3000012__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=4608, seed=3000012)"
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000013,3000013.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.073,1372.4,0.5641025641025641,8,0.04,CONTROL-ER-a4608-s3000013,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000013,0.2629999999999999,44,0.4294999999999996,49,0.4904999999999991,9,4.759936644182182,14.359177362868238,9.4,97.59297792389422,4608.0,bateria_fase6_o3d_kcap,4608,4.608,0.9895,1,10.0,0.006383995207671599,0.0013675213675213675,0.001960418222554145,14,1.024390243902439,1.0,2.0,1.6000000000000014,0.009114583333333334,0.008897569444444444,0.024390243902439025,0.980904761904762,2.0,0.02,13.0,2.0,0.14285714285714285,1.0769230769230769,13.0,0.14285714285714285,0.00882876360857928,4.5054945054945055,4.869243496644912,0.45844288422055796,0.5229844260331067,True,,60f29f393838b6dea61d0f3cb1602b047d1ba4f6f8228afa962af985c987c2ff,grafos_f800/O3D_kcap/CONTROL-ER-a4608-s3000013__s3000013__control_ER__N2000.grafo.gz,"generar_grafo_erdos_renyi(N=2000, aristas=4608, seed=3000013)"
O3E_memoria,pareado,A2-B0-C2-o3e-s273381-mem,273381.0,III,mem,2000,8.0,4.0,0.406,0.179,6.96,2228.0,2.228,,,,0.6548757658581984,0.812,19.0,1.0794242481222385,0.1524999999999999,2867.0,1.3018018018018012,8,0.027,A2-B0-C2-o3e-s273381-mem,0.0011145572786393,,,,,,,,,,,,,False,A2-B0-C2-o3e-s273381-mem,0.8005000000000005,40,0.8234999999999787,4,0.8264999999999777,1,3.934950627176649,12.881666466597684,9.4,97.59302365431216,2228.0,bateria_fase6_o3e_memoria,2228,2.228,0.812,32,19.0,0.046631786625401704,0.01608333333333333,0.014596995980537339,23,1.0,1.0,1.0,1.0,0.03096947935368043,0.03096947935368043,0.0,0.9674420289855072,2.0,0.0335,21.0,2.0,0.08695652173913043,1.0952380952380953,23.0,0.043478260869565216,0.030856717104648212,9.06265664160401,9.296878209077839,1.0794242481222391,1.1115522723051119,True,,7566decde238c0461b3a3a1e121779e8d4c28247e92b0641fee68f3b038bbbb9,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s273381-mem__s273381__mem__N2000.grafo.gz,"O3E.reconstruir(seed=273381, ventana=None, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s273381-nomem,273381.0,III,nomem,2000,8.0,4.0,0.406,0.179,6.96,2289.0,2.289,,,,0.6551995761167074,0.821,19.0,1.1487620968609389,0.1539999999999999,2895.2000000000003,1.2857142857142858,8,0.036,A2-B0-C2-o3e-s273381-nomem,0.0011450725362681,,,,,,,,,,,,,False,A2-B0-C2-o3e-s273381-nomem,0.7905000000000004,42,0.817499999999979,4,0.8204999999999779,1,3.85706015918612,13.019086500932652,9.4,97.59296620778912,2289.0,bateria_fase6_o3e_memoria,2289,2.289,0.821,32,19.0,0.04441545520466993,0.018583333333333334,0.015713134568896052,26,1.0,1.0,1.0,1.0,0.03407601572739188,0.03407601572739188,0.0,0.962948717948718,2.0,0.038,24.0,2.0,0.07692307692307693,1.0833333333333333,26.0,0.038461538461538464,0.0339576842997671,8.835526315789473,9.061598618728416,1.1488892818650165,1.0537911057921971,True,,3b7053b3312fc21f25a81b7665c20fd7439bbaba79334f42b708ec8661b8083d,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s273381-nomem__s273381__nomem__N2000.grafo.gz,"O3E.reconstruir(seed=273381, ventana=1, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s375224-mem,375224.0,I,mem,2000,6.0,6.0,0.56,0.332,5.3,3965.0,3.965,,,,0.7939962879556154,0.9855,11.0,0.5710631942154135,0.075,1410.0,0.411764705882353,8,0.052,A2-B0-C2-o3e-s375224-mem,0.0019834917458729,,,,,,,,,,,,,False,A2-B0-C2-o3e-s375224-mem,0.4314999999999998,70,0.5349999999999995,34,0.5719999999999877,2,4.5589092414942,6.792112699893072,9.4,97.59297649768872,3965.0,bateria_fase6_o3e_memoria,3965,3.965,0.9855,1,11.0,0.07650058822686577,0.002116666666666667,0.002959413754227734,14,1.0,1.0,1.0,1.0,0.010592686002522068,0.010592686002522068,0.0,0.979,1.0,0.021,14.0,1.0,0.07142857142857142,1.0,14.0,0.07142857142857142,0.010536185952430551,5.318681318681318,5.880710659898477,0.5716648333450842,0.5490977235479578,True,,5cda8aa02009e7810bc4f690eda0bf1f869e80ddf445ed43ec037fdb04194b32,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s375224-mem__s375224__mem__N2000.grafo.gz,"O3E.reconstruir(seed=375224, ventana=None, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s375224-nomem,375224.0,I,nomem,2000,6.0,6.0,0.56,0.332,5.3,4092.0,4.092,,,,0.8177204953354725,0.986,11.0,0.5033454813119447,0.073,1372.4,0.3877551020408162,8,0.05,A2-B0-C2-o3e-s375224-nomem,0.0020470235117558,,,,,,,,,,,,,False,A2-B0-C2-o3e-s375224-nomem,0.3609999999999997,60,0.5249999999999996,39,0.557999999999992,5,4.5589065409591125,8.133439244748155,9.4,97.5929714117396,4092.0,bateria_fase6_o3e_memoria,4092,4.092,0.986,1,11.0,0.07251330202238204,0.002133333333333334,0.002969708968521085,15,1.0,1.0,1.0,1.0,0.010997067448680353,0.010997067448680353,0.0,0.9775,1.0,0.0225,15.0,1.0,0.06666666666666667,1.0,15.0,0.06666666666666667,0.0109375104512154,5.228571428571429,5.848342634872314,0.5033454813119445,0.5261662609059813,True,,7595e700492fb4207cc30b82a13b061d710eb710afc240a3e53b1433e31bebaf,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s375224-nomem__s375224__nomem__N2000.grafo.gz,"O3E.reconstruir(seed=375224, ventana=1, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s475321-mem,475321.0,I,mem,2000,5.0,6.0,0.386,0.32,4.24,3581.0,3.581,,,,0.8906691193624555,0.972,12.0,0.6656640618955437,0.0915,1720.2,0.4499999999999999,8,0.04,A2-B0-C2-o3e-s475321-mem,0.0017913956978489,,,,,,,,,,,,,False,A2-B0-C2-o3e-s475321-mem,0.5294999999999996,76,0.6200000000000001,33,0.6324999999999853,1,4.411093426427673,8.297832514264167,9.4,97.59296547242072,3581.0,bateria_fase6_o3e_memoria,3581,3.581,0.972,4,12.0,0.017443947789885773,0.0011,0.001777100787001777,7,1.0,1.0,1.0,1.0,0.005864283719631388,0.005864283719631388,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.005831005131881854,5.619047619047619,6.1311974609710065,0.6656640618955436,0.5765735725956047,True,,8245d480114bf080602e4487ad0bfb2332a0ec95a8912ea6044e789a11bf7f89,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s475321-mem__s475321__mem__N2000.grafo.gz,"O3E.reconstruir(seed=475321, ventana=None, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s475321-nomem,475321.0,I,nomem,2000,5.0,6.0,0.386,0.32,4.24,3706.0,3.706,,,,0.8906691193624555,0.9745,12.0,0.667775561911312,0.085,1598.0,0.4310344827586207,8,0.041,A2-B0-C2-o3e-s475321-nomem,0.0018539269634817,,,,,,,,,,,,,False,A2-B0-C2-o3e-s475321-nomem,0.5049999999999996,67,0.6044999999999997,32,0.6189999999999858,1,4.363011686656044,7.348780194216756,9.4,97.59302257159295,3706.0,bateria_fase6_o3e_memoria,3706,3.706,0.9745,3,12.0,0.02094273824704281,0.001066666666666667,0.0016571969696969697,7,1.0,1.0,1.0,1.0,0.005666486778197518,0.005666486778197518,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.005634250288836032,5.285714285714286,6.005561259411362,0.6677755619113113,0.6225749052236624,True,,8889a5a0b5af70e6fc03a46065ffed58e53e9bc3542a0476bd86e72f87d28e73,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s475321-nomem__s475321__nomem__N2000.grafo.gz,"O3E.reconstruir(seed=475321, ventana=1, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s477455-mem,477455.0,III,mem,2000,7.0,5.0,0.458,0.155,4.11,3150.0,3.15,,,,1.210437370880668,0.954,15.0,0.7764098545485963,0.1025,1927.0,0.5737704918032787,8,0.035,A2-B0-C2-o3e-s477455-mem,0.0015757878939469,,,,,,,,,,,,,False,A2-B0-C2-o3e-s477455-mem,0.6374999999999994,69,0.6935000000000017,12,0.6969999999999827,1,4.319623321684393,8.68393497317395,9.4,97.59297388393878,3150.0,bateria_fase6_o3e_memoria,3150,3.15,0.954,12,15.0,0.047575868442741163,0.0017,0.0023926170673350803,7,1.0,1.0,1.0,1.0,0.006666666666666667,0.006666666666666667,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.0066373393801965235,6.3809523809523805,6.980685194895998,0.7762844343605745,0.8648913077776318,True,,6c1b9fcc9154dccb435d8102af0852a5965146b168a1c197b2f66d07ec241a66,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s477455-mem__s477455__mem__N2000.grafo.gz,"O3E.reconstruir(seed=477455, ventana=None, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s477455-nomem,477455.0,III,nomem,2000,7.0,5.0,0.458,0.155,4.11,3230.0,3.23,,,,1.210437370880668,0.959,14.0,0.8050279203884894,0.0985,1851.8,0.4111675126903553,8,0.035,A2-B0-C2-o3e-s477455-nomem,0.0016158079039519,,,,,,,,,,,,,False,A2-B0-C2-o3e-s477455-nomem,0.6174999999999995,70,0.6750000000000013,17,0.6859999999999832,1,4.337226151429494,8.345530429758329,9.4,97.59301838234632,3230.0,bateria_fase6_o3e_memoria,3230,3.23,0.959,10,14.0,0.04709019397522888,0.0017,0.002278151442829247,7,1.0,1.0,1.0,1.0,0.006501547987616099,0.006501547987616099,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.006473655455338401,6.1428571428571415,6.834420100852025,0.8043119952931477,0.6956108643930909,True,,1140c16cb3c202ee09bbfd5b2e9c900057ab5f3c491e3792ec8fab019520c035,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s477455-nomem__s477455__nomem__N2000.grafo.gz,"O3E.reconstruir(seed=477455, ventana=1, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s478716-mem,478716.0,III,mem,2000,6.0,5.0,0.463,0.202,7.98,3012.0,3.012,,,,0.7085015227869504,0.908,14.0,0.8975693187713398,0.13,2444.0,1.0046948356807506,8,0.032,A2-B0-C2-o3e-s478716-mem,0.0015067533766883,,,,,,,,,,,,,False,A2-B0-C2-o3e-s478716-mem,0.6509999999999992,66,0.7090000000000021,18,0.7199999999999819,1,4.1715440244893545,15.855691297498437,9.4,97.59296563506008,3012.0,bateria_fase6_o3e_memoria,3012,3.012,0.908,14,14.0,0.0639866333409469,0.028650000000000005,0.017172295363480253,50,1.0204081632653061,1.0,2.0,2.0,0.049800796812749,0.04880478087649402,0.02040816326530612,0.9325733333333334,2.0,0.071,45.0,3.0,0.06,1.1111111111111112,47.0,0.04,0.048635581622161195,7.155102040816327,6.642056932966024,0.89756931877134,0.8848213695861721,True,,a2f7dd5ba9a9d316e07882e6cfd0c0fe6416ecc1b04d430160c15a8cba54f1d0,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s478716-mem__s478716__mem__N2000.grafo.gz,"O3E.reconstruir(seed=478716, ventana=None, N=2000)"
O3E_memoria,pareado,A2-B0-C2-o3e-s478716-nomem,478716.0,III,nomem,2000,6.0,5.0,0.463,0.202,7.98,3096.0,3.096,,,,0.6980731127641752,0.914,14.0,0.8700415144937457,0.1265,2378.2000000000003,0.9714285714285716,8,0.036,A2-B0-C2-o3e-s478716-nomem,0.0015487743871935,,,,,,,,,,,,,False,A2-B0-C2-o3e-s478716-nomem,0.6409999999999993,61,0.6975000000000012,14,0.7039999999999824,1,4.083545415779328,16.717362184285992,9.4,97.59291877208524,3096.0,bateria_fase6_o3e_memoria,3096,3.096,0.914,13,14.0,0.06784204987252036,0.028333333333333335,0.016572790294627382,51,1.02,1.0,2.0,2.0,0.04941860465116279,0.04844961240310078,0.02,0.9310816993464053,2.0,0.0725,46.0,3.0,0.058823529411764705,1.108695652173913,48.0,0.0392156862745098,0.04828070645460677,7.109,6.5148695493523086,0.8698534184764147,0.8779079056868405,True,,a8e5f5ca7933833ac8efb6ed5c977897c5414c6ce03e08ba9ab4ad7410da55d6,grafos_f800/O3E_memoria/A2-B0-C2-o3e-s478716-nomem__s478716__nomem__N2000.grafo.gz,"O3E.reconstruir(seed=478716, ventana=1, N=2000)"
