rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,genealogia,seed_base,brazo,clase_final
A2-B0-C2-r15,599,8,0.21,6.0,0.7295492487479132,1.030071365851297,1570,117,5.333333333333333,0.4714045217910317,1.7258955538800478,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r15,502,16,0.27,4.0,0.6772908366533864,1.030071365851297,1393,117,4.333333333333333,0.4714045217910317,1.7258955538800478,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r15,2000,1,0.05,13.0,0.8605,1.0937368138246715,3321,114,13.333333333333334,0.4714045217910317,1.3701317419350914,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r15,1265,2,0.14,10.0,0.7881422924901186,1.0937368138246715,2557,114,9.333333333333334,0.9428090425820633,1.3701317419350914,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r15,890,4,0.21,6.0,0.701123595505618,1.0937368138246715,2164,114,6.666666666666667,0.9428090425820633,1.3701317419350914,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r15,687,8,0.26,5.0,0.6157205240174672,1.0937368138246715,1914,114,5.0,1e-09,1.3701317419350914,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r15,567,16,0.3,4.0,0.5343915343915344,1.0937368138246715,1633,114,4.333333333333333,0.4714045217910317,1.3701317419350914,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r16,2000,1,0.03,11.0,0.9705,0.5055856678286925,3654,30,12.0,0.816496581927726,0.8368815785179161,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r16,1170,2,0.1,9.0,0.9547008547008548,0.5055856678286925,2815,30,8.0,1e-09,0.8368815785179161,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r16,731,4,0.16,6.0,0.9274965800273598,0.5055856678286925,2363,30,6.0,1e-09,0.8368815785179161,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r16,510,8,0.21,5.0,0.8960784313725491,0.5055856678286925,2100,30,5.0,1e-09,0.8368815785179161,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r16,382,16,0.26,4.0,0.8612565445026178,0.5055856678286925,1841,30,4.0,1e-09,0.8368815785179161,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r16,2000,1,0.03,11.0,0.975,0.49402498532493605,4140,24,11.0,0.816496581927726,1.773892307415218,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r16,1165,2,0.1,8.0,0.9613733905579399,0.49402498532493605,3299,24,7.0,1e-09,1.773892307415218,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r16,729,4,0.16,6.0,0.9382716049382716,0.49402498532493605,2839,24,6.0,1e-09,1.773892307415218,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r16,519,8,0.22,5.0,0.9132947976878613,0.49402498532493605,2554,24,5.0,1e-09,1.773892307415218,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r16,377,16,0.27,4.0,0.8806366047745358,0.49402498532493605,2219,24,3.6666666666666665,0.4714045217910317,1.773892307415218,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r17,2000,1,0.03,15.0,0.9665,0.7035963060217688,3290,30,13.666666666666666,0.9428090425820633,1.5100254185778657,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r17,1186,2,0.1,10.0,0.945193929173693,0.7035963060217688,2470,30,9.0,0.816496581927726,1.5100254185778657,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r17,726,4,0.16,7.0,0.9104683195592287,0.7035963060217688,2000,30,7.333333333333333,0.4714045217910317,1.5100254185778657,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r17,495,8,0.23,5.0,0.8686868686868687,0.7035963060217688,1748,30,5.0,1e-09,1.5100254185778657,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r17,385,16,0.27,4.0,0.8311688311688312,0.7035963060217688,1543,30,4.0,1e-09,1.5100254185778657,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r17,2000,1,0.02,10.0,0.9835,0.6500305010595336,4270,39,10.333333333333334,0.4714045217910317,1.3092556049849253,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r17,1161,2,0.09,6.0,0.9724375538329026,0.6500305010595336,3419,39,7.333333333333333,0.4714045217910317,1.3092556049849253,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r17,718,4,0.19,6.0,0.9554317548746518,0.6500305010595336,2955,39,5.666666666666667,0.4714045217910317,1.3092556049849253,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r17,485,8,0.24,5.0,0.934020618556701,0.6500305010595336,2654,39,5.0,1e-09,1.3092556049849253,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r17,346,16,0.28,4.0,0.9075144508670521,0.6500305010595336,2264,39,4.0,1e-09,1.3092556049849253,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r18,2000,1,0.03,1.0,0.9675,0.7736010118413845,3306,54,12.666666666666666,1.2472191299246471,1.316914243917669,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r18,1179,2,0.14,9.0,0.9482612383375743,0.7736010118413845,2469,54,9.333333333333334,0.4714045217910317,1.316914243917669,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r18,732,4,0.19,6.0,0.9166666666666666,0.7736010118413845,2008,54,6.333333333333333,0.4714045217910317,1.316914243917669,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r18,509,8,0.23,6.0,0.8801571709233792,0.7736010118413845,1772,54,5.0,1e-09,1.316914243917669,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r18,378,16,0.27,4.0,0.8386243386243386,0.7736010118413845,1555,54,4.0,1e-09,1.316914243917669,G0_original_90210,90210,C2-hard,I
A2-B0-C2-r18,2000,1,0.03,12.0,0.9715,1.0732515274391483,4034,45,11.0,0.816496581927726,1.5274907555900585,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r18,1179,2,0.08,7.0,0.9533502968617472,1.0732515274391483,3201,45,7.666666666666667,0.4714045217910317,1.5274907555900585,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r18,753,4,0.13,6.0,0.9269588313413014,1.0732515274391483,2760,45,6.0,1e-09,1.5274907555900585,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r18,499,8,0.18,5.0,0.8897795591182365,1.0732515274391483,2437,45,5.0,1e-09,1.5274907555900585,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r18,400,16,0.23,4.0,0.8625,1.0732515274391483,2131,45,4.0,1e-09,1.5274907555900585,G0_original_90210,90210,C2-hibrido,I
A2-B0-C2-r19,2000,1,0.02,15.0,0.9025,0.8359411580949838,3051,129,9.666666666666666,6.182412331330469,1.499553863169007,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r19,1241,2,0.08,10.0,0.8493150684931506,0.8359411580949838,2256,129,9.666666666666666,0.4714045217910317,1.499553863169007,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r19,835,4,0.14,7.0,0.7808383233532934,0.8359411580949838,1844,129,7.666666666666667,0.4714045217910317,1.499553863169007,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r19,603,8,0.19,6.0,0.6965174129353234,0.8359411580949838,1581,129,5.0,1e-09,1.499553863169007,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r19,481,16,0.27,4.0,0.6195426195426196,0.8359411580949838,1348,129,4.333333333333333,0.4714045217910317,1.499553863169007,G0_original_90210,90210,C2-hard,III
A2-B0-C2-r19,2000,1,0.02,13.0,0.864,0.9882036525933162,3392,129,9.0,5.656854250492381,1.6639903938455074,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r19,1287,2,0.09,9.0,0.7940947940947941,0.9882036525933162,2654,129,9.0,0.816496581927726,1.6639903938455074,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r19,904,4,0.14,6.0,0.709070796460177,0.9882036525933162,2249,129,6.333333333333333,0.4714045217910317,1.6639903938455074,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r19,705,8,0.2,5.0,0.6269503546099291,0.9882036525933162,1992,129,5.0,1e-09,1.6639903938455074,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r19,583,16,0.24,4.0,0.548885077186964,0.9882036525933162,1682,129,4.0,1e-09,1.6639903938455074,G0_original_90210,90210,C2-hibrido,III
A2-B0-C2-r0,2000,1,0.01,20.0,0.769,0.8026005973893654,2079,108,26.0,0.816496581927726,1.3537733146425996,G1_471829,471829,C2-hard,III
A2-B0-C2-r0,1362,2,0.05,14.0,0.6813509544787077,0.8026005973893654,1410,108,18.333333333333332,0.4714045217910317,1.3537733146425996,G1_471829,471829,C2-hard,III
A2-B0-C2-r0,971,4,0.1,10.0,0.5674562306900103,0.8026005973893654,1014,108,11.333333333333334,0.4714045217910317,1.3537733146425996,G1_471829,471829,C2-hard,III
A2-B0-C2-r0,778,8,0.13,7.0,0.46272493573264784,0.8026005973893654,811,108,7.666666666666667,0.4714045217910317,1.3537733146425996,G1_471829,471829,C2-hard,III
A2-B0-C2-r0,674,16,0.15,5.0,0.3798219584569733,0.8026005973893654,691,108,5.333333333333333,0.4714045217910317,1.3537733146425996,G1_471829,471829,C2-hard,III
A2-B0-C2-r0,2000,1,0.03,17.0,0.741,1.0693536298193118,2313,114,21.666666666666668,1.8856180841641268,1.4125374551909777,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r0,1368,2,0.08,11.0,0.6403508771929824,1.0693536298193118,1649,114,14.666666666666666,1.2472191299246471,1.4125374551909777,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r0,1034,4,0.12,8.0,0.5299806576402321,1.0693536298193118,1305,114,10.0,1.4142135633730952,1.4125374551909777,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r0,855,8,0.16,6.0,0.43157894736842106,1.0693536298193118,1101,114,7.0,0.816496581927726,1.4125374551909777,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r0,738,16,0.19,4.0,0.34146341463414637,1.0693536298193118,930,114,5.0,1e-09,1.4125374551909777,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r1,2000,1,0.02,17.0,0.9065,0.7486568962837075,3000,123,13.666666666666666,0.4714045217910317,1.698581244788657,G1_471829,471829,C2-hard,III
A2-B0-C2-r1,1238,2,0.06,13.0,0.8586429725363489,0.7486568962837075,2201,123,10.0,0.816496581927726,1.698581244788657,G1_471829,471829,C2-hard,III
A2-B0-C2-r1,839,4,0.1,8.0,0.7938021454112039,0.7486568962837075,1797,123,7.0,1e-09,1.698581244788657,G1_471829,471829,C2-hard,III
A2-B0-C2-r1,610,8,0.14,6.0,0.7163934426229508,0.7486568962837075,1539,123,5.666666666666667,0.9428090425820633,1.698581244788657,G1_471829,471829,C2-hard,III
A2-B0-C2-r1,464,16,0.18,4.0,0.6271551724137931,0.7486568962837075,1315,123,4.333333333333333,0.4714045217910317,1.698581244788657,G1_471829,471829,C2-hard,III
A2-B0-C2-r1,2000,1,0.02,1.0,0.852,0.7898451559461271,3309,120,14.666666666666666,0.9428090425820633,1.595247767278068,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r1,1280,2,0.07,10.0,0.7796875,0.7898451559461271,2555,120,9.0,0.816496581927726,1.595247767278068,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r1,900,4,0.12,6.0,0.6888888888888889,0.7898451559461271,2162,120,6.0,1e-09,1.595247767278068,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r1,701,8,0.17,5.0,0.6005706134094151,0.7898451559461271,1919,120,5.0,1e-09,1.595247767278068,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r1,592,16,0.21,4.0,0.527027027027027,0.7898451559461271,1656,120,4.0,1e-09,1.595247767278068,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r2,2000,1,0.02,9.0,0.9945,0.7315688979111453,4619,45,9.333333333333334,0.9428090425820633,1.4595897622471081,G1_471829,471829,C2-hard,II
A2-B0-C2-r2,1128,2,0.06,7.0,0.9911347517730497,0.7315688979111453,3733,45,7.0,1e-09,1.4595897622471081,G1_471829,471829,C2-hard,II
A2-B0-C2-r2,670,4,0.1,5.0,0.9850746268656716,0.7315688979111453,3252,45,5.333333333333333,0.9428090425820633,1.4595897622471081,G1_471829,471829,C2-hard,II
A2-B0-C2-r2,434,8,0.15,5.0,0.9769585253456221,0.7315688979111453,2930,45,4.666666666666667,0.4714045217910317,1.4595897622471081,G1_471829,471829,C2-hard,II
A2-B0-C2-r2,313,16,0.19,4.0,0.9680511182108626,0.7315688979111453,2533,45,4.0,1e-09,1.4595897622471081,G1_471829,471829,C2-hard,II
A2-B0-C2-r2,2000,1,0.04,9.0,0.9975,0.8856353218776396,5527,57,8.666666666666666,0.4714045217910317,1.6035459908059493,G1_471829,471829,C2-hibrido,II
A2-B0-C2-r2,1123,2,0.12,5.0,0.9955476402493322,0.8856353218776396,4634,57,6.333333333333333,0.4714045217910317,1.6035459908059493,G1_471829,471829,C2-hibrido,II
A2-B0-C2-r2,679,4,0.23,5.0,0.9926362297496318,0.8856353218776396,4138,57,4.333333333333333,0.4714045217910317,1.6035459908059493,G1_471829,471829,C2-hibrido,II
A2-B0-C2-r2,453,8,0.29,4.0,0.9889624724061811,0.8856353218776396,3768,57,4.333333333333333,0.4714045217910317,1.6035459908059493,G1_471829,471829,C2-hibrido,II
A2-B0-C2-r2,332,16,0.34,4.0,0.9849397590361446,0.8856353218776396,3192,57,4.0,1e-09,1.6035459908059493,G1_471829,471829,C2-hibrido,II
A2-B0-C2-r3,2000,1,0.02,14.0,0.966,0.45072334750007315,3353,27,11.666666666666666,0.4714045217910317,1.104078885425919,G1_471829,471829,C2-hard,III
A2-B0-C2-r3,1173,2,0.09,9.0,0.9437340153452686,0.45072334750007315,2518,27,8.666666666666666,0.4714045217910317,1.104078885425919,G1_471829,471829,C2-hard,III
A2-B0-C2-r3,732,4,0.14,6.0,0.9098360655737705,0.45072334750007315,2058,27,6.333333333333333,0.4714045217910317,1.104078885425919,G1_471829,471829,C2-hard,III
A2-B0-C2-r3,494,8,0.19,5.0,0.8663967611336032,0.45072334750007315,1801,27,5.0,1e-09,1.104078885425919,G1_471829,471829,C2-hard,III
A2-B0-C2-r3,372,16,0.23,4.0,0.8225806451612904,0.45072334750007315,1591,27,4.0,1e-09,1.104078885425919,G1_471829,471829,C2-hard,III
A2-B0-C2-r3,2000,1,0.02,11.0,0.9885,0.37293944820562613,4554,27,10.333333333333334,0.4714045217910317,1.2293857094939962,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r3,1146,2,0.09,7.0,0.9799301919720768,0.37293944820562613,3694,27,6.666666666666667,0.4714045217910317,1.2293857094939962,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r3,716,4,0.16,6.0,0.9678770949720671,0.37293944820562613,3238,27,5.0,1e-09,1.2293857094939962,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r3,483,8,0.22,4.0,0.9523809523809523,0.37293944820562613,2927,27,5.0,1e-09,1.2293857094939962,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r3,351,16,0.27,4.0,0.9344729344729344,0.37293944820562613,2508,27,4.0,1e-09,1.2293857094939962,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r4,2000,1,0.02,12.0,0.98,0.6752286024788079,3742,21,12.0,0.816496581927726,1.8198304789122655,G1_471829,471829,C2-hard,I
A2-B0-C2-r4,1163,2,0.09,9.0,0.9699054170249355,0.6752286024788079,2900,21,8.0,1e-09,1.8198304789122655,G1_471829,471829,C2-hard,I
A2-B0-C2-r4,714,4,0.16,6.0,0.9509803921568627,0.6752286024788079,2437,21,6.0,1e-09,1.8198304789122655,G1_471829,471829,C2-hard,I
A2-B0-C2-r4,486,8,0.23,5.0,0.9279835390946503,0.6752286024788079,2168,21,5.0,1e-09,1.8198304789122655,G1_471829,471829,C2-hard,I
A2-B0-C2-r4,357,16,0.3,4.0,0.9019607843137255,0.6752286024788079,1881,21,4.0,1e-09,1.8198304789122655,G1_471829,471829,C2-hard,I
A2-B0-C2-r4,2000,1,0.03,10.0,0.985,0.6821833323684047,4288,15,10.666666666666666,1.2472191299246471,1.767658191337787,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r4,1163,2,0.09,8.0,0.9750644883920895,0.6821833323684047,3447,15,7.333333333333333,0.4714045217910317,1.767658191337787,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r4,720,4,0.15,6.0,0.9597222222222223,0.6821833323684047,2988,15,5.666666666666667,0.4714045217910317,1.767658191337787,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r4,493,8,0.2,5.0,0.9411764705882353,0.6821833323684047,2699,15,4.666666666666667,0.4714045217910317,1.767658191337787,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r4,395,16,0.24,4.0,0.9265822784810127,0.6821833323684047,2349,15,4.0,1e-09,1.767658191337787,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r5,2000,1,0.03,12.0,0.993,0.6146166485570423,4301,30,11.0,0.816496581927726,1.6257580648926293,G1_471829,471829,C2-hard,I
A2-B0-C2-r5,1142,2,0.11,8.0,0.9877408056042032,0.6146166485570423,3437,30,7.333333333333333,0.4714045217910317,1.6257580648926293,G1_471829,471829,C2-hard,I
A2-B0-C2-r5,706,4,0.18,6.0,0.9801699716713881,0.6146166485570423,2967,30,6.0,1e-09,1.6257580648926293,G1_471829,471829,C2-hard,I
A2-B0-C2-r5,459,8,0.23,5.0,0.9694989106753813,0.6146166485570423,2646,30,5.0,1e-09,1.6257580648926293,G1_471829,471829,C2-hard,I
A2-B0-C2-r5,333,16,0.27,4.0,0.9579579579579579,0.6146166485570423,2287,30,4.0,1e-09,1.6257580648926293,G1_471829,471829,C2-hard,I
A2-B0-C2-r5,2000,1,0.03,11.0,0.99,0.7730995953276392,4687,21,9.666666666666666,0.4714045217910317,1.5975983626790133,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r5,1140,2,0.1,7.0,0.9833333333333333,0.7730995953276392,3821,21,7.0,1e-09,1.5975983626790133,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r5,702,4,0.15,6.0,0.9729344729344729,0.7730995953276392,3346,21,5.666666666666667,0.4714045217910317,1.5975983626790133,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r5,479,8,0.19,5.0,0.9603340292275574,0.7730995953276392,3038,21,5.0,1e-09,1.5975983626790133,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r5,365,16,0.22,4.0,0.947945205479452,0.7730995953276392,2599,21,4.0,1e-09,1.5975983626790133,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r6,2000,1,0.03,11.0,0.987,0.7152137383427812,4154,42,10.666666666666666,0.4714045217910317,1.3596019597851543,G1_471829,471829,C2-hard,I
A2-B0-C2-r6,1136,2,0.1,7.0,0.9779929577464789,0.7152137383427812,3279,42,7.666666666666667,0.4714045217910317,1.3596019597851543,G1_471829,471829,C2-hard,I
A2-B0-C2-r6,682,4,0.16,6.0,0.9633431085043989,0.7152137383427812,2804,42,5.666666666666667,0.4714045217910317,1.3596019597851543,G1_471829,471829,C2-hard,I
A2-B0-C2-r6,460,8,0.21,5.0,0.9456521739130435,0.7152137383427812,2516,42,5.0,1e-09,1.3596019597851543,G1_471829,471829,C2-hard,I
A2-B0-C2-r6,329,16,0.25,4.0,0.9240121580547113,0.7152137383427812,2198,42,4.0,1e-09,1.3596019597851543,G1_471829,471829,C2-hard,I
A2-B0-C2-r6,2000,1,0.04,9.0,0.9955,0.6960103698587683,5398,39,8.666666666666666,0.4714045217910317,1.5568974166794358,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r6,1113,2,0.13,7.0,0.9919137466307277,0.6960103698587683,4503,39,6.0,1e-09,1.5568974166794358,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r6,693,4,0.21,5.0,0.987012987012987,0.6960103698587683,4032,39,5.0,1e-09,1.5568974166794358,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r6,429,8,0.27,4.0,0.9790209790209791,0.6960103698587683,3606,39,4.333333333333333,0.4714045217910317,1.5568974166794358,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r6,307,16,0.33,4.0,0.9706840390879479,0.6960103698587683,3051,39,3.6666666666666665,0.4714045217910317,1.5568974166794358,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r7,2000,1,0.03,13.0,0.9285,0.853813398850844,3170,87,15.333333333333334,1.2472191299246471,1.3441591512932718,G1_471829,471829,C2-hard,III
A2-B0-C2-r7,1231,2,0.09,10.0,0.8903330625507717,0.853813398850844,2377,87,10.333333333333334,0.4714045217910317,1.3441591512932718,G1_471829,471829,C2-hard,III
A2-B0-C2-r7,793,4,0.15,7.0,0.8297604035308953,0.853813398850844,1931,87,6.666666666666667,0.4714045217910317,1.3441591512932718,G1_471829,471829,C2-hard,III
A2-B0-C2-r7,595,8,0.2,5.0,0.773109243697479,0.853813398850844,1702,87,5.0,1e-09,1.3441591512932718,G1_471829,471829,C2-hard,III
A2-B0-C2-r7,441,16,0.24,4.0,0.6938775510204082,0.853813398850844,1451,87,4.0,1e-09,1.3441591512932718,G1_471829,471829,C2-hard,III
A2-B0-C2-r7,2000,1,0.02,13.0,0.8645,0.6979390760698607,3328,102,13.666666666666666,0.9428090425820633,1.3846823781986133,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r7,1278,2,0.08,9.0,0.7942097026604069,0.6979390760698607,2581,102,9.0,0.816496581927726,1.3846823781986133,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r7,882,4,0.16,7.0,0.7052154195011338,0.6979390760698607,2158,102,6.666666666666667,0.4714045217910317,1.3846823781986133,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r7,699,8,0.21,5.0,0.6280400572246065,0.6979390760698607,1936,102,5.0,1e-09,1.3846823781986133,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r7,591,16,0.24,4.0,0.560067681895093,0.6979390760698607,1676,102,4.0,1e-09,1.3846823781986133,G1_471829,471829,C2-hibrido,III
A2-B0-C2-r8,2000,1,0.02,11.0,0.972,0.2745168112067583,4079,99,11.0,1e-09,1.5329204053296233,G1_471829,471829,C2-hard,I
A2-B0-C2-r8,1173,2,0.08,8.0,0.9548167092924126,0.2745168112067583,3228,99,7.666666666666667,0.4714045217910317,1.5329204053296233,G1_471829,471829,C2-hard,I
A2-B0-C2-r8,737,4,0.13,6.0,0.9280868385345997,0.2745168112067583,2769,99,6.0,1e-09,1.5329204053296233,G1_471829,471829,C2-hard,I
A2-B0-C2-r8,479,8,0.17,4.0,0.8893528183716075,0.2745168112067583,2444,99,5.0,1e-09,1.5329204053296233,G1_471829,471829,C2-hard,I
A2-B0-C2-r8,358,16,0.21,4.0,0.8519553072625698,0.2745168112067583,2105,99,4.0,1e-09,1.5329204053296233,G1_471829,471829,C2-hard,I
A2-B0-C2-r8,2000,1,0.03,9.0,0.957,0.3234223236006341,4791,78,9.333333333333334,0.4714045217910317,1.426342369326513,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r8,1193,2,0.1,7.0,0.9279128248113998,0.3234223236006341,3971,78,6.666666666666667,0.4714045217910317,1.426342369326513,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r8,762,4,0.16,5.0,0.8871391076115486,0.3234223236006341,3499,78,5.333333333333333,0.4714045217910317,1.426342369326513,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r8,518,8,0.21,4.0,0.833976833976834,0.3234223236006341,3130,78,4.666666666666667,0.4714045217910317,1.426342369326513,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r8,413,16,0.26,4.0,0.7917675544794189,0.3234223236006341,2679,78,3.6666666666666665,0.4714045217910317,1.426342369326513,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r9,2000,1,0.03,11.0,0.967,0.6449042902758028,4029,126,12.333333333333334,0.4714045217910317,1.6694260191340664,G1_471829,471829,C2-hard,I
A2-B0-C2-r9,1167,2,0.09,8.0,0.9477292202227935,0.6449042902758028,3164,126,8.666666666666666,0.4714045217910317,1.6694260191340664,G1_471829,471829,C2-hard,I
A2-B0-C2-r9,742,4,0.14,6.0,0.9177897574123989,0.6449042902758028,2711,126,6.0,1e-09,1.6694260191340664,G1_471829,471829,C2-hard,I
A2-B0-C2-r9,498,8,0.18,5.0,0.8775100401606426,0.6449042902758028,2410,126,5.0,1e-09,1.6694260191340664,G1_471829,471829,C2-hard,I
A2-B0-C2-r9,377,16,0.22,4.0,0.8381962864721485,0.6449042902758028,2068,126,4.0,1e-09,1.6694260191340664,G1_471829,471829,C2-hard,I
A2-B0-C2-r9,2000,1,0.02,10.0,0.946,0.5460995521622022,4564,111,10.666666666666666,0.4714045217910317,1.6137683058502639,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r9,1195,2,0.08,8.0,0.9129707112970711,0.5460995521622022,3738,111,7.333333333333333,0.4714045217910317,1.6137683058502639,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r9,774,4,0.13,6.0,0.8656330749354005,0.5460995521622022,3269,111,5.0,1e-09,1.6137683058502639,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r9,563,8,0.19,5.0,0.8152753108348135,0.5460995521622022,2946,111,5.0,1e-09,1.6137683058502639,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r9,432,16,0.23,4.0,0.7592592592592593,0.5460995521622022,2456,111,4.0,1e-09,1.6137683058502639,G1_471829,471829,C2-hibrido,I
A2-B0-C2-r10,2000,1,0.02,23.0,0.8175,0.7801681014298686,2195,66,18.666666666666668,0.4714045217910317,1.7180897904631123,G1_471829,471829,C2-hard,III
A2-B0-C2-r10,1318,2,0.08,17.0,0.7450682852807283,0.7801681014298686,1491,66,14.333333333333334,1.2472191299246471,1.7180897904631123,G1_471829,471829,C2-hard,III
A2-B0-C2-r10,920,4,0.13,9.0,0.6467391304347826,0.7801681014298686,1091,66,10.0,0.816496581927726,1.7180897904631123,G1_471829,471829,C2-hard,III
A2-B0-C2-r10,719,8,0.17,6.0,0.5479833101529903,0.7801681014298686,878,66,8.0,0.816496581927726,1.7180897904631123,G1_471829,471829,C2-hard,III
A2-B0-C2-r10,610,16,0.21,5.0,0.4672131147540984,0.7801681014298686,748,66,5.0,1e-09,1.7180897904631123,G1_471829,471829,C2-hard,III
A2-B0-C2-r10,2000,1,0.02,2.0,0.7645,0.8050784557358847,2362,72,19.666666666666668,0.4714045217910317,1.3928469648281903,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r10,1364,2,0.07,14.0,0.6810850439882697,0.8050784557358847,1703,72,13.666666666666666,0.4714045217910317,1.3928469648281903,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r10,1010,4,0.11,8.0,0.5821782178217821,0.8050784557358847,1343,72,9.666666666666666,1.2472191299246471,1.3928469648281903,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r10,823,8,0.17,6.0,0.4896719319562576,0.8050784557358847,1133,72,6.666666666666667,0.4714045217910317,1.3928469648281903,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r10,741,16,0.25,4.0,0.4331983805668016,0.8050784557358847,1010,72,5.0,1e-09,1.3928469648281903,G1_471829,471829,C2-hibrido,intermedio (sin clase clara)
A2-B0-C2-r11,2000,1,0.02,18.0,0.9455,0.584756132838298,3235,99,12.333333333333334,0.4714045217910317,1.3837906716840755,G1_471829,471829,C2-hard,III
