seed,f_persiste,orden_a1,dir_x,dir_y,dir_z,S_mean_vivos,S_max_vivos,S_total_vivos,entropia_orient,dim_participation,rango_C,ratio_orden_inicial,frac_coop_inicial,elapsed_s
17,0.503,0.5269858100793131,0.2718127336270966,0.09309367114663875,0.9578368369563818,10104.052806688658,19187.308302577017,10164677.12352879,5.185893671763241,11.927557533864574,1006,20.23620547231613,0.5000340170085043,0.19019310500152642
18,0.491,0.5219827483763628,0.0935194759523131,-0.8599887012826058,-0.5016707498787045,9672.065330983882,18447.659829209675,9497968.155026171,4.882419915035008,11.934134773559355,982,40.014451709117814,0.5001020510255128,0.19821139900159324
19,0.507,0.5234496967779722,-0.20120738794919743,-0.2984408147970165,-0.9329783851183018,10047.956917760357,19235.39073987819,10188628.314609002,5.134207155040661,11.921345135491027,1014,19.95063342577442,0.4998864432216108,0.2071023559983587
20,0.5185,0.5178298059264488,-0.8359198348007835,-0.4957462553475732,-0.23552851227715466,10056.878757334995,19444.953532556225,10428983.271356389,4.786469510745056,11.941431663452468,1037,17.134875531171517,0.5003026513256629,0.18078161399898818
21,0.4915,0.5071285193354591,-0.15152252651026876,0.7498498183753363,-0.6440234264702024,9133.883729171997,18050.20742655439,8978607.705776073,4.9686396616888855,11.950213655577501,983,58.54646950938012,0.49952126063031516,0.1884254519973183
22,0.512,0.5145305789243755,0.8333126671100884,-0.19969012407120557,-0.5154743962432057,9803.337461740919,19038.351339188386,10038617.560822701,4.901412738784785,11.94474204615032,1024,17.229986669795565,0.4998804402201101,0.21724564200121677
23,0.487,0.5209724626121647,0.5726044079782627,-0.31092712299310343,0.7585832295477504,9552.809630788308,18374.936713679603,9304436.580387812,4.997516607809126,11.944489213318182,974,71.13293634760556,0.499336168084042,0.18435220600076718
24,0.5115,0.5312415760826884,0.32691062311325675,0.8778609907555629,0.3499850359734879,10443.378102158713,19696.641194000542,10683575.798508363,4.805421448139261,11.90571679291314,1023,18.794178442746137,0.5003226613306654,0.2447262080022483
25,0.514,0.5064153364414292,0.3972720056942583,0.9121449937765234,0.10082888385818423,9531.924110621225,18859.073298634594,9798817.98571862,4.786429831639504,11.93927963431989,1028,19.20096988187348,0.5000595297648824,0.2020391819969518
26,0.501,0.5332982065696674,0.8697567736800883,-0.11377779001143394,0.48018514047991717,10307.635131654588,19365.778708667756,10328250.401917897,4.859806906095875,11.9013775319569,1002,18.5194309842998,0.5003406703351676,0.17327378100162605
27,0.4935,0.5060298500415744,0.7734144642007365,0.3072571092193248,-0.5544575145124031,9131.710993312685,18087.213704229904,9012998.75039962,4.902440667602329,11.95175579342736,987,54.42852797429449,0.4998579289644822,0.19198597299691755
28,0.511,0.5095741382726293,-0.12060346570135679,0.5933330664452743,0.7958710173913041,9594.43056704697,18837.062264316653,9805508.039522003,5.012744767680349,11.95385219614717,1022,26.169861428581022,0.49983591795897947,0.19613179699808825
29,0.5115,0.5157184756874049,0.06252944654523039,-0.8974330924007209,-0.43669659144402123,9838.445015658132,19109.59262149391,10064729.251018269,4.8247842664054,11.958774852685043,1023,21.57978037627897,0.5000390195097548,0.20700374500302132
30,0.482,0.518366092211102,0.4302082957660148,0.6640202902406342,0.6115536578280316,9360.328778583387,18093.68387997425,9023356.942554384,4.922305431009198,11.930303341743432,964,50.22978867349534,0.4998039019509755,0.21152328899916029
31,0.494,0.5066605223026385,0.6290575235654569,-0.7383968406783249,0.24301592071706565,9162.773375920104,18113.940627653858,9052820.095409062,4.802742343724038,11.956525820886597,988,72.91930846488802,0.49981740870435215,0.18325838499731617
32,0.5045,0.505627924624845,-0.4325840628240856,0.7812356325135648,-0.4500465699033137,9321.223458685077,18471.03786603676,9405114.469813243,4.854081572607584,11.957264666107886,1009,60.12921640569999,0.499663831915958,0.1959982839980512
33,0.4965,0.5346051251160291,0.7767429632645532,0.5797779926329898,0.24602408068614343,10263.779057525879,19233.575639332186,10191932.604123197,4.867427268664182,11.89480647796547,993,28.047623099038017,0.4998249124562281,0.2173162679973757
34,0.5035,0.5180145834856706,0.04624489114161219,-0.540089312195443,-0.8403362094397419,9770.154186251033,18901.31903711494,9838545.26555479,5.0344290209798555,11.937451967572787,1007,26.923287333479028,0.49980590295147576,0.22079722500347998
35,0.5095,0.5022804165002099,0.5048674066231084,0.7300602495096955,0.4605658843374075,9292.276369202462,18529.1549078001,9468829.620217308,4.88978644187678,11.961646952096102,1019,30.257334716445015,0.5000790395197598,0.22759986500022933
36,0.5165,0.5141685016873726,-0.7347652670711579,0.30885918450090655,-0.6039254974376267,9876.179443716903,19221.377926785724,10202093.365359562,4.927654325431995,11.948040682693561,1033,16.186525386418587,0.5005707853926964,0.19590271200286224
37,0.5185,0.5081186621832398,-0.9654552248337569,0.1909262007254506,-0.1773228544710038,9681.615580979666,19067.352934031787,10039835.357475914,4.800048838699532,11.931369778397501,1037,14.662649049299922,0.5008044022011006,0.217667661003361
38,0.5025,0.5062854847021939,0.5490429533514968,0.4418596597190148,0.709444766340596,9310.54439008362,18428.30336331984,9357097.112034038,4.978250141947105,11.95580344174652,1005,38.6862189882936,0.49962531265632815,0.1878003029996762
39,0.5235,0.5054411779911929,-0.8712194095432538,0.0008268686428989202,0.49089312148710257,9671.967843588629,19174.96507423659,10126550.332237294,4.878149434417634,11.96209309826605,1047,16.05740033331321,0.5003216608304152,0.19895714700396638
40,0.5005,0.5319885478562983,0.5857196130388183,0.33799401632630405,-0.7366767132394447,10246.10132242608,19270.17457916206,10256347.423748506,4.990147060770365,11.921979935655688,1001,21.469404077512515,0.5000250125062531,0.19373024999367772
41,0.4925,0.5093366447730946,-0.7722181065195083,-0.10393913645882133,-0.6267980949840387,9234.584558048457,18148.55317638468,9096065.78967773,4.920189921905352,11.926274193421895,985,41.01728402584224,0.4997853926963482,0.22211882600095123
42,0.492,0.508384349691975,0.727690657713685,-0.6483349437010332,-0.2238930714702944,9190.231946320806,18020.85949951892,9043188.235179674,4.938815484858134,11.947372867360171,984,42.598537369411574,0.49988294147073536,0.21000058700155932
43,0.492,0.5198211419878759,-0.07459000225909607,-0.31859187029282565,-0.9449526716964757,9612.565743447574,18518.180441391756,9458764.691552414,5.115799509782534,11.932831939998374,984,26.527548444652776,0.5000680340170085,0.2409287670016056
44,0.5075,0.524371858703422,0.6932634210499456,-0.5090266560302197,0.5101741785751392,10090.981652313461,19276.546866384542,10242346.377098164,4.866148599568725,11.902761633716768,1015,44.14389909786734,0.49991645822911457,0.23801729299884755
45,0.511,0.5187193120760324,0.21772494254330244,0.7883704154924313,-0.5753850340170544,9944.52246198839,19207.388069334404,10163301.956152136,4.920014822972012,11.93154133575191,1022,18.555778774140027,0.49999799899949976,0.22452591799810762
46,0.5145,0.5092375998051986,-0.4642859485593173,0.8850753385148468,0.032866443726151634,9647.265940941055,18984.89845570432,9927036.653228346,4.726024312201749,11.958938194236906,1029,30.225633682893633,0.49987493746873435,0.2329344929967192
47,0.5105,0.49586705886760407,-0.5788010230798236,-0.1026724177732722,-0.8089794498689941,9072.770048842904,18293.896186239843,9263298.219868604,4.9992855006390435,11.958588088506954,1021,32.35669471633931,0.4997593796898449,0.21049801300250692
48,0.511,0.5099109282814421,0.8608531747006546,-0.22431088205063088,-0.4567454868977604,9607.104069415096,18881.205086062568,9818460.358942227,4.866659904630303,11.938977400276888,1022,25.73501752919937,0.4997368684342171,0.22260313900187612
49,0.507,0.5237335512736827,-0.18103988207594843,-0.40393631482002945,0.8966939358931457,10058.10185647074,19222.35975742461,10198915.28246133,5.093285170457954,11.930522945509258,1014,26.322040344691263,0.49978189094547276,0.24486921099742176
50,0.5015,0.5074731782177537,0.779459738374868,0.6107810268024234,-0.13924458176446106,9335.923269196064,18434.53926424262,9363931.039003652,4.798822071711701,11.956090110022618,1003,35.96098451370301,0.49996748374187094,0.2431628889971762
51,0.5,0.5044849781449289,0.6423655392518528,-0.0375340045815371,-0.7654787472436773,9194.459377686959,18235.28503813674,9194459.377686959,5.017474209107423,11.948046083583987,1000,80.34621042519959,0.4995167583791896,0.24833904900151538
52,0.4915,0.525750828691811,0.8222383445078962,-0.4824630498993367,0.301916396213827,9821.448390368512,18707.640643445735,9654483.767732248,4.911610425799844,11.921132072264214,983,52.652864836966266,0.49971635817908955,0.26257526200060965
53,0.502,0.5128113747774624,0.746095026627278,0.35822589103492464,-0.5612632379145063,9544.602178223391,18637.776207965886,9582780.586936284,4.905742546829864,11.952729954190337,1004,31.512787715258305,0.4998744372186093,0.35905728899524547
54,0.4985,0.5160751481158682,-0.5053014743716644,-0.5843266824144999,-0.6350061009283976,9599.15358177731,18627.234551207173,9570356.121031977,4.94992319656127,11.933765030881862,997,29.80425257279408,0.49977388694347175,0.2476014200001373
55,0.499,0.5146994949777636,-0.9784702211375119,-0.14806765425207025,0.14377759252191474,9556.156739058939,18604.467085979188,9537044.425580822,4.75109859872553,11.946692006763653,998,46.28826738811504,0.4998469234617309,0.24098825799592305
