rule_id,N,escala_b,dt,diam_real,giant_real,holon_real,n_aristas,n_triangulos,diam_null_topo,diam_null_topo_std,holon_null_valor,eje_A,eje_B,eje_C,clase_final,pendiente_real,z_agg,holon_ratio
A0-B0-C2-r1,547,4,0.54,3.0,1.0,2.1140065474858694,16427,1500,3.0,1e-09,1.4696326434237506,A0,B0,C2,I,0.2231211556397915,0.0,0.6951883120568121
A0-B0-C2-r1,298,8,0.7,3.0,1.0,2.1140065474858694,13279,1500,2.0,1e-09,1.4696326434237506,A0,B0,C2,I,0.2231211556397915,0.0,0.6951883120568121
A0-B0-C2-r1,171,16,0.84,2.0,1.0,2.1140065474858694,7443,1500,2.0,1e-09,1.4696326434237506,A0,B0,C2,I,0.2231211556397915,0.0,0.6951883120568121
A0-B0-C2-r2,2000,1,0.06,4.0,1.0,2.0357323926812896,16809,1501,4.0,1e-09,1.5154839295995983,A0,B0,C2,I,0.30173538493592833,0.0,0.744441624571064
A0-B0-C2-r2,1047,2,0.22,3.0,1.0,2.0357323926812896,15661,1501,3.0,1e-09,1.5154839295995983,A0,B0,C2,I,0.30173538493592833,0.0,0.744441624571064
A0-B0-C2-r2,558,4,0.36,3.0,1.0,2.0357323926812896,14377,1501,3.0,1e-09,1.5154839295995983,A0,B0,C2,I,0.30173538493592833,0.0,0.744441624571064
A0-B0-C2-r2,305,8,0.48,2.0,1.0,2.0357323926812896,11966,1501,2.0,1e-09,1.5154839295995983,A0,B0,C2,I,0.30173538493592833,0.0,0.744441624571064
A0-B0-C2-r2,188,16,0.57,2.0,1.0,2.0357323926812896,7068,1501,2.0,1e-09,1.5154839295995983,A0,B0,C2,I,0.30173538493592833,0.0,0.744441624571064
A0-B0-C2-r3,2000,1,0.05,7.0,1.0,1.2385645430855419,9320,915,5.333333333333333,0.4714045217910317,1.5169271781859928,A0,B0,C2,II,0.35027323153350826,1.8384776271850236,1.2247461681786782
A0-B0-C2-r3,1072,2,0.17,5.0,1.0,1.2385645430855419,8277,915,4.333333333333333,0.4714045217910317,1.5169271781859928,A0,B0,C2,II,0.35027323153350826,1.8384776271850236,1.2247461681786782
A0-B0-C2-r3,597,4,0.28,4.0,1.0,1.2385645430855419,7480,915,3.3333333333333335,0.4714045217910317,1.5169271781859928,A0,B0,C2,II,0.35027323153350826,1.8384776271850236,1.2247461681786782
A0-B0-C2-r3,350,8,0.38,4.0,1.0,1.2385645430855419,6322,915,3.3333333333333335,0.4714045217910317,1.5169271781859928,A0,B0,C2,II,0.35027323153350826,1.8384776271850236,1.2247461681786782
A0-B0-C2-r3,225,16,0.45,3.0,1.0,1.2385645430855419,4287,915,3.6666666666666665,0.4714045217910317,1.5169271781859928,A0,B0,C2,II,0.35027323153350826,1.8384776271850236,1.2247461681786782
A0-B0-C2-r4,2000,1,0.09,4.0,1.0,1.898882056893299,14704,1501,4.0,1e-09,1.441423550901041,A0,B0,C2,I,0.27946573601439106,0.4242640678119285,0.7590906163278558
A0-B0-C2-r4,1048,2,0.25,4.0,1.0,1.898882056893299,13544,1501,3.3333333333333335,0.4714045217910317,1.441423550901041,A0,B0,C2,I,0.27946573601439106,0.4242640678119285,0.7590906163278558
A0-B0-C2-r4,567,4,0.41,3.0,1.0,1.898882056893299,12433,1501,3.0,1e-09,1.441423550901041,A0,B0,C2,I,0.27946573601439106,0.4242640678119285,0.7590906163278558
A0-B0-C2-r4,314,8,0.53,3.0,1.0,1.898882056893299,10433,1501,2.6666666666666665,0.4714045217910317,1.441423550901041,A0,B0,C2,I,0.27946573601439106,0.4242640678119285,0.7590906163278558
A0-B0-C2-r4,193,16,0.64,2.0,1.0,1.898882056893299,6542,1501,2.0,1e-09,1.441423550901041,A0,B0,C2,I,0.27946573601439106,0.4242640678119285,0.7590906163278558
A1-B0-C0-r0,2000,1,0.05,9.0,0.996,1.204681434135261,5110,63,8.666666666666666,0.4714045217910317,1.592697775407883,A1,B0,C0,II,0.44236565212323825,0.5656854237492382,1.3220904135134666
A1-B0-C0-r0,1146,2,0.13,6.0,0.9930191972076788,1.204681434135261,4244,63,6.333333333333333,0.4714045217910317,1.592697775407883,A1,B0,C0,II,0.44236565212323825,0.5656854237492382,1.3220904135134666
A1-B0-C0-r0,684,4,0.19,5.0,0.9883040935672515,1.204681434135261,3740,63,5.0,1e-09,1.592697775407883,A1,B0,C0,II,0.44236565212323825,0.5656854237492382,1.3220904135134666
A1-B0-C0-r0,438,8,0.24,4.0,0.9817351598173516,1.204681434135261,3374,63,4.666666666666667,0.4714045217910317,1.592697775407883,A1,B0,C0,II,0.44236565212323825,0.5656854237492382,1.3220904135134666
A1-B0-C0-r0,312,16,0.29,4.0,0.9743589743589743,1.204681434135261,2869,63,4.0,1e-09,1.592697775407883,A1,B0,C0,II,0.44236565212323825,0.5656854237492382,1.3220904135134666
A1-B0-C0-r1,2000,1,0.06,10.0,0.993,1.6324531213038493,5050,60,9.333333333333334,0.4714045217910317,1.5191398229113238,A1,B0,C0,I,0.4977899793135747,0.5277916858529366,0.9305871042091416
A1-B0-C0-r1,1135,2,0.14,7.0,0.9876651982378855,1.6324531213038493,4169,60,6.0,0.816496581927726,1.5191398229113238,A1,B0,C0,I,0.4977899793135747,0.5277916858529366,0.9305871042091416
A1-B0-C0-r1,669,4,0.2,5.0,0.9790732436472347,1.6324531213038493,3671,60,5.0,1e-09,1.5191398229113238,A1,B0,C0,I,0.4977899793135747,0.5277916858529366,0.9305871042091416
A1-B0-C0-r1,472,8,0.26,5.0,0.9703389830508474,1.6324531213038493,3362,60,5.0,1e-09,1.5191398229113238,A1,B0,C0,I,0.4977899793135747,0.5277916858529366,0.9305871042091416
A1-B0-C0-r1,338,16,0.33,4.0,0.9585798816568047,1.6324531213038493,2831,60,4.0,1e-09,1.5191398229113238,A1,B0,C0,I,0.4977899793135747,0.5277916858529366,0.9305871042091416
A1-B0-C0-r2,2000,1,0.04,7.0,0.9985,0.5701851002827844,6440,111,6.666666666666667,0.4714045217910317,1.4909600763886985,A1,B0,C0,II,0.4191492881246928,0.28284271187461874,2.614870286244334
A1-B0-C0-r2,1103,2,0.13,6.0,0.9972801450589301,0.5701851002827844,5528,111,5.666666666666667,0.4714045217910317,1.4909600763886985,A1,B0,C0,II,0.4191492881246928,0.28284271187461874,2.614870286244334
A1-B0-C0-r2,629,4,0.21,5.0,0.9952305246422893,0.5701851002827844,4981,111,5.0,1e-09,1.4909600763886985,A1,B0,C0,II,0.4191492881246928,0.28284271187461874,2.614870286244334
A1-B0-C0-r2,408,8,0.3,4.0,0.9926470588235294,0.5701851002827844,4520,111,4.0,1e-09,1.4909600763886985,A1,B0,C0,II,0.4191492881246928,0.28284271187461874,2.614870286244334
A1-B0-C0-r2,285,16,0.36,3.0,0.9894736842105263,0.5701851002827844,3724,111,4.0,1e-09,1.4909600763886985,A1,B0,C0,II,0.4191492881246928,0.28284271187461874,2.614870286244334
A1-B0-C0-r3,2000,1,0.03,9.0,0.989,1.5335535292018585,5040,69,9.0,0.816496581927726,1.5695291120814463,A1,B0,C0,II,0.41024260354815234,0.4242640678119285,1.0234589678120407
A1-B0-C0-r3,1145,2,0.11,6.0,0.9807860262008734,1.5335535292018585,4173,69,6.666666666666667,0.4714045217910317,1.5695291120814463,A1,B0,C0,II,0.41024260354815234,0.4242640678119285,1.0234589678120407
A1-B0-C0-r3,691,4,0.23,5.0,0.9681620839363242,1.5335535292018585,3688,69,5.0,1e-09,1.5695291120814463,A1,B0,C0,II,0.41024260354815234,0.4242640678119285,1.0234589678120407
A1-B0-C0-r3,457,8,0.31,5.0,0.9518599562363238,1.5335535292018585,3336,69,4.666666666666667,0.4714045217910317,1.5695291120814463,A1,B0,C0,II,0.41024260354815234,0.4242640678119285,1.0234589678120407
A1-B0-C0-r3,342,16,0.36,4.0,0.935672514619883,1.5335535292018585,2846,69,4.0,1e-09,1.5695291120814463,A1,B0,C0,II,0.41024260354815234,0.4242640678119285,1.0234589678120407
A1-B0-C0-r4,2000,1,0.03,7.0,1.0,0.8524424284984514,7540,228,6.666666666666667,0.4714045217910317,1.6462952128482085,A1,B0,C0,I,0.2714481254112983,0.4242640678119285,1.9312685030801457
A1-B0-C0-r4,1097,2,0.12,5.0,1.0,0.8524424284984514,6605,228,5.666666666666667,0.4714045217910317,1.6462952128482085,A1,B0,C0,I,0.2714481254112983,0.4242640678119285,1.9312685030801457
A1-B0-C0-r4,632,4,0.2,4.0,1.0,0.8524424284984514,6030,228,4.0,1e-09,1.6462952128482085,A1,B0,C0,I,0.2714481254112983,0.4242640678119285,1.9312685030801457
A1-B0-C0-r4,386,8,0.26,4.0,1.0,0.8524424284984514,5445,228,4.0,1e-09,1.6462952128482085,A1,B0,C0,I,0.2714481254112983,0.4242640678119285,1.9312685030801457
A1-B0-C0-r4,260,16,0.37,4.0,1.0,0.8524424284984514,4238,228,4.0,1e-09,1.6462952128482085,A1,B0,C0,I,0.2714481254112983,0.4242640678119285,1.9312685030801457
A1-B0-C1-r0,2000,1,0.04,7.0,0.9995,0.33827646827970254,7192,87,6.666666666666667,0.4714045217910317,1.4399105193377169,A1,B0,C1,II,0.41166180826717624,0.7071067796865476,4.256608586049008
A1-B0-C1-r0,1103,2,0.12,6.0,0.99909338168631,0.33827646827970254,6284,87,5.333333333333333,0.4714045217910317,1.4399105193377169,A1,B0,C1,II,0.41166180826717624,0.7071067796865476,4.256608586049008
A1-B0-C1-r0,632,4,0.18,5.0,0.9984177215189873,0.33827646827970254,5704,87,4.333333333333333,0.4714045217910317,1.4399105193377169,A1,B0,C1,II,0.41166180826717624,0.7071067796865476,4.256608586049008
A1-B0-C1-r0,384,8,0.24,4.0,0.9973958333333334,0.33827646827970254,5157,87,4.0,1e-09,1.4399105193377169,A1,B0,C1,II,0.41166180826717624,0.7071067796865476,4.256608586049008
A1-B0-C1-r0,283,16,0.33,3.0,0.9964664310954063,0.33827646827970254,4150,87,4.0,1e-09,1.4399105193377169,A1,B0,C1,II,0.41166180826717624,0.7071067796865476,4.256608586049008
A1-B0-C1-r1,2000,1,0.03,7.0,0.999,0.35653419085757354,6960,75,7.0,1e-09,1.5837998811471892,A1,B0,C1,I,0.30896803105101717,0.565685423749238,4.44221037353435
A1-B0-C1-r1,1089,2,0.13,6.0,0.9981634527089073,0.35653419085757354,6035,75,5.666666666666667,0.4714045217910317,1.5837998811471892,A1,B0,C1,I,0.30896803105101717,0.565685423749238,4.44221037353435
A1-B0-C1-r1,633,4,0.19,5.0,0.9968404423380727,0.35653419085757354,5517,75,4.333333333333333,0.4714045217910317,1.5837998811471892,A1,B0,C1,I,0.30896803105101717,0.565685423749238,4.44221037353435
A1-B0-C1-r1,405,8,0.25,4.0,0.9950617283950617,0.35653419085757354,5009,75,3.6666666666666665,0.4714045217910317,1.5837998811471892,A1,B0,C1,I,0.30896803105101717,0.565685423749238,4.44221037353435
A1-B0-C1-r1,275,16,0.3,4.0,0.9927272727272727,0.35653419085757354,4046,75,4.0,1e-09,1.5837998811471892,A1,B0,C1,I,0.30896803105101717,0.565685423749238,4.44221037353435
A1-B0-C1-r2,2000,1,0.02,9.0,0.9965,0.8756856672306683,5699,33,8.0,0.816496581927726,1.4312439545955757,A1,B0,C1,II,0.4369929436384161,0.6692130417902463,1.6344266078053387
A1-B0-C1-r2,1119,2,0.08,6.0,0.9937444146559428,0.8756856672306683,4812,33,6.666666666666667,0.4714045217910317,1.4312439545955757,A1,B0,C1,II,0.4369929436384161,0.6692130417902463,1.6344266078053387
A1-B0-C1-r2,659,4,0.14,5.0,0.9893778452200304,0.8756856672306683,4303,33,5.0,1e-09,1.4312439545955757,A1,B0,C1,II,0.4369929436384161,0.6692130417902463,1.6344266078053387
A1-B0-C1-r2,444,8,0.2,4.0,0.9842342342342343,0.8756856672306683,3934,33,4.333333333333333,0.4714045217910317,1.4312439545955757,A1,B0,C1,II,0.4369929436384161,0.6692130417902463,1.6344266078053387
A1-B0-C1-r2,299,16,0.28,4.0,0.9765886287625418,0.8756856672306683,3268,33,4.0,1e-09,1.4312439545955757,A1,B0,C1,II,0.4369929436384161,0.6692130417902463,1.6344266078053387
A1-B0-C1-r3,2000,1,0.02,8.0,0.998,0.7153887794642909,5888,36,7.666666666666667,0.4714045217910317,1.497915180855827,A1,B0,C1,II,0.3804441976330131,0.5656854237492379,2.093847742450644
A1-B0-C1-r3,1110,2,0.12,6.0,0.9963963963963964,0.7153887794642909,4991,36,6.0,1e-09,1.497915180855827,A1,B0,C1,II,0.3804441976330131,0.5656854237492379,2.093847742450644
A1-B0-C1-r3,675,4,0.2,5.0,0.9940740740740741,0.7153887794642909,4497,36,4.333333333333333,0.4714045217910317,1.497915180855827,A1,B0,C1,II,0.3804441976330131,0.5656854237492379,2.093847742450644
A1-B0-C1-r3,417,8,0.28,4.0,0.9904076738609112,0.7153887794642909,4049,36,4.333333333333333,0.4714045217910317,1.497915180855827,A1,B0,C1,II,0.3804441976330131,0.5656854237492379,2.093847742450644
A1-B0-C1-r3,298,16,0.36,4.0,0.9865771812080537,0.7153887794642909,3412,36,4.0,1e-09,1.497915180855827,A1,B0,C1,II,0.3804441976330131,0.5656854237492379,2.093847742450644
A1-B0-C1-r4,2000,1,0.02,8.0,0.999,0.7123108056241199,6628,66,6.666666666666667,0.4714045217910317,1.4574965933499626,A1,B0,C1,II,0.3752067709170894,0.7071067796865474,2.0461525809269707
A1-B0-C1-r4,1102,2,0.07,6.0,0.9981851179673321,0.7123108056241199,5719,66,6.0,1e-09,1.4574965933499626,A1,B0,C1,II,0.3752067709170894,0.7071067796865474,2.0461525809269707
A1-B0-C1-r4,631,4,0.12,5.0,0.9968304278922345,0.7123108056241199,5173,66,5.0,1e-09,1.4574965933499626,A1,B0,C1,II,0.3752067709170894,0.7071067796865474,2.0461525809269707
A1-B0-C1-r4,388,8,0.17,4.0,0.9948453608247423,0.7123108056241199,4663,66,4.0,1e-09,1.4574965933499626,A1,B0,C1,II,0.3752067709170894,0.7071067796865474,2.0461525809269707
A1-B0-C1-r4,297,16,0.21,4.0,0.9932659932659933,0.7123108056241199,3845,66,3.6666666666666665,0.4714045217910317,1.4574965933499626,A1,B0,C1,II,0.3752067709170894,0.7071067796865474,2.0461525809269707
A1-B0-C2-r0,2000,1,0.02,15.0,0.975,0.7467712958167741,3452,48,13.0,0.816496581927726,1.4652128522924797,A1,B0,C2,III,0.7689776172563869,1.441953701621501,1.9620637007611772
A1-B0-C2-r0,1165,2,0.08,10.0,0.9579399141630901,0.7467712958167741,2604,48,9.0,0.816496581927726,1.4652128522924797,A1,B0,C2,III,0.7689776172563869,1.441953701621501,1.9620637007611772
A1-B0-C2-r0,730,4,0.11,8.0,0.9328767123287671,0.7467712958167741,2160,48,6.333333333333333,0.4714045217910317,1.4652128522924797,A1,B0,C2,III,0.7689776172563869,1.441953701621501,1.9620637007611772
A1-B0-C2-r0,476,8,0.16,5.0,0.8970588235294118,0.7467712958167741,1872,48,5.0,1e-09,1.4652128522924797,A1,B0,C2,III,0.7689776172563869,1.441953701621501,1.9620637007611772
A1-B0-C2-r0,364,16,0.2,4.0,0.8653846153846154,0.7467712958167741,1647,48,4.0,1e-09,1.4652128522924797,A1,B0,C2,III,0.7689776172563869,1.441953701621501,1.9620637007611772
A1-B0-C2-r1,2000,1,0.02,10.0,0.986,0.7208361454088048,4256,63,10.666666666666666,0.9428090425820633,2.0030885154036975,A1,B0,C2,I,0.47332113362268785,0.35355339006827347,2.778840278975875
A1-B0-C2-r1,1141,2,0.08,7.0,0.9754601226993865,0.7208361454088048,3385,63,7.333333333333333,0.9428090425820633,2.0030885154036975,A1,B0,C2,I,0.47332113362268785,0.35355339006827347,2.778840278975875
A1-B0-C2-r1,682,4,0.12,6.0,0.9589442815249267,0.7208361454088048,2900,63,6.0,1e-09,2.0030885154036975,A1,B0,C2,I,0.47332113362268785,0.35355339006827347,2.778840278975875
A1-B0-C2-r1,464,8,0.19,5.0,0.9396551724137931,0.7208361454088048,2624,63,4.666666666666667,0.4714045217910317,2.0030885154036975,A1,B0,C2,I,0.47332113362268785,0.35355339006827347,2.778840278975875
A1-B0-C2-r1,317,16,0.24,4.0,0.9116719242902208,0.7208361454088048,2242,63,4.0,1e-09,2.0030885154036975,A1,B0,C2,I,0.47332113362268785,0.35355339006827347,2.778840278975875
A1-B0-C2-r2,2000,1,0.03,7.0,0.9925,0.259427262314308,5064,156,8.333333333333334,0.4714045217910317,1.612151523790751,A1,B0,C2,I,0.32182829834616117,0.8485281356238573,6.214271813258993
A1-B0-C2-r2,1126,2,0.1,6.0,0.9866785079928952,0.259427262314308,4163,156,6.666666666666667,0.4714045217910317,1.612151523790751,A1,B0,C2,I,0.32182829834616117,0.8485281356238573,6.214271813258993
A1-B0-C2-r2,661,4,0.16,5.0,0.9773071104387292,0.259427262314308,3661,156,5.0,1e-09,1.612151523790751,A1,B0,C2,I,0.32182829834616117,0.8485281356238573,6.214271813258993
A1-B0-C2-r2,417,8,0.21,4.0,0.9640287769784173,0.259427262314308,3292,156,5.0,1e-09,1.612151523790751,A1,B0,C2,I,0.32182829834616117,0.8485281356238573,6.214271813258993
A1-B0-C2-r2,302,16,0.25,4.0,0.9503311258278145,0.259427262314308,2830,156,4.0,1e-09,1.612151523790751,A1,B0,C2,I,0.32182829834616117,0.8485281356238573,6.214271813258993
A1-B0-C2-r3,2000,1,0.02,15.0,0.977,0.9218344549809011,3410,24,13.333333333333334,0.4714045217910317,1.8311348809808317,A1,B0,C2,I,0.6728478957887525,0.9554326323031119,1.986403167170368
A1-B0-C2-r3,1171,2,0.08,10.0,0.9624252775405636,0.9218344549809011,2578,24,9.333333333333334,1.2472191299246471,1.8311348809808317,A1,B0,C2,I,0.6728478957887525,0.9554326323031119,1.986403167170368
A1-B0-C2-r3,715,4,0.12,7.0,0.9384615384615385,0.9218344549809011,2112,24,7.0,1e-09,1.8311348809808317,A1,B0,C2,I,0.6728478957887525,0.9554326323031119,1.986403167170368
A1-B0-C2-r3,480,8,0.16,5.0,0.9083333333333333,0.9218344549809011,1833,24,5.333333333333333,0.4714045217910317,1.8311348809808317,A1,B0,C2,I,0.6728478957887525,0.9554326323031119,1.986403167170368
A1-B0-C2-r3,353,16,0.19,5.0,0.8753541076487252,0.9218344549809011,1628,24,4.0,1e-09,1.8311348809808317,A1,B0,C2,I,0.6728478957887525,0.9554326323031119,1.986403167170368
A1-B0-C2-r4,2000,1,0.02,10.0,0.9935,0.37403875621029353,4838,66,9.0,1e-09,1.4803704265027575,A1,B0,C2,II,0.43642434426987825,0.4242640678119285,3.957799564680559
A1-B0-C2-r4,1122,2,0.08,6.0,0.9884135472370766,0.37403875621029353,3947,66,7.0,1e-09,1.4803704265027575,A1,B0,C2,II,0.43642434426987825,0.4242640678119285,3.957799564680559
A1-B0-C2-r4,665,4,0.14,6.0,0.9804511278195489,0.37403875621029353,3457,66,5.333333333333333,0.4714045217910317,1.4803704265027575,A1,B0,C2,II,0.43642434426987825,0.4242640678119285,3.957799564680559
A1-B0-C2-r4,422,8,0.2,5.0,0.9691943127962085,0.37403875621029353,3093,66,4.666666666666667,0.4714045217910317,1.4803704265027575,A1,B0,C2,II,0.43642434426987825,0.4242640678119285,3.957799564680559
A1-B0-C2-r4,327,16,0.25,4.0,0.9602446483180428,0.37403875621029353,2665,66,4.0,1e-09,1.4803704265027575,A1,B0,C2,II,0.43642434426987825,0.4242640678119285,3.957799564680559
A1-B1-C0-r0,2000,1,0.03,7.0,0.9985,1.4060132628176172,6940,183,6.666666666666667,0.4714045217910317,1.629459877581986,A1,B1,C0,I,0.3077351552243139,0.7071067796865474,1.158922124473127
A1-B1-C0-r0,1100,2,0.11,6.0,0.9972727272727273,1.4060132628176172,6017,183,5.333333333333333,0.4714045217910317,1.629459877581986,A1,B1,C0,I,0.3077351552243139,0.7071067796865474,1.158922124473127
A1-B1-C0-r0,638,4,0.18,5.0,0.9952978056426333,1.4060132628176172,5469,183,4.666666666666667,0.4714045217910317,1.629459877581986,A1,B1,C0,I,0.3077351552243139,0.7071067796865474,1.158922124473127
A1-B1-C0-r0,396,8,0.24,4.0,0.9924242424242424,1.4060132628176172,4939,183,4.0,1e-09,1.629459877581986,A1,B1,C0,I,0.3077351552243139,0.7071067796865474,1.158922124473127
A1-B1-C0-r0,275,16,0.31,4.0,0.9890909090909091,1.4060132628176172,3977,183,3.6666666666666665,0.4714045217910317,1.629459877581986,A1,B1,C0,I,0.3077351552243139,0.7071067796865474,1.158922124473127
A1-B1-C0-r1,2000,1,0.03,9.0,0.9945,2.2820189178237777,5200,72,8.666666666666666,0.4714045217910317,1.4685614298197698,A1,B1,C0,II,0.4067279356568393,0.5656854237492382,0.6435360453629575
A1-B1-C0-r1,1138,2,0.1,6.0,0.9903339191564148,2.2820189178237777,4329,72,6.0,1e-09,1.4685614298197698,A1,B1,C0,II,0.4067279356568393,0.5656854237492382,0.6435360453629575
A1-B1-C0-r1,687,4,0.15,5.0,0.9839883551673945,2.2820189178237777,3832,72,4.666666666666667,0.4714045217910317,1.4685614298197698,A1,B1,C0,II,0.4067279356568393,0.5656854237492382,0.6435360453629575
A1-B1-C0-r1,458,8,0.21,5.0,0.9759825327510917,2.2820189178237777,3462,72,4.333333333333333,0.4714045217910317,1.4685614298197698,A1,B1,C0,II,0.4067279356568393,0.5656854237492382,0.6435360453629575
A1-B1-C0-r1,332,16,0.27,4.0,0.9668674698795181,2.2820189178237777,2926,72,4.0,1e-09,1.4685614298197698,A1,B1,C0,II,0.4067279356568393,0.5656854237492382,0.6435360453629575
A1-B1-C0-r2,2000,1,0.06,10.0,0.992,1.5300144427300044,4810,48,9.333333333333334,0.4714045217910317,1.611794835667789,A1,B1,C0,I,0.4707227395636992,0.848528135623857,1.0534507326557414
A1-B1-C0-r2,1141,2,0.19,6.0,0.985977212971078,1.5300144427300044,3943,48,6.666666666666667,0.4714045217910317,1.611794835667789,A1,B1,C0,I,0.4707227395636992,0.848528135623857,1.0534507326557414
A1-B1-C0-r2,712,4,0.26,5.0,0.9775280898876404,1.5300144427300044,3487,48,5.0,1e-09,1.611794835667789,A1,B1,C0,I,0.4707227395636992,0.848528135623857,1.0534507326557414
A1-B1-C0-r2,473,8,0.32,5.0,0.9661733615221987,1.5300144427300044,3128,48,4.333333333333333,0.4714045217910317,1.611794835667789,A1,B1,C0,I,0.4707227395636992,0.848528135623857,1.0534507326557414
A1-B1-C0-r2,349,16,0.37,4.0,0.9541547277936963,1.5300144427300044,2708,48,4.0,1e-09,1.611794835667789,A1,B1,C0,I,0.4707227395636992,0.848528135623857,1.0534507326557414
A1-B1-C0-r3,2000,1,0.03,11.0,0.983,1.5694090424240972,4280,48,11.0,0.816496581927726,1.361195515807862,A1,B1,C0,I,0.5565827738494437,0.3863703299156272,0.867329981548577
A1-B1-C0-r3,1159,2,0.19,7.0,0.9706643658326143,1.5694090424240972,3434,48,8.0,0.816496581927726,1.361195515807862,A1,B1,C0,I,0.5565827738494437,0.3863703299156272,0.867329981548577
A1-B1-C0-r3,732,4,0.3,6.0,0.953551912568306,1.5694090424240972,2982,48,6.0,1e-09,1.361195515807862,A1,B1,C0,I,0.5565827738494437,0.3863703299156272,0.867329981548577
A1-B1-C0-r3,492,8,0.35,5.0,0.9308943089430894,1.5694090424240972,2648,48,4.666666666666667,0.4714045217910317,1.361195515807862,A1,B1,C0,I,0.5565827738494437,0.3863703299156272,0.867329981548577
A1-B1-C0-r3,365,16,0.4,4.0,0.9068493150684932,1.5694090424240972,2278,48,4.0,1e-09,1.361195515807862,A1,B1,C0,I,0.5565827738494437,0.3863703299156272,0.867329981548577
A1-B1-C0-r4,2000,1,0.04,9.0,0.997,1.425857285183144,5670,81,8.0,0.816496581927726,1.2908375532336804,A1,B1,C0,I,0.5273372490905626,0.2449489739783178,0.90530627899964
A1-B1-C0-r4,1125,2,0.17,7.0,0.9946666666666667,1.425857285183144,4778,81,6.0,1e-09,1.2908375532336804,A1,B1,C0,I,0.5273372490905626,0.2449489739783178,0.90530627899964
A1-B1-C0-r4,670,4,0.24,5.0,0.991044776119403,1.425857285183144,4275,81,5.0,1e-09,1.2908375532336804,A1,B1,C0,I,0.5273372490905626,0.2449489739783178,0.90530627899964
A1-B1-C0-r4,426,8,0.31,5.0,0.9859154929577465,1.425857285183144,3859,81,4.0,1e-09,1.2908375532336804,A1,B1,C0,I,0.5273372490905626,0.2449489739783178,0.90530627899964
A1-B1-C0-r4,309,16,0.37,3.0,0.9805825242718447,1.425857285183144,3251,81,4.0,1e-09,1.2908375532336804,A1,B1,C0,I,0.5273372490905626,0.2449489739783178,0.90530627899964
A1-B1-C1-r0,2000,1,0.02,10.0,0.9925,1.5131860411159843,4709,21,9.666666666666666,0.4714045217910317,1.853381280802631,A1,B1,C1,I,0.47904738891798093,0.7071067796865476,1.2248204982354651
A1-B1-C1-r0,1147,2,0.1,7.0,0.986922406277245,1.5131860411159843,3851,21,6.666666666666667,0.4714045217910317,1.853381280802631,A1,B1,C1,I,0.47904738891798093,0.7071067796865476,1.2248204982354651
A1-B1-C1-r0,681,4,0.16,6.0,0.9779735682819384,1.5131860411159843,3352,21,5.333333333333333,0.4714045217910317,1.853381280802631,A1,B1,C1,I,0.47904738891798093,0.7071067796865476,1.2248204982354651
A1-B1-C1-r0,467,8,0.2,5.0,0.9678800856531049,1.5131860411159843,3059,21,4.666666666666667,0.4714045217910317,1.853381280802631,A1,B1,C1,I,0.47904738891798093,0.7071067796865476,1.2248204982354651
A1-B1-C1-r0,327,16,0.25,4.0,0.9541284403669725,1.5131860411159843,2614,21,4.0,1e-09,1.853381280802631,A1,B1,C1,I,0.47904738891798093,0.7071067796865476,1.2248204982354651
A1-B1-C1-r1,2000,1,0.03,7.0,0.995,1.8933802060187108,5746,48,8.333333333333334,0.4714045217910317,1.3791364173542753,A1,B1,C1,I,0.32002640425595547,0.5656854237492382,0.7283990890843011
A1-B1-C1-r1,1125,2,0.13,6.0,0.992,1.8933802060187108,4862,48,6.0,1e-09,1.3791364173542753,A1,B1,C1,I,0.32002640425595547,0.5656854237492382,0.7283990890843011
A1-B1-C1-r1,665,4,0.2,5.0,0.9864661654135338,1.8933802060187108,4352,48,5.0,1e-09,1.3791364173542753,A1,B1,C1,I,0.32002640425595547,0.5656854237492382,0.7283990890843011
A1-B1-C1-r1,436,8,0.27,4.0,0.9793577981651376,1.8933802060187108,3943,48,4.0,1e-09,1.3791364173542753,A1,B1,C1,I,0.32002640425595547,0.5656854237492382,0.7283990890843011
A1-B1-C1-r1,294,16,0.33,4.0,0.9693877551020408,1.8933802060187108,3245,48,4.0,1e-09,1.3791364173542753,A1,B1,C1,I,0.32002640425595547,0.5656854237492382,0.7283990890843011
A1-B1-C1-r2,2000,1,0.05,7.0,0.9995,0.8566799158706214,7573,111,6.333333333333333,0.4714045217910317,1.620147862816909,A1,B1,C1,I,0.2758817413263904,0.7071067796865478,1.8911939369681559
A1-B1-C1-r2,1097,2,0.17,5.0,0.9990884229717412,0.8566799158706214,6641,111,5.0,1e-09,1.620147862816909,A1,B1,C1,I,0.2758817413263904,0.7071067796865478,1.8911939369681559
A1-B1-C1-r2,626,4,0.26,4.0,0.9984025559105432,0.8566799158706214,6086,111,4.666666666666667,0.4714045217910317,1.620147862816909,A1,B1,C1,I,0.2758817413263904,0.7071067796865478,1.8911939369681559
A1-B1-C1-r2,392,8,0.33,4.0,0.9974489795918368,0.8566799158706214,5498,111,3.6666666666666665,0.4714045217910317,1.620147862816909,A1,B1,C1,I,0.2758817413263904,0.7071067796865478,1.8911939369681559
A1-B1-C1-r2,266,16,0.38,4.0,0.9962406015037594,0.8566799158706214,4379,111,3.0,1e-09,1.620147862816909,A1,B1,C1,I,0.2758817413263904,0.7071067796865478,1.8911939369681559
