exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz
O3D_kcap,no_pareado,A2-B0-C2-kbar-r128,9326576.0,I,regla,2000,8.0,7.0,0.465,0.334,6.26,4732.0,4.732,,,,0.963754595416374,0.9945,10.0,0.4707922375845246,0.0615,1156.2000000000005,0.3513513513513515,8,0.053,A2-B0-C2-kbar-r128,0.0023671835917958,,,,,,,,,,,,,False,A2-B0-C2-kbar-r128,0.2489999999999999,47,0.4024999999999997,45,0.4840000000000012,13,4.951316039647521,12.361828481235737,9.4,97.59295073731124,4732.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r132,9326964.0,I,regla,2000,7.0,7.0,0.756,0.137,4.61,4204.0,4.204,,,,4.675596627915179,0.9885,11.0,0.5940104926120932,0.072,1353.6,0.4112903225806453,8,0.05,A2-B0-C2-kbar-r132,0.0021030515257628,,,,,,,,,,,,,False,A2-B0-C2-kbar-r132,0.3944999999999997,56,0.5064999999999995,48,0.542999999999996,5,4.736946338864792,8.490323417460639,9.4,97.59301905873318,4204.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r14,9315518.0,I,regla,2000,4.0,6.0,0.418,0.143,4.51,3865.0,3.865,,,,4.214389622641446,0.983,11.0,0.5740753607232386,0.0785,1475.8000000000002,0.4905660377358489,8,0.035,A2-B0-C2-kbar-r14,0.0019334667333666,,,,,,,,,,,,,False,A2-B0-C2-kbar-r14,0.4639999999999996,70,0.5704999999999993,32,0.5889999999999871,2,4.538340827427885,6.877774966893755,9.4,97.59304453491556,3865.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r15,9315615.0,III,regla,2000,5.0,5.0,0.74,0.249,7.38,3123.0,3.123,,,,2.506492114192622,0.9215,14.0,0.8658389454116696,0.1245,2340.6000000000004,0.8981481481481479,8,0.035,A2-B0-C2-kbar-r15,0.0015622811405702,,,,,,,,,,,,,False,A2-B0-C2-kbar-r15,0.6289999999999992,70,0.6770000000000008,18,0.6849999999999832,1,4.215881501731037,17.362313418553697,9.4,97.59304902055568,3123.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r18,9315906.0,I,regla,2000,8.0,6.0,0.308,0.322,7.64,3835.0,3.835,,,,1.4787527751454983,0.959,12.0,0.6447999043870436,0.094,1767.2,0.4516129032258065,8,0.041,A2-B0-C2-kbar-r18,0.0019184592296148,,,,,,,,,,,,,False,A2-B0-C2-kbar-r18,0.4474999999999996,64,0.5719999999999993,36,0.5984999999999867,3,4.440803192486359,13.893322504717972,9.4,97.59296002943655,3835.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r19,9316003.0,III,regla,2000,5.0,4.0,0.371,0.335,5.45,2479.0,2.479,,,,1.2560858941621864,0.8895,19.0,0.9116228724132952,0.1399999999999999,2632.0,1.236111111111111,8,0.032,A2-B0-C2-kbar-r19,0.00124012006003,,,,,,,,,,,,,False,A2-B0-C2-kbar-r19,0.7755000000000005,37,0.8019999999999827,4,0.8044999999999786,1,4.004787268545688,11.109420953998407,9.4,97.59292510720331,2479.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r2,9314354.0,III,regla,2000,5.0,4.0,0.712,0.261,6.92,2303.0,2.303,,,,2.384046342417512,0.8285,17.0,1.0504346754768952,0.1519999999999999,2857.6,1.2735042735042732,8,0.027,A2-B0-C2-kbar-r2,0.001152076038019,,,,,,,,,,,,,False,A2-B0-C2-kbar-r2,0.7820000000000008,41,0.8054999999999819,5,0.8089999999999783,1,4.045275214118497,13.11304698822318,9.4,97.59299879506855,2303.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r20,9316100.0,III,regla,2000,5.0,5.0,0.463,0.114,7.04,3188.0,3.188,,,,2.7802859401401188,0.9455,14.0,0.8093692842486077,0.109,2049.2,0.5633802816901409,8,0.036,A2-B0-C2-kbar-r20,0.0015947973986993,,,,,,,,,,,,,False,A2-B0-C2-kbar-r20,0.6229999999999993,68,0.6820000000000018,17,0.691999999999983,1,4.236645204372763,12.060911939466756,9.4,97.59296094879495,3188.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r21,9316197.0,I,regla,2000,4.0,5.0,0.529,0.338,4.7,3330.0,3.33,,,,1.5968993760766963,0.966,13.0,0.6934989179252664,0.099,1861.2,0.4702702702702699,8,0.035,A2-B0-C2-kbar-r21,0.0016658329164582,,,,,,,,,,,,,False,A2-B0-C2-kbar-r21,0.6129999999999992,62,0.6685000000000009,17,0.6859999999999833,2,4.279833543470798,9.28435605509612,9.4,97.59291509541762,3330.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r22,9316294.0,II,regla,2000,5.0,7.0,0.306,0.26,7.45,4767.0,4.767,,,,1.2638210169980193,0.993,9.0,0.4360186341727448,0.0615,1156.1999999999998,0.2999999999999999,8,0.046,A2-B0-C2-kbar-r22,0.002384692346173,,,,,,,,,,,,,False,A2-B0-C2-kbar-r22,0.2169999999999999,40,0.3769999999999997,54,0.4664999999999999,20,4.946797644757688,10.664969391034033,9.4,97.59302047583112,4767.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r25,9316585.0,III,regla,2000,7.0,5.0,0.447,0.299,6.3,3244.0,3.244,,,,1.4565940781481337,0.943,15.0,0.8234872281253082,0.108,2030.4000000000003,0.6218905472636812,8,0.035,A2-B0-C2-kbar-r25,0.0016228114057028,,,,,,,,,,,,,False,A2-B0-C2-kbar-r25,0.6004999999999994,68,0.6670000000000013,15,0.6799999999999834,1,4.1657681256698,11.769764817646417,9.4,97.59303088702826,3244.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r26,9316682.0,III,regla,2000,5.0,5.0,0.482,0.256,4.08,3159.0,3.159,,,,1.078351228164908,0.952,15.0,0.8267866324311398,0.1035,1945.8,0.536231884057971,8,0.036,A2-B0-C2-kbar-r26,0.0015802901450725,,,,,,,,,,,,,False,A2-B0-C2-kbar-r26,0.6409999999999995,61,0.6974999999999971,14,0.7054999999999824,1,4.128437896730305,8.393869985213454,9.4,97.59303724368137,3159.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r27,9316779.0,I,regla,2000,8.0,7.0,0.594,0.107,5.39,4524.0,4.524,,,,6.132613462127417,0.994,10.0,0.4717219533102194,0.0675,1269.0,0.3902439024390245,8,0.037,A2-B0-C2-kbar-r27,0.0022631315657828,,,,,,,,,,,,,False,A2-B0-C2-kbar-r27,0.2744999999999998,51,0.4504999999999996,47,0.5070000000000012,7,4.764868066299546,10.51387981606673,9.4,97.59294959219098,4524.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r28,9316876.0,I,regla,2000,5.0,6.0,0.501,0.289,6.14,4089.0,4.089,,,,1.7476395436207794,0.9885,10.0,0.4746276991935034,0.075,1410.0000000000002,0.4054054054054055,8,0.049,A2-B0-C2-kbar-r28,0.0020455227613806,,,,,,,,,,,,,False,A2-B0-C2-kbar-r28,0.4174999999999997,60,0.5259999999999994,35,0.5624999999999911,3,4.640190948374302,6.432869342071147,9.4,97.59295529652256,4089.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r3,9314451.0,I,regla,2000,5.0,6.0,0.709,0.143,4.67,3880.0,3.88,,,,4.0268612571958,0.983,12.0,0.58624897933162,0.0835,1569.8,0.4464285714285715,8,0.033,A2-B0-C2-kbar-r3,0.0019409704852426,,,,,,,,,,,,,False,A2-B0-C2-kbar-r3,0.4564999999999997,64,0.5665000000000007,29,0.586499999999987,1,4.409898946933053,8.214478763167646,9.4,97.59293607073737,3880.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r31,9317167.0,II,regla,2000,5.0,7.0,0.756,0.107,4.87,4403.0,4.403,,,,7.784509397883137,0.9865,9.0,0.4294906280381833,0.0715,1344.2,0.4347826086956523,8,0.041,A2-B0-C2-kbar-r31,0.0022026013006503,,,,,,,,,,,,,False,A2-B0-C2-kbar-r31,0.3354999999999998,54,0.4829999999999996,42,0.5174999999999949,8,4.595022362589181,8.134352535734742,9.4,97.59290761689444,4403.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r32,9317264.0,III,regla,2000,5.0,4.0,0.683,0.316,6.64,2340.0,2.34,,,,1.932742072466864,0.8485,19.0,1.0213591018476165,0.1519999999999999,2857.6,1.3116883116883118,8,0.03,A2-B0-C2-kbar-r32,0.0011705852926463,,,,,,,,,,,,,False,A2-B0-C2-kbar-r32,0.8065000000000005,41,0.8229999999999783,2,0.8269999999999776,1,3.804193447557612,12.541660223149131,9.4,97.59284621201192,2340.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r33,9317361.0,I,regla,2000,5.0,7.0,0.517,0.186,5.5,4678.0,4.678,,,,2.8030090549320685,0.9915,11.0,0.5680932702826681,0.0635,1193.8,0.4000000000000001,8,0.063,A2-B0-C2-kbar-r33,0.0023401700850425,,,,,,,,,,,,,False,A2-B0-C2-kbar-r33,0.2344999999999999,51,0.4004999999999998,55,0.4625000000000014,13,4.939759804967301,11.103969083708924,9.4,97.59303900912217,4678.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r35,9317555.0,I,regla,2000,7.0,6.0,0.708,0.318,5.38,4086.0,4.086,,,,2.0224075690193115,0.9845,11.0,0.6034117120604404,0.078,1466.4,0.32484076433121,8,0.046,A2-B0-C2-kbar-r35,0.0020440220110055,,,,,,,,,,,,,False,A2-B0-C2-kbar-r35,0.4404999999999996,69,0.5335,32,0.5694999999999882,3,4.502611814495764,6.051373908181491,9.4,97.59300748677296,4086.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r36,9317652.0,I,regla,2000,7.0,5.0,0.586,0.287,5.09,3316.0,3.316,,,,1.5753526455979403,0.9655,13.0,0.6107696042462961,0.0965,1814.2,0.5156249999999999,8,0.035,A2-B0-C2-kbar-r36,0.0016588294147073,,,,,,,,,,,,,False,A2-B0-C2-kbar-r36,0.6064999999999994,64,0.6674999999999944,17,0.6794999999999836,3,4.293034770848468,7.646565095084946,9.4,97.59298038238713,3316.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r4,9314548.0,I,regla,2000,7.0,6.0,0.37,0.135,7.7,3923.0,3.923,,,,1.723421421355565,0.9725,12.0,0.6325984490066032,0.0905,1701.4,0.4032258064516129,8,0.042,A2-B0-C2-kbar-r4,0.0019624812406203,,,,,,,,,,,,,False,A2-B0-C2-kbar-r4,0.4529999999999996,71,0.5675000000000003,32,0.5964999999999869,4,4.390759074517151,10.115351002902408,9.4,97.59298568315344,3923.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r54,9319398.0,I,regla,2000,7.0,6.0,0.534,0.275,5.34,4093.0,4.093,,,,1.3532054023901572,0.9855,11.0,0.5690912616638331,0.0755,1419.4,0.3888888888888885,8,0.044,A2-B0-C2-kbar-r54,0.0020475237618809,,,,,,,,,,,,,False,A2-B0-C2-kbar-r54,0.3969999999999997,60,0.5329999999999999,32,0.5669999999999885,4,4.643050251277349,6.916769990469535,9.4,97.59300404069748,4093.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r6,9314742.0,III,regla,2000,7.0,4.0,0.667,0.159,5.08,2556.0,2.556,,,,2.769011969535513,0.909,18.0,0.8583081296910058,0.1389999999999999,2613.2000000000003,1.1187214611872145,8,0.023,A2-B0-C2-kbar-r6,0.0012786393196598,,,,,,,,,,,,,False,A2-B0-C2-kbar-r6,0.7835000000000003,48,0.7989999999999787,1,0.8019999999999786,1,3.966339599911209,11.420041852047294,9.4,97.59298345872148,2556.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r65,9320465.0,III,regla,2000,7.0,4.0,0.349,0.285,6.21,2372.0,2.372,,,,1.3360604316480325,0.859,20.0,1.0117671355110578,0.1474999999999999,2773.0,1.3194444444444444,8,0.028,A2-B0-C2-kbar-r65,0.0011865932966483,,,,,,,,,,,,,False,A2-B0-C2-kbar-r65,0.7980000000000002,37,0.8124999999999784,2,0.8169999999999781,1,4.112639137074644,11.528771060093188,9.4,97.59298480020476,2372.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r7,9314839.0,III,regla,2000,8.0,4.0,0.535,0.335,7.17,2270.0,2.27,,,,1.8948928817735733,0.8255,23.0,1.2194028495841998,0.1524999999999999,2867.0,1.3911111111111114,8,0.022,A2-B0-C2-kbar-r7,0.0011355677838919,,,,,,,,,,,,,False,A2-B0-C2-kbar-r7,0.7919999999999999,47,0.8114999999999871,4,0.816499999999978,1,4.132294942421416,13.029697185103185,9.4,97.59291835080325,2270.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r74,9321338.0,III,regla,2000,8.0,4.0,0.622,0.157,7.28,2224.0,2.224,,,,3.255957443528897,0.8,20.0,1.1908449679511022,0.1544999999999999,2904.6,1.2933884297520657,8,0.027,A2-B0-C2-kbar-r74,0.001112556278139,,,,,,,,,,,,,False,A2-B0-C2-kbar-r74,0.8075000000000002,39,0.8234999999999785,2,0.8279999999999776,1,3.793137211828712,13.072334061268988,9.4,97.59304185023092,2224.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r8,9314936.0,II,regla,2000,5.0,7.0,0.722,0.193,5.19,4539.0,4.539,,,,3.644132226273675,0.991,9.0,0.4202349926582744,0.0675,1269.0,0.4444444444444436,8,0.048,A2-B0-C2-kbar-r8,0.0022706353176588,,,,,,,,,,,,,False,A2-B0-C2-kbar-r8,0.2939999999999998,54,0.4359999999999996,52,0.5024999999999975,9,4.7716865378235225,11.280982239919648,9.4,97.59305936136138,4539.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,A2-B0-C2-kbar-r9,9315033.0,I,regla,2000,5.0,6.0,0.481,0.243,4.8,3849.0,3.849,,,,1.4884185838504134,0.9805,12.0,0.6090791081700071,0.081,1522.8,0.3636363636363636,8,0.039,A2-B0-C2-kbar-r9,0.0019254627313656,,,,,,,,,,,,,False,A2-B0-C2-kbar-r9,0.4569999999999996,71,0.5774999999999995,36,0.5944999999999868,2,4.417576599050836,6.6040581940050505,9.4,97.59303354270688,3849.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000001,3000001.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1509999999999999,2838.8,1.36,8,0.03,CONTROL-ER-a2321-s3000001,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000001,0.7985000000000008,37,0.8199999999999819,3,0.8239999999999778,1,3.99490765260458,11.771182143853622,9.4,97.59302116660636,2321.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000002,3000002.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1504999999999999,2829.4,1.1756756756756754,9,0.035,CONTROL-ER-a2321-s3000002,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000002,0.7899999999999999,47,0.8184999999999789,4,0.8204999999999779,1,3.770777181804093,12.347895224808877,9.4,97.59300415222104,2321.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a2321-s3000003,3000003.0,CONTROL_ER,control_ER,2000,,,,,,2321.0,2.321,,,,,,,,0.1489999999999999,2801.2000000000003,1.4492753623188404,8,0.029,CONTROL-ER-a2321-s3000003,0.0011610805402701,,,,,,,,,,,,,False,CONTROL-ER-a2321-s3000003,0.8030000000000005,38,0.8199999999999782,2,0.8224999999999778,1,4.092837573570114,11.043549417942048,9.4,97.59297723660484,2321.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000011,3000011.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.0695,1306.6,0.3953488372093025,8,0.052,CONTROL-ER-a4608-s3000011,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000011,0.3089999999999998,53,0.4599999999999996,40,0.5044999999999953,4,4.775099198231625,11.920082779134932,9.4,97.5930465924398,4608.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000012,3000012.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.0685,1287.8,0.4249999999999999,8,0.042,CONTROL-ER-a4608-s3000012,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000012,0.2884999999999998,50,0.4579999999999994,46,0.5005000000000009,13,4.977819094702651,10.381011474798855,9.4,97.59305069294746,4608.0,bateria_fase6_o3d_kcap
O3D_kcap,no_pareado,CONTROL-ER-a4608-s3000013,3000013.0,CONTROL_ER,control_ER,2000,,,,,,4608.0,4.608,,,,,,,,0.073,1372.4,0.5641025641025641,8,0.04,CONTROL-ER-a4608-s3000013,0.0023051525762881,,,,,,,,,,,,,False,CONTROL-ER-a4608-s3000013,0.2629999999999999,44,0.4294999999999996,49,0.4904999999999991,9,4.759936644182182,14.359177362868238,9.4,97.59297792389422,4608.0,bateria_fase6_o3d_kcap
O3E_memoria,pareado,A2-B0-C2-o3e-s273381-mem,273381.0,III,mem,2000,8.0,4.0,0.406,0.179,6.96,2228.0,2.228,,,,0.6548757658581984,0.812,19.0,1.0794242481222385,0.1524999999999999,2867.0,1.3018018018018012,8,0.027,A2-B0-C2-o3e-s273381-mem,0.0011145572786393,,,,,,,,,,,,,False,A2-B0-C2-o3e-s273381-mem,0.8005000000000005,40,0.8234999999999787,4,0.8264999999999777,1,3.934950627176649,12.881666466597684,9.4,97.59302365431216,2228.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s273381-nomem,273381.0,III,nomem,2000,8.0,4.0,0.406,0.179,6.96,2289.0,2.289,,,,0.6551995761167074,0.821,19.0,1.1487620968609389,0.1539999999999999,2895.2000000000003,1.2857142857142858,8,0.036,A2-B0-C2-o3e-s273381-nomem,0.0011450725362681,,,,,,,,,,,,,False,A2-B0-C2-o3e-s273381-nomem,0.7905000000000004,42,0.817499999999979,4,0.8204999999999779,1,3.85706015918612,13.019086500932652,9.4,97.59296620778912,2289.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s375224-mem,375224.0,I,mem,2000,6.0,6.0,0.56,0.332,5.3,3965.0,3.965,,,,0.7939962879556154,0.9855,11.0,0.5710631942154135,0.075,1410.0,0.411764705882353,8,0.052,A2-B0-C2-o3e-s375224-mem,0.0019834917458729,,,,,,,,,,,,,False,A2-B0-C2-o3e-s375224-mem,0.4314999999999998,70,0.5349999999999995,34,0.5719999999999877,2,4.5589092414942,6.792112699893072,9.4,97.59297649768872,3965.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s375224-nomem,375224.0,I,nomem,2000,6.0,6.0,0.56,0.332,5.3,4092.0,4.092,,,,0.8177204953354725,0.986,11.0,0.5033454813119447,0.073,1372.4,0.3877551020408162,8,0.05,A2-B0-C2-o3e-s375224-nomem,0.0020470235117558,,,,,,,,,,,,,False,A2-B0-C2-o3e-s375224-nomem,0.3609999999999997,60,0.5249999999999996,39,0.557999999999992,5,4.5589065409591125,8.133439244748155,9.4,97.5929714117396,4092.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s475321-mem,475321.0,I,mem,2000,5.0,6.0,0.386,0.32,4.24,3581.0,3.581,,,,0.8906691193624555,0.972,12.0,0.6656640618955437,0.0915,1720.2,0.4499999999999999,8,0.04,A2-B0-C2-o3e-s475321-mem,0.0017913956978489,,,,,,,,,,,,,False,A2-B0-C2-o3e-s475321-mem,0.5294999999999996,76,0.6200000000000001,33,0.6324999999999853,1,4.411093426427673,8.297832514264167,9.4,97.59296547242072,3581.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s475321-nomem,475321.0,I,nomem,2000,5.0,6.0,0.386,0.32,4.24,3706.0,3.706,,,,0.8906691193624555,0.9745,12.0,0.667775561911312,0.085,1598.0,0.4310344827586207,8,0.041,A2-B0-C2-o3e-s475321-nomem,0.0018539269634817,,,,,,,,,,,,,False,A2-B0-C2-o3e-s475321-nomem,0.5049999999999996,67,0.6044999999999997,32,0.6189999999999858,1,4.363011686656044,7.348780194216756,9.4,97.59302257159295,3706.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s477455-mem,477455.0,III,mem,2000,7.0,5.0,0.458,0.155,4.11,3150.0,3.15,,,,1.210437370880668,0.954,15.0,0.7764098545485963,0.1025,1927.0,0.5737704918032787,8,0.035,A2-B0-C2-o3e-s477455-mem,0.0015757878939469,,,,,,,,,,,,,False,A2-B0-C2-o3e-s477455-mem,0.6374999999999994,69,0.6935000000000017,12,0.6969999999999827,1,4.319623321684393,8.68393497317395,9.4,97.59297388393878,3150.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s477455-nomem,477455.0,III,nomem,2000,7.0,5.0,0.458,0.155,4.11,3230.0,3.23,,,,1.210437370880668,0.959,14.0,0.8050279203884894,0.0985,1851.8,0.4111675126903553,8,0.035,A2-B0-C2-o3e-s477455-nomem,0.0016158079039519,,,,,,,,,,,,,False,A2-B0-C2-o3e-s477455-nomem,0.6174999999999995,70,0.6750000000000013,17,0.6859999999999832,1,4.337226151429494,8.345530429758329,9.4,97.59301838234632,3230.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s478716-mem,478716.0,III,mem,2000,6.0,5.0,0.463,0.202,7.98,3012.0,3.012,,,,0.7085015227869504,0.908,14.0,0.8975693187713398,0.13,2444.0,1.0046948356807506,8,0.032,A2-B0-C2-o3e-s478716-mem,0.0015067533766883,,,,,,,,,,,,,False,A2-B0-C2-o3e-s478716-mem,0.6509999999999992,66,0.7090000000000021,18,0.7199999999999819,1,4.1715440244893545,15.855691297498437,9.4,97.59296563506008,3012.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s478716-nomem,478716.0,III,nomem,2000,6.0,5.0,0.463,0.202,7.98,3096.0,3.096,,,,0.6980731127641752,0.914,14.0,0.8700415144937457,0.1265,2378.2000000000003,0.9714285714285716,8,0.036,A2-B0-C2-o3e-s478716-nomem,0.0015487743871935,,,,,,,,,,,,,False,A2-B0-C2-o3e-s478716-nomem,0.6409999999999993,61,0.6975000000000012,14,0.7039999999999824,1,4.083545415779328,16.717362184285992,9.4,97.59291877208524,3096.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s484633-mem,484633.0,III,mem,2000,4.0,5.0,0.468,0.333,6.84,3273.0,3.273,,,,0.754989289145106,0.933,14.0,0.7502734613883114,0.112,2105.6,0.6742081447963801,8,0.035,A2-B0-C2-o3e-s484633-mem,0.0016373186593296,,,,,,,,,,,,,False,A2-B0-C2-o3e-s484633-mem,0.6044999999999994,62,0.6630000000000011,17,0.6774999999999834,1,4.287255454700131,12.941959208254165,9.4,97.59292714014424,3273.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s484633-nomem,484633.0,III,nomem,2000,4.0,5.0,0.468,0.333,6.84,3325.0,3.325,,,,0.754989289145106,0.9385,13.0,0.7127912800205237,0.113,2124.4,0.6969696969696968,8,0.033,A2-B0-C2-o3e-s484633-nomem,0.0016633316658329,,,,,,,,,,,,,False,A2-B0-C2-o3e-s484633-nomem,0.5659999999999995,68,0.6530000000000008,26,0.6599999999999842,1,4.257554980067814,16.183208862390025,9.4,97.593056872334,3325.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s485506-mem,485506.0,I,mem,2000,5.0,7.0,0.31,0.195,6.61,4794.0,4.794,,,,0.9043813275412096,0.995,10.0,0.5422850469867411,0.0629999999999999,1184.4,0.3900000000000001,8,0.05,A2-B0-C2-o3e-s485506-mem,0.0023981990995497,,,,,,,,,,,,,False,A2-B0-C2-o3e-s485506-mem,0.2379999999999998,45,0.4074999999999997,50,0.4730000000000017,11,5.378453373887447,10.921545430205864,9.4,97.5930525801748,4794.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s485506-nomem,485506.0,I,nomem,2000,5.0,7.0,0.31,0.195,6.61,4943.0,4.943,,,,0.9043813275412096,0.995,10.0,0.5121540054555336,0.0595,1118.6,0.3142857142857141,8,0.055,A2-B0-C2-o3e-s485506-nomem,0.002472736368184,,,,,,,,,,,,,False,A2-B0-C2-o3e-s485506-nomem,0.2164999999999999,41,0.3639999999999998,53,0.445000000000001,10,5.355414587906518,13.213200799891206,9.4,97.59297197778452,4943.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s573963-mem,573963.0,I,mem,2000,8.0,5.0,0.459,0.129,4.95,3361.0,3.361,,,,0.6601279370599714,0.976,14.0,0.6994921025673034,0.095,1785.9999999999998,0.4393939393939393,8,0.035,A2-B0-C2-o3e-s573963-mem,0.0016813406703351,,,,,,,,,,,,,False,A2-B0-C2-o3e-s573963-mem,0.6199999999999993,68,0.669500000000003,10,0.6809999999999834,1,4.322673222448364,6.640638979250216,9.4,97.59303174905736,3361.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s573963-nomem,573963.0,I,nomem,2000,8.0,5.0,0.459,0.129,4.95,3443.0,3.443,,,,0.6601279370599714,0.978,12.0,0.623733101486433,0.091,1710.8,0.4450549450549453,8,0.039,A2-B0-C2-o3e-s573963-nomem,0.0017223611805902,,,,,,,,,,,,,False,A2-B0-C2-o3e-s573963-nomem,0.5959999999999995,69,0.658500000000001,10,0.6664999999999839,1,4.379907655102737,5.886925844219075,9.4,97.59301633484132,3443.0,bateria_fase6_o3e_memoria
O3E_memoria,pareado,A2-B0-C2-o3e-s575709-mem,575709.0,I,mem,2000,6.0,6.0,0.449,0.103,4.55,3731.0,3.731,,,,0.6453746843930062,0.982,11.0,0.6012006435980857,0.084,1579.1999999999998,0.3448275862068965,8,0.028,A2-B0-C2-o3e-s575709-mem,0.0018664332166083,,,,,,,,,,,,,False,A2-B0-C2-o3e-s575709-mem,0.5144999999999996,75,0.6030000000000006,16,0.6259999999999858,4,4.433410553923206,7.286453025520064,9.4,97.59301260857627,3731.0,bateria_fase6_o3e_memoria
