n,n_pos,n_neg,n_cero,p_signos,W,p_wilcoxon,n_pos_extremidad
40,16,24,0,0.26818725105476915,311.5,0.18548891667019862,4
40,18,21,1,0.7492586247608418,366.5,0.7429491394242698,2
40,14,26,0,0.0806904677519924,309.5,0.17671892920218946,6
40,18,21,1,0.7492586247608418,346.5,0.5437884416522871,2
40,19,21,0,0.8746293123804207,388.5,0.7725781562619098,1
40,25,15,0,0.1538599441628321,303.0,0.15034433976073572,5
40,20,20,0,1.0,378.5,0.6719644433970715,0
40,15,24,1,0.19959086691960698,323.0,0.3497726411562938,5
40,20,20,0,1.0,396.0,0.850735324937812,0
40,24,16,0,0.26818725105476915,357.0,0.4762041548683015,4
40,24,15,1,0.19959086691960698,291.5,0.1692344930653582,4
40,21,17,2,0.6271025701571489,348.5,0.7496567411967778,1
40,22,16,2,0.417692190836533,309.0,0.3724016380169104,2
40,25,14,1,0.10812902140605732,273.5,0.10395498099381992,5
40,20,20,0,1.0,392.0,0.808815589863399,0
40,11,29,0,0.006426576095691416,182.0,0.002178993646721478,9
40,16,24,0,0.26818725105476915,265.5,0.05209411555730917,4
40,20,19,1,1.0,356.0,0.6351195388025044,0
40,17,22,1,0.5223973804968411,344.0,0.5209136232846372,3
40,20,20,0,1.0,381.5,0.7016434474838522,0
40,16,24,0,0.26818725105476915,311.5,0.18547898525399598,4
40,14,25,1,0.10812902140605732,278.5,0.11969429460147105,6
40,22,18,0,0.6358280026288412,397.0,0.8612724431649486,2
40,25,14,1,0.10812902140605732,272.5,0.1010567063756318,5
40,18,22,0,0.6358280026288412,406.0,0.9571183742281004,2
40,25,15,0,0.1538599441628321,303.0,0.150362766241596,5
40,21,19,0,0.8746293123804207,355.5,0.46381736633572435,1
40,14,26,0,0.0806904677519924,307.5,0.168256915869052,6
40,23,17,0,0.42959050784338615,314.0,0.19690389046741552,3
40,22,17,1,0.5223973804968411,369.0,0.7694746927543687,2
40,19,21,0,0.8746293123804207,407.0,0.9678341802301919,1
40,20,20,0,1.0,377.0,0.6573333418977152,0
40,21,19,0,0.8746293123804207,380.5,0.6917128245363611,1
40,19,21,0,0.8746293123804207,333.5,0.30380059420431516,1
40,16,23,1,0.3367836351899315,352.5,0.6007479942544989,4
40,20,20,0,1.0,366.0,0.5542007313703161,0
40,18,21,1,0.7492586247608418,357.5,0.6501419238606043,2
40,21,19,0,0.8746293123804207,325.5,0.25598018824042834,1
40,19,21,0,0.8746293123804207,336.5,0.3231679185138264,1
40,13,27,0,0.03847730828420026,267.0,0.054570639476561676,7
40,22,18,0,0.6358280026288412,382.0,0.7066204162899958,2
40,25,15,0,0.1538599441628321,311.5,0.18547898525399598,5
40,21,19,0,0.8746293123804207,369.5,0.5861301481886352,1
40,19,21,0,0.8746293123804207,365.5,0.5497255036925691,1
40,17,23,0,0.42959050784338615,339.0,0.3398937468077987,3
40,15,25,0,0.1538599441628321,326.0,0.2588310911899371,5
40,21,19,0,0.8746293123804207,368.0,0.5723513983264502,1
40,17,21,2,0.6271025701571489,349.0,0.7551559511196437,3
40,15,24,1,0.19959086691960698,289.0,0.15869059398362517,5
40,19,21,0,0.8746293123804207,409.5,0.9946373752380049,1
40,22,16,2,0.417692190836533,306.0,0.34955851695328277,2
40,21,19,0,0.8746293123804207,380.5,0.6917029160276342,1
40,19,20,1,1.0,364.0,0.7167121237828116,1
40,22,18,0,0.6358280026288412,311.0,0.18325692552300166,2
40,17,22,1,0.5223973804968411,389.0,0.9888654774479253,3
40,15,25,0,0.1538599441628321,281.0,0.08291707630474131,5
40,18,21,1,0.7492586247608418,328.0,0.38688893214825293,2
40,18,21,1,0.7492586247608418,302.0,0.21939274409492848,2
40,21,19,0,0.8746293123804207,356.5,0.47203348599153516,1
40,17,23,0,0.42959050784338615,299.0,0.13561058127473208,3
40,21,19,0,0.8746293123804207,313.5,0.19459179860825826,1
40,20,20,0,1.0,407.0,0.9678338171951296,0
40,22,17,1,0.5223973804968411,325.5,0.3680509481799654,2
40,17,22,1,0.5223973804968411,387.0,0.9666046978991466,3
40,14,24,2,0.14330665429588407,224.5,0.03420569794524429,6
40,20,20,0,1.0,388.0,0.7674450230836967,0
40,18,21,1,0.7492586247608418,344.5,0.5254392934269488,2
40,20,20,0,1.0,372.5,0.6141951908560952,0
40,17,22,1,0.5223973804968411,267.0,0.08606555331199914,3
40,23,17,0,0.42959050784338615,322.0,0.2368272247056058,3
40,25,15,0,0.1538599441628321,321.5,0.2342002860392961,5
40,15,25,0,0.1538599441628321,337.5,0.3297949060775206,5
40,14,26,0,0.0806904677519924,295.5,0.12378884357525725,6
40,18,21,1,0.7492586247608418,316.0,0.3016995824783478,2
40,18,21,1,0.7492586247608418,369.0,0.7694637858515153,2
40,14,24,2,0.14330665429588407,268.0,0.13712551862937977,6
40,19,20,1,1.0,374.0,0.823300695812718,1
40,21,19,0,0.8746293123804207,405.5,0.9517665189625786,1
40,25,15,0,0.1538599441628321,311.5,0.18548395099705894,5
40,20,20,0,1.0,359.0,0.49300992395496335,0
40,15,24,1,0.19959086691960698,256.0,0.06146905827909504,5
40,20,18,2,0.8714146793645341,333.5,0.591540240174113,0
40,21,18,1,0.7492586247608418,344.0,0.5208984023275667,1
40,13,27,0,0.03847730828420026,305.0,0.15810322663974652,7
40,25,15,0,0.1538599441628321,279.5,0.0793846669578418,5
40,16,23,1,0.3367836351899315,326.0,0.371746413976037,4
40,22,17,1,0.5223973804968411,309.0,0.2583209438226509,2
40,23,17,0,0.42959050784338615,343.0,0.3677807642680472,3
40,23,16,1,0.3367836351899315,316.0,0.3017466612477092,3
40,19,21,0,0.8746293123804207,372.0,0.6094964529511144,1
40,17,23,0,0.42959050784338615,319.0,0.22125957323328171,3
40,22,18,0,0.6358280026288412,380.5,0.6916764886715376,2
40,16,24,0,0.26818725105476915,336.0,0.31986534692359414,4
40,23,16,1,0.3367836351899315,333.0,0.42635494641700766,3
40,16,24,0,0.26818725105476915,271.0,0.06170583290470539,4
40,19,20,1,1.0,353.0,0.6055985644729744,1
40,18,22,0,0.6358280026288412,346.5,0.39334831253225766,2
40,22,18,0,0.6358280026288412,408.0,0.9785521653198768,2
40,20,19,1,1.0,384.5,0.9388159882732957,0
40,21,17,2,0.6271025701571489,317.5,0.4421005667917418,1
40,20,20,0,1.0,348.0,0.40461495319195695,0
40,18,21,1,0.7492586247608418,303.5,0.22736818571136608,2
40,14,24,2,0.14330665429588407,214.5,0.02366079326412242,6
40,20,20,0,1.0,367.5,0.5678135924426317,0
40,25,14,1,0.10812902140605732,319.0,0.32173964786548537,5
40,21,18,1,0.7492586247608418,361.5,0.6908170657034433,1
40,14,21,5,0.31050465907901537,221.0,0.12361048803578895,6
40,19,21,0,0.8746293123804207,340.0,0.3467281437755091,1
40,16,24,0,0.26818725105476915,348.0,0.4046096469015601,4
40,24,15,1,0.19959086691960698,325.0,0.36435553285272493,4
40,20,19,1,1.0,360.5,0.6805685092198731,0
40,16,23,1,0.3367836351899315,381.5,0.9055749824963445,4
40,16,23,1,0.3367836351899315,376.0,0.8450921535556526,4
40,21,17,2,0.6271025701571489,344.0,0.7007260059492793,1
40,21,19,0,0.8746293123804207,347.5,0.40079377661019244,1
40,20,19,1,1.0,378.0,0.8669985153262818,0
40,18,22,0,0.6358280026288412,399.0,0.8824472360231495,2
40,24,16,0,0.26818725105476915,341.5,0.3571648532045498,4
40,18,22,0,0.6358280026288412,374.0,0.6284468863492831,2
40,24,16,0,0.26818725105476915,324.0,0.24769562823591085,4
40,18,21,1,0.7492586247608418,363.5,0.7115159052930635,2
40,19,21,0,0.8746293123804207,375.5,0.6428299483272393,1
40,24,16,0,0.26818725105476915,281.0,0.08291012751580365,4
40,20,20,0,1.0,367.5,0.5678004749555903,0
40,19,20,1,1.0,324.0,0.357005571349054,1
40,17,22,1,0.5223973804968411,349.0,0.5672123110518451,3
40,18,22,0,0.6358280026288412,323.0,0.24220815699525455,2
40,16,24,0,0.26818725105476915,364.5,0.5407614651535654,4
40,21,17,2,0.6271025701571489,349.0,0.7551777631038856,1
40,16,24,0,0.26818725105476915,306.0,0.162082989830857,4
40,15,25,0,0.1538599441628321,285.0,0.09291100756517953,5
40,22,18,0,0.6358280026288412,384.5,0.7317696651013854,2
40,20,18,2,0.8714146793645341,325.0,0.5093088481840509,0
40,21,19,0,0.8746293123804207,335.5,0.3166064938015227,1
40,17,22,1,0.5223973804968411,348.0,0.5577872738756262,3
40,18,21,1,0.7492586247608418,353.5,0.6104712970568171,2
40,20,20,0,1.0,395.5,0.8454566564976231,0
40,25,15,0,0.1538599441628321,360.0,0.5014844209445057,5
40,23,17,0,0.42959050784338615,349.5,0.4160884745418779,3
40,22,18,0,0.6358280026288412,338.0,0.3331302523517441,2
40,24,16,0,0.26818725105476915,278.0,0.07598516496232235,4
40,17,23,0,0.42959050784338615,351.0,0.42771479196964124,3
40,19,21,0,0.8746293123804207,343.0,0.36776994436429455,1
40,18,22,0,0.6358280026288412,372.0,0.6095004924150522,2
40,21,19,0,0.8746293123804207,374.5,0.6332285343819711,1
40,19,20,1,1.0,359.5,0.6703604657677705,1
40,24,16,0,0.26818725105476915,316.5,0.20879895959129513,4
40,18,21,1,0.7492586247608418,371.0,0.7908803889468343,2
40,20,20,0,1.0,375.0,0.638025446412644,0
40,18,19,3,1.0,349.5,0.9759256572572519,2
40,21,18,1,0.7492586247608418,372.0,0.8016601532916028,1
40,25,15,0,0.1538599441628321,327.0,0.2645545660128722,5
40,23,17,0,0.42959050784338615,333.5,0.3037896722903942,3
40,19,20,1,1.0,351.5,0.5910648401292573,1
40,19,20,1,1.0,382.0,0.911098091690098,1
40,20,20,0,1.0,388.5,0.7725856486209493,0
40,20,20,0,1.0,327.5,0.26744868169456293,0
40,13,26,1,0.05325191409792752,285.0,0.1428362363131012,7
40,23,17,0,0.42959050784338615,401.0,0.9037058952900231,3
40,14,26,0,0.0806904677519924,279.5,0.0793846669578418,6
40,24,15,1,0.19959086691960698,291.0,0.16704434667033363,4
40,18,21,1,0.7492586247608418,386.0,0.955483584901632,2
40,24,15,1,0.19959086691960698,300.0,0.209095365419819,4
40,14,25,1,0.10812902140605732,267.5,0.08734532863500029,6
40,20,20,0,1.0,410.0,1.0,0
40,24,16,0,0.26818725105476915,356.5,0.47204349340481633,4
40,19,20,1,1.0,389.5,0.9944327387206634,1
40,19,20,1,1.0,361.0,0.6856908983804887,1
40,25,15,0,0.1538599441628321,292.0,0.11268210877964555,5
40,18,21,1,0.7492586247608418,357.5,0.6501379491304619,2
40,18,21,1,0.7492586247608418,352.5,0.6007435621534826,2
40,19,21,0,0.8746293123804207,398.0,0.8718448325048569,1
40,20,20,0,1.0,362.5,0.5231544611623569,0
40,20,20,0,1.0,372.0,0.6094762537570384,0
40,16,23,1,0.3367836351899315,323.5,0.3533803137515469,4
40,19,20,1,1.0,381.5,0.9055738384903704,1
40,23,17,0,0.42959050784338615,373.5,0.6236493083387961,3
40,21,19,0,0.8746293123804207,402.0,0.9143624466283136,1
40,19,20,1,1.0,389.5,0.9944325354242393,1
40,16,22,2,0.417692190836533,254.5,0.09251337676361389,4
40,21,19,0,0.8746293123804207,403.0,0.9250333296282963,1
40,26,14,0,0.0806904677519924,251.5,0.03312888812305758,6
40,20,20,0,1.0,370.0,0.5908090131016277,0
40,17,21,2,0.6271025701571489,263.5,0.12068943200435507,3
40,20,19,1,1.0,352.0,0.5958706586945046,0
40,19,21,0,0.8746293123804207,372.0,0.6094843338095721,1
40,14,26,0,0.0806904677519924,272.0,0.06359568920791259,6
40,20,19,1,1.0,353.0,0.6055810062550071,0
40,15,25,0,0.1538599441628321,260.5,0.044482086776822014,5
40,19,21,0,0.8746293123804207,404.0,0.9357162692151921,1
40,19,21,0,0.8746293123804207,407.0,0.9678334541477751,1
40,16,24,0,0.26818725105476915,317.5,0.2137137346740905,4
40,16,21,3,0.5113757815852296,305.0,0.4829709188246637,4
40,21,18,1,0.7492586247608418,371.0,0.7908654677627637,1
40,21,19,0,0.8746293123804207,386.0,0.7469938711527349,1
40,22,18,0,0.6358280026288412,377.5,0.6622115081629796,2
40,14,26,0,0.0806904677519924,305.5,0.16012618661076083,6
40,17,23,0,0.42959050784338615,305.0,0.15808913449673867,3
40,19,21,0,0.8746293123804207,408.5,0.9839130946441823,1
40,18,20,2,0.8714146793645341,358.5,0.861836809282939,2
40,24,15,1,0.19959086691960698,283.5,0.1371621170597637,4
40,20,20,0,1.0,409.5,0.9946373752380049,0
40,25,15,0,0.1538599441628321,297.0,0.1287788068252344,5
40,19,19,2,1.0,357.0,0.8447777710756863,1
40,22,18,0,0.6358280026288412,346.0,0.38946227929038046,2
40,23,17,0,0.42959050784338615,350.0,0.4199568833428997,3
40,16,23,1,0.3367836351899315,357.0,0.6451305663985252,4
40,22,18,0,0.6358280026288412,377.5,0.6622079300787838,2
40,20,20,0,1.0,354.5,0.45565698103768015,0
40,17,23,0,0.42959050784338615,288.5,0.10242099446731752,3
40,17,23,0,0.42959050784338615,362.5,0.5231591532413289,3
40,16,24,0,0.26818725105476915,306.0,0.1621351427341109,4
40,17,23,0,0.42959050784338615,364.5,0.5407980354693382,3
40,13,27,0,0.03847730828420026,353.0,0.4435589703096954,7
40,23,16,1,0.3367836351899315,233.5,0.028949768830816677,3
40,23,16,1,0.3367836351899315,327.5,0.3830830059916853,3
40,23,16,1,0.3367836351899315,328.5,0.3907353276070521,3
40,19,20,1,1.0,366.0,0.7376731710459064,1
40,19,21,0,0.8746293123804207,407.5,0.9731923255757036,1
40,17,23,0,0.42959050784338615,353.5,0.44754211319628,3
40,19,21,0,0.8746293123804207,372.0,0.6095085709681008,1
40,21,18,1,0.7492586247608418,379.0,0.8779897514012414,1
40,18,22,0,0.6358280026288412,389.5,0.7828867722860726,2
40,18,22,0,0.6358280026288412,369.0,0.5815313981637644,2
40,23,17,0,0.42959050784338615,390.0,0.7880379247487717,3
40,22,18,0,0.6358280026288412,370.0,0.5907964354152309,2
40,20,20,0,1.0,386.5,0.7520899839034382,0
40,16,22,2,0.417692190836533,335.5,0.6117294443520822,4
40,20,20,0,1.0,403.0,0.9250299528956254,0
40,20,20,0,1.0,350.0,0.41993063615558246,0
40,14,26,0,0.0806904677519924,219.5,0.010445799492931382,6
40,15,24,1,0.19959086691960698,262.0,0.07404285698323625,5
40,17,23,0,0.42959050784338615,383.0,0.7166469291743001,3
40,22,18,0,0.6358280026288412,332.0,0.2944009754005943,2
40,20,20,0,1.0,384.0,0.7267070268598762,0
40,18,22,0,0.6358280026288412,398.0,0.8718577450794964,2
40,20,20,0,1.0,408.0,0.9785516809970239,0
40,21,18,1,0.7492586247608418,352.5,0.6007302649679613,1
40,23,15,2,0.2558750795433298,235.0,0.049368626472603844,3
40,20,19,1,1.0,283.0,0.1353745575430838,0
40,19,21,0,0.8746293123804207,379.0,0.6768985580283118,1
40,15,24,1,0.19959086691960698,322.0,0.3426453263020316,5
40,22,18,0,0.6358280026288412,343.0,0.367807811687239,2
40,21,19,0,0.8746293123804207,403.0,0.92503754990257,1
40,17,23,0,0.42959050784338615,340.0,0.3467118055238182,3
40,17,22,1,0.5223973804968411,326.0,0.37176970072621307,3
40,18,22,0,0.6358280026288412,354.5,0.45565189200496303,2
40,20,20,0,1.0,361.0,0.5101040831532233,0
40,26,14,0,0.0806904677519924,295.0,0.12210611152089834,6
40,22,17,1,0.5223973804968411,363.0,0.7063163873754019,2
40,23,16,1,0.3367836351899315,313.5,0.2856967781820723,3
40,23,17,0,0.42959050784338615,317.5,0.2137189066421067,3
40,21,19,0,0.8746293123804207,398.5,0.8771509391970984,1
40,24,15,1,0.19959086691960698,349.5,0.5719343813345623,4
40,24,16,0,0.26818725105476915,366.5,0.5586941198701458,4
40,14,26,0,0.0806904677519924,246.0,0.027492892737302953,6
40,16,24,0,0.26818725105476915,360.5,0.5058207466649622,4
40,21,19,0,0.8746293123804207,379.5,0.6818254192438105,1
40,22,17,1,0.5223973804968411,382.5,0.9166335210731876,2
40,24,16,0,0.26818725105476915,275.0,0.06957347024503908,4
40,20,19,1,1.0,362.5,0.7011302879791952,0
40,14,26,0,0.0806904677519924,304.0,0.154161043280747,6
40,21,19,0,0.8746293123804207,290.0,0.10674622312695108,1
40,22,18,0,0.6358280026288412,327.0,0.2645491708796832,2
40,25,14,1,0.10812902140605732,257.5,0.06443944012707113,5
40,25,15,0,0.1538599441628321,267.0,0.05454606799459438,5
40,13,26,1,0.05325191409792752,186.5,0.004510164720983851,7
40,24,15,1,0.19959086691960698,302.5,0.22201178133910537,4
40,21,18,1,0.7492586247608418,384.0,0.9332678728911872,1
40,21,19,0,0.8746293123804207,347.5,0.4008310140588657,1
40,13,27,0,0.03847730828420026,303.5,0.15225508645203953,7
40,20,20,0,1.0,370.5,0.5954456513148388,0
40,20,19,1,1.0,385.5,0.9499247205998614,0
40,15,25,0,0.1538599441628321,349.0,0.41223581400614506,5
40,14,26,0,0.0806904677519924,267.5,0.05542965893838289,6
40,17,21,2,0.6271025701571489,348.0,0.7441802526957172,3
40,20,18,2,0.8714146793645341,340.0,0.6582244297710607,0
40,22,18,0,0.6358280026288412,383.5,0.7216498120617727,2
40,21,19,0,0.8746293123804207,370.5,0.5954373405782779,1
40,19,21,0,0.8746293123804207,356.5,0.47205850347253586,1
40,18,21,1,0.7492586247608418,368.5,0.7641356850080809,2
40,16,22,2,0.417692190836533,319.5,0.45949758595968315,4
40,20,19,1,1.0,356.0,0.6351318944178613,0
40,17,23,0,0.42959050784338615,340.5,0.35019436144777183,3
40,15,25,0,0.1538599441628321,302.5,0.14841071979757006,5
40,17,21,2,0.6271025701571489,332.5,0.5815594986301228,3
40,19,20,1,1.0,366.0,0.7376762465504576,1
40,20,20,0,1.0,403.5,0.9303747395280675,0
40,22,18,0,0.6358280026288412,364.5,0.540802606148802,2
40,19,20,1,1.0,360.0,0.6754682633121927,1
40,17,23,0,0.42959050784338615,363.5,0.5319391894565928,3
40,22,18,0,0.6358280026288412,366.5,0.558698561677823,2
40,26,12,2,0.03355243967962451,246.5,0.07209486220418533,6
40,18,22,0,0.6358280026288412,353.5,0.44756263000867647,2
40,26,14,0,0.0806904677519924,277.5,0.07485790487963355,6
40,17,23,0,0.42959050784338615,345.0,0.38225794273155,3
40,19,20,1,1.0,389.5,0.9944324676538153,1
40,24,15,1,0.19959086691960698,345.5,0.5345864089524477,4
40,22,17,1,0.5223973804968411,331.0,0.41026631774303246,2
40,19,20,1,1.0,349.0,0.5671934393942664,1
40,16,24,0,0.26818725105476915,331.0,0.28823277954829274,4
40,25,15,0,0.1538599441628321,305.5,0.16012618661076083,5
40,18,21,1,0.7492586247608418,345.0,0.5300053566064783,2
40,21,19,0,0.8746293123804207,389.0,0.7777190478474654,1
40,28,12,0,0.01658900337497471,251.5,0.03312492000002067,8
40,14,26,0,0.0806904677519924,296.5,0.12708693296645102,6
40,23,17,0,0.42959050784338615,367.0,0.5632628421627714,3
40,22,18,0,0.6358280026288412,385.0,0.7368206538017529,2
40,14,24,2,0.14330665429588407,262.5,0.11728145461851956,6
40,14,25,1,0.10812902140605732,269.0,0.09126537353061902,6
40,23,17,0,0.42959050784338615,373.0,0.618949850180199,3
40,19,20,1,1.0,374.0,0.823311272740114,1
40,29,11,0,0.006426576095691416,156.0,0.0006395933123462137,9
40,21,19,0,0.8746293123804207,397.0,0.8612801970883897,1
40,17,23,0,0.42959050784338615,339.0,0.3398882932327303,3
40,20,19,1,1.0,380.5,0.8945263927301667,0
40,20,20,0,1.0,407.5,0.9731892988656052,0
40,21,19,0,0.8746293123804207,402.5,0.9196996955618166,1
40,12,27,1,0.023702702470473014,254.5,0.05861281650173203,8
40,16,23,1,0.3367836351899315,286.0,0.1466416669077041,4
40,19,21,0,0.8746293123804207,371.0,0.6001197221871315,1
40,18,22,0,0.6358280026288412,391.0,0.7983770127160064,2
40,21,18,1,0.7492586247608418,344.0,0.5209034761397462,1
40,25,15,0,0.1538599441628321,264.5,0.050455226078789425,5
40,21,18,1,0.7492586247608418,342.0,0.5029338642189127,1
40,23,17,0,0.42959050784338615,340.5,0.35019436144777183,3
40,17,23,0,0.42959050784338615,358.5,0.488755635830432,3
40,22,18,0,0.6358280026288412,308.5,0.1724612443762803,2
40,22,18,0,0.6358280026288412,345.0,0.3822471926932475,2
40,20,19,1,1.0,377.0,0.8560384009846451,0
40,21,19,0,0.8746293123804207,406.5,0.9624747645387315,1
40,16,24,0,0.26818725105476915,372.0,0.6094924133622263,4
40,26,14,0,0.0806904677519924,300.5,0.1410509793498067,6
40,17,23,0,0.42959050784338615,298.5,0.13393270083994854,3
40,23,16,1,0.3367836351899315,316.5,0.3049659762490059,3
40,21,18,1,0.7492586247608418,313.5,0.2856967781820723,1
40,15,24,1,0.19959086691960698,296.0,0.18959242734496284,5
40,24,16,0,0.26818725105476915,320.5,0.22896205576549666,4
40,18,21,1,0.7492586247608418,377.0,0.8560297344250468,2
40,16,24,0,0.26818725105476915,321.5,0.23418443788310062,4
40,18,21,1,0.7492586247608418,342.5,0.5073773378473052,2
40,16,23,1,0.3367836351899315,372.0,0.801631780524758,4
40,18,22,0,0.6358280026288412,393.5,0.8244743063501507,2
40,19,21,0,0.8746293123804207,390.5,0.7932288531928062,1
40,18,19,3,1.0,348.0,0.9578884709615172,2
40,18,22,0,0.6358280026288412,393.0,0.8192298802391271,2
40,22,17,1,0.5223973804968411,317.5,0.3116224231349912,2
40,20,20,0,1.0,401.0,0.9037069774801156,0
40,18,22,0,0.6358280026288412,391.5,0.8036120087788506,2
40,16,23,1,0.3367836351899315,279.0,0.12135791243377198,4
40,17,22,1,0.5223973804968411,372.5,0.8070593684924379,3
40,19,21,0,0.8746293123804207,337.5,0.3297894446594263,1
40,18,21,1,0.7492586247608418,380.5,0.8945238398797131,2
40,18,21,1,0.7492586247608418,307.0,0.24673297406471195,2
40,23,17,0,0.42959050784338615,333.0,0.30064555170307206,3
40,19,20,1,1.0,351.5,0.5910558059046954,1
40,17,22,1,0.5223973804968411,354.5,0.6202948035286078,3
40,19,20,1,1.0,300.5,0.2116418369339882,1
40,17,22,1,0.5223973804968411,322.0,0.34261595055415506,3
40,23,16,1,0.3367836351899315,275.0,0.10851087576020567,3
40,19,20,1,1.0,342.0,0.5029338642189127,1
40,14,25,1,0.10812902140605732,284.5,0.1409285779574577,6
40,14,25,1,0.10812902140605732,276.5,0.11320946258886887,6
40,15,23,2,0.2558750795433298,337.5,0.6322140777013014,5
40,16,24,0,0.26818725105476915,391.5,0.8036076637728897,4
40,25,15,0,0.1538599441628321,346.0,0.3896122590465384,5
40,23,15,2,0.2558750795433298,234.0,0.047744141492373944,3
40,25,15,0,0.1538599441628321,269.5,0.0589385331359628,5
40,12,28,0,0.01658900337497471,175.0,0.0015839432419670443,8
40,19,21,0,0.8746293123804207,407.5,0.9731920229508211,1
