corrida,umbral,descripcion_umbral,n_difuso,masa_difusa,H_v3d_abs,Hmm_v3d_abs,Hrar_v3d_abs,H_v3d_std,Hmm_v3d_std,Hrar_v3d_std,H_mod_abs,Hmm_mod_abs,Hrar_mod_abs,H_mod_std,Hmm_mod_std,Hrar_mod_std,sigma_v,v_mediana,n_fil_c1.0,frac_mayor_c1.0,n_fil_c1.5,frac_mayor_c1.5,n_fil_c2.5,frac_mayor_c2.5
A2-B0-C2-r1_I,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1028,9663.2,5.945708534583847,5.989915629708363,5.943803958689569,5.94959910931239,5.993806204436906,5.947701132625145,3.963925498513584,3.974450997352754,3.9632987519288,3.980847910030852,3.991373408870022,3.9802737293825636,1.705056848409562,1.4993097551089227,10,0.008754863813229572,33,0.01556420233463035,12,0.754863813229572
A2-B0-C2-r20_III,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1044,9813.6,5.942941141273884,5.986470733024844,5.940593754657393,5.940766414989977,5.984296006740936,5.9383615310900355,3.9896203929577347,3.9999845814698682,3.9889952378689766,3.987119545672495,3.9974837341846285,3.9865471743429945,1.7631443566925207,1.5117849867319073,23,0.018199233716475097,48,0.0210727969348659,13,0.36302681992337166
A2-B0-C2-r28_III,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1045,9823.0,5.934818903113368,5.978306839752605,5.932553209041511,5.9441362264472275,5.987624163086465,5.941747589988734,3.9643628563809483,3.974717127009338,3.9637492756581287,3.9756070451714907,3.9859613157998806,3.974991132686982,1.6775665797027166,1.490380622738897,13,0.015311004784688996,28,0.022966507177033493,12,0.6105263157894737
A2-B0-C2-r2_I,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1023,9616.2,5.93274007065148,5.977163231734571,5.931118731181304,5.953688250048476,5.998111411131567,5.952297538420542,3.9620113395274474,3.972588282642469,3.961721048468066,3.9912249568715916,4.001801899986614,3.9908504041100685,1.6619323069864824,1.4207684933947222,13,0.015640273704789834,38,0.016617790811339198,10,0.4066471163245357
A2-B0-C2-r2v1fix_III,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1056,9926.4,5.936047712734309,5.979082650033554,5.93304673485594,5.932275914058084,5.975310851357329,5.929293785674453,3.985627043960399,3.9958734576030763,3.9851215463565137,3.983992177948131,3.9942385915908085,3.9832772112718366,2.0322700027833562,1.6150395452457245,36,0.032196969696969696,41,0.04071969696969697,18,0.3939393939393939
A2-B0-C2-r39_III,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1042,9794.800000000001,5.951478993469228,5.9950921353003235,5.949160165483352,5.957993172176748,6.0016063140078435,5.955472154678676,3.968489453748761,3.9788735351371174,3.96790277762869,3.977780488766769,3.988164570155125,3.977129717830219,1.6982140212358146,1.5200800552217264,14,0.015355086372360844,43,0.019193857965451054,9,0.7783109404990403
A2-B0-C2-r6_I,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1058,9945.2,5.951168807566249,5.994122393377216,5.948173688679024,5.952801997871945,5.995755583682912,5.9500861489746715,3.9937175858903613,4.003944630131068,3.993085037310642,3.9894564594280366,3.999683503668743,3.988640841428743,1.886529200523646,1.5453441319275667,34,0.017958412098298678,50,0.01984877126654064,14,0.6862003780718336
A2-B0-C2-r9_I,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1053,9898.2,5.931830685465609,5.974988229423826,5.928850970864627,5.9456923472406356,5.988849891198853,5.943107365788659,3.9767500383192664,3.987025644023604,3.9761580945908754,3.980345455523495,3.9906210612278326,3.9796531161249113,1.7483835746055654,1.5251375645207739,18,0.012345679012345678,46,0.013295346628679962,22,0.4700854700854701
A2-B0-C2-r9v2fix_I,B_IC_k1,rho < 1x mediana de rho(t=0) de la propia corrida,1028,9663.2,5.948546916263375,5.99275401138789,5.946875597793738,5.961390244881665,6.00559734000618,5.959517129765979,3.9689346171002056,3.979460115939376,3.968379869951013,3.9830058417852694,3.9935313406244397,3.982316362680678,1.671820924131892,1.4664017970277943,10,0.006809338521400778,41,0.013618677042801557,15,0.2607003891050584
A2-B0-C2-batch3-r0_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1487,13977.800000000001,5.911226820111635,5.9417882819731025,5.903896183252423,5.816343096759672,5.84690455862114,5.807774471385204,3.949807455542195,3.9570839940806395,3.9479508096110925,3.855166504639146,3.8624430431775907,3.8545896979075334,3.06443474061248,1.8592684402901256,95,0.016812373907195696,51,0.04438466711499664,9,0.29858776059179554
A2-B0-C2-batch3-r100_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1459,13714.6,5.9162583551941355,5.947406329003596,5.909656421985513,5.7879764610707465,5.819124434880207,5.781013648064821,3.945955034655081,3.9533712188954286,3.9435803501324496,3.866223139420412,3.8736393236607594,3.864544113531654,2.9778925581717646,1.75002770578385,95,0.0205620287868403,54,0.04455106237148732,14,0.1041809458533242
A2-B0-C2-batch3-r104_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1557,14635.800000000001,5.958163815961898,5.987351287887397,5.949283204927031,5.954815643183739,5.984003115109238,5.946321691278111,3.993746556349601,4.0006959544271,3.9918484895060438,3.9956450346408054,4.002594432718305,3.993644509414315,2.3061660506279957,1.729327291376414,64,0.015414258188824663,57,0.038535645472061654,22,0.07385998715478484
A2-B0-C2-batch3-r107_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1586,14908.400000000001,5.941301138931928,5.969954918117302,5.931984366109764,5.943878172712124,5.972531951897498,5.934714978001961,3.9945895803684355,4.001411908745905,3.992545524507618,3.9902270851690465,3.997049413546516,3.987881383746656,2.3885345303822496,1.7022053489272189,71,0.01197982345523329,58,0.038461538461538464,21,0.08133669609079446
A2-B0-C2-batch3-r108_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1579,14842.6,5.952468831602136,5.981249638307648,5.943511001921909,5.947600514566422,5.9763813212719334,5.938372756922735,3.987053596966316,3.9939061699914378,3.9851334791836437,3.991135005720518,3.99798757874564,3.9889822699009607,2.3492854846608413,1.7179375177476592,76,0.013299556681443952,60,0.032932235592146926,19,0.10956301456618113
A2-B0-C2-batch3-r10_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1534,14419.6,5.936131679878143,5.965756773612173,5.92760073725106,5.938026662289948,5.967651756023979,5.929683292539868,3.9915071165996285,3.998560710345826,3.989657134195344,3.9785345861653227,3.9855881799115203,3.9763050637326502,2.499469733546172,1.7555566419882194,71,0.013689700130378096,53,0.0469361147327249,24,0.06323337679269883
A2-B0-C2-batch3-r111_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1560,14664.0,5.942645841016082,5.9717771831878785,5.9341028980597095,5.933675235826494,5.962806577998291,5.924591287758829,3.984944620603773,3.9918806544542007,3.9831322776186933,3.977349079446501,3.984285113296929,3.9752205216634304,2.4838334584403943,1.7768581013771012,83,0.015384615384615385,55,0.03653846153846154,18,0.08333333333333333
A2-B0-C2-batch3-r112_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1605,15087.0,5.941489356744967,5.969803932313815,5.931255274225983,5.942893116701683,5.971207692270531,5.933534085648265,3.994834036478611,4.0015756020902415,3.9926790203534073,3.9932956238146975,4.000037189426328,3.9909008076926216,2.298332589895073,1.7473260833973288,71,0.014330218068535825,48,0.040498442367601244,17,0.10903426791277258
A2-B0-C2-batch3-r114_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1532,14400.800000000001,5.944519695977764,5.974183464768888,5.936692125081482,5.944903132175404,5.974566900966528,5.936471344942265,3.9729409183193076,3.9800037204124323,3.971220552290274,3.967962053665162,3.975024855758287,3.9662085130858378,2.0757393275044715,1.6305572093738987,29,0.006527415143603133,51,0.013054830287206266,39,0.041122715404699736
A2-B0-C2-batch3-r120_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1561,14673.400000000001,5.952319345245517,5.981432025442827,5.94356139918565,5.95350753906259,5.982620219259901,5.944996091255063,3.9904731966244413,3.9974047871476106,3.988216465651028,3.9939498650184144,4.000881455541584,3.9919403008380847,2.3649970189893894,1.7697057188458567,64,0.010249839846252402,61,0.037155669442664956,24,0.08968609865470852
A2-B0-C2-batch3-r12_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1569,14748.6,5.928116397472202,5.957080638254868,5.919073893631494,5.929318499916199,5.958282740698865,5.9211576022179875,3.983452545318734,3.9903487931241304,3.9815181814181257,3.9879613829151235,3.99485763072052,3.985887162681142,2.383756129366126,1.770908276221151,73,0.0165710643722116,53,0.04525175270873168,20,0.08859145952836202
A2-B0-C2-batch3-r143_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1566,14720.400000000001,5.958586799457992,5.987606527291965,5.9499325887462,5.938660981945324,5.967680709779297,5.928622892792572,3.9928558875075857,3.9997653465156744,3.9910178231836966,3.9730915652126138,3.9800010242207025,3.9709279213931254,2.4676033595579203,1.7010051845615628,63,0.012132822477650063,53,0.02490421455938697,15,0.09067688378033206
A2-B0-C2-batch3-r1_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1500,14100.0,5.9633598825039735,5.993656478362642,5.955801435040264,5.949789789793854,5.980086385652522,5.942161308297903,3.968674645992803,3.9758881211972477,3.966830408634568,3.9552002638168533,3.962413739021298,3.952852959339158,1.950970881416178,1.6285796859355819,20,0.006,51,0.015333333333333332,40,0.034
A2-B0-C2-batch3-r21_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1591,14955.400000000001,5.939876427319664,5.968440156916146,5.9307488881260255,5.93769831465792,5.966262044254402,5.928228958934902,3.9924961006807687,3.999296988679931,3.9903708024059923,3.993759454844283,4.000560342843445,3.9917296003454794,2.2604152315274306,1.7249337230747748,76,0.01005656819610308,63,0.023884349465744813,22,0.05405405405405406
A2-B0-C2-batch3-r23_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1560,14664.0,5.949038770586267,5.978170112758063,5.939883566813181,5.948126188367331,5.977257530539127,5.938814707849275,3.985039908610535,3.9919759424609627,3.9830988773771487,3.9767177397188345,3.9836537735692623,3.9746599837300045,2.3751197058998015,1.717368666508552,66,0.01858974358974359,58,0.03974358974358974,22,0.11153846153846154
A2-B0-C2-batch3-r25_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1537,14447.800000000001,5.9186592381747944,5.948226508043371,5.911461093018745,5.907024107008814,5.936591376877391,5.899412385380599,3.9901524081987505,3.9971922343579354,3.9880729915791706,3.959989223389293,3.967029049548478,3.9579730948576195,2.5573653121132076,1.69313775461541,73,0.01236174365647365,59,0.026675341574495772,23,0.06636304489264802
A2-B0-C2-batch3-r26_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1595,14993.0,5.955471327746837,5.983963424165648,5.945902264139789,5.945943172024679,5.974435268443489,5.936331903379234,3.990927979318809,3.997711811799478,3.989032697801699,3.9899455642027557,3.996729396683425,3.9877045845040304,2.4516449405272422,1.783415257958335,76,0.016300940438871474,58,0.03260188087774295,20,0.10532915360501567
A2-B0-C2-batch3-r31_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1573,14786.2,5.9440392797551045,5.972929867032919,5.935927443790893,5.951495025072492,5.9803856123503065,5.942777240846153,3.9843206152188535,3.991199326475476,3.981935846825233,3.9845765030687033,3.9914552143253257,3.9824881865049466,2.3737753113424502,1.78483332921143,70,0.012078830260648443,58,0.029879211697393517,17,0.2193261284170375
A2-B0-C2-batch3-r35_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1586,14908.400000000001,5.916169077022171,5.944822856207544,5.907875711972784,5.918157690153166,5.946811469338539,5.908995419115538,3.994155339084141,4.000977667461611,3.992155405718645,3.992183467706506,3.9990057960839756,3.9899098299573943,2.3980187618882427,1.7272204605985881,63,0.014501891551071878,53,0.03467843631778058,18,0.15952080706179067
A2-B0-C2-batch3-r44_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1575,14805.0,5.940395743798656,5.969249644616435,5.93129091304961,5.926180435632136,5.955034336449915,5.917092509148206,3.9921235185568515,3.998993494942037,3.9896967324190795,3.9757457520067634,3.982615728391949,3.9737849505176954,2.4899888850280916,1.6921272545010024,76,0.014603174603174604,58,0.0380952380952381,15,0.2234920634920635
A2-B0-C2-batch3-r48_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1607,15105.800000000001,5.948622352915368,5.976901689435594,5.9390300745134645,5.938651320119388,5.966930656639613,5.928838364553451,3.9927288454268552,3.9994620207888136,3.990478722364447,3.987686626127477,3.9944198014894354,3.985463050666345,2.3983336006531433,1.759229321782544,84,0.01804604853764779,56,0.042314872433105166,12,0.17672682016179217
A2-B0-C2-batch3-r50_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1554,14607.6,5.934283660314672,5.96352747871107,5.926105982298171,5.937213244109763,5.966457062506161,5.928774694961804,3.989884492850597,3.9968473067545016,3.987888786598895,3.9958653979774583,4.002828211881362,3.993735436376431,2.361029305294638,1.7698993068884223,69,0.014157014157014158,63,0.023166023166023165,22,0.13320463320463322
A2-B0-C2-batch3-r53_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1573,14786.2,5.9466408890509115,5.975531476328726,5.938134426479464,5.932921809443057,5.961812396720871,5.92510798536286,3.9937194521719825,4.000598163428605,3.9917342803181306,3.9813580369113595,3.988236748167982,3.979155304434015,2.539616371318727,1.7751089304946512,80,0.01144310235219326,56,0.04767959313413859,19,0.12396694214876033
A2-B0-C2-batch3-r58_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1580,14852.0,5.930554962853524,5.959317553858589,5.920774292168631,5.926541881451028,5.955304472456093,5.918206434098472,3.9873889211335074,3.994237157087094,3.9852782175298365,3.9890418069618434,3.99589004291543,3.986504104742184,2.465549349543123,1.772108117345709,77,0.013291139240506329,61,0.025949367088607594,21,0.10822784810126582
A2-B0-C2-batch3-r59_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1556,14626.400000000001,5.939135497018386,5.968341726959261,5.930674190131454,5.941177946178235,5.9703841761191105,5.931740764723981,3.992366296265273,3.99932016053691,3.990154384741077,3.9894994844261937,3.996453348697831,3.987371038366222,2.4303608504227108,1.7222487941171454,77,0.017352185089974295,61,0.04434447300771208,21,0.06940874035989718
A2-B0-C2-batch3-r5_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1505,14147.0,5.954320763824658,5.984516706540939,5.946414692648225,5.931074075073319,5.9612700177896,5.923900754509686,3.9561362831052174,3.9633257932757604,3.954997573368163,3.939623240831956,3.946812751002499,3.9377963968675367,1.9008595443168528,1.6252699326064237,20,0.004651162790697674,46,0.015282392026578074,35,0.03322259136212625
A2-B0-C2-batch3-r60_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1548,14551.2,5.932455598290815,5.961812764820532,5.92409354282501,5.881905906700137,5.911263073229854,5.873495962603731,3.9867301229152075,3.993719924469902,3.984276174473081,3.9423497796331652,3.9493395811878598,3.9403422196890676,2.7050708132313424,1.7547011063858493,74,0.010981912144702842,58,0.03940568475452196,15,0.10077519379844961
A2-B0-C2-batch3-r69_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1589,14936.6,5.955309394139842,5.983909075567157,5.947022714670072,5.948291613775552,5.976891295202867,5.939402773795848,3.9834033302889766,3.990212778247861,3.9813039805391424,3.976804158128102,3.9836136060869864,3.9748026665957967,2.037242904401812,1.6425904785652503,53,0.01195720578980491,59,0.01825047199496539,24,0.08873505349276274
A2-B0-C2-batch3-r70_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1555,14617.0,5.945125839660755,5.974350851743072,5.9365326605771305,5.946167933687359,5.975392945769676,5.937451758144574,3.9913508732974377,3.998309209507513,3.989447057726353,3.9919252059889567,3.998883542199032,3.9897774494147398,2.359014041270011,1.7633794392707933,68,0.00964630225080386,65,0.026366559485530548,31,0.06173633440514469
A2-B0-C2-batch3-r71_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1506,14156.4,5.933799229064825,5.963975121354336,5.926349050832767,5.910227259934657,5.940403152224167,5.901731173221262,3.974307067169918,3.9814918034293254,3.972636368653951,3.9655669496227497,3.972751685882157,3.963708540027899,2.593288876282961,1.7546339941345415,73,0.013280212483399735,59,0.027888446215139442,21,0.07636122177954847
A2-B0-C2-batch3-r76_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1599,15030.6,5.943924785600731,5.972345607231752,5.934687152593512,5.938006285688884,5.966427107319904,5.928868846889211,3.9900796750652017,3.996846537358302,3.9879372887585522,3.975023037111599,3.981789899404699,3.9725327745812264,2.5306452243815065,1.7983609583626214,79,0.009380863039399626,61,0.03377110694183865,14,0.22388993120700437
A2-B0-C2-batch3-r83_III,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1600,15040.0,5.944612611962611,5.973015670580112,5.934870626324689,5.947512642923048,5.975915701540549,5.937290238441659,3.9951970656853204,4.001959698689487,3.9931749205699822,3.991484190141674,3.9982468231458412,3.9893087956878985,2.179306386186721,1.6839451842275275,67,0.01125,57,0.0275,22,0.09
A2-B0-C2-batch3-r86_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1560,14664.0,5.952883411261007,5.982014753432804,5.9437227858518975,5.9538115317453855,5.982942873917182,5.945056122474333,3.9928761695099957,3.9998122033604235,3.99114873213295,3.9936493892624423,4.00058542311287,3.9917314009668146,2.20332569608127,1.69463946370443,61,0.008974358974358974,64,0.021794871794871794,29,0.04935897435897436
A2-B0-C2-batch3-r9_I,B_IC_k3,rho < 3x mediana de rho(t=0) de la propia corrida,1537,14447.800000000001,5.942851847321069,5.972419117189646,5.934226849366273,5.934208838528186,5.963776108396763,5.9264651241802015,3.9627812751768436,3.9698211013360285,3.9611244017327265,3.9532427383028677,3.9602825644620525,3.9509961153821127,1.905611782296073,1.629368111052791,23,0.004554326610279766,51,0.01236174365647365,35,0.03057905009759271
