rule_id,seed,fuente,K,J,noise,meandeg,kcap,clase_csv,pendiente_csv,z_agg_csv,reconstruccion_fiel,pendiente_vieja,pendiente_corregida,z_agg_vieja,z_agg_corregida,z_sost_vieja,z_sost_corregida,holon_ratio,clase_vieja,clase_corregida,cambia_clase,diam_viejo,diam_corregido,diam_null_viejo,diam_null_corregido,n_cajas,tam_comp_medida,tam_gigante,descarrila_b1,escalas_descarriladas
A2-B0-C2-batch4-r54,577067,cs090_fase5b_candidatas_v4.csv,7,0.62,0.21,5.75,7,I,0.45987587589440654,0.4242640678119285,True,0.45987587589440665,0.45987587589440665,0.4242640678119285,0.4242640678119285,False,False,1.7729811796239558,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[9.0, 7.333, 5.333, 5.0, 4.0]","[9.0, 7.333, 5.333, 5.0, 4.0]","[2000, 1134, 669, 436, 306]","[1979, 1113, 648, 415, 285]","[1979, 1113, 648, 415, 285]",False,0
A2-B0-C2-batch4-r199,591132,cs090_fase5b_candidatas_v4.csv,6,0.504,0.268,4.92,7,I,0.46014498477720184,0.7071067796865472,True,0.4601449847772017,0.4601449847772017,0.7071067796865472,0.7071067796865472,False,False,2.183746377305888,I,I,False,"[9.0, 8.0, 6.0, 5.0, 4.0]","[9.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 8.0, 6.0, 5.0, 4.0]","[10.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1142, 702, 445, 346]","[1981, 1125, 685, 428, 329]","[1981, 1125, 685, 428, 329]",False,0
A2-B0-C2-batch4-r48,576485,cs090_fase5b_candidatas_v4.csv,8,0.449,0.349,5.35,7,I,0.460598243723305,0.5656854237492382,True,0.4605982437233054,0.4605982437233054,0.5656854237492382,0.5656854237492382,False,False,1.2646414440335534,I,I,False,"[9.0, 8.0, 6.0, 5.0, 4.0]","[9.0, 8.0, 6.0, 5.0, 4.0]","[10.333, 7.0, 6.0, 5.0, 4.0]","[10.333, 7.0, 6.0, 5.0, 4.0]","[2000, 1146, 687, 458, 340]","[1977, 1124, 665, 436, 318]","[1977, 1124, 665, 436, 318]",False,0
A2-B0-C2-batch4-r129,584342,cs090_fase5b_candidatas_v4.csv,5,0.357,0.106,7.41,7,I,0.4606547580115715,0.8485281356238566,True,0.4606547580115719,0.4606547580115719,0.8485281356238566,0.8485281356238566,False,False,2.367075850115983,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[9.333, 6.667, 5.333, 4.667, 4.0]","[9.333, 6.667, 5.333, 4.667, 4.0]","[2000, 1126, 656, 419, 317]","[1980, 1108, 638, 401, 299]","[1980, 1108, 638, 401, 299]",False,0
A2-B0-C2-batch4-r123,583760,cs090_fase5b_candidatas_v4.csv,5,0.322,0.343,6.42,7,I,0.46304800944597746,0.5656854237492379,False,0.4632015115078052,0.4632015115078052,0.5656854237492379,0.5656854237492379,False,False,1.3980084686590935,I,I,False,"[10.0, 7.0, 5.0, 5.0, 4.0]","[10.0, 7.0, 5.0, 5.0, 4.0]","[9.667, 6.667, 5.333, 4.667, 4.0]","[9.667, 6.667, 5.333, 4.667, 4.0]","[2000, 1120, 667, 420, 307]","[1991, 1111, 658, 411, 298]","[1991, 1111, 658, 411, 298]",False,0
A2-B0-C2-r14,373187,cs090_fase5b_candidatas_v2.csv,4,0.478,0.201,7.72,7,I,0.4674448029502977,0.7778174577302025,True,0.46744480295029783,0.46744480295029783,0.7778174577302025,0.7778174577302025,False,False,2.4770534866763176,I,I,False,"[9.0, 7.0, 5.0, 4.0, 4.0]","[9.0, 7.0, 5.0, 4.0, 4.0]","[9.333, 6.333, 5.333, 4.667, 4.0]","[9.333, 6.333, 5.333, 4.667, 4.0]","[2000, 1129, 665, 428, 304]","[1982, 1111, 647, 410, 286]","[1982, 1111, 647, 410, 286]",False,0
A2-B0-C2-batch3-r13,473090,cs090_fase5b_candidatas_v3.csv,6,0.619,0.185,5.79,6,I,0.46843938567945353,0.35355339021827364,True,0.4684393856794527,0.4684393856794527,0.35355339021827364,0.35355339021827364,False,False,1.8162260269384896,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.667, 7.0, 6.0, 5.0, 4.0]","[11.667, 7.0, 6.0, 5.0, 4.0]","[2000, 1134, 693, 442, 317]","[1977, 1111, 670, 419, 294]","[1977, 1111, 670, 419, 294]",False,0
A2-B0-C2-batch3-r2,472023,cs090_fase5b_candidatas_v3.csv,5,0.653,0.243,6.75,7,I,0.46869564411259834,0.5656854237492382,True,0.4686956441125981,0.4686956441125981,0.5656854237492382,0.5656854237492382,False,False,2.4493130221164,I,I,False,"[9.0, 7.0, 5.0, 4.0, 4.0]","[9.0, 7.0, 5.0, 4.0, 4.0]","[8.667, 6.667, 5.0, 4.667, 4.0]","[8.667, 6.667, 5.0, 4.667, 4.0]","[2000, 1121, 672, 421, 307]","[1987, 1108, 659, 408, 294]","[1987, 1108, 659, 408, 294]",False,0
A2-B0-C2-batch4-r92,580753,cs090_fase5b_candidatas_v4.csv,6,0.623,0.209,7.92,7,I,0.46934784107022376,0.5656854237492382,True,0.4693478410702245,0.4693478410702245,0.5656854237492382,0.5656854237492382,False,False,1.6585255464238202,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[9.667, 6.667, 5.0, 4.333, 4.0]","[9.667, 6.667, 5.0, 4.333, 4.0]","[2000, 1143, 671, 446, 320]","[1979, 1122, 650, 425, 299]","[1979, 1122, 650, 425, 299]",False,0
A2-B0-C2-batch3-r62,477843,cs090_fase5b_candidatas_v3.csv,6,0.699,0.259,5.96,7,I,0.47429833415639017,0.5656854237492382,True,0.47429833415638967,0.47429833415638967,0.5656854237492382,0.5656854237492382,False,False,1.0992120317865277,I,I,False,"[11.0, 6.0, 5.0, 5.0, 4.0]","[11.0, 6.0, 5.0, 5.0, 4.0]","[9.667, 7.0, 5.0, 5.0, 4.0]","[9.667, 7.0, 5.0, 5.0, 4.0]","[2000, 1116, 669, 426, 300]","[1987, 1103, 656, 413, 287]","[1987, 1103, 656, 413, 287]",False,0
A2-B0-C2-batch4-r133,584730,cs090_fase5b_candidatas_v4.csv,4,0.527,0.214,6.62,6,I,0.47504545770770984,0.5277916858529366,True,0.47504545770770906,0.47504545770770906,0.5277916858529366,0.5277916858529366,False,False,2.4370933411962747,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.333, 6.0, 4.667, 4.0]","[11.0, 7.333, 6.0, 4.667, 4.0]","[2000, 1149, 693, 475, 316]","[1965, 1115, 659, 441, 282]","[1965, 1115, 659, 441, 282]",False,0
A2-B0-C2-batch4-r212,592393,cs090_fase5b_candidatas_v4.csv,5,0.499,0.128,7.71,7,I,0.475127289031699,0.8485281356238566,True,0.47512728903169954,0.47512728903169954,0.8485281356238566,0.8485281356238566,False,False,3.620334807059636,I,I,False,"[10.0, 7.0, 5.0, 5.0, 4.0]","[10.0, 7.0, 5.0, 5.0, 4.0]","[8.333, 7.0, 5.333, 5.0, 4.0]","[8.333, 7.0, 5.333, 5.0, 4.0]","[2000, 1133, 680, 433, 323]","[1985, 1120, 667, 420, 310]","[1985, 1120, 667, 420, 310]",False,0
A2-B0-C2-batch3-r142,485603,cs090_fase5b_candidatas_v3.csv,7,0.324,0.178,6.11,7,I,0.47609011836592696,0.5311685644911839,True,0.47609011836592685,0.47609011836592685,0.5311685644911839,0.5311685644911839,False,False,1.703496660141735,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[9.333, 7.333, 5.667, 5.0, 4.0]","[9.333, 7.333, 5.667, 5.0, 4.0]","[2000, 1133, 662, 424, 294]","[1992, 1125, 654, 416, 286]","[1992, 1125, 654, 416, 286]",False,0
A2-B0-C2-batch3-r9,472702,cs090_fase5b_candidatas_v3.csv,7,0.343,0.205,6.02,6,I,0.4789609415912562,0.5656854240492377,True,0.47896094159125624,0.47896094159125624,0.5656854240492377,0.5656854240492377,False,False,1.7200678297848033,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.667, 5.667, 4.667, 4.0]","[10.667, 7.667, 5.667, 4.667, 4.0]","[2000, 1144, 689, 460, 329]","[1966, 1111, 656, 427, 296]","[1966, 1111, 656, 427, 296]",False,0
A2-B0-C2-batch4-r138,585215,cs090_fase5b_candidatas_v4.csv,8,0.595,0.249,6.44,6,I,0.47932223194462364,0.5656854237492382,True,0.47932223194462514,0.47932223194462514,0.5656854237492382,0.5656854237492382,False,False,2.252645725029042,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.333, 8.0, 6.0, 5.0, 4.0]","[11.333, 8.0, 6.0, 5.0, 4.0]","[2000, 1146, 711, 463, 327]","[1963, 1110, 675, 427, 291]","[1963, 1110, 675, 427, 291]",False,0
A2-B0-C2-batch3-r101,481626,cs090_fase5b_candidatas_v3.csv,7,0.75,0.164,4.81,7,I,0.4794786931242186,0.336294960214247,True,0.4794786931242181,0.4794786931242181,0.336294960214247,0.336294960214247,False,False,3.7493147216767673,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[10.333, 6.333, 6.0, 5.0, 4.0]","[10.333, 6.333, 6.0, 5.0, 4.0]","[2000, 1143, 692, 452, 334]","[1984, 1127, 676, 436, 318]","[1984, 1127, 676, 436, 318]",False,0
A2-B0-C2-batch3-r54,477067,cs090_fase5b_candidatas_v3.csv,6,0.518,0.221,6.26,6,I,0.4822619228998915,0.5277916858529366,True,0.48226192289989245,0.48226192289989245,0.5277916858529366,0.5277916858529366,False,False,1.344041448449894,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.333, 5.667, 5.0, 4.0]","[11.0, 7.333, 5.667, 5.0, 4.0]","[2000, 1140, 697, 445, 343]","[1963, 1103, 660, 408, 306]","[1963, 1103, 660, 408, 306]",False,0
A2-B0-C2-batch4-r217,592878,cs090_fase5b_candidatas_v4.csv,8,0.325,0.23,4.9,6,I,0.48260473303925716,1.555634915310405,False,0.48271817271305606,0.48271817271305606,1.555634915310405,1.555634915310405,False,False,1.983333152831517,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[12.333, 8.333, 6.0, 5.0, 4.0]","[12.333, 8.333, 6.0, 5.0, 4.0]","[2000, 1167, 714, 473, 332]","[1971, 1138, 685, 444, 303]","[1971, 1138, 685, 444, 303]",False,0
A2-B0-C2-r12,272993,cs090_fase5_profundizar_a2b0c2_resumen.csv,5,0.6,0.203,5.75,7,I,0.48652418813387427,0.7071067796865472,True,0.48652418813387344,0.48652418813387344,0.7071067796865472,0.7071067796865472,False,False,4.3859536175560345,I,I,False,"[10.0, 6.0, 5.0, 4.0, 4.0]","[10.0, 6.0, 5.0, 4.0, 4.0]","[9.333, 6.667, 5.333, 5.0, 4.0]","[9.333, 6.667, 5.333, 5.0, 4.0]","[2000, 1126, 670, 433, 305]","[1988, 1114, 658, 421, 293]","[1988, 1114, 658, 421, 293]",False,0
A2-B0-C2-batch4-r8,572605,cs090_fase5b_candidatas_v4.csv,6,0.33,0.289,7.13,7,I,0.48823433629471374,0.05345224833962783,True,0.48823433629471413,0.48823433629471413,0.05345224833962783,0.05345224833962783,False,False,1.1836267176591901,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[9.667, 7.0, 5.0, 5.0, 4.0]","[9.667, 7.0, 5.0, 5.0, 4.0]","[2000, 1120, 666, 435, 308]","[1982, 1103, 649, 418, 291]","[1982, 1103, 649, 418, 291]",False,0
A2-B0-C2-batch3-r137,485118,cs090_fase5b_candidatas_v3.csv,4,0.436,0.243,4.66,7,I,0.4901111203335927,0.6380730611704392,True,0.49011112033359305,0.49011112033359305,0.6380730611704392,0.6380730611704392,False,False,3.130610263641488,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.333, 7.333, 5.667, 4.667, 4.0]","[11.333, 7.333, 5.667, 4.667, 4.0]","[2000, 1156, 707, 467, 347]","[1973, 1130, 682, 442, 322]","[1973, 1130, 682, 442, 322]",False,0
A2-B0-C2-batch3-r65,478134,cs090_fase5b_candidatas_v3.csv,5,0.61,0.34,4.68,7,I,0.4903763656633309,0.4242640678119285,True,0.49037636566333226,0.49037636566333226,0.4242640678119285,0.4242640678119285,False,False,3.822750824342106,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[9.667, 7.333, 5.667, 5.0, 4.0]","[9.667, 7.333, 5.667, 5.0, 4.0]","[2000, 1146, 700, 459, 351]","[1968, 1115, 669, 428, 320]","[1968, 1115, 669, 428, 320]",False,0
A2-B0-C2-batch4-r192,590453,cs090_fase5b_candidatas_v4.csv,5,0.758,0.203,6.26,6,I,0.49279488728437626,0.7071067796865476,True,0.49279488728437737,0.49279488728437737,0.7071067796865476,0.7071067796865476,False,False,2.7801958918592007,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.333, 7.333, 5.667, 4.667, 4.0]","[10.333, 7.333, 5.667, 4.667, 4.0]","[2000, 1132, 679, 445, 312]","[1980, 1112, 659, 425, 292]","[1980, 1112, 659, 425, 292]",False,0
A2-B0-C2-batch4-r104,581917,cs090_fase5b_candidatas_v4.csv,4,0.373,0.135,4.79,6,I,0.4938846699761572,0.8485281356238566,True,0.49388466997615676,0.49388466997615676,0.8485281356238566,0.8485281356238566,False,False,2.8823779725686673,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[11.667, 7.333, 6.0, 5.0, 4.0]","[11.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1144, 703, 467, 352]","[1971, 1116, 675, 439, 324]","[1971, 1116, 675, 439, 324]",False,0
A2-B0-C2-batch4-r188,590065,cs090_fase5b_candidatas_v4.csv,7,0.398,0.117,5.5,7,I,0.49543166922258525,0.7071067798365472,True,0.4954316692225855,0.4954316692225855,0.7071067798365472,0.7071067798365472,False,False,2.569851561173602,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 6.667, 6.0, 5.0, 4.0]","[10.667, 6.667, 6.0, 5.0, 4.0]","[2000, 1139, 686, 461, 310]","[1982, 1121, 668, 443, 292]","[1982, 1121, 668, 443, 292]",False,0
A2-B0-C2-batch3-r61,477746,cs090_fase5b_candidatas_v3.csv,8,0.599,0.179,4.58,7,I,0.49549733822908837,0.7071067802865473,False,0.49517775151515875,0.49517775151515875,0.7071067802865473,0.7071067802865473,False,False,3.702549465488967,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[12.667, 7.333, 6.0, 5.0, 4.0]","[12.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1155, 696, 470, 356]","[1975, 1132, 673, 447, 333]","[1975, 1132, 673, 447, 333]",False,0
A2-B0-C2-batch4-r124,583857,cs090_fase5b_candidatas_v4.csv,6,0.77,0.313,6.51,6,I,0.49556905925513567,0.2828427118746191,True,0.4955690592551365,0.4955690592551365,0.2828427118746191,0.2828427118746191,False,False,1.094731778182601,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.333, 7.667, 6.0, 5.0, 4.0]","[10.333, 7.667, 6.0, 5.0, 4.0]","[2000, 1141, 692, 448, 316]","[1978, 1119, 670, 426, 294]","[1978, 1119, 670, 426, 294]",False,0
A2-B0-C2-batch4-r91,580656,cs090_fase5b_candidatas_v4.csv,5,0.448,0.158,7.04,6,I,0.4968037824537224,0.848528135623857,True,0.49680378245372214,0.49680378245372214,0.848528135623857,0.848528135623857,False,False,3.0371561537332505,I,I,False,"[10.0, 7.0, 5.0, 5.0, 4.0]","[10.0, 7.0, 5.0, 5.0, 4.0]","[10.667, 7.667, 5.667, 5.0, 4.0]","[10.667, 7.667, 5.667, 5.0, 4.0]","[2000, 1154, 704, 467, 345]","[1956, 1112, 663, 426, 304]","[1956, 1112, 663, 426, 304]",False,0
A2-B0-C2-batch4-r167,588028,cs090_fase5b_candidatas_v4.csv,8,0.699,0.162,5.77,6,I,0.4970582801383794,0.989949491561166,True,0.4970582801383794,0.4970582801383794,0.989949491561166,0.989949491561166,False,False,4.547436729356542,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[11.667, 7.667, 5.667, 5.0, 4.0]","[11.667, 7.667, 5.667, 5.0, 4.0]","[2000, 1152, 691, 439, 325]","[1968, 1121, 660, 408, 294]","[1968, 1121, 660, 408, 294]",False,0
A2-B0-C2-batch3-r148,486185,cs090_fase5b_candidatas_v3.csv,6,0.434,0.164,4.96,7,I,0.49905386210933345,0.42426406781192816,True,0.49905386210933306,0.49905386210933306,0.42426406781192816,0.42426406781192816,False,False,3.0419325235505887,I,I,False,"[10.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 5.667, 5.0, 4.0]","[10.667, 7.0, 5.667, 5.0, 4.0]","[2000, 1142, 685, 480, 356]","[1968, 1112, 655, 450, 326]","[1968, 1112, 655, 450, 326]",False,0
A2-B0-C2-batch4-r25,574254,cs090_fase5b_candidatas_v4.csv,5,0.329,0.152,5.53,6,I,0.4994540416655394,0.4086825976354479,False,0.5236378388715053,0.5236378388715053,0.24832585261656473,0.24832585261656473,False,False,1.8554224961813,I,I,False,"[11.0, 7.0, 5.0, 5.0, 4.0]","[11.0, 7.0, 5.0, 5.0, 4.0]","[11.667, 7.333, 6.0, 5.0, 4.0]","[11.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1143, 696, 456, 320]","[1980, 1124, 677, 437, 301]","[1980, 1124, 677, 437, 301]",False,0
A2-B0-C2-batch4-r191,590356,cs090_fase5b_candidatas_v4.csv,8,0.372,0.273,5.4,6,I,0.5016507834152454,0.5656854237492379,False,0.5001215411867332,0.5001215411867332,0.5656854237492379,0.5656854237492379,False,False,1.6323229558312513,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 8.0, 5.333, 5.0, 4.0]","[10.667, 8.0, 5.333, 5.0, 4.0]","[2000, 1149, 681, 442, 329]","[1966, 1117, 649, 410, 297]","[1966, 1117, 649, 410, 297]",False,0
A2-B0-C2-batch3-r18,473575,cs090_fase5b_candidatas_v3.csv,6,0.62,0.337,5.5,6,I,0.5031320129177096,0.4242640679619285,True,0.5031320129177097,0.5031320129177097,0.4242640679619285,0.4242640679619285,False,False,2.154495714418434,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 9.0, 5.333, 5.0, 4.0]","[10.667, 9.0, 5.333, 5.0, 4.0]","[2000, 1149, 686, 459, 325]","[1977, 1127, 664, 437, 303]","[1977, 1127, 664, 437, 303]",False,0
A2-B0-C2-batch4-r175,588804,cs090_fase5b_candidatas_v4.csv,7,0.706,0.209,7.07,7,I,0.5038823237067259,0.5656854237492379,True,0.5038823237067259,0.5038823237067259,0.5656854237492379,0.5656854237492379,False,False,3.785693947053518,I,I,False,"[10.0, 7.0, 5.0, 4.0, 4.0]","[10.0, 7.0, 5.0, 4.0, 4.0]","[9.0, 7.333, 5.333, 4.667, 4.0]","[9.0, 7.333, 5.333, 4.667, 4.0]","[2000, 1118, 679, 419, 292]","[1991, 1109, 670, 410, 283]","[1991, 1109, 670, 410, 283]",False,0
A2-B0-C2-batch4-r106,582111,cs090_fase5b_candidatas_v4.csv,5,0.788,0.243,6.3,6,I,0.5084483465537022,0.4242640678119285,True,0.5084483465537023,0.5084483465537023,0.4242640678119285,0.4242640678119285,False,False,3.204868493656176,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 5.333, 4.667, 4.0]","[11.0, 7.0, 5.333, 4.667, 4.0]","[2000, 1135, 679, 443, 311]","[1977, 1112, 656, 420, 288]","[1977, 1112, 656, 420, 288]",False,0
A2-B0-C2-batch4-r204,591617,cs090_fase5b_candidatas_v4.csv,5,0.417,0.181,6.03,6,I,0.508593931234412,0.10690449667925536,True,0.5085939312344119,0.5085939312344119,0.10690449667925536,0.10690449667925536,False,False,2.38669084520813,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[11.667, 8.0, 6.0, 5.0, 4.0]","[2000, 1151, 694, 447, 312]","[1972, 1126, 669, 422, 287]","[1972, 1126, 669, 422, 287]",False,0
A2-B0-C2-batch4-r183,589580,cs090_fase5b_candidatas_v4.csv,6,0.497,0.115,6.15,6,I,0.5105277053534738,0.4242640678119288,True,0.5105277053534744,0.5105277053534744,0.4242640678119288,0.4242640678119288,False,False,1.9224916414182984,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[10.667, 7.667, 6.0, 5.0, 4.0]","[2000, 1142, 686, 440, 317]","[1967, 1111, 655, 409, 286]","[1967, 1111, 655, 409, 286]",False,0
A2-B0-C2-batch4-r14,573187,cs090_fase5b_candidatas_v4.csv,7,0.501,0.253,6.51,6,I,0.5109000649121194,0.14142135593730976,True,0.5109000649121185,0.5109000649121185,0.14142135593730976,0.14142135593730976,False,False,1.6522460828924117,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.0, 6.0, 5.0, 4.0]","[2000, 1144, 678, 451, 313]","[1974, 1118, 652, 425, 287]","[1974, 1118, 652, 425, 287]",False,0
A2-B0-C2-batch4-r170,588319,cs090_fase5b_candidatas_v4.csv,7,0.694,0.163,5.17,7,I,0.511326039424577,0.5311685644911839,True,0.5113260394245768,0.5113260394245768,0.5311685644911839,0.5311685644911839,False,False,3.7847046770675243,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.333, 6.667, 5.333, 5.0, 4.0]","[10.333, 6.667, 5.333, 5.0, 4.0]","[2000, 1131, 681, 453, 310]","[1983, 1114, 664, 436, 293]","[1983, 1114, 664, 436, 293]",False,0
A2-B0-C2-batch3-r134,484827,cs090_fase5b_candidatas_v3.csv,5,0.611,0.121,5.47,7,I,0.5127383682520894,1.131370847498476,False,0.5161605398086991,0.5161605398086991,1.131370847498476,1.131370847498476,False,False,4.065180673053194,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[9.667, 6.667, 5.667, 4.333, 4.0]","[9.667, 6.667, 5.667, 4.333, 4.0]","[2000, 1136, 686, 465, 313]","[1983, 1119, 669, 448, 296]","[1983, 1119, 669, 448, 296]",False,0
A2-B0-C2-r34,375127,cs090_fase5b_candidatas_v2.csv,5,0.618,0.178,5.61,6,I,0.5127744610260139,0.5656854238992377,True,0.512774461026014,0.512774461026014,0.5656854238992377,0.5656854238992377,False,False,2.7096593192518528,I,I,False,"[10.0, 8.0, 6.0, 5.0, 4.0]","[10.0, 8.0, 6.0, 5.0, 4.0]","[10.667, 7.333, 5.667, 5.0, 4.0]","[10.667, 7.333, 5.667, 5.0, 4.0]","[2000, 1150, 706, 453, 345]","[1964, 1115, 671, 418, 310]","[1964, 1115, 671, 418, 310]",False,0
A2-B0-C2-batch4-r103,581820,cs090_fase5b_candidatas_v4.csv,5,0.315,0.21,5.83,6,I,0.5133112777317137,0.3863703299156272,True,0.5133112777317136,0.5133112777317136,0.3863703299156272,0.3863703299156272,False,False,2.3337775630746305,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.333, 6.0, 5.0, 4.0]","[10.0, 7.333, 6.0, 5.0, 4.0]","[2000, 1148, 676, 457, 315]","[1976, 1126, 654, 435, 293]","[1976, 1126, 654, 435, 293]",False,0
A2-B0-C2-batch4-r108,582305,cs090_fase5b_candidatas_v4.csv,5,0.681,0.128,5.83,6,I,0.5147187459306621,0.7071067798865477,True,0.5147187459306631,0.5147187459306631,0.7071067798865477,0.7071067798865477,False,False,5.306162435103467,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.0, 7.667, 5.333, 5.0, 4.0]","[10.0, 7.667, 5.333, 5.0, 4.0]","[2000, 1144, 679, 453, 318]","[1979, 1124, 659, 433, 298]","[1979, 1124, 659, 433, 298]",False,0
A2-B0-C2-batch3-r68,478425,cs090_fase5b_candidatas_v3.csv,7,0.718,0.331,5.4,6,I,0.5151393082337679,0.9398511621266321,True,0.5151393082337675,0.5151393082337675,0.9398511621266321,0.9398511621266321,False,False,1.6694886552748358,I,I,False,"[10.0, 9.0, 5.0, 5.0, 4.0]","[10.0, 9.0, 5.0, 5.0, 4.0]","[12.333, 7.667, 6.0, 5.0, 4.0]","[12.333, 7.667, 6.0, 5.0, 4.0]","[2000, 1142, 692, 441, 305]","[1978, 1120, 670, 419, 283]","[1978, 1120, 670, 419, 283]",False,0
A2-B0-C2-batch4-r216,592781,cs090_fase5b_candidatas_v4.csv,5,0.613,0.101,6.49,6,I,0.5175207179690287,0.2828427118746191,True,0.5175207179690285,0.5175207179690285,0.2828427118746191,0.2828427118746191,False,False,5.061933557447222,I,I,False,"[11.0, 7.0, 6.0, 5.0, 4.0]","[11.0, 7.0, 6.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1132, 677, 451, 321]","[1979, 1112, 657, 431, 301]","[1979, 1112, 657, 431, 301]",False,0
A2-B0-C2-r17,373478,cs090_fase5b_candidatas_v2.csv,5,0.79,0.243,6.14,6,I,0.519109953359425,0.5656854237492379,True,0.519109953359425,0.519109953359425,0.5656854237492379,0.5656854237492379,False,False,3.140978765455817,I,I,False,"[10.0, 8.0, 5.0, 5.0, 4.0]","[10.0, 8.0, 5.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[10.667, 7.333, 6.0, 5.0, 4.0]","[2000, 1140, 701, 459, 339]","[1971, 1112, 673, 431, 311]","[1971, 1112, 673, 431, 311]",False,0
