version	num	file	name	title_or_header	classes	functions	capability_tokens	lines
V180_memoria_episodica_corregido.py	180	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v180_memoria_episodica_corregido.py	v180_memoria_episodica_corregido.py	!/usr/bin/env python3	MemoriaEpisodicaV180, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, HemisferioV180, FatigaMetabolicaV180, MemoriaAusenciaV180, ConscienciaBasicaV180, ModoJuegoV180, AparatoMotorV180, OrganismoV180	medir_latencia_baseline, ejecutar_v180	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1128
V180b_anima_3_memoria_contextual_roadmap_compliant.py	180	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v180b_anima_3_memoria_contextual_roadmap_compliant.py	v180b_anima_3_memoria_contextual_roadmap_compliant.py	!/usr/bin/env python3	GeneradorContexto, ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, HemisferioV180b, FatigaMetabolicaV180b, MemoriaAusenciaV180b, ConscienciaBasicaV180b, ModoJuegoV180b, AparatoMotorV180b, OrganismoV180b	test_contexto, ejecutar_v180b	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	1104
V180c_anima_3_memoria_episodica_corregido_y_final.py	180	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v180c_anima_3_memoria_episodica_corregido_y_final.py	v180c_anima_3_memoria_episodica_corregido_y_final.py	!/usr/bin/env python3	ValenciaLocal, MemoriaEpisodicaV180c, MemoriaDeTrabajo, RegistroRepresentaciones, FatigaMetabolica, MemoriaAusencia, ConscienciaBasica, ModoJuego, Hemisferio, AparatoMotorV180c, OrganismoV180c	ejecutar_v180c	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	814
V181_anima_4_afirmacion_operativa_r_af_final.py	181	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v181_anima_4_afirmacion_operativa_r_af_final.py	v181_anima_4_afirmacion_operativa_r_af_final.py	!/usr/bin/env python3	ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, Fatiga, MemoriaAusencia, Consciencia, Juego, Hemisferio, AparatoMotor, Organismo	medir_latencia_baseline, ejecutar_v181_4	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	612
V182_amenaza_alerta_v1.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_amenaza_alerta_v1.py	v182_amenaza_alerta_v1.py	!/usr/bin/env python3	Animal	consolidar, fase_exposicion, p_acepta, construir_oido, vivir_evento, verificar_y_aprender, vivir, medir, main	memoria, valencia, predictiva, lateralidad, consciencia, comunicacion, amenaza, identidad	362
V182_amenaza_alerta_v2.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_amenaza_alerta_v2.py	v182_amenaza_alerta_v2.py	!/usr/bin/env python3	Animal	consolidar, fase_exposicion, p_acepta, construir_oido, vivir_evento, aprender, vivir, main	memoria, valencia, consciencia, comunicacion, amenaza	337
V182_amenaza_alerta_v3.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_amenaza_alerta_v3.py	v182_amenaza_alerta_v3.py	!/usr/bin/env python3	Animal	consolidar, fase_exposicion, p_acepta, construir_oido, vivir_evento, aprender, vivir, main	memoria, valencia, predictiva, consciencia, comunicacion, amenaza	319
V182_amenaza_alerta_v3_falsacion.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_amenaza_alerta_v3_falsacion.py	v182_amenaza_alerta_v3_falsacion.py	!/usr/bin/env python3	Animal	consolidar, fase_exposicion, p_acepta, construir_oido, vivir_evento, aprender, warner_warned, vivir, tasa, main	memoria, valencia, predictiva, consciencia, comunicacion, amenaza, identidad	289
V182_amenaza_alerta_v3_falsacion2.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_amenaza_alerta_v3_falsacion2.py	v182_amenaza_alerta_v3_falsacion2.py	!/usr/bin/env python3	Animal	consolidar, fase_exposicion, p_acepta, construir_oido, warner_warned, vivir_evento, aprender, vivir, main	memoria, valencia, predictiva, consciencia, comunicacion, amenaza	253
V182_comunicacion_como_estimulo_mutuo_corregido.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182_comunicacion_como_estimulo_mutuo_corregido.py	v182_comunicacion_como_estimulo_mutuo_corregido.py	!/usr/bin/env python3	ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, Fatiga, MemoriaAusencia, Consciencia, Juego, Hemisferio, AparatoMotorV182, OrganismoV182	consolidar_habito, aplicar_trauma, medir_p_B, ejecutar_v182_3	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	715
V182a1_roles_emergentes_por_memoria_relacional.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a1_roles_emergentes_por_memoria_relacional.py	v182a1_roles_emergentes_por_memoria_relacional.py	!/usr/bin/env python3	Hemisferio, ValenciaLocal, MemoriaRelacional, OrganismoCompleto	exponer, fase_exposicion, acoplar, analizar, imprimir, ejecutar, main	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion	423
V182a2_roles_campo.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a2_roles_campo.py	v182a2_roles_campo.py	!/usr/bin/env python3	OrganismoDiada, MemoriaRelacional	practicar, acierto, fase_exposicion, competencia_emergente, acoplar, analizar, imprimir, correr, main	campo, memoria, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	238
V182a3_roles_valencia.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a3_roles_valencia.py	v182a3_roles_valencia.py	!/usr/bin/env python3	MemoriaRelacional	consolidar, fase_exposicion, _set_val, acoplar, analizar, imprimir, correr, main	campo, memoria, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	180
V182a4_bidireccional.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a4_bidireccional.py	v182a4_bidireccional.py	!/usr/bin/env python3	MemoriaRelacional	consolidar, fase_exposicion, _set_val, acoplar, correr, main	memoria, valencia, consciencia, comunicacion, identidad, actuador	153
V182a5_acumulacion.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a5_acumulacion.py	v182a5_acumulacion.py	!/usr/bin/env python3	MemoriaRelacional	consolidar, _set_val, intercambiar, correr, main	campo, memoria, valencia, consciencia, comunicacion, amenaza, identidad, actuador	166
V182a_acoplamiento_bidireccional_audios_reales_memoria_lp_v10.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_audios_reales_memoria_lp_v10.py	v182a_acoplamiento_bidireccional_audios_reales_memoria_lp_v10.py	!/usr/bin/env python3	MemoriaLargoPlazo, Hemisferio, ValenciaLocal, OrganismoCompleto, MemoriaRelacional	cargar_audio, ronda_acoplamiento, ejecutar_v182a_v10	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	751
V182a_acoplamiento_bidireccional_audios_reales_v13.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_audios_reales_v13.py	v182a_acoplamiento_bidireccional_audios_reales_v13.py	!/usr/bin/env python3	MemoriaRelacional, Hemisferio, ValenciaLocal, OrganismoCompleto, BufferAcoplamiento	cargar_audio_real, generar_ruido_rosa_duracion, generar_clicks_poisson_duracion, ronda_acoplamiento, ejecutar_v182a_v9_audio	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	618
V182a_acoplamiento_bidireccional_memoria_relacional_corregido_v8.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_memoria_relacional_corregido_v8.py	v182a_acoplamiento_bidireccional_memoria_relacional_corregido_v8.py	!/usr/bin/env python3	MemoriaRelacional, Hemisferio, ValenciaLocal, OrganismoCompleto, BufferAcoplamiento	ronda_acoplamiento, ejecutar_v182a_v8	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	675
V182a_acoplamiento_bidireccional_memoria_relacional_v7.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_memoria_relacional_v7.py	v182a_acoplamiento_bidireccional_memoria_relacional_v7.py	!/usr/bin/env python3	MemoriaRelacional, Hemisferio, ValenciaLocal, OrganismoCompleto, BufferAcoplamiento	ronda_acoplamiento, ejecutar_v182a_v7	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	693
V182a_acoplamiento_bidireccional_reforzamiento_v5.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_reforzamiento_v5.py	v182a_acoplamiento_bidireccional_reforzamiento_v5.py	!/usr/bin/env python3	Hemisferio, ValenciaLocal, OrganismoCompleto, BufferAcoplamiento	ronda_acoplamiento, ejecutar_v182a_v5	campo, memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	604
V182a_acoplamiento_bidireccional_tiempo_real_v9.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_tiempo_real_v9.py	v182a_acoplamiento_bidireccional_tiempo_real_v9.py	!/usr/bin/env python3	MemoriaRelacional, Hemisferio, ValenciaLocal, OrganismoCompleto, BufferAcoplamiento	ronda_acoplamiento, ejecutar_v182a_v9	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	678
V182a_acoplamiento_bidireccional_v2.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_bidireccional_v2.py	v182a_acoplamiento_bidireccional_v2.py	!/usr/bin/env python3	BufferAcoplamiento, ValenciaLocal, OrganismoAcoplamiento	ronda_acoplamiento, ejecutar_v182a_v3	valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	433
V182a_acoplamiento_inter_organismo.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182a_acoplamiento_inter_organismo.py	v182a_acoplamiento_inter_organismo.py	!/usr/bin/env python3	ValenciaLocal, MemoriaDeTrabajo, RegistroRepresentaciones, Fatiga, MemoriaAusencia, Consciencia, Juego, Hemisferio, AparatoMotor, Organismo	consolidar_habito, aplicar_trauma, medir_baseline, medir_acoplado, ejecutar_v182a	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	703
V182b1_comunicacion_bidireccional_a_b.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b1_comunicacion_bidireccional_a_b.py	v182b1_comunicacion_bidireccional_a_b.py	!/usr/bin/env python3	OrganismoEstimador	generar_senal, extraer_firma, correr_trial, agregar, estado_direccion, ejecutar_mecanismo, resumen_mecanismo, ejecutar	homeostasis, valencia, consciencia, comunicacion, amenaza, identidad	319
V182b_comunicacion_funcional.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional.py	v182b_comunicacion_funcional.py	!/usr/bin/env python3	Hemisferio, ValenciaLocal, Organismo	cargar_audio, añadir_ruido, estimar_setpoint_desde_valencia, calcular_error, fase_baseline, fase_comunicacion, ejecutar_v182b_v2	campo, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	528
V182b_comunicacion_funcional_a_b_v9.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_a_b_v9.py	v182b_comunicacion_funcional_a_b_v9.py	!/usr/bin/env python3	OrganismoEstimador	generar_senal, extraer_firma, correr_trial, agregar, ejecutar	homeostasis, valencia, consciencia, comunicacion, amenaza, identidad	212
V182b_comunicacion_funcional_audios_reales_corregido_v8.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_audios_reales_corregido_v8.py	v182b_comunicacion_funcional_audios_reales_corregido_v8.py	!/usr/bin/env python3	AgenteAudio	generar_firma_setpoint, cargar_audio, extraer_evidencia, evidencia_a_estimacion, ejecutar_v182b_v8	valencia, lateralidad, consciencia, comunicacion, amenaza, identidad	306
V182b_comunicacion_funcional_audios_reales_v7.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_audios_reales_v7.py	v182b_comunicacion_funcional_audios_reales_v7.py	!/usr/bin/env python3	AgenteAudio	cargar_audio, generar_silencio, aplicar_dropout, añadir_ruido_gaussiano, ejecutar_v182b_v7	valencia, lateralidad, consciencia, comunicacion, amenaza	315
V182b_comunicacion_funcional_estimulos_explicitos_v3.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_estimulos_explicitos_v3.py	v182b_comunicacion_funcional_estimulos_explicitos_v3.py	!/usr/bin/env python3	HemisferioSimple, OrganismoSimple	generar_estimulo, fase_baseline, fase_comunicacion, ejecutar_v182b_v3	campo, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	432
V182b_comunicacion_funcional_tarea_epistemica_genuina_v6.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_tarea_epistemica_genuina_v6.py	v182b_comunicacion_funcional_tarea_epistemica_genuina_v6.py	!/usr/bin/env python3	Agente	observar, ejecutar_v182b_v6	valencia, consciencia, comunicacion, amenaza	220
V182b_comunicacion_funcional_tarea_epistemica_v5.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182b_comunicacion_funcional_tarea_epistemica_v5.py	v182b_comunicacion_funcional_tarea_epistemica_v5.py	!/usr/bin/env python3		generar_evidencia_dropout, evidencia_a_valencias, softmax, estimar_setpoint, fase_baseline, fase_comunicacion, ejecutar_v182b_v5	valencia, consciencia, comunicacion, amenaza	343
V182c_sentido_compartido.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182c_sentido_compartido.py	v182c_sentido_compartido.py	!/usr/bin/env python3		_key, getv, setv, otra, nueva_valencia, elegir, correr_par, episodio_bloqueo, analizar, correr_brazo, main	memoria, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	228
V182d_alteridad.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182d_alteridad.py	v182d_alteridad.py	!/usr/bin/env python3		consolidar, fase_exposicion, p_acepta, actuar, observar_al_otro, evaluar_prediccion, medir_advertencia, correr, _marcador, _imprimir_direccion, main	campo, memoria, valencia, predictiva, comunicacion, amenaza, identidad	300
V182d_alteridad_b.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182d_alteridad_b.py	v182d_alteridad_b.py	!/usr/bin/env python3		consolidar, fase_exposicion, p_acepta, lado_de, actuar, observar_al_otro, evaluar_prediccion, medir_advertencia, correr, _marcador, _imprimir_direccion, main	campo, memoria, valencia, predictiva, libertad, comunicacion, amenaza, identidad	317
V182d_c2_nulo_pareado.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182d_c2_nulo_pareado.py	v182d_c2_nulo_pareado.py	!/usr/bin/env python3		consolidar, fase_exposicion, p_acepta, lado_de, actuar, observar_al_otro, alt1_nulo_pareado, alt2_frontera_endogena, alt3_tautologia, genuino_observado, correr, _tabla_alt1, _tabla_alt2, main	memoria, valencia, predictiva, consciencia, libertad, comunicacion, amenaza, identidad	282
V182dc_umbral_endogeno.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182dc_umbral_endogeno.py	v182dc_umbral_endogeno.py	!/usr/bin/env python3		consolidar, fase_exposicion, p_acepta, lado_de, actuar, observar_al_otro, observar_scramble, genuino_por_banda, alt1_permutacion, alt2_frontera_endogena, alt3_tautologia, correr, _tabla_alt1, _tabla_alt2, _tabla_alt3, main	memoria, valencia, predictiva, consciencia, libertad, comunicacion, amenaza, identidad	308
V182e_animal_minimo.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182e_animal_minimo.py	v182e_animal_minimo.py	!/usr/bin/env python3		consolidar, fase_exposicion, fatiga, probe_acepta, trabajar_duro, descansar, sesion, evaluar_animalidad, lectura_del_otro, main	memoria, homeostasis, valencia, predictiva, lateralidad, comunicacion, amenaza, identidad, actuador	264
V182e_animal_minimo_v2.py	182	/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/v182e_animal_minimo_v2.py	v182e_animal_minimo_v2.py	!/usr/bin/env python3		consolidar, fase_exposicion, trabajar_duro, descansar, p_acepta, factor_gain, leer_fase, correr_organismo, evaluar, main	memoria, homeostasis, valencia, predictiva, comunicacion, actuador	231
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Ablacion.py	VST_Ablacion.py	!/usr/bin/env python3		run_metrics, cargar, ablacion, comparar, _guardar	campo, homeostasis, valencia, lateralidad, consciencia, libertad, identidad, actuador	164
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_AudioCliente.py	VST_AudioCliente.py	!/usr/bin/env python3	ConsumidorCelula	_frames_demo, _guardar, consumir, main	campo, valencia, lateralidad, consciencia, comunicacion, amenaza, actuador	181
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_AudioServer.py	VST_AudioServer.py	!/usr/bin/env python3	ServidorFrames, CapturaAudio, AudioStreamClient	enviar_mensaje, _recv_exacto, recibir_mensaje, listar_dispositivos, resolver_dispositivo, modo_prueba, main	homeostasis, valencia, consciencia, amenaza, identidad	528
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Bloque05_ConscienciaFuncional.py	VST_Bloque05_ConscienciaFuncional.py	!/usr/bin/env python3	OrganeloConscienciaBasica, OrganeloMetaRepresentacion, OrganeloSelf	transcribir_con_consciencia, transcribir_consciencia_y_libertad	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	280
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Bloque07_LibertadFuncional.py	VST_Bloque07_LibertadFuncional.py	!/usr/bin/env python3	OrganeloJuego, OrganeloRitual, OrganeloNegacionOperativa, OrganeloLibertadFuncional, FuenteEntornoDemo	transcribir_con_libertad_funcional	memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	407
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_Bloque08_DinamicaEvolutiva.py	VST_Bloque08_DinamicaEvolutiva.py	!/usr/bin/env python3	OrganeloMutacion, OrganeloAdaptacion, OrganeloExaptacion, OrganeloConscienciaMetacognitiva, OrganeloActivacionLatente, FuenteDemandaDemo	transcribir_evolutiva, transcribir_organismo_completo, _estado	campo, memoria, homeostasis, valencia, predictiva, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	480
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre.py	VST_CelulaMadre.py	!/usr/bin/env python3		transcribir_celula_madre, transcribir_organismo_multicelular, informe	homeostasis, valencia, consciencia, libertad, comunicacion, amenaza, actuador	79
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_Web.py	VST_CelulaMadre_Web.py	!/usr/bin/env python3	Handler	_cargar, run_sim, main	campo, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, actuador	360
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive.py	VST_CelulaMadre_WebLive.py	!/usr/bin/env python3	_LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos, main	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1445
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A.py	VST_CelulaMadre_WebLive_A.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _rms_pico_audio, _actualizar_medidor_comunicacion, _actualizar_medidor_comunicacion_canales, _snapshot_comunicacion_entrante, _audio_comunicacion_resiliente, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	2484
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E002.py	VST_CelulaMadre_WebLive_A_E002.py	!/usr/bin/env python3	_LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1547
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E003.py	VST_CelulaMadre_WebLive_A_E003.py	!/usr/bin/env python3	_LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1554
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E004_GAIN20.py	VST_CelulaMadre_WebLive_A_E004_GAIN20.py	!/usr/bin/env python3	_LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1554
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E005_ROTACION.py	VST_CelulaMadre_WebLive_A_E005_ROTACION.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1743
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E006_ROTACION_GRAFICOS.py	VST_CelulaMadre_WebLive_A_E006_ROTACION_GRAFICOS.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1791
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E007_ROTACION_ATENCION.py	VST_CelulaMadre_WebLive_A_E007_ROTACION_ATENCION.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1814
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E008_MONITOR_LIVIANO_3D.py	VST_CelulaMadre_WebLive_A_E008_MONITOR_LIVIANO_3D.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1775
		/Volumes/LaCie/RMD/Cosmolab/VSTCosmo/VST_CelulaMadre_WebLive_A_E009_CABEZA_3D_INTEGRADA.py	VST_CelulaMadre_WebLive_A_E009_CABEZA_3D_INTEGRADA.py	!/usr/bin/env python3	ActuadorEsferaV122, _LectorServidor, Run, MonitorNiveles, Handler	_nombre_canal, _fila, _mono_de_spec, _mono_de_upload, _carga_upload_binaural, biauralizar_mono, _alinear, _extraer_canal, _grabar_dispositivo, _resolver_fuente, _build_audio_por_oido, build_audio, _aplicar_ablacion, build_cell, _csv_de_rows, correr, _servidor_src, _aplicar_mute_soma, _aplicar_mute_bloque, _monitor, _fuentes_servidor, _fuentes_comunicacion, _com_observar, _fuentes, _dispositivos	campo, memoria, homeostasis, valencia, lateralidad, consciencia, libertad, comunicacion, amenaza, identidad, actuador	1788
