fase,angulo,t,ged_L,ged_R,grad_E,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F12,60.0,0.53,0.000982314762567604,0.0009823482989299822,0.14067433524543416,0.012959145782876602,3.326117412233838e-07,0.38008463316505703,0.9562323296675845,0.6126156142801344,0.5595948750045595,0
F12,60.0,0.54,0.0009831958284580548,0.0009832292905503192,-0.5490431323714509,0.012773124647444067,-8.329069432598594e-07,0.3801427616322329,0.957531752068551,0.610832745254307,0.5597509586541877,0
F12,60.0,0.55,0.000984088151420092,0.0009841215395319399,-0.04335210249517833,0.013031023067804903,-7.778576455564535e-08,0.37898474155601214,0.9635449384952666,0.6043373147422736,0.5599253222301248,0
F12,60.0,0.56,0.000984991685935549,0.0009850250003673323,-0.18493815427667706,0.012879274976413613,-4.768591506972446e-07,0.37812759751931607,0.9681370597626947,0.5992641634836937,0.560117882435455,0
F12,60.0,0.57,0.0009859063856800646,0.0009859396268228331,0.6333034785593521,0.014191229771905234,1.1261394330404686e-06,0.37509922844794574,0.9799302932958988,0.5869911337610056,0.5603285891495474,0
F12,60.0,0.58,0.0009868322036972127,0.000986865371918616,0.2646506938461582,0.01548828000268121,9.219468918318041e-07,0.3728893005775788,0.9881003732853932,0.5783425063732499,0.5605574962309423,0
F12,60.0,0.59,0.0009877690915454746,0.0009878021872460133,0.12807898508176915,0.0166779933312875,1.6776773846418147e-07,0.37096451566955585,0.994869443441982,0.5710961587635944,0.5607833755616186,0
F12,60.0,0.6,0.0009887169981771338,0.0009887500218355527,0.40404364982634144,0.01796786722822996,1.5756721380535024e-06,0.36814001449003003,1.0,0.5618357735653073,0.560997833065271,0
F12,60.0,0.61,0.0009896758720511314,0.0009897088242125315,0.7313256829814417,0.019250819479401104,2.330228051605138e-06,0.36415833372691897,1.0,0.5504225661175302,0.5612132236450021,0
F12,60.0,0.62,0.000990645660926824,0.000990678542023187,0.6368706420523114,0.02052638778792959,1.0640915940040195e-06,0.3602752299558858,1.0,0.5402699218726282,0.5614370682826412,0
F12,60.0,0.63,0.0009916263126587615,0.0009916591232015976,0.036374035332229576,0.021305977547968258,9.983767048603036e-08,0.35826885052266855,1.0,0.5347984979168021,0.5616511431895062,0
F12,60.0,0.64,0.0009926177726257439,0.00099265051314457,0.18467762885328934,0.022532860073990135,2.2782252748079445e-07,0.35584908222287015,1.0,0.5284849082867615,0.5618822605502194,0
F12,60.0,0.65,0.0009936199850875955,0.0009936526561383884,0.1447317303958253,0.023710358449689717,2.517507802061671e-07,0.3538598410490322,1.0,0.5227195789773963,0.5621249427371017,0
F12,60.0,0.66,0.0009946328930386628,0.0009946654953168475,-0.19308354222547638,0.023490464356112906,-3.068327596905271e-07,0.35328702727531225,1.0,0.5194687474739935,0.5623622035499851,0
F12,60.0,0.67,0.0009956564319192833,0.0009956889664737437,0.9415024543881478,0.024739707749837025,4.511136239978628e-06,0.3540428102472564,1.0,0.5093789063309785,0.5625594843895121,0
F12,60.0,0.68,0.0009966905348892554,0.0009967230030300971,0.5659528455863913,0.025981595127410495,4.896961921223574e-06,0.3570811117523573,1.0,0.5041997601523083,0.5627654716578809,0
F12,60.0,0.69,0.0009977351210681404,0.0009977675252854014,0.24035182478200098,0.027204012496316543,2.3274338044903204e-06,0.36001584064284964,1.0,0.5014609061532318,0.5629823928316805,0
F12,60.0,0.7,0.0009987901320698508,0.0009988224756474493,0.11222034575721833,0.028287581762669545,2.5849619979306956e-07,0.3628280071087406,1.0,0.49903545237663344,0.5631971628159663,0
F12,60.0,0.71,0.0009998555082044419,0.0009998877945301575,0.4556249623307855,0.029508143690061273,6.349514091061403e-07,0.3668874839343686,1.0,0.4945742779077716,0.5634279127436131,0
