fase,angulo,t,ged_L,ged_R,act_busc,coh_rel,geom,frac_L,frac_R,efic,lf
F4,60.0,16.43,0.00016741822906233625,0.00016741825571197423,1.1779245334797572e-05,-5.2325431683619564e-14,0.41220026330649845,0.768224156674317,0.8063587730034919,0.1543111741102124,0
F4,60.0,16.44,0.00016737556105627505,0.0001673755882419134,1.1807328673563156e-05,-5.2365316319444786e-14,0.4121430363853382,0.7682291254197521,0.8064369510334203,0.154203900404336,0
F4,60.0,16.45,0.0001673321872865868,0.00016733221502388286,1.1834921633813167e-05,-5.227532831879312e-14,0.41208614994569115,0.7682341639711098,0.8065148909822736,0.15409742132452095,0
F4,60.0,16.46,0.00016728810485970865,0.00016728813316421363,1.1862026284226168e-05,-5.231528357726431e-14,0.41202960527539184,0.7682392721018929,0.8065925904009139,0.15399235605135625,0
F4,60.0,16.47,0.00016724331092098237,0.00016724333980813966,1.1888644695590145e-05,-5.229036767687848e-14,0.4119734036492739,0.7682444495859528,0.8066700468513691,0.15388902227579895,0
F4,60.0,16.48,0.00016719780265486077,0.0001671978321400044,1.1914778939359216e-05,-5.226551938279524e-14,0.41191754632914945,0.7682496961974871,0.8067472579068978,0.15378656781068015,0
F4,60.0,16.49,0.00016715157728511453,0.00016715160738346745,1.1940431089652037e-05,-5.224073916305686e-14,0.4118620345637878,0.7682550117110358,0.806824221152056,0.15368274995868056,0
F4,60.0,16.5,0.00016710463207503433,0.0001671046628017068,1.1965603220920329e-05,-5.2216027484620774e-14,0.41180686958889623,0.7682603959014804,0.8069009341827614,0.1535780820134094,0
F4,60.0,16.51,0.00016705696432763102,0.00016705699569761925,1.1990297409503192e-05,-5.2191384813344024e-14,0.4117520526270997,0.768265848544038,0.8069773946063588,0.15347413125537962,0
F4,60.0,16.52,0.00016700857138583343,0.00016700860341401787,1.201451573284995e-05,-5.2231534705300256e-14,0.41169758488792224,0.7682713694142608,0.8070536000416844,0.1533711011984277,0
F4,60.0,16.53,0.00016695945063268405,0.00016695948333382774,1.2038260269631174e-05,-5.2142308350102087e-14,0.41164346756776865,0.7682769582880311,0.8071295481191293,0.1532690535236816,0
F4,60.0,16.54,0.00016690959949153042,0.00016690963288027772,1.2061533099849697e-05,-5.21825378607418e-14,0.4115897018499066,0.7682826149415594,0.8072052364807035,0.1531684984816791,0
F4,60.0,16.55,0.0001668590154262171,0.00016685904951709195,1.208433630406347e-05,-5.2158145628311885e-14,0.41153628890444943,0.7682883391513793,0.8072806627800974,0.15306823188005406,0
F4,60.0,16.56,0.00016680769594127134,0.00016680773074867592,1.2106671964606797e-05,-5.213382480376953e-14,0.4114832298883389,0.7682941306943465,0.807355824682747,0.15296718196076106,0
F4,60.0,16.57,0.00016675563858208916,0.00016675567412030234,1.2128542164258072e-05,-5.2109575846618504e-14,0.41143052594532975,0.7682999893476331,0.8074307198658939,0.15286784209553586,0
F4,60.0,16.58,0.00016670284093511762,0.00016670287721829352,1.2149948986572845e-05,-5.202085720869258e-14,0.4113781782059735,0.7683059148887257,0.807505346018647,0.15276990378347322,0
F4,60.0,16.59,0.00016664930062803472,0.00016664933767020134,1.2170894516549957e-05,-5.1996783228452406e-14,0.41132618778760377,0.7683119070954207,0.8075797008420451,0.15267336584676588,0
F4,60.0,16.6,0.00016659501532992693,0.00016659505314498436,1.2191380839077226e-05,-5.203726475634979e-14,0.4112745557943211,0.7683179657458216,0.8076537820491169,0.15257730789855278,0
F4,60.0,16.61,0.0001665399827514631,0.00016654002135318272,1.221141004048576e-05,-5.194885516552896e-14,0.41122328331697966,0.7683240906183352,0.8077275873649407,0.15248128004587366,0
F4,60.0,16.62,0.00016648420064506827,0.00016648424004709077,1.223098420732871e-05,-5.192500198962767e-14,0.41117237143317326,0.7683302814916669,0.8078011145267052,0.15238503081174903,0
F4,60.0,16.63,0.0001664276668050922,0.00016642770702092658,1.2250105427158431e-05,-5.196561689715404e-14,0.4111218212072228,0.7683365381448185,0.8078743612837694,0.152290210593645,0
F4,60.0,16.64,0.00016637037906797777,0.00016637042011099972,1.2268775787416253e-05,-5.1877519606337564e-14,0.41107163369016353,0.7683428603570829,0.8079473253977196,0.15219694883093984,0
F4,60.0,16.65,0.0001663123353124242,0.00016631237719587504,1.2286997376542708e-05,-5.198256100347537e-14,0.4110218099197336,0.7683492479080416,0.8080200046424302,0.15210375563728543,0
F4,60.0,16.66,0.00016625353345955037,0.00016625357619653544,1.2304772283089349e-05,-5.183033884244879e-14,0.41097235092036194,0.7683557005775598,0.80809239680412,0.15201001151628815,0
F4,60.0,16.67,0.000166193971473054,0.0001661940150765415,1.232210259605182e-05,-5.193541569499665e-14,0.41092325770315896,0.768362218145783,0.8081644996814115,0.1519178402279998,0
F4,60.0,16.68,0.00016613364735936908,0.0001661336918421887,1.233899040464781e-05,-5.191195821919735e-14,0.4108745312659049,0.7683688003931325,0.8082363110853863,0.1518270683025441,0
F4,60.0,16.69,0.00016607255916781998,0.00016607260454266185,1.2355437798317048e-05,-5.1824359585030984e-14,0.410826172593041,0.7683754471003021,0.8083078288396431,0.15173672187857135,0
F4,60.0,16.7,0.00016601070499077397,0.0001660107512701871,1.237144686649927e-05,-5.1801086149753483e-14,0.41077818265565985,0.7683821580482538,0.8083790507803537,0.15164441908513066,0
F4,60.0,16.71,0.00016594808296379072,0.0001659481301601819,1.2387019699300339e-05,-5.171372992638751e-14,0.4107305624114973,0.7683889330182136,0.8084499747563186,0.15155320090145571,0
