fase,angulo,t,ged_L,ged_R,fuerza_grad,signo_grad,act_busc,coh_rel,err_L,err_R,geom,frac_L,frac_R,efic,lf
F7,-60.0,12.65,0.0008075477744930707,0.0008076318108350563,0.027627451305481415,0.012882082349445127,-0.014662270859976734,0.0030169921610253853,0.19996193396181766,0.20117215235606048,0.4444250836143041,0.8459111217809095,0.7207266284271182,0.4535247593165163,1
F7,-60.0,12.66,0.000807363677259944,0.0008074478560505994,0.05185948771654596,0.02227631440572654,-0.014573032015339604,0.005456645586776799,0.1921986142977513,0.19430764195574424,0.4443793196016873,0.8459248541147588,0.7206954159429784,0.4534689799433164,1
F7,-60.0,12.67,0.00080718111879285,0.0008072654379130062,0.08640328954992434,-0.017691834490542135,-0.01449298709562763,-0.004151557970949439,0.18679471239525322,0.18525014659494654,0.4443739364992135,0.8459679519648811,0.7206025174614599,0.45341408889962526,1
F7,-60.0,12.68,0.0008070001159070979,0.0008070845731666646,0.061595432901591425,0.061251207255588,-0.014395370556665399,0.015839137202939065,0.18041606100260837,0.18622331234260675,0.4443409546715802,0.8458899665507413,0.7206417926378503,0.45335862000748545,1
F7,-60.0,12.69,0.0008068206895216534,0.0008069052825831909,0.0841793697418402,-0.04278067472292648,-0.014321380579849274,-0.009863861998249263,0.19216671273904473,0.18841272963906996,0.4443295422847859,0.8459742968363704,0.7204519590052183,0.4533110325957431,1
F7,-60.0,12.7,0.0008066428552044655,0.000806727581757878,0.030773835973870574,-0.022466589493481744,-0.014243006503212696,-0.005826247283930772,0.19013286097297716,0.18793017225191339,0.44432052128815264,0.8458395487592535,0.7205410032981864,0.45326650559971154,1
F7,-60.0,12.71,0.0008064666300887918,0.0008065514878028003,0.07884666168623859,-0.06860710024604445,-0.01417520945416828,-0.017303428447435806,0.18822244798086,0.18181945439875102,0.4443028433864427,0.8457425750055038,0.7205820428342712,0.453219079190349,1
F7,-60.0,12.72,0.0008062920374909605,0.0008063770240540991,0.04482744987107714,0.02676344445664919,-0.014086136572081909,0.007058635141749794,0.19655401515116028,0.19934854688899153,0.444304203235356,0.8455338601598377,0.7207832583665541,0.45317702627457407,1
F7,-60.0,12.73,0.0008061191017178917,0.0008062042147281869,0.020092917314338266,0.009463147628357527,-0.014001173567185332,0.002646682774488922,0.1843403683154114,0.18531873870666435,0.44433616781825164,0.8455670764764394,0.7207162903471152,0.4531256651220379,1
F7,-60.0,12.74,0.0008059478427511511,0.0008060330794108963,0.010963576647200228,-0.007860037262029175,-0.013920322146602604,-0.0018859643305694045,0.19423397020767785,0.1935027126539589,0.44432884133807116,0.8455546428794192,0.7206880972863792,0.4530845493435415,1
