ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
185,408.147,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,46,-9,199,237,1,7907.0,0.8291,1,0.33,1,,,,,,,,,,0.5845,0.4145,0.0,0.0555,0.05135,0.01,0.0,0.0,0.0,0.02,0.3,0.333,obstaculo_frontal,2
186,410.28,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-8,199,235,1,7948.0,0.847,1,0.0867,1,,,,,,,,,,0.5677,0.4235,0.0,0.0833,0.03351,0.0,0.0,0.0,0.0,0.02,0.0667,0.5,obstaculo_frontal,3
187,412.593,28.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,-6,198,241,1,7948.0,0.847,1,1.5567,0,-100,0.778,0,28.72,79,0.987,24.0,16.0,16.0,0.5093,0.4235,0.0,0.1667,-0.0255,0.05,0.0,0.0,1.28,0.0267,0.2,,,
188,415.172,23.0,1,250.0,1,0,0,0,0,1,1023,0,155,46,4,199,259,1,7934.0,0.8409,1,3.285,1,,,,,,,,,,0.6056,0.4204,0.0,0.0278,0.07129,0.05,0.0,0.0,2.555,0.08,0.6,0.167,obstaculo_frontal,1
189,417.172,23.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-6,199,248,1,7921.0,0.8352,1,1.7217,1,,,,,,,,,,0.5854,0.4176,0.0,0.0555,0.04965,0.0,0.0,0.0,1.275,0.08,0.3667,0.333,obstaculo_frontal,2
190,419.455,25.0,1,250.0,1,0,0,0,0,1,1023,0,410,46,-3,198,256,1,7921.0,0.8352,1,0.3267,0,0,0.163,0,13.812,80,0.807,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.02916,0.02,0.0,0.0,0.0,0.04,0.2667,,,
191,421.724,255.0,1,26.06430175713435,1,0,0,0,0,1,1023,0,410,49,-6,201,274,1,7879.0,0.817,1,7.4387,0,0,1.0,0,34.31,87,0.633,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.03129,2.3,4.4787,0.0,0.0,0.06,0.6,,,
192,423.873,255.0,1,8.805874420954336,1,0,0,0,0,1,1023,0,410,45,-2,198,291,1,7907.0,0.8291,1,0.9852,0,0,0.493,0,21.879,87,0.687,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.02886,0.0,0.3452,0.0,0.0,0.0733,0.5667,,,
193,426.039,255.0,1,11.81138978153835,1,0,0,0,0,1,1023,0,154,45,0,200,320,1,7948.0,0.847,1,2.3334,0,0,1.0,0,34.31,77,0.784,255.0,215.0,215.0,0.5093,0.4235,0.0,0.1667,-0.02562,0.0,0.0601,0.0,1.28,0.0267,0.9667,,,
194,428.26,255.0,1,16.273613872602983,1,0,0,0,0,1,1023,0,410,46,-5,199,333,1,7962.0,0.853,1,1.8492,0,0,0.925,0,32.463,78,0.578,255.0,215.0,215.0,0.5102,0.4265,0.0,0.1667,-0.02421,0.0,0.0892,0.0,1.28,0.0467,0.4333,,,
195,430.447,255.0,1,17.010345435994292,1,0,0,0,0,1,1023,0,154,45,-8,203,328,1,7934.0,0.8409,1,1.5147,0,0,0.757,0,28.365,79,0.521,74.0,34.0,34.0,0.5084,0.4204,0.0,0.1667,-0.02553,0.0,0.0147,0.0,1.28,0.0533,0.1667,,,
196,432.446,73.0,1,75.3778361444409,1,0,0,0,0,1,1023,0,155,47,-11,203,330,1,7893.0,0.823,1,3.0923,0,0,1.0,0,34.31,80,0.912,61.0,21.0,21.0,0.5058,0.4115,0.0,0.1667,-0.02768,1.82,1.1673,0.0,0.005,0.0333,0.0667,,,
197,434.721,60.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,1,198,346,1,7921.0,0.8352,1,5.5708,0,0,1.0,0,34.31,87,0.51,51.0,11.0,11.0,0.5076,0.4176,0.0,0.1667,-0.02531,0.13,3.4924,0.0,1.275,0.14,0.5333,,,
198,436.77,50.0,1,250.0,1,0,0,0,0,1,1023,0,666,45,-5,199,0,1,7865.0,0.8109,1,1.9067,0,0,0.953,0,33.167,81,0.617,41.0,1.0,1.0,0.609,0.4054,0.0,0.0167,0.07658,0.1,0.0,0.0,1.28,0.06,0.4667,,,
199,438.864,39.0,1,250.0,1,0,0,0,0,1,1023,0,922,46,-3,199,7,1,7865.0,0.8109,1,1.6433,0,0,0.822,0,29.94,82,0.787,32.0,8.0,8.0,0.5273,0.4054,0.0,0.1333,-0.00662,0.11,0.0,0.0,1.28,0.02,0.2333,,,
200,441.17,33.0,1,250.0,1,0,0,0,0,1,1023,0,410,43,-2,196,20,1,7893.0,0.823,1,3.1,0,0,1.0,0,34.31,84,0.736,24.0,16.0,16.0,0.5058,0.4115,0.0,0.1667,-0.02802,0.06,0.0,0.0,2.56,0.0467,0.4333,,,
201,443.595,59.0,1,250.0,1,0,0,0,0,1,1023,0,666,43,-9,196,22,1,7907.0,0.8291,1,1.6533,0,0,0.827,0,30.063,82,0.995,56.0,16.0,16.0,0.5067,0.4145,0.0,0.1667,-0.02655,0.26,0.0,0.0,1.28,0.0467,0.0667,,,
202,445.97,8.0,1,250.0,1,0,0,0,0,1,1023,0,410,44,-4,199,29,1,7907.0,0.8291,1,2.0833,1,,,,,,,,,,0.6038,0.4145,0.0,0.0278,0.07116,0.51,0.0,0.0,1.28,0.06,0.2333,0.167,obstaculo_frontal,1
203,448.037,23.0,1,250.0,1,0,0,0,0,1,1023,0,154,42,-8,199,24,1,7934.0,0.8409,1,1.6367,1,,,,,,,,,,0.5862,0.4204,0.0,0.0555,0.05213,0.15,0.0,0.0,1.28,0.04,0.1667,0.333,obstaculo_frontal,2
204,450.18,24.0,1,250.0,1,0,0,0,0,1,1023,0,154,44,-9,199,22,1,7921.0,0.8352,1,0.0967,1,,,,,,,,,,0.5659,0.4176,0.0,0.0833,0.03075,0.01,0.0,0.0,0.0,0.02,0.0667,0.5,obstaculo_frontal,3
205,452.616,22.0,1,250.0,1,0,0,0,0,1,1023,0,666,40,-3,200,331,1,7934.0,0.8409,1,4.3533,1,,,,,,,,,,0.5473,0.4204,0.0,0.1112,0.0115,0.02,0.0,0.0,2.56,0.0733,1.7,0.667,obstaculo_frontal,4
206,455.131,47.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,-5,198,242,1,7879.0,0.817,1,3.2833,0,0,1.0,0,34.63,81,1.08,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.03113,0.25,0.0,0.0,0.0,0.0667,2.9667,,,
207,457.569,255.0,1,47.2455591261534,1,0,0,0,0,1,1023,0,154,46,-3,199,284,1,7921.0,0.8352,1,10.1151,0,0,1.0,0,34.63,88,0.705,21.0,19.0,19.0,0.5076,0.4176,0.0,0.1667,-0.0278,2.08,4.0551,0.0,2.56,0.02,1.4,,,
208,459.944,18.0,1,15.843106263111949,1,0,0,0,0,1,1023,0,410,42,-3,199,323,1,7893.0,0.823,1,5.6047,1,,,,,,,,,,0.6029,0.4115,0.0,0.0278,0.06812,2.37,0.628,0.0,1.28,0.0267,1.3,0.167,obstaculo_frontal,1
209,462.01,21.0,1,15.02104420315274,1,0,0,0,0,1,1023,0,666,43,-6,200,318,1,7934.0,0.8409,1,1.5264,1,,,,,,,,,,0.5862,0.4204,0.0,0.0555,0.05005,0.03,0.0164,0.0,1.28,0.0333,0.1667,0.333,obstaculo_frontal,2
210,464.302,23.0,1,30.542361089076305,1,0,0,0,0,1,1023,0,666,46,-3,199,323,1,7865.0,0.8109,1,0.5438,1,,,,,,,,,,0.5623,0.4054,0.0,0.0833,0.02511,0.02,0.3104,0.0,0.0,0.0467,0.1667,0.5,obstaculo_frontal,3
211,466.718,22.0,1,250.0,1,0,0,0,0,1,1023,0,154,46,-7,200,327,1,7865.0,0.8109,1,7.1258,1,,,,,,,,,,0.5428,0.4054,0.0,0.1112,0.00512,0.01,4.3892,0.0,2.56,0.0333,0.1333,0.667,obstaculo_frontal,4
212,469.333,255.0,1,20.412414523193153,1,0,0,0,0,1,1023,0,410,44,-9,200,219,1,7921.0,0.8352,1,11.8284,0,0,1.0,0,34.95,88,0.61,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.03022,2.33,4.5918,0.0,1.28,0.0267,3.6,,,
213,471.494,9.0,1,9.813358399735746,1,1,29,0,30,1,1023,0,410,47,-8,200,225,1,7934.0,0.8409,1,2.9586,1,,,,,,,,,,0.6056,0.4204,0.0,0.0278,0.06842,2.46,0.212,0.06,0.0,0.0267,0.2,0.167,obstaculo_frontal,1
214,473.686,10.0,1,12.286829679574762,1,1,1,0,2,1,1023,0,410,45,-3,199,205,1,7879.0,0.817,1,0.8355,1,,,,,,,,,,0.5827,0.4085,0.0,0.0555,0.04413,0.01,0.0495,0.056,0.0,0.0533,0.6667,0.333,obstaculo_frontal,2
215,475.9,23.0,1,8.688100585711448,1,1,1,0,2,1,1023,0,154,44,2,198,215,1,7865.0,0.8109,1,1.862,1,,,,,,,,,,0.5623,0.4054,0.0,0.0833,0.02286,0.13,0.072,0.0,1.28,0.0467,0.3333,0.5,obstaculo_frontal,3
216,478.367,255.0,1,16.893434459987148,1,1,0,0,1,1,1023,0,921,48,-4,198,222,1,7934.0,0.8409,1,6.6211,0,0,1.0,0,35.19,80,0.656,255.0,215.0,215.0,0.5084,0.4204,0.0,0.1667,-0.03147,2.32,0.1641,0.002,3.835,0.0667,0.2333,,,
217,480.543,255.0,1,9.086404552310174,1,1,0,0,1,1,1023,0,666,44,-6,199,231,1,7879.0,0.817,1,1.7778,0,0,0.889,0,32.468,78,0.684,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.0344,0.0,0.1561,0.0,1.275,0.0467,0.3,,,
218,482.675,10.0,1,9.068453126375147,1,1,0,0,1,1,1023,0,410,43,-6,200,232,1,7934.0,0.8409,1,3.777,1,,,,,,,,,,0.6056,0.4204,0.0,0.0278,0.06703,2.45,0.0004,0.0,1.28,0.0133,0.0333,0.167,obstaculo_frontal,1
219,484.635,10.0,1,10.453025125088635,1,1,0,0,1,1,1023,0,666,42,-8,203,211,1,7893.0,0.823,1,2.0477,1,,,,,,,,,,0.5836,0.4115,0.0,0.0555,0.04366,0.0,0.0277,0.0,1.28,0.04,0.7,0.333,obstaculo_frontal,2
220,486.8,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,46,-9,199,181,1,7907.0,0.8291,1,8.3029,0,0,1.0,0,35.35,78,0.757,8.0,32.0,32.0,0.5067,0.4145,0.0,0.1667,-0.03412,2.45,4.7909,0.002,0.0,0.06,1.0,,,
221,489.318,8.0,1,11.543927413490254,1,7,43,6,56,1,1023,0,666,46,-2,199,209,1,7893.0,0.823,1,8.3311,1,,,,,,,,,,0.6029,0.4115,0.0,0.0278,0.06284,2.47,4.7691,0.112,0.0,0.0467,0.9333,0.167,obstaculo_frontal,1
222,491.411,255.0,1,18.380365552345193,1,1,1,1,3,1,1023,0,410,45,-2,196,189,1,7893.0,0.823,1,4.6861,0,0,1.0,0,35.43,87,0.514,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.0356,2.47,0.1367,0.106,1.28,0.0267,0.6667,,,
223,493.292,255.0,1,8.417937871268423,1,14,49,11,74,1,1023,0,666,47,-2,199,198,1,7879.0,0.817,1,1.9546,0,0,0.977,0,34.874,78,0.853,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.03579,0.0,0.1992,0.142,1.28,0.0333,0.3,,,
224,495.728,255.0,1,8.380019039424885,1,14,50,12,76,1,1023,0,666,47,-3,199,198,1,7865.0,0.8109,1,0.0114,0,0,0.006,1,11.07,88,1.06,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.03598,0.0,0.0008,0.004,0.0,0.0067,0.0,,,
225,498.317,255.0,1,7.994118492388492,1,14,51,12,77,1,1023,0,410,46,-2,199,199,1,7921.0,0.8352,1,1.3364,0,0,0.668,0,27.301,75,0.673,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.03164,0.0,0.0077,0.002,1.28,0.0133,0.0333,,,
226,500.442,255.0,1,7.998208601887299,1,14,51,12,77,1,1023,0,410,46,0,199,199,1,7921.0,0.8352,1,0.0134,0,0,0.007,1,11.094,86,0.801,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.03101,0.0,0.0001,0.0,0.0,0.0133,0.0,,,
227,502.837,10.0,1,7.985957062499248,1,14,51,12,77,1,1023,0,666,47,3,199,199,1,7879.0,0.817,1,3.7569,1,,,,,,,,,,0.602,0.4085,0.0,0.0278,0.06409,2.45,0.0002,0.0,1.28,0.0267,0.0,0.167,obstaculo_frontal,1
228,504.858,255.0,1,10.708823421952983,1,15,58,19,92,1,1023,0,922,47,3,199,195,1,7907.0,0.8291,1,3.9478,0,0,1.0,0,35.51,79,1.075,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.03258,2.45,0.0545,0.03,1.28,0.0,0.1333,,,
229,507.417,255.0,1,8.505172717997146,1,16,59,19,94,1,1023,0,666,46,-3,199,197,1,7865.0,0.8109,1,1.4414,0,0,0.721,0,28.667,75,0.66,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.03463,0.0,0.0441,0.004,1.28,0.0467,0.0667,,,
230,509.488,255.0,1,8.510098969622469,1,16,59,19,94,1,1023,0,666,47,-1,199,198,1,7921.0,0.8352,1,0.0534,0,0,0.027,1,11.664,87,0.542,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.03033,0.0,0.0001,0.0,0.0,0.02,0.0333,,,
231,511.366,24.0,1,8.072921046507831,1,16,59,19,94,1,1023,0,410,46,-1,199,198,1,7879.0,0.817,1,3.6054,1,,,,,,,,,,0.602,0.4085,0.0,0.0278,0.06476,2.31,0.0087,0.0,1.28,0.0067,0.0,0.167,obstaculo_frontal,1
232,513.46,255.0,1,10.963225241337867,1,14,52,14,80,1,1023,0,154,47,-7,203,194,1,7907.0,0.8291,1,3.8825,0,0,1.0,0,35.59,76,0.541,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.03192,2.31,0.0578,0.028,1.28,0.0733,0.1333,,,
233,515.141,255.0,1,8.99187501582008,1,16,57,18,91,1,1023,0,666,47,-3,199,196,1,7879.0,0.817,1,2.7414,0,0,1.0,0,35.59,87,0.432,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.03308,0.0,0.0394,0.022,2.56,0.0533,0.0667,,,
234,516.941,255.0,1,8.866586276648858,1,16,57,18,91,1,1023,0,666,46,-3,199,196,1,7851.0,0.8048,1,0.0092,0,0,0.005,1,11.203,77,0.901,255.0,215.0,215.0,0.503,0.4024,0.0,0.1667,-0.03424,0.0,0.0025,0.0,0.0,0.0067,0.0,,,
235,519.166,25.0,1,8.894600837060251,1,16,57,18,91,1,1023,0,666,46,0,199,196,1,7893.0,0.823,1,2.3206,0,0,1.0,0,35.59,85,0.887,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.03085,2.3,0.0006,0.0,0.0,0.02,0.0,,,
236,521.418,255.0,1,9.003530075820247,1,16,57,18,91,1,1023,0,666,46,-2,199,196,1,7907.0,0.8291,1,2.3155,0,0,1.0,0,35.59,76,0.591,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.02932,2.3,0.0022,0.0,0.0,0.0133,0.0,,,
237,523.49,255.0,1,8.883363181483768,1,16,57,19,92,1,1023,0,666,46,-2,199,196,1,7851.0,0.8048,1,0.0044,0,0,0.002,1,11.144,81,0.729,255.0,215.0,215.0,0.503,0.4024,0.0,0.1667,-0.03235,0.0,0.0024,0.002,0.0,0.0,0.0,,,
238,525.627,255.0,1,8.928571428571429,1,16,57,19,92,1,1023,0,666,46,-2,199,196,1,7879.0,0.817,1,0.0009,0,0,0.0,2,11.101,84,1.048,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.02989,0.0,0.0009,0.0,0.0,0.0,0.0,,,
239,528.29,255.0,1,8.922882628103121,1,16,57,20,93,1,1023,0,666,46,-2,199,196,1,7879.0,0.817,1,0.0021,0,0,0.001,3,11.116,89,0.788,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.02929,0.0,0.0001,0.002,0.0,0.0,0.0,,,
240,530.465,255.0,1,9.159291318091396,1,19,57,20,96,1,1023,0,410,46,-1,199,195,1,7893.0,0.823,1,1.3307,0,0,0.665,0,27.391,78,0.763,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.02781,0.0,0.0047,0.006,1.28,0.0067,0.0333,,,
241,532.79,255.0,1,9.021097956087903,1,19,57,20,96,1,1023,0,410,47,-2,199,196,1,7851.0,0.8048,1,0.0494,0,0,0.025,1,11.695,81,0.996,255.0,215.0,215.0,0.503,0.4024,0.0,0.1667,-0.02996,0.0,0.0028,0.0,0.0,0.0133,0.0333,,,
242,535.08,255.0,1,9.159291318091396,1,19,57,20,96,1,1023,0,666,46,-1,199,195,1,7893.0,0.823,1,1.3294,0,0,0.665,0,27.375,76,0.932,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.02666,0.0,0.0028,0.0,1.28,0.0133,0.0333,,,
243,537.415,255.0,1,9.183979479633063,1,19,57,20,96,1,1023,0,410,46,-1,199,195,1,7824.0,0.793,1,1.2805,0,0,0.64,0,26.776,79,0.792,255.0,215.0,215.0,0.5013,0.3965,0.0,0.1667,-0.03059,0.0,0.0005,0.0,1.28,0.0,0.0,,,
244,539.69,255.0,1,9.20262717290388,1,19,57,20,96,1,1023,0,410,46,-2,199,195,1,7879.0,0.817,1,0.007,0,-60,0.004,1,11.176,88,0.623,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.0264,0.0,0.0004,0.0,0.0,0.0067,0.0,,,
245,541.772,255.0,1,9.278370237815068,1,19,57,20,96,1,1023,0,666,46,-2,199,195,1,7893.0,0.823,1,1.2815,0,-60,0.641,0,26.788,77,0.528,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.02498,0.0,0.0015,0.0,1.28,0.0,0.0,,,
246,543.669,255.0,1,9.25925925925926,1,19,57,20,96,1,1023,0,666,47,-2,199,195,1,7865.0,0.8109,1,0.007,0,-60,0.004,1,11.176,76,0.652,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02628,0.0,0.0004,0.0,0.0,0.0067,0.0,,,
247,545.81,255.0,1,9.349469900084571,1,19,57,20,96,1,1023,0,666,46,-3,199,195,1,7865.0,0.8109,1,0.0151,0,-60,0.008,2,11.275,81,0.458,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02576,0.0,0.0018,0.0,0.0,0.0133,0.0,,,
248,547.657,255.0,1,9.415544714433867,1,19,57,20,96,1,1023,0,666,46,-3,199,195,1,7865.0,0.8109,1,0.0013,0,-60,0.001,3,11.106,83,0.62,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02524,0.0,0.0013,0.0,0.0,0.0,0.0,,,
249,549.641,255.0,1,9.415544714433867,1,19,57,20,96,1,1023,0,666,46,-1,199,195,1,7921.0,0.8352,1,0.0133,0,-60,0.007,4,11.253,83,0.592,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.02112,0.0,0.0,0.0,0.0,0.0133,0.0,,,
250,551.614,255.0,1,9.428928580058928,1,19,57,20,96,1,1023,0,666,46,-2,199,194,1,7879.0,0.817,1,0.0403,0,-60,1.0,5,35.59,87,1.194,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.02341,0.0,0.0003,0.0,0.0,0.0067,0.0333,,,
251,554.189,255.0,1,9.455868430902923,1,19,57,20,96,1,1023,0,666,47,-3,199,194,1,7851.0,0.8048,1,0.0139,0,-60,1.0,6,35.59,83,0.777,255.0,215.0,215.0,0.503,0.4024,0.0,0.1667,-0.02475,0.0,0.0005,0.0,0.0,0.0133,0.0,,,
252,556.497,255.0,1,9.51044821135667,1,19,57,20,96,1,1023,0,666,47,-3,199,195,1,7893.0,0.823,1,0.0344,0,-60,1.0,7,35.59,75,0.68,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.02155,0.0,0.0011,0.0,0.0,0.0,0.0333,,,
253,558.516,255.0,1,9.435641951204964,1,19,57,20,96,1,1023,0,410,47,-4,199,194,1,7907.0,0.8291,1,1.3215,0,-60,0.661,0,27.278,77,0.524,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.02021,0.0,0.0015,0.0,1.28,0.0067,0.0333,,,
254,560.422,255.0,1,9.455868430902923,1,19,57,20,96,1,1023,0,666,46,-2,199,194,1,7879.0,0.817,1,1.3004,0,-60,0.65,0,27.02,83,0.559,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.02161,0.0,0.0004,0.0,1.28,0.02,0.0,,,
255,562.465,255.0,1,9.442369682506225,1,19,57,20,96,1,1023,0,410,46,-3,199,195,1,7865.0,0.8109,1,1.3203,0,-60,0.66,0,27.264,83,0.871,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02208,0.0,0.0003,0.0,1.28,0.0067,0.0333,,,
256,564.93,255.0,1,9.44911182523068,1,19,57,20,96,1,1023,0,666,47,-2,199,195,1,7865.0,0.8109,1,1.2935,0,-60,0.647,0,26.935,78,1.002,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02164,0.0,0.0001,0.0,1.28,0.0133,0.0,,,
257,567.526,255.0,1,9.462639551305807,1,20,57,20,97,1,1023,0,666,46,-3,199,195,1,7865.0,0.8109,1,0.0156,0,-60,0.008,1,11.281,84,1.186,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02121,0.0,0.0003,0.002,0.0,0.0133,0.0,,,
258,570.162,255.0,1,9.462639551305807,1,20,57,20,97,1,1023,0,666,47,-3,199,195,1,7921.0,0.8352,1,0.0067,0,-60,0.003,2,11.172,83,1.065,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.01717,0.0,0.0,0.0,0.0,0.0067,0.0,,,
259,572.69,255.0,1,9.455868430902923,1,20,57,20,97,1,1023,0,666,46,-3,199,194,1,7879.0,0.817,1,0.0401,0,-60,0.02,3,11.581,85,0.82,255.0,215.0,215.0,0.5049,0.4085,0.0,0.1667,-0.01954,0.0,0.0001,0.0,0.0,0.0067,0.0333,,,
260,575.046,255.0,1,9.517337345336012,1,20,57,20,97,1,1023,0,410,47,-4,199,194,1,7865.0,0.8109,1,1.2946,0,-60,0.647,0,26.949,89,0.647,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.02005,0.0,0.0012,0.0,1.28,0.0133,0.0,,,
261,577.19,255.0,1,9.442369682506225,1,20,57,21,98,1,1023,0,410,46,-2,199,195,1,7865.0,0.8109,1,0.0568,0,-60,0.028,1,11.786,88,1.112,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.01965,0.0,0.0015,0.002,0.0,0.02,0.0333,,,
262,579.67,255.0,1,9.462639551305807,1,20,57,21,98,1,1023,0,410,46,-1,199,195,1,7837.0,0.7987,1,0.0071,0,-60,0.004,2,11.177,84,0.496,255.0,215.0,215.0,0.5021,0.3993,0.0,0.1667,-0.02107,0.0,0.0004,0.0,0.0,0.0067,0.0,,,
263,581.487,255.0,1,9.476225544736293,1,20,57,21,98,1,1023,0,666,46,-4,199,195,1,7824.0,0.793,1,1.3003,0,-60,0.65,0,27.019,76,0.723,255.0,215.0,215.0,0.5013,0.3965,0.0,0.1667,-0.0215,0.0,0.0003,0.0,1.28,0.02,0.0,,,
264,583.613,255.0,1,9.469425238482128,1,20,57,21,98,1,1023,0,410,47,-4,199,195,1,7921.0,0.8352,1,1.2868,0,-60,0.643,0,26.853,82,0.794,255.0,215.0,215.0,0.5076,0.4176,0.0,0.1667,-0.01479,0.0,0.0001,0.0,1.28,0.0067,0.0,,,
265,585.897,255.0,1,9.462639551305807,1,20,57,21,98,1,1023,0,666,46,-3,199,195,1,7893.0,0.823,1,1.2935,0,-60,0.647,0,26.935,86,0.592,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.01631,0.0,0.0001,0.0,1.28,0.0133,0.0,,,
266,587.73,255.0,1,9.455868430902923,1,20,57,21,98,1,1023,0,666,46,-4,199,195,1,7893.0,0.823,1,0.0068,0,-60,0.003,1,11.173,77,0.948,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.01598,0.0,0.0001,0.0,0.0,0.0067,0.0,,,
267,590.037,255.0,1,9.469425238482128,1,20,57,21,98,1,1023,0,666,46,-3,199,194,1,7907.0,0.8291,1,0.0403,0,-60,0.02,2,11.584,75,0.756,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.01476,0.0,0.0003,0.0,0.0,0.0067,0.0333,,,
268,592.336,255.0,1,9.462639551305807,1,21,57,21,99,1,1023,0,666,46,-3,199,195,1,7865.0,0.8109,1,0.0355,0,-60,0.018,3,11.525,90,0.639,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.01717,0.0,0.0001,0.002,0.0,0.0,0.0333,,,
269,594.341,255.0,1,9.442369682506225,1,21,57,21,99,1,1023,0,410,46,-4,199,195,1,7865.0,0.8109,1,1.2871,0,-60,0.644,0,26.857,90,1.051,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.01683,0.0,0.0004,0.0,1.28,0.0067,0.0,,,
270,596.711,255.0,1,9.435641951204964,1,21,57,21,99,1,1023,0,410,47,-4,199,195,1,7865.0,0.8109,1,0.0068,0,60,0.003,1,11.173,79,1.09,255.0,215.0,215.0,0.504,0.4054,0.0,0.1667,-0.01649,0.0,0.0001,0.0,0.0,0.0067,0.0,,,
271,598.986,255.0,1,9.572994763343544,1,21,57,21,99,1,1023,0,666,46,-2,199,194,1,7893.0,0.823,1,1.3361,0,60,0.668,0,27.457,77,0.797,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.01436,0.0,0.0027,0.0,1.28,0.02,0.0333,,,
272,601.387,255.0,1,9.601192158032108,1,21,57,21,99,1,1023,0,410,46,-2,199,194,1,7893.0,0.823,1,1.2806,0,60,0.64,0,26.777,75,0.596,255.0,215.0,215.0,0.5058,0.4115,0.0,0.1667,-0.01407,0.0,0.0006,0.0,1.28,0.0,0.0,,,
273,603.336,255.0,1,9.601192158032108,1,21,57,21,99,1,1023,0,410,46,-3,199,194,1,7824.0,0.793,1,0.0067,0,60,0.003,1,11.172,83,1.123,255.0,215.0,215.0,0.5013,0.3965,0.0,0.1667,-0.01825,0.0,0.0,0.0,0.0,0.0067,0.0,,,
274,605.91,255.0,1,9.77577358757219,1,21,57,21,99,1,1023,0,410,47,-3,199,194,1,7907.0,0.8291,1,0.0102,0,60,0.005,2,11.215,76,0.414,255.0,215.0,215.0,0.5067,0.4145,0.0,0.1667,-0.01252,0.0,0.0035,0.0,0.0,0.0067,0.0,,,
275,607.698,255.0,1,9.75342893301088,1,21,57,21,99,1,1023,0,410,46,-2,199,194,1,7851.0,0.8048,1,0.0138,0,60,0.007,3,11.259,86,0.568,255.0,215.0,215.0,0.503,0.4024,0.0,0.1667,-0.01588,0.0,0.0004,0.0,0.0,0.0133,0.0,,,
