ciclo,t,ultra_cm,ultra_vivo,eopd_raw,eopd_vivo,color_r,color_g,color_b,color_luminosidad,color_vivo,touch_raw,touch_presionado,gyro_raw,accel_x,accel_y,accel_z,compass_deg,smux_vivo,bateria_mv,energia,energia_vivo,cambio_total,veto_reactivo,volante_elegido,D_actual,contador_sin_cambio,tiempo_deliberacion_s,potencia,duracion_s,ultra_cm_post,error_post,e_R,prop_bienestar,prop_vigor,prop_acople,prop_malestar,prop_dW,d_ultra,d_eopd,d_color,d_gyro,d_accel,d_compass,presion_desacople,veto_motivo,vetos_consecutivos
185,418.629,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7602.0,0.6965,1,1.2967,0,25,0.648,0,25.375,77,0.528,70.0,30.0,30.0,0.4869,0.3483,0.0,0.1667,-0.0091,0.01,0.0,0.0,1.28,0.0067,0.0,,,
186,420.69,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7630.0,0.7087,1,0.0,0,25,0.0,1,9.49,79,1.17,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.0071,0.0,0.0,0.0,0.0,0.0,0.0,,,
187,423.24,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7616.0,0.7026,1,0.0,0,25,0.0,2,9.49,75,0.53,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00786,0.0,0.0,0.0,0.0,0.0,0.0,,,
188,425.267,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7588.0,0.6904,1,0.0,0,25,0.0,3,9.49,80,0.688,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00952,0.0,0.0,0.0,0.0,0.0,0.0,,,
189,427.406,69.0,1,250.0,1,0,0,0,0,1,1023,0,410,79,-8,189,133,1,7588.0,0.6904,1,1.28,0,25,0.64,0,25.17,78,0.998,70.0,30.0,30.0,0.486,0.3452,0.0,0.1667,-0.00933,0.0,0.0,0.0,1.28,0.0,0.0,,,
190,429.69,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7630.0,0.7087,1,1.28,0,25,0.64,0,25.17,82,0.966,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00642,0.0,0.0,0.0,1.28,0.0,0.0,,,
191,432.064,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7630.0,0.7087,1,0.0,0,25,0.0,1,9.49,81,0.454,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00629,0.0,0.0,0.0,0.0,0.0,0.0,,,
192,434.056,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-9,188,133,1,7602.0,0.6965,1,0.0133,0,25,0.007,2,9.653,81,1.084,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00798,0.0,0.0,0.0,0.0,0.0133,0.0,,,
193,436.572,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7630.0,0.7087,1,0.0133,0,25,0.007,3,9.653,77,0.439,255.0,215.0,215.0,0.4888,0.3543,0.0,0.1667,-0.00601,0.0,0.0,0.0,0.0,0.0133,0.0,,,
194,438.393,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,188,133,1,7602.0,0.6965,1,0.0067,0,25,0.003,4,9.572,79,0.907,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.0077,0.0,0.0,0.0,0.0,0.0067,0.0,,,
195,440.789,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,134,1,7574.0,0.6843,1,0.04,0,25,1.0,5,33.99,76,0.415,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00936,0.0,0.0,0.0,0.0,0.0067,0.0333,,,
196,442.842,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,134,1,7561.0,0.6787,1,0.0,0,25,1.0,6,33.99,77,0.568,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.01001,0.0,0.0,0.0,0.0,0.0,0.0,,,
197,444.867,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7588.0,0.6904,1,0.0333,0,25,1.0,7,33.99,78,1.071,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00807,0.0,0.0,0.0,0.0,0.0,0.0333,,,
198,447.289,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7588.0,0.6904,1,0.0,0,25,1.0,8,33.99,83,0.51,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00791,0.0,0.0,0.0,0.0,0.0,0.0,,,
199,449.164,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-9,189,133,1,7561.0,0.6787,1,0.0067,0,25,1.0,9,33.99,82,0.672,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00949,0.0,0.0,0.0,0.0,0.0067,0.0,,,
200,451.368,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7616.0,0.7026,1,0.0067,0,25,1.0,10,33.99,79,0.98,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00574,0.0,0.0,0.0,0.0,0.0067,0.0,,,
201,453.844,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7574.0,0.6843,1,0.0,0,25,1.0,11,33.99,78,0.81,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00835,0.0,0.0,0.0,0.0,0.0,0.0,,,
202,456.247,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7602.0,0.6965,1,0.0,0,25,1.0,12,33.99,76,0.419,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00637,0.0,0.0,0.0,0.0,0.0,0.0,,,
203,458.19,69.0,1,250.0,1,0,0,0,0,1,1023,0,410,79,-9,189,134,1,7588.0,0.6904,1,1.32,0,25,0.66,0,25.66,78,0.885,70.0,30.0,30.0,0.486,0.3452,0.0,0.1667,-0.00715,0.0,0.0,0.0,1.28,0.0067,0.0333,,,
204,460.414,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,134,1,7616.0,0.7026,1,1.2867,0,25,0.643,0,25.252,75,0.634,70.0,30.0,30.0,0.4878,0.3513,0.0,0.1667,-0.00519,0.0,0.0,0.0,1.28,0.0067,0.0,,,
205,462.539,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7547.0,0.6726,1,0.0333,0,25,0.017,1,9.898,78,0.975,70.0,30.0,30.0,0.4834,0.3363,0.0,0.1667,-0.00955,0.0,0.0,0.0,0.0,0.0,0.0333,,,
206,464.88,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7561.0,0.6787,1,0.0,0,25,0.0,2,9.49,80,0.991,255.0,215.0,215.0,0.4843,0.3393,0.0,0.1667,-0.00845,0.0,0.0,0.0,0.0,0.0,0.0,,,
207,467.291,69.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-8,189,133,1,7533.0,0.6665,1,0.0,0,-25,0.0,3,9.49,85,1.074,64.0,24.0,24.0,0.4825,0.3332,0.0,0.1667,-0.0101,0.0,0.0,0.0,0.0,0.0,0.0,,,
208,469.714,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-6,189,139,1,7574.0,0.6843,1,0.2733,0,-25,0.137,0,12.838,86,0.879,65.0,25.0,25.0,0.4851,0.3422,0.0,0.1667,-0.00725,0.06,0.0,0.0,0.0,0.0133,0.2,,,
209,472.064,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-5,189,152,1,7616.0,0.7026,1,0.4567,0,-25,0.228,0,15.085,85,1.126,65.0,25.0,25.0,0.4878,0.3513,0.0,0.1667,-0.00438,0.01,0.0,0.0,0.0,0.0133,0.4333,,,
210,474.491,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-4,189,152,1,7616.0,0.7026,1,0.0167,0,-25,0.008,1,9.695,84,0.953,65.0,25.0,25.0,0.4878,0.3513,0.0,0.1667,-0.00429,0.01,0.0,0.0,0.0,0.0067,0.0,,,
211,476.883,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-5,188,152,1,7616.0,0.7026,1,0.0133,0,-25,0.007,2,9.653,75,0.498,65.0,25.0,25.0,0.4878,0.3513,0.0,0.1667,-0.00421,0.0,0.0,0.0,0.0,0.0133,0.0,,,
212,478.914,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-6,189,152,1,7561.0,0.6787,1,0.0133,0,-25,0.007,3,9.653,80,1.116,65.0,25.0,25.0,0.4843,0.3393,0.0,0.1667,-0.00768,0.0,0.0,0.0,0.0,0.0133,0.0,,,
213,481.488,64.0,1,250.0,1,0,0,0,0,1,1023,0,410,80,-5,189,152,1,7602.0,0.6965,1,1.2967,0,-25,0.648,0,25.375,84,0.541,65.0,25.0,25.0,0.4869,0.3483,0.0,0.1667,-0.00488,0.01,0.0,0.0,1.28,0.0067,0.0,,,
214,483.463,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-4,189,152,1,7602.0,0.6965,1,1.2967,0,-25,0.648,0,25.375,89,0.748,65.0,25.0,25.0,0.4869,0.3483,0.0,0.1667,-0.00478,0.01,0.0,0.0,1.28,0.0067,0.0,,,
215,485.588,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-5,188,152,1,7561.0,0.6787,1,0.0233,0,-25,0.012,1,9.775,78,0.855,64.0,24.0,24.0,0.4843,0.3393,0.0,0.1667,-0.00733,0.01,0.0,0.0,0.0,0.0133,0.0,,,
216,487.889,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-6,189,152,1,7602.0,0.6965,1,0.0133,0,-25,0.007,2,9.653,77,0.64,65.0,25.0,25.0,0.4869,0.3483,0.0,0.1667,-0.00454,0.0,0.0,0.0,0.0,0.0133,0.0,,,
217,490.088,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-6,189,152,1,7616.0,0.7026,1,0.0,0,-25,0.0,3,9.49,80,1.064,65.0,25.0,25.0,0.4878,0.3513,0.0,0.1667,-0.00354,0.0,0.0,0.0,0.0,0.0,0.0,,,
218,492.743,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,83,-5,189,152,1,7616.0,0.7026,1,0.0367,0,-25,0.018,4,9.94,76,0.929,64.0,24.0,24.0,0.4878,0.3513,0.0,0.1667,-0.00347,0.01,0.0,0.0,0.0,0.0267,0.0,,,
219,495.263,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-6,189,152,1,7574.0,0.6843,1,0.0267,0,-25,1.0,5,33.99,84,0.571,65.0,25.0,25.0,0.4851,0.3422,0.0,0.1667,-0.00612,0.0,0.0,0.0,0.0,0.0267,0.0,,,
220,497.38,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-5,188,152,1,7561.0,0.6787,1,0.0233,0,-25,1.0,6,33.99,89,0.745,65.0,25.0,25.0,0.4843,0.3393,0.0,0.1667,-0.00683,0.01,0.0,0.0,0.0,0.0133,0.0,,,
221,499.405,64.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-5,189,152,1,7574.0,0.6843,1,0.0067,0,-25,1.0,7,33.99,81,0.945,65.0,25.0,25.0,0.4851,0.3422,0.0,0.1667,-0.00586,0.0,0.0,0.0,0.0,0.0067,0.0,,,
222,501.863,63.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-6,188,152,1,7588.0,0.6904,1,0.0233,0,-25,1.0,8,33.99,75,0.83,65.0,25.0,25.0,0.486,0.3452,0.0,0.1667,-0.00484,0.01,0.0,0.0,0.0,0.0133,0.0,,,
223,504.162,63.0,1,250.0,1,0,0,0,0,1,1023,0,410,80,-5,189,152,1,7616.0,0.7026,1,1.2933,0,-25,0.647,0,25.333,80,0.894,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00293,0.0,0.0,0.0,1.28,0.0133,0.0,,,
224,506.538,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,85,-25,183,227,1,7588.0,0.6904,1,7.1817,0,-25,1.0,0,33.99,81,0.707,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00468,1.92,0.0,0.0,2.555,0.2067,2.5,,,
225,508.866,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-10,188,245,1,7616.0,0.7026,1,2.0417,0,-25,1.0,0,33.99,83,0.607,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.00277,0.0,0.0,0.0,1.275,0.1667,0.6,,,
226,510.963,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,80,-8,188,245,1,7574.0,0.6843,1,0.0133,0,-25,0.007,1,9.653,77,0.553,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00544,0.0,0.0,0.0,0.0,0.0133,0.0,,,
227,512.888,255.0,1,250.0,1,0,0,0,0,1,1023,0,410,81,-8,188,245,1,7602.0,0.6965,1,1.2867,0,-25,0.643,0,25.252,82,0.636,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.00352,0.0,0.0,0.0,1.28,0.0067,0.0,,,
228,514.963,255.0,1,250.0,1,0,0,0,0,1,1023,0,408,66,-3,200,258,1,7547.0,0.6726,1,0.6567,0,-25,0.328,0,17.535,83,0.91,29.0,11.0,11.0,0.4834,0.3363,0.0,0.1667,-0.007,0.0,0.0,0.0,0.01,0.2133,0.4333,,,
229,517.225,30.0,1,250.0,1,0,0,0,0,1,1023,0,922,83,5,187,349,1,7616.0,0.7026,1,8.1067,0,-25,1.0,0,33.99,88,0.722,255.0,215.0,215.0,0.4878,0.3513,0.0,0.1667,-0.0024,2.25,0.0,0.0,2.57,0.2533,3.0333,,,
230,519.462,255.0,1,250.0,1,0,0,0,0,1,1023,0,666,79,-6,189,359,1,7574.0,0.6843,1,3.9767,0,-25,1.0,0,33.99,76,0.503,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00507,2.25,0.0,0.0,1.28,0.1133,0.3333,,,
231,521.669,31.0,1,250.0,1,0,0,0,0,1,1023,0,410,79,-11,179,0,1,7588.0,0.6904,1,3.6533,0,-25,1.0,0,33.99,90,1.048,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00406,2.24,0.0,0.0,1.28,0.1,0.0333,,,
232,524.114,255.0,1,250.0,1,0,0,0,0,1,1023,0,167,30,-86,248,123,1,7574.0,0.6843,1,8.8417,0,-25,1.0,0,33.99,83,0.809,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00489,2.24,0.0,0.0,1.215,1.2867,4.1,,,
233,526.312,255.0,1,250.0,1,0,0,0,0,1,1023,0,921,2,28,221,188,1,7588.0,0.6904,1,7.0633,0,-25,1.0,0,33.99,89,0.594,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00389,0.0,0.0,0.0,3.77,1.1267,2.1667,,,
234,528.312,255.0,1,250.0,1,0,0,0,0,1,1023,0,647,-83,-60,194,112,1,7602.0,0.6965,1,5.2367,0,-25,1.0,0,33.99,81,0.502,255.0,215.0,215.0,0.4869,0.3483,0.0,0.1667,-0.0029,0.0,0.0,0.0,1.37,1.3333,2.5333,,,
235,530.34,255.0,1,250.0,1,0,0,0,0,1,1023,0,152,-80,-21,196,90,1,7588.0,0.6904,1,3.5017,0,-25,1.0,0,33.99,83,0.706,255.0,215.0,215.0,0.486,0.3452,0.0,0.1667,-0.00375,0.0,0.0,0.0,2.475,0.2933,0.7333,,,
236,532.612,255.0,1,250.0,1,0,0,0,0,1,1023,0,150,-84,5,217,70,1,7574.0,0.6843,1,1.0167,0,-25,0.508,0,21.945,90,1.013,255.0,215.0,215.0,0.4851,0.3422,0.0,0.1667,-0.00458,0.0,0.0,0.0,0.01,0.34,0.6667,,,
237,535.014,255.0,1,31.25,1,0,0,0,0,1,1023,0,666,-58,-19,193,72,1,7574.0,0.6843,1,7.515,1,,,,,,,,,,0.5823,0.3422,0.0,0.0278,0.09269,0.0,4.375,0.0,2.58,0.4933,0.0667,0.167,obstaculo_frontal_eopd,1
