bateria,tag,clave,potencia_base,beta,t_optima,exponente_ptc,sigma,modo,n,r_huella_acoplamiento,r_huella_brecha
bateria,B,0.88|6.8|0.3|5,0.3,0.88,25,4.1,6.8,parada,60,0.35492400648366457,0.9387270346607413
bateria,B,0.88|6.8|0.47|5,0.47,0.88,25,4.1,6.8,parada,60,0.3747441370193372,0.9046828583294729
bateria,B,0.88|6.8|0.65|5,0.65,0.88,25,4.1,6.8,parada,60,0.36056993401788084,0.8690883495719852
bateria,B,0.88|8|0.3|5,0.3,0.88,25,4.1,8,parada,60,0.35492400648366457,0.9387270346607413
bateria,B,0.88|8|0.47|5,0.47,0.88,25,4.1,8,parada,60,0.3747441370193372,0.9046828583294729
bateria,B,0.88|8|0.65|5,0.65,0.88,25,4.1,8,parada,60,0.36056993401788084,0.8690883495719852
bateria,B,0.94|3|0.3|5,0.3,0.94,25,4.1,3,parada,60,0.4463901735301295,0.9450413517923016
bateria,B,0.94|3|0.47|5,0.47,0.94,25,4.1,3,parada,60,0.4530620711401893,0.9125806567880275
bateria,B,0.94|3|0.65|5,0.65,0.94,25,4.1,3,parada,60,0.41466278114650384,0.87556404718751
bateria,B,0.94|5|0.3|5,0.3,0.94,25,4.1,5,parada,60,0.4463901735301295,0.9450413517923016
bateria,B,0.94|5|0.47|5,0.47,0.94,25,4.1,5,parada,60,0.4530620711401893,0.9125806567880275
bateria,B,0.94|5|0.65|5,0.65,0.94,25,4.1,5,parada,60,0.41466278114650384,0.87556404718751
bateria,B,0.94|6.8|0.3|5,0.3,0.94,25,4.1,6.8,parada,60,0.4463901735301295,0.9450413517923016
bateria,B,0.94|6.8|0.47|5,0.47,0.94,25,4.1,6.8,parada,60,0.4530620711401893,0.9125806567880275
bateria,B,0.94|6.8|0.65|5,0.65,0.94,25,4.1,6.8,parada,60,0.41466278114650384,0.87556404718751
bateria,B,0.94|8|0.3|5,0.3,0.94,25,4.1,8,parada,60,0.4463901735301295,0.9450413517923016
bateria,B,0.94|8|0.47|5,0.47,0.94,25,4.1,8,parada,60,0.4530620711401893,0.9125806567880275
bateria,B,0.94|8|0.65|5,0.65,0.94,25,4.1,8,parada,60,0.41466278114650384,0.87556404718751
bateria,B,0.98|3|0.3|5,0.3,0.98,25,4.1,3,parada,60,0.5101202619591939,0.949874269023352
bateria,B,0.98|3|0.47|5,0.47,0.98,25,4.1,3,parada,60,0.5024172239689187,0.918433726605507
bateria,B,0.98|3|0.65|5,0.65,0.98,25,4.1,3,parada,60,0.43742039250495907,0.8775484295201265
bateria,B,0.98|5|0.3|5,0.3,0.98,25,4.1,5,parada,60,0.5101202619591939,0.949874269023352
bateria,B,0.98|5|0.47|5,0.47,0.98,25,4.1,5,parada,60,0.5024172239689187,0.918433726605507
bateria,B,0.98|5|0.65|5,0.65,0.98,25,4.1,5,parada,60,0.43742039250495907,0.8775484295201265
bateria,B,0.98|6.8|0.3|5,0.3,0.98,25,4.1,6.8,parada,60,0.5101202619591939,0.949874269023352
bateria,B,0.98|6.8|0.47|5,0.47,0.98,25,4.1,6.8,parada,60,0.5024172239689187,0.918433726605507
bateria,B,0.98|6.8|0.65|5,0.65,0.98,25,4.1,6.8,parada,60,0.43742039250495907,0.8775484295201265
bateria,B,0.98|8|0.3|5,0.3,0.98,25,4.1,8,parada,60,0.5101202619591939,0.949874269023352
bateria,B,0.98|8|0.47|5,0.47,0.98,25,4.1,8,parada,60,0.5024172239689187,0.918433726605507
bateria,B,0.98|8|0.65|5,0.65,0.98,25,4.1,8,parada,60,0.43742039250495907,0.8775484295201265
bateria,B,0.8|3|0.3|6,0.3,0.8,25,4.1,3,parada,60,0.2585635214328631,0.933744379392865
bateria,B,0.8|3|0.47|6,0.47,0.8,25,4.1,3,parada,60,0.29016950433480315,0.8999851421263377
bateria,B,0.8|3|0.65|6,0.65,0.8,25,4.1,3,parada,60,0.27880292557595826,0.8610289625461998
bateria,B,0.8|5|0.3|6,0.3,0.8,25,4.1,5,parada,60,0.2585635214328631,0.933744379392865
bateria,B,0.8|5|0.47|6,0.47,0.8,25,4.1,5,parada,60,0.29016950433480315,0.8999851421263377
bateria,B,0.8|5|0.65|6,0.65,0.8,25,4.1,5,parada,60,0.27880292557595826,0.8610289625461998
bateria,B,0.8|6.8|0.3|6,0.3,0.8,25,4.1,6.8,parada,60,0.2585635214328631,0.933744379392865
bateria,B,0.8|6.8|0.47|6,0.47,0.8,25,4.1,6.8,parada,60,0.29016950433480315,0.8999851421263377
bateria,B,0.8|6.8|0.65|6,0.65,0.8,25,4.1,6.8,parada,60,0.27880292557595826,0.8610289625461998
bateria,B,0.8|8|0.3|6,0.3,0.8,25,4.1,8,parada,60,0.2585635214328631,0.933744379392865
bateria,B,0.8|8|0.47|6,0.47,0.8,25,4.1,8,parada,60,0.29016950433480315,0.8999851421263377
bateria,B,0.8|8|0.65|6,0.65,0.8,25,4.1,8,parada,60,0.27880292557595826,0.8610289625461998
bateria,B,0.88|3|0.3|6,0.3,0.88,25,4.1,3,parada,60,0.3731443564448573,0.9411474813855544
bateria,B,0.88|3|0.47|6,0.47,0.88,25,4.1,3,parada,60,0.37929293985955354,0.9058150680448225
bateria,B,0.88|3|0.65|6,0.65,0.88,25,4.1,3,parada,60,0.35567308157107774,0.8680875426168302
bateria,B,0.88|5|0.3|6,0.3,0.88,25,4.1,5,parada,60,0.3731443564448573,0.9411474813855544
bateria,B,0.88|5|0.47|6,0.47,0.88,25,4.1,5,parada,60,0.37929293985955354,0.9058150680448225
bateria,B,0.88|5|0.65|6,0.65,0.88,25,4.1,5,parada,60,0.35567308157107774,0.8680875426168302
bateria,B,0.88|6.8|0.3|6,0.3,0.88,25,4.1,6.8,parada,60,0.3731443564448573,0.9411474813855544
bateria,B,0.88|6.8|0.47|6,0.47,0.88,25,4.1,6.8,parada,60,0.37929293985955354,0.9058150680448225
bateria,B,0.88|6.8|0.65|6,0.65,0.88,25,4.1,6.8,parada,60,0.35567308157107774,0.8680875426168302
bateria,B,0.88|8|0.3|6,0.3,0.88,25,4.1,8,parada,60,0.3731443564448573,0.9411474813855544
bateria,B,0.88|8|0.47|6,0.47,0.88,25,4.1,8,parada,60,0.37929293985955354,0.9058150680448225
bateria,B,0.88|8|0.65|6,0.65,0.88,25,4.1,8,parada,60,0.35567308157107774,0.8680875426168302
bateria,B,0.94|3|0.3|6,0.3,0.94,25,4.1,3,parada,60,0.4596255475195499,0.9469504965100122
bateria,B,0.94|3|0.47|6,0.47,0.94,25,4.1,3,parada,60,0.44930254229784206,0.9122198731479668
bateria,B,0.94|3|0.65|6,0.65,0.94,25,4.1,3,parada,60,0.4071364125863021,0.8736738939138535
bateria,B,0.94|5|0.3|6,0.3,0.94,25,4.1,5,parada,60,0.4596255475195499,0.9469504965100122
bateria,B,0.94|5|0.47|6,0.47,0.94,25,4.1,5,parada,60,0.44930254229784206,0.9122198731479668
bateria,B,0.94|5|0.65|6,0.65,0.94,25,4.1,5,parada,60,0.4071364125863021,0.8736738939138535
bateria,B,0.94|6.8|0.3|6,0.3,0.94,25,4.1,6.8,parada,60,0.4596255475195499,0.9469504965100122
bateria,B,0.94|6.8|0.47|6,0.47,0.94,25,4.1,6.8,parada,60,0.44930254229784206,0.9122198731479668
bateria,B,0.94|6.8|0.65|6,0.65,0.94,25,4.1,6.8,parada,60,0.4071364125863021,0.8736738939138535
bateria,B,0.94|8|0.3|6,0.3,0.94,25,4.1,8,parada,60,0.4596255475195499,0.9469504965100122
bateria,B,0.94|8|0.47|6,0.47,0.94,25,4.1,8,parada,60,0.44930254229784206,0.9122198731479668
bateria,B,0.94|8|0.65|6,0.65,0.94,25,4.1,8,parada,60,0.4071364125863021,0.8736738939138535
bateria,B,0.98|3|0.3|6,0.3,0.98,25,4.1,3,parada,60,0.5144215002638577,0.9507278691066607
bateria,B,0.98|3|0.47|6,0.47,0.98,25,4.1,3,parada,60,0.49443694851693515,0.9171411306178081
bateria,B,0.98|3|0.65|6,0.65,0.98,25,4.1,3,parada,60,0.4284043326319659,0.8752823345686908
bateria,B,0.98|5|0.3|6,0.3,0.98,25,4.1,5,parada,60,0.5144215002638577,0.9507278691066607
bateria,B,0.98|5|0.47|6,0.47,0.98,25,4.1,5,parada,60,0.49443694851693515,0.9171411306178081
bateria,B,0.98|5|0.65|6,0.65,0.98,25,4.1,5,parada,60,0.4284043326319659,0.8752823345686908
bateria,B,0.98|6.8|0.3|6,0.3,0.98,25,4.1,6.8,parada,60,0.5144215002638577,0.9507278691066607
bateria,B,0.98|6.8|0.47|6,0.47,0.98,25,4.1,6.8,parada,60,0.49443694851693515,0.9171411306178081
bateria,B,0.98|6.8|0.65|6,0.65,0.98,25,4.1,6.8,parada,60,0.4284043326319659,0.8752823345686908
bateria,B,0.98|8|0.3|6,0.3,0.98,25,4.1,8,parada,60,0.5144215002638577,0.9507278691066607
bateria,B,0.98|8|0.47|6,0.47,0.98,25,4.1,8,parada,60,0.49443694851693515,0.9171411306178081
bateria,B,0.98|8|0.65|6,0.65,0.98,25,4.1,8,parada,60,0.4284043326319659,0.8752823345686908
bateria,B,0.8|3|0.3|7,0.3,0.8,25,4.1,3,parada,60,0.24427577728992544,0.9322150854028599
bateria,B,0.8|3|0.47|7,0.47,0.8,25,4.1,3,parada,60,0.28224098778663553,0.897976546524968
bateria,B,0.8|3|0.65|7,0.65,0.8,25,4.1,3,parada,60,0.28178229286532525,0.8618292880381774
bateria,B,0.8|5|0.3|7,0.3,0.8,25,4.1,5,parada,60,0.24427577728992544,0.9322150854028599
bateria,B,0.8|5|0.47|7,0.47,0.8,25,4.1,5,parada,60,0.28224098778663553,0.897976546524968
bateria,B,0.8|5|0.65|7,0.65,0.8,25,4.1,5,parada,60,0.28178229286532525,0.8618292880381774
bateria,B,0.8|6.8|0.3|7,0.3,0.8,25,4.1,6.8,parada,60,0.24427577728992544,0.9322150854028599
bateria,B,0.8|6.8|0.47|7,0.47,0.8,25,4.1,6.8,parada,60,0.28224098778663553,0.897976546524968
bateria,B,0.8|6.8|0.65|7,0.65,0.8,25,4.1,6.8,parada,60,0.28178229286532525,0.8618292880381774
bateria,B,0.8|8|0.3|7,0.3,0.8,25,4.1,8,parada,60,0.24427577728992544,0.9322150854028599
bateria,B,0.8|8|0.47|7,0.47,0.8,25,4.1,8,parada,60,0.28224098778663553,0.897976546524968
bateria,B,0.8|8|0.65|7,0.65,0.8,25,4.1,8,parada,60,0.28178229286532525,0.8618292880381774
bateria,B,0.88|3|0.3|7,0.3,0.88,25,4.1,3,parada,60,0.3581256359810444,0.9391777228383889
bateria,B,0.88|3|0.47|7,0.47,0.88,25,4.1,3,parada,60,0.3810474129041131,0.9058873891514848
bateria,B,0.88|3|0.65|7,0.65,0.88,25,4.1,3,parada,60,0.3597398976483353,0.8694350414350598
bateria,B,0.88|5|0.3|7,0.3,0.88,25,4.1,5,parada,60,0.3581256359810444,0.9391777228383889
bateria,B,0.88|5|0.47|7,0.47,0.88,25,4.1,5,parada,60,0.3810474129041131,0.9058873891514848
bateria,B,0.88|5|0.65|7,0.65,0.88,25,4.1,5,parada,60,0.3597398976483353,0.8694350414350598
bateria,B,0.88|6.8|0.3|7,0.3,0.88,25,4.1,6.8,parada,60,0.3581256359810444,0.9391777228383889
bateria,B,0.88|6.8|0.47|7,0.47,0.88,25,4.1,6.8,parada,60,0.3810474129041131,0.9058873891514848
bateria,B,0.88|6.8|0.65|7,0.65,0.88,25,4.1,6.8,parada,60,0.3597398976483353,0.8694350414350598
bateria,B,0.88|8|0.3|7,0.3,0.88,25,4.1,8,parada,60,0.3581256359810444,0.9391777228383889
bateria,B,0.88|8|0.47|7,0.47,0.88,25,4.1,8,parada,60,0.3810474129041131,0.9058873891514848
bateria,B,0.88|8|0.65|7,0.65,0.88,25,4.1,8,parada,60,0.3597398976483353,0.8694350414350598
bateria,B,0.94|3|0.3|7,0.3,0.94,25,4.1,3,parada,60,0.4523606633135124,0.9456282573873886
bateria,B,0.94|3|0.47|7,0.47,0.94,25,4.1,3,parada,60,0.45520162110101026,0.9133738886854189
bateria,B,0.94|3|0.65|7,0.65,0.94,25,4.1,3,parada,60,0.4108543275747959,0.8748238862602822
bateria,B,0.94|5|0.3|7,0.3,0.94,25,4.1,5,parada,60,0.4523606633135124,0.9456282573873886
bateria,B,0.94|5|0.47|7,0.47,0.94,25,4.1,5,parada,60,0.45520162110101026,0.9133738886854189
bateria,B,0.94|5|0.65|7,0.65,0.94,25,4.1,5,parada,60,0.4108543275747959,0.8748238862602822
bateria,B,0.94|6.8|0.3|7,0.3,0.94,25,4.1,6.8,parada,60,0.4523606633135124,0.9456282573873886
bateria,B,0.94|6.8|0.47|7,0.47,0.94,25,4.1,6.8,parada,60,0.45520162110101026,0.9133738886854189
bateria,B,0.94|6.8|0.65|7,0.65,0.94,25,4.1,6.8,parada,60,0.4108543275747959,0.8748238862602822
bateria,B,0.94|8|0.3|7,0.3,0.94,25,4.1,8,parada,60,0.4523606633135124,0.9456282573873886
bateria,B,0.94|8|0.47|7,0.47,0.94,25,4.1,8,parada,60,0.45520162110101026,0.9133738886854189
bateria,B,0.94|8|0.65|7,0.65,0.94,25,4.1,8,parada,60,0.4108543275747959,0.8748238862602822
bateria,B,0.98|3|0.3|7,0.3,0.98,25,4.1,3,parada,60,0.5178341869306713,0.9507620198642035
bateria,B,0.98|3|0.47|7,0.47,0.98,25,4.1,3,parada,60,0.49954471885317864,0.9181062578646667
bateria,B,0.98|3|0.65|7,0.65,0.98,25,4.1,3,parada,60,0.43314609473144894,0.876668312175656
bateria,B,0.98|5|0.3|7,0.3,0.98,25,4.1,5,parada,60,0.5178341869306713,0.9507620198642035
bateria,B,0.98|5|0.47|7,0.47,0.98,25,4.1,5,parada,60,0.49954471885317864,0.9181062578646667
bateria,B,0.98|5|0.65|7,0.65,0.98,25,4.1,5,parada,60,0.43314609473144894,0.876668312175656
bateria,B,0.98|6.8|0.3|7,0.3,0.98,25,4.1,6.8,parada,60,0.5178341869306713,0.9507620198642035
bateria,B,0.98|6.8|0.47|7,0.47,0.98,25,4.1,6.8,parada,60,0.49954471885317864,0.9181062578646667
bateria,B,0.98|6.8|0.65|7,0.65,0.98,25,4.1,6.8,parada,60,0.43314609473144894,0.876668312175656
bateria,B,0.98|8|0.3|7,0.3,0.98,25,4.1,8,parada,60,0.5178341869306713,0.9507620198642035
bateria,B,0.98|8|0.47|7,0.47,0.98,25,4.1,8,parada,60,0.49954471885317864,0.9181062578646667
bateria,B,0.98|8|0.65|7,0.65,0.98,25,4.1,8,parada,60,0.43314609473144894,0.876668312175656
bateria,B,0.8|3|0.3|8,0.3,0.8,25,4.1,3,parada,60,0.2457129669197078,0.9323839125365466
bateria,B,0.8|3|0.47|8,0.47,0.8,25,4.1,3,parada,60,0.2796265421636045,0.8979113203052331
bateria,B,0.8|3|0.65|8,0.65,0.8,25,4.1,3,parada,60,0.2751684365251511,0.8598192469107023
bateria,B,0.8|5|0.3|8,0.3,0.8,25,4.1,5,parada,60,0.2457129669197078,0.9323839125365466
bateria,B,0.8|5|0.47|8,0.47,0.8,25,4.1,5,parada,60,0.2796265421636045,0.8979113203052331
bateria,B,0.8|5|0.65|8,0.65,0.8,25,4.1,5,parada,60,0.2751684365251511,0.8598192469107023
bateria,B,0.8|6.8|0.3|8,0.3,0.8,25,4.1,6.8,parada,60,0.2457129669197078,0.9323839125365466
bateria,B,0.8|6.8|0.47|8,0.47,0.8,25,4.1,6.8,parada,60,0.2796265421636045,0.8979113203052331
bateria,B,0.8|6.8|0.65|8,0.65,0.8,25,4.1,6.8,parada,60,0.2751684365251511,0.8598192469107023
bateria,B,0.8|8|0.3|8,0.3,0.8,25,4.1,8,parada,60,0.2457129669197078,0.9323839125365466
bateria,B,0.8|8|0.47|8,0.47,0.8,25,4.1,8,parada,60,0.2796265421636045,0.8979113203052331
bateria,B,0.8|8|0.65|8,0.65,0.8,25,4.1,8,parada,60,0.2751684365251511,0.8598192469107023
bateria,B,0.88|3|0.3|8,0.3,0.88,25,4.1,3,parada,60,0.35768468478539556,0.9393840344668009
bateria,B,0.88|3|0.47|8,0.47,0.88,25,4.1,3,parada,60,0.37252716461630664,0.9041713213183928
bateria,B,0.88|3|0.65|8,0.65,0.88,25,4.1,3,parada,60,0.3546149291041166,0.8675090187486307
bateria,B,0.88|5|0.3|8,0.3,0.88,25,4.1,5,parada,60,0.35768468478539556,0.9393840344668009
bateria,B,0.88|5|0.47|8,0.47,0.88,25,4.1,5,parada,60,0.37252716461630664,0.9041713213183928
bateria,B,0.88|5|0.65|8,0.65,0.88,25,4.1,5,parada,60,0.3546149291041166,0.8675090187486307
bateria,B,0.88|6.8|0.3|8,0.3,0.88,25,4.1,6.8,parada,60,0.35768468478539556,0.9393840344668009
bateria,B,0.88|6.8|0.47|8,0.47,0.88,25,4.1,6.8,parada,60,0.37252716461630664,0.9041713213183928
bateria,B,0.88|6.8|0.65|8,0.65,0.88,25,4.1,6.8,parada,60,0.3546149291041166,0.8675090187486307
bateria,B,0.88|8|0.3|8,0.3,0.88,25,4.1,8,parada,60,0.35768468478539556,0.9393840344668009
bateria,B,0.88|8|0.47|8,0.47,0.88,25,4.1,8,parada,60,0.37252716461630664,0.9041713213183928
bateria,B,0.88|8|0.65|8,0.65,0.88,25,4.1,8,parada,60,0.3546149291041166,0.8675090187486307
bateria,B,0.94|3|0.3|8,0.3,0.94,25,4.1,3,parada,60,0.4449471758411145,0.9449091546809637
bateria,B,0.94|3|0.47|8,0.47,0.94,25,4.1,3,parada,60,0.44695559855309297,0.9113652588419472
bateria,B,0.94|3|0.65|8,0.65,0.94,25,4.1,3,parada,60,0.4062573339351168,0.8733645431247795
bateria,B,0.94|5|0.3|8,0.3,0.94,25,4.1,5,parada,60,0.4449471758411145,0.9449091546809637
bateria,B,0.94|5|0.47|8,0.47,0.94,25,4.1,5,parada,60,0.44695559855309297,0.9113652588419472
bateria,B,0.94|5|0.65|8,0.65,0.94,25,4.1,5,parada,60,0.4062573339351168,0.8733645431247795
bateria,B,0.94|6.8|0.3|8,0.3,0.94,25,4.1,6.8,parada,60,0.4449471758411145,0.9449091546809637
bateria,B,0.94|6.8|0.47|8,0.47,0.94,25,4.1,6.8,parada,60,0.44695559855309297,0.9113652588419472
bateria,B,0.94|6.8|0.65|8,0.65,0.94,25,4.1,6.8,parada,60,0.4062573339351168,0.8733645431247795
bateria,B,0.94|8|0.3|8,0.3,0.94,25,4.1,8,parada,60,0.4449471758411145,0.9449091546809637
bateria,B,0.94|8|0.47|8,0.47,0.94,25,4.1,8,parada,60,0.44695559855309297,0.9113652588419472
bateria,B,0.94|8|0.65|8,0.65,0.94,25,4.1,8,parada,60,0.4062573339351168,0.8733645431247795
bateria,B,0.98|3|0.3|8,0.3,0.98,25,4.1,3,parada,60,0.5041070464412866,0.9490718461695048
bateria,B,0.98|3|0.47|8,0.47,0.98,25,4.1,3,parada,60,0.4924382581781218,0.9165680567176001
bateria,B,0.98|3|0.65|8,0.65,0.98,25,4.1,3,parada,60,0.4283659983837988,0.8752027940193344
bateria,B,0.98|5|0.3|8,0.3,0.98,25,4.1,5,parada,60,0.5041070464412866,0.9490718461695048
bateria,B,0.98|5|0.47|8,0.47,0.98,25,4.1,5,parada,60,0.4924382581781218,0.9165680567176001
bateria,B,0.98|5|0.65|8,0.65,0.98,25,4.1,5,parada,60,0.4283659983837988,0.8752027940193344
bateria,B,0.98|6.8|0.3|8,0.3,0.98,25,4.1,6.8,parada,60,0.5041070464412866,0.9490718461695048
bateria,B,0.98|6.8|0.47|8,0.47,0.98,25,4.1,6.8,parada,60,0.4924382581781218,0.9165680567176001
bateria,B,0.98|6.8|0.65|8,0.65,0.98,25,4.1,6.8,parada,60,0.4283659983837988,0.8752027940193344
bateria,B,0.98|8|0.3|8,0.3,0.98,25,4.1,8,parada,60,0.5041070464412866,0.9490718461695048
bateria,B,0.98|8|0.47|8,0.47,0.98,25,4.1,8,parada,60,0.4924382581781218,0.9165680567176001
bateria,B,0.98|8|0.65|8,0.65,0.98,25,4.1,8,parada,60,0.4283659983837988,0.8752027940193344
bateria,B,0.8|3|0.3|9,0.3,0.8,25,4.1,3,parada,60,0.25826573099475286,0.9338404283572243
bateria,B,0.8|3|0.47|9,0.47,0.8,25,4.1,3,parada,60,0.29055961789082085,0.8998942360184009
bateria,B,0.8|3|0.65|9,0.65,0.8,25,4.1,3,parada,60,0.2832852739871658,0.8624529759271742
bateria,B,0.8|5|0.3|9,0.3,0.8,25,4.1,5,parada,60,0.25826573099475286,0.9338404283572243
bateria,B,0.8|5|0.47|9,0.47,0.8,25,4.1,5,parada,60,0.29055961789082085,0.8998942360184009
bateria,B,0.8|5|0.65|9,0.65,0.8,25,4.1,5,parada,60,0.2832852739871658,0.8624529759271742
bateria,B,0.8|6.8|0.3|9,0.3,0.8,25,4.1,6.8,parada,60,0.25826573099475286,0.9338404283572243
bateria,B,0.8|6.8|0.47|9,0.47,0.8,25,4.1,6.8,parada,60,0.29055961789082085,0.8998942360184009
bateria,B,0.8|6.8|0.65|9,0.65,0.8,25,4.1,6.8,parada,60,0.2832852739871658,0.8624529759271742
bateria,B,0.8|8|0.3|9,0.3,0.8,25,4.1,8,parada,60,0.25826573099475286,0.9338404283572243
bateria,B,0.8|8|0.47|9,0.47,0.8,25,4.1,8,parada,60,0.29055961789082085,0.8998942360184009
bateria,B,0.8|8|0.65|9,0.65,0.8,25,4.1,8,parada,60,0.2832852739871658,0.8624529759271742
bateria,B,0.88|3|0.3|9,0.3,0.88,25,4.1,3,parada,60,0.3710796386101752,0.9408911001870014
bateria,B,0.88|3|0.47|9,0.47,0.88,25,4.1,3,parada,60,0.38315382549697075,0.9067067404450518
bateria,B,0.88|3|0.65|9,0.65,0.88,25,4.1,3,parada,60,0.36025292861503644,0.8696728452723467
bateria,B,0.88|5|0.3|9,0.3,0.88,25,4.1,5,parada,60,0.3710796386101752,0.9408911001870014
bateria,B,0.88|5|0.47|9,0.47,0.88,25,4.1,5,parada,60,0.38315382549697075,0.9067067404450518
bateria,B,0.88|5|0.65|9,0.65,0.88,25,4.1,5,parada,60,0.36025292861503644,0.8696728452723467
bateria,B,0.88|6.8|0.3|9,0.3,0.88,25,4.1,6.8,parada,60,0.3710796386101752,0.9408911001870014
bateria,B,0.88|6.8|0.47|9,0.47,0.88,25,4.1,6.8,parada,60,0.38315382549697075,0.9067067404450518
bateria,B,0.88|6.8|0.65|9,0.65,0.88,25,4.1,6.8,parada,60,0.36025292861503644,0.8696728452723467
bateria,B,0.88|8|0.3|9,0.3,0.88,25,4.1,8,parada,60,0.3710796386101752,0.9408911001870014
bateria,B,0.88|8|0.47|9,0.47,0.88,25,4.1,8,parada,60,0.38315382549697075,0.9067067404450518
bateria,B,0.88|8|0.65|9,0.65,0.88,25,4.1,8,parada,60,0.36025292861503644,0.8696728452723467
bateria,B,0.94|3|0.3|9,0.3,0.94,25,4.1,3,parada,60,0.46045431563707584,0.9469533678908049
bateria,B,0.94|3|0.47|9,0.47,0.94,25,4.1,3,parada,60,0.4544977859599801,0.9134866874553642
bateria,B,0.94|3|0.65|9,0.65,0.94,25,4.1,3,parada,60,0.41056026806231166,0.8749416867244617
bateria,B,0.94|5|0.3|9,0.3,0.94,25,4.1,5,parada,60,0.46045431563707584,0.9469533678908049
bateria,B,0.94|5|0.47|9,0.47,0.94,25,4.1,5,parada,60,0.4544977859599801,0.9134866874553642
bateria,B,0.94|5|0.65|9,0.65,0.94,25,4.1,5,parada,60,0.41056026806231166,0.8749416867244617
bateria,B,0.94|6.8|0.3|9,0.3,0.94,25,4.1,6.8,parada,60,0.46045431563707584,0.9469533678908049
bateria,B,0.94|6.8|0.47|9,0.47,0.94,25,4.1,6.8,parada,60,0.4544977859599801,0.9134866874553642
bateria,B,0.94|6.8|0.65|9,0.65,0.94,25,4.1,6.8,parada,60,0.41056026806231166,0.8749416867244617
bateria,B,0.94|8|0.3|9,0.3,0.94,25,4.1,8,parada,60,0.46045431563707584,0.9469533678908049
bateria,B,0.94|8|0.47|9,0.47,0.94,25,4.1,8,parada,60,0.4544977859599801,0.9134866874553642
bateria,B,0.94|8|0.65|9,0.65,0.94,25,4.1,8,parada,60,0.41056026806231166,0.8749416867244617
bateria,B,0.98|3|0.3|9,0.3,0.98,25,4.1,3,parada,60,0.5181741758796331,0.951229007267376
bateria,B,0.98|3|0.47|9,0.47,0.98,25,4.1,3,parada,60,0.4989305086737931,0.9183631870325631
bateria,B,0.98|3|0.65|9,0.65,0.98,25,4.1,3,parada,60,0.431025326964553,0.8764829780129197
bateria,B,0.98|5|0.3|9,0.3,0.98,25,4.1,5,parada,60,0.5181741758796331,0.951229007267376
bateria,B,0.98|5|0.47|9,0.47,0.98,25,4.1,5,parada,60,0.4989305086737931,0.9183631870325631
bateria,B,0.98|5|0.65|9,0.65,0.98,25,4.1,5,parada,60,0.431025326964553,0.8764829780129197
bateria,B,0.98|6.8|0.3|9,0.3,0.98,25,4.1,6.8,parada,60,0.5181741758796331,0.951229007267376
bateria,B,0.98|6.8|0.47|9,0.47,0.98,25,4.1,6.8,parada,60,0.4989305086737931,0.9183631870325631
bateria,B,0.98|6.8|0.65|9,0.65,0.98,25,4.1,6.8,parada,60,0.431025326964553,0.8764829780129197
bateria,B,0.98|8|0.3|9,0.3,0.98,25,4.1,8,parada,60,0.5181741758796331,0.951229007267376
bateria,B,0.98|8|0.47|9,0.47,0.98,25,4.1,8,parada,60,0.4989305086737931,0.9183631870325631
bateria,B,0.98|8|0.65|9,0.65,0.98,25,4.1,8,parada,60,0.431025326964553,0.8764829780129197
bateria,B,0.8|3|0.3|10,0.3,0.8,25,4.1,3,parada,60,0.24493421984521077,0.9328275877459686
bateria,B,0.8|3|0.47|10,0.47,0.8,25,4.1,3,parada,60,0.2851866016266867,0.8993940738486457
bateria,B,0.8|3|0.65|10,0.65,0.8,25,4.1,3,parada,60,0.28438242398572905,0.8630397581524187
bateria,B,0.8|5|0.3|10,0.3,0.8,25,4.1,5,parada,60,0.24493421984521077,0.9328275877459686
bateria,B,0.8|5|0.47|10,0.47,0.8,25,4.1,5,parada,60,0.2851866016266867,0.8993940738486457
bateria,B,0.8|5|0.65|10,0.65,0.8,25,4.1,5,parada,60,0.28438242398572905,0.8630397581524187
bateria,B,0.8|6.8|0.3|10,0.3,0.8,25,4.1,6.8,parada,60,0.24493421984521077,0.9328275877459686
bateria,B,0.8|6.8|0.47|10,0.47,0.8,25,4.1,6.8,parada,60,0.2851866016266867,0.8993940738486457
bateria,B,0.8|6.8|0.65|10,0.65,0.8,25,4.1,6.8,parada,60,0.28438242398572905,0.8630397581524187
bateria,B,0.8|8|0.3|10,0.3,0.8,25,4.1,8,parada,60,0.24493421984521077,0.9328275877459686
bateria,B,0.8|8|0.47|10,0.47,0.8,25,4.1,8,parada,60,0.2851866016266867,0.8993940738486457
bateria,B,0.8|8|0.65|10,0.65,0.8,25,4.1,8,parada,60,0.28438242398572905,0.8630397581524187
bateria,B,0.88|3|0.3|10,0.3,0.88,25,4.1,3,parada,60,0.36072346090310903,0.9401534971813552
bateria,B,0.88|3|0.47|10,0.47,0.88,25,4.1,3,parada,60,0.38210658048042884,0.9067256437359387
bateria,B,0.88|3|0.65|10,0.65,0.88,25,4.1,3,parada,60,0.3639361181089646,0.870527316246189
bateria,B,0.88|5|0.3|10,0.3,0.88,25,4.1,5,parada,60,0.36072346090310903,0.9401534971813552
bateria,B,0.88|5|0.47|10,0.47,0.88,25,4.1,5,parada,60,0.38210658048042884,0.9067256437359387
bateria,B,0.88|5|0.65|10,0.65,0.88,25,4.1,5,parada,60,0.3639361181089646,0.870527316246189
